kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
2way	5	0.009	0.613			AT1G67260	-0.0	0.0	0.0	0.0	1.0
2way	5	0.009	0.613			AT1G69180	-0.0	0.111	0.112	0.001	1.0
2way	5	0.009	0.613			AT1G69560	-0.0	0.025	0.024	-0.001	1.0
2way	5	0.009	0.613			AT1G69570	-0.0	0.123	0.127	0.003	1.0
2way	5	0.009	0.613			AT1G70910	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT1G74480	-0.0	0.086	0.084	-0.002	1.0
2way	5	0.009	0.613			AT1G76870	-0.0	0.012	0.008	-0.004	1.0
2way	5	0.009	0.613			AT1G76880	-0.0	0.012	0.014	0.002	1.0
2way	5	0.009	0.613			AT1G78700	-0.0	0.16	0.165	0.004	1.0
2way	5	0.009	0.613			AT1G80840	-0.0	0.025	0.018	-0.007	1.0
2way	5	0.009	0.613			AT2G03340	0.505	0.037	0.044	0.007	1.0
2way	5	0.009	0.613			AT2G03500	-0.094	0.086	0.092	0.006	1.0
2way	5	0.009	0.613			AT2G17410	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT2G17900	-0.0	0.012	0.006	-0.006	1.0
2way	5	0.009	0.613			AT2G23290	-0.0	0.123	0.127	0.003	1.0
2way	5	0.009	0.613			AT2G24570	-0.0	0.012	0.01	-0.002	1.0
2way	5	0.009	0.613			AT2G31460	-0.0	0.0	0.0	0.0	1.0
2way	5	0.009	0.613			AT2G38340	0.056	0.173	0.167	-0.006	1.0
2way	5	0.009	0.613			AT2G38880	-0.0	0.0	0.006	0.006	1.0
2way	5	0.009	0.613			AT2G39900	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT2G41835	-0.0	0.012	0.006	-0.006	1.0
2way	5	0.009	0.613			AT2G42430	-0.0	0.123	0.116	-0.007	1.0
2way	5	0.009	0.613			AT2G47070	-0.0	0.099	0.104	0.006	1.0
2way	5	0.009	0.613			AT2G48100	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT3G02150	-0.0	0.012	0.018	0.006	1.0
2way	5	0.009	0.613			AT3G02990	-0.0	0.012	0.008	-0.004	1.0
2way	5	0.009	0.613			AT3G06490	-0.0	0.049	0.052	0.003	1.0
2way	5	0.009	0.613			AT3G07220	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT3G09230	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT3G12820	-0.0	0.062	0.068	0.007	1.0
2way	5	0.009	0.613			AT3G12910	-0.0	0.0	0.006	0.006	1.0
2way	5	0.009	0.613			AT3G13040	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT3G13350	-0.0	0.025	0.018	-0.007	1.0
2way	5	0.009	0.613			AT3G20840	-0.0	0.012	0.016	0.004	1.0
2way	5	0.009	0.613			AT3G21175	-0.0	0.037	0.042	0.005	1.0
2way	5	0.009	0.613			AT3G23220	-0.0	0.037	0.042	0.005	1.0
2way	5	0.009	0.613			AT3G25990	-0.0	0.037	0.042	0.005	1.0
2way	5	0.009	0.613			AT3G28910	-0.0	0.074	0.068	-0.006	1.0
2way	5	0.009	0.613			AT3G30530	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT3G45150	-0.0	0.025	0.018	-0.007	1.0
2way	5	0.009	0.613			AT3G46590	-0.0	0.012	0.018	0.006	1.0
2way	5	0.009	0.613			AT3G47620	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT3G51080	-0.0	0.012	0.016	0.004	1.0
2way	5	0.009	0.613			AT3G57230	-0.0	0.012	0.016	0.004	1.0
2way	5	0.009	0.613			AT3G57600	-0.0	0.012	0.014	0.002	1.0
2way	5	0.009	0.613			AT3G60530	-0.0	0.025	0.028	0.003	1.0
2way	5	0.009	0.613			AT4G01720	-0.0	0.025	0.02	-0.005	1.0
2way	5	0.009	0.613			AT4G04450	-0.0	0.012	0.016	0.004	1.0
2way	5	0.009	0.613			AT4G12670	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT4G14410	-0.0	0.0	0.0	0.0	1.0
2way	5	0.009	0.613			AT4G18450	-0.0	0.012	0.014	0.002	1.0
2way	5	0.009	0.613			AT4G24240	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT4G24470	-0.0	0.037	0.034	-0.003	1.0
2way	5	0.009	0.613			AT4G25470	-0.0	0.173	0.171	-0.002	1.0
2way	5	0.009	0.613			AT4G25480	-0.0	0.185	0.189	0.004	1.0
2way	5	0.009	0.613			AT4G26030	1.062	0.136	0.137	0.001	1.0
2way	5	0.009	0.613			AT4G26640	-0.0	0.049	0.056	0.007	1.0
2way	5	0.009	0.613			AT4G27900	-0.0	0.012	0.01	-0.002	1.0
2way	5	0.009	0.613			AT4G27950	-0.0	0.049	0.054	0.005	1.0
2way	5	0.009	0.613			AT4G28140	-0.0	0.025	0.026	0.001	1.0
2way	5	0.009	0.613			AT4G30080	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT4G36620	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT4G37180	-0.003	0.099	0.1	0.002	1.0
2way	5	0.009	0.613			AT4G37790	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT4G38910	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT5G02840	-0.0	0.062	0.058	-0.003	1.0
2way	5	0.009	0.613			AT5G04390	-0.0	0.062	0.068	0.007	1.0
2way	5	0.009	0.613			AT5G05790	-0.0	0.062	0.056	-0.006	1.0
2way	5	0.009	0.613			AT5G08070	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT5G08130	-0.0	0.025	0.028	0.003	1.0
2way	5	0.009	0.613			AT5G08520	-0.071	0.111	0.104	-0.007	1.0
2way	5	0.009	0.613			AT5G08750	-0.0	0.012	0.016	0.004	1.0
2way	5	0.009	0.613			AT5G13910	-0.0	0.012	0.018	0.006	1.0
2way	5	0.009	0.613			AT5G18090	-0.0	0.0	0.006	0.006	1.0
2way	5	0.009	0.613			AT5G22500	-0.0	0.037	0.036	-0.001	1.0
2way	5	0.009	0.613			AT5G29000	-0.0	0.099	0.092	-0.006	1.0
2way	5	0.009	0.613			AT5G38800	-0.0	0.0	0.0	0.0	1.0
2way	5	0.009	0.613			AT5G40330	-0.0	0.0	0.004	0.004	1.0
2way	5	0.009	0.613			AT5G42820	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT5G43840	-0.0	0.012	0.014	0.002	1.0
2way	5	0.009	0.613			AT5G44160	-0.0	0.012	0.018	0.006	1.0
2way	5	0.009	0.613			AT5G44210	0.63	0.062	0.058	-0.003	1.0
2way	5	0.009	0.613			AT5G48670	-0.0	0.0	0.006	0.006	1.0
2way	5	0.009	0.613			AT5G49300	-0.0	0.0	0.0	0.0	1.0
2way	5	0.009	0.613			AT5G52660	-0.0	0.111	0.106	-0.005	1.0
2way	5	0.009	0.613			AT5G56930	-0.0	0.012	0.01	-0.002	1.0
2way	5	0.009	0.613			AT5G62165	-0.0	0.0	0.002	0.002	1.0
2way	5	0.009	0.613			AT5G66730	-0.0	0.099	0.1	0.002	1.0
2way	5	0.009	0.613			AT5G67000	-0.0	0.0	0.002	0.002	1.0
2way	6	0.25	0.351			AT4G31800	-0.972	0.1	0.23	0.13	0.000105
2way	6	0.25	0.351			AT4G26640	-1.254	0.017	0.093	0.077	0.000147
2way	6	0.25	0.351			AT2G30250	-0.158	0.1	0.218	0.118	0.000363
2way	6	0.25	0.351			AT2G40740	-0.558	0.104	0.222	0.118	0.00042
2way	6	0.25	0.351			AT3G23220	0.314	0.075	0.012	-0.063	0.000498
2way	6	0.25	0.351			AT1G25580	-1.561	0.029	0.105	0.076	0.00108
2way	6	0.25	0.351			AT1G28160	1.691	0.195	0.093	-0.102	0.0013
2way	6	0.25	0.351			AT3G60490	1.589	0.17	0.074	-0.096	0.00138
2way	6	-0.764	0.813			AT1G31140	-1.608	0.039	0.165	0.126	0.00153
2way	6	0.25	0.351			AT2G35700	0.0	0.191	0.093	-0.097	0.00191
2way	6	0.25	0.351			AT2G38470	0.0	0.091	0.191	0.099	0.00194
2way	6	-0.764	0.813			AT1G08320	1.05	0.225	0.073	-0.151	0.00196
2way	6	0.25	0.351			AT3G16280	0.192	0.154	0.066	-0.087	0.00224
2way	6	0.25	0.351			AT4G23550	-0.451	0.075	0.163	0.089	0.0024
2way	6	0.25	0.351			AT3G28910	0.993	0.104	0.035	-0.069	0.00243
2way	6	-0.764	0.813			AT3G11440	-0.123	0.047	0.165	0.119	0.00263
2way	6	0.25	0.351			AT5G13080	0.0	0.108	0.206	0.098	0.0031
2way	6	-0.764	0.813			AT5G45580	1.008	0.171	0.046	-0.125	0.00342
2way	6	0.25	0.351			AT1G77200	0.0	0.216	0.117	-0.099	0.00357
2way	6	0.25	0.351			AT5G18560	0.039	0.137	0.058	-0.079	0.00362
2way	6	0.25	0.351			AT4G17980	-0.567	0.124	0.222	0.097	0.00457
2way	6	0.25	0.351			AT1G28370	0.0	0.191	0.101	-0.09	0.00496
2way	6	0.25	0.351			AT2G44940	0.0	0.162	0.078	-0.084	0.00518
2way	6	0.25	0.351			AT4G18170	0.0	0.104	0.195	0.091	0.00561
2way	6	0.25	0.351			AT1G51700	-1.889	0.079	0.16	0.081	0.00589
2way	6	0.25	0.351			AT1G71450	0.024	0.295	0.187	-0.108	0.00614
2way	6	0.25	0.351			AT2G18380	-0.805	0.05	0.121	0.071	0.00616
2way	6	-0.764	0.813			AT3G50060	-1.659	0.047	0.156	0.109	0.00709
2way	6	0.25	0.351			AT5G47220	0.697	0.071	0.019	-0.051	0.00759
2way	6	0.25	0.351			AT5G63090	0.0	0.071	0.019	-0.051	0.00759
2way	6	-0.764	0.813			AT5G45300	0.456	0.171	0.055	-0.115	0.00781
2way	6	0.25	0.351			AT4G01680	0.988	0.145	0.07	-0.075	0.00844
2way	6	0.25	0.351			AT2G23320	-0.353	0.124	0.214	0.09	0.00872
2way	6	0.25	0.351			AT4G27950	0.023	0.083	0.027	-0.056	0.0089
2way	6	-0.764	0.813			AT2G40260	0.525	0.155	0.046	-0.109	0.00968
2way	6	0.25	0.351			AT3G01970	0.0	0.087	0.167	0.08	0.01
2way	6	-0.764	0.813			AT1G19000	0.204	0.132	0.037	-0.095	0.011
2way	6	0.25	0.351			AT1G68550	-0.186	0.207	0.121	-0.087	0.011
2way	6	0.25	0.351			AT1G44830	1.52	0.087	0.031	-0.056	0.012
2way	6	0.25	0.351			AT4G36740	0.467	0.22	0.132	-0.088	0.013
2way	6	0.25	0.351			AT5G51990	0.306	0.22	0.132	-0.088	0.013
2way	6	0.25	0.351			AT1G12630	0.0	0.224	0.136	-0.088	0.014
2way	6	0.25	0.351			AT3G15210	0.676	0.232	0.144	-0.088	0.015
2way	6	0.25	0.351			AT5G25830	-0.766	0.033	0.086	0.052	0.015
2way	6	-0.764	0.813			AT1G74650	1.309	0.171	0.064	-0.106	0.016
2way	6	0.25	0.351			AT5G56840	0.189	0.166	0.093	-0.073	0.016
2way	6	-0.764	0.813			AT3G12250	0.594	0.233	0.11	-0.122	0.017
2way	6	0.25	0.351			AT3G61250	0.635	0.071	0.023	-0.047	0.017
2way	6	0.25	0.351			AT4G25490	0.0	0.216	0.132	-0.083	0.017
2way	6	0.25	0.351			AT1G01250	0.0	0.041	0.008	-0.034	0.018
2way	6	0.25	0.351			AT5G65310	0.294	0.241	0.156	-0.085	0.018
2way	6	-0.764	0.813			AT3G46590	0.0	0.0	0.046	0.046	0.019
2way	6	-0.764	0.813			AT5G62000	-1.543	0.031	0.11	0.079	0.019
2way	6	0.25	0.351			AT2G02070	0.55	0.124	0.062	-0.062	0.02
2way	6	0.25	0.351			AT2G03500	0.418	0.124	0.062	-0.062	0.02
2way	6	0.25	0.351			AT1G69490	-0.608	0.062	0.125	0.062	0.021
2way	6	0.25	0.351			AT5G25190	0.0	0.228	0.144	-0.084	0.021
2way	6	0.25	0.351			AT1G55110	0.618	0.112	0.054	-0.058	0.022
2way	6	0.25	0.351			AT5G18450	0.0	0.129	0.066	-0.062	0.022
2way	6	0.25	0.351			AT5G41570	0.0	0.108	0.183	0.075	0.022
2way	6	0.25	0.351			AT4G25470	0.004	0.212	0.132	-0.079	0.023
2way	6	-0.764	0.813			AT1G69010	0.642	0.264	0.138	-0.126	0.024
2way	6	0.25	0.351			AT5G26170	0.0	0.112	0.187	0.075	0.024
2way	6	-0.764	0.813			AT5G06839	0.0	0.163	0.064	-0.099	0.025
2way	6	0.25	0.351			AT2G22430	0.008	0.133	0.07	-0.063	0.025
2way	6	0.25	0.351			AT4G24470	1.58	0.054	0.016	-0.038	0.025
2way	6	0.25	0.351			AT5G61600	0.0	0.054	0.016	-0.038	0.025
2way	6	0.25	0.351			AT4G01550	-0.453	0.1	0.171	0.072	0.026
2way	6	-0.764	0.813			AT5G10030	0.0	0.233	0.119	-0.113	0.028
2way	6	0.25	0.351			AT4G22070	0.0	0.087	0.152	0.065	0.028
2way	6	0.25	0.351			AT2G46130	0.0	0.017	0.054	0.038	0.029
2way	6	0.25	0.351			AT3G20310	0.116	0.228	0.152	-0.076	0.03
2way	6	0.25	0.351			AT5G02460	-0.373	0.129	0.202	0.074	0.03
2way	6	0.25	0.351			AT5G61620	0.235	0.141	0.078	-0.063	0.03
2way	6	0.25	0.351			AT3G50410	-0.158	0.079	0.14	0.061	0.032
2way	6	0.25	0.351			AT4G29230	-0.32	0.079	0.14	0.061	0.032
2way	6	0.25	0.351			AT5G52830	0.0	0.079	0.14	0.061	0.032
2way	6	-0.764	0.813			AT1G13260	0.518	0.047	0.0	-0.047	0.033
2way	6	0.25	0.351			AT4G16750	0.0	0.216	0.14	-0.076	0.034
2way	6	-0.764	0.813			AT4G00250	0.0	0.101	0.028	-0.073	0.035
2way	6	0.25	0.351			AT2G42430	1.255	0.149	0.086	-0.064	0.035
2way	6	0.25	0.351			AT1G29860	0.131	0.12	0.191	0.07	0.036
2way	6	-0.764	0.813			AT2G22540	-0.464	0.093	0.193	0.1	0.037
2way	6	-0.764	0.813			AT1G49010	0.33	0.155	0.064	-0.091	0.039
2way	6	-0.764	0.813			AT3G61150	0.824	0.124	0.046	-0.078	0.04
2way	6	0.25	0.351			AT3G26790	-1.121	0.029	0.07	0.041	0.041
2way	6	0.25	0.351			AT5G52660	0.637	0.137	0.078	-0.059	0.041
2way	6	0.25	0.351			AT4G32800	0.0	0.075	0.031	-0.044	0.042
2way	6	0.25	0.351			AT5G64060	-0.575	0.112	0.179	0.067	0.042
2way	6	-0.764	0.813			AT3G23220	-0.928	0.039	0.11	0.071	0.043
2way	6	-0.764	0.813			AT5G14340	0.0	0.0	0.037	0.037	0.043
2way	6	0.25	0.351			AT1G09540	0.0	0.183	0.117	-0.066	0.044
2way	6	-0.764	0.813			AT1G69780	0.0	0.14	0.055	-0.084	0.05
2way	6	-0.764	0.813			AT2G43000	0.674	0.14	0.055	-0.084	0.05
2way	6	-0.764	0.813			AT3G10800	0.0	0.132	0.055	-0.077	0.05
2way	6	-0.764	0.813			AT3G50700	-0.089	0.008	0.055	0.047	0.05
2way	6	-0.764	0.813			AT4G18170	0.231	0.132	0.055	-0.077	0.05
2way	6	0.25	0.351			AT5G09410	-0.426	0.071	0.125	0.054	0.05
2way	6	0.25	0.351			AT1G12610	0.155	0.108	0.058	-0.05	0.051
2way	6	0.25	0.351			AT1G03840	0.0	0.091	0.047	-0.045	0.052
2way	6	0.25	0.351			AT3G12130	-0.783	0.058	0.109	0.051	0.052
2way	6	0.25	0.351			AT4G25480	0.0	0.224	0.156	-0.068	0.053
2way	6	-0.764	0.813			AT3G06490	0.0	0.031	0.092	0.061	0.056
2way	6	-0.764	0.813			AT5G61600	0.0	0.031	0.092	0.061	0.056
2way	6	0.25	0.351			AT1G21910	0.0	0.033	0.008	-0.025	0.056
2way	6	-0.764	0.813			AT1G53170	-0.483	0.163	0.266	0.103	0.057
2way	6	-0.764	0.813			AT4G34590	0.0	0.093	0.028	-0.066	0.058
2way	6	0.25	0.351			AT1G25550	0.596	0.083	0.039	-0.044	0.058
2way	6	-0.764	0.813			AT5G61620	1.006	0.147	0.064	-0.083	0.059
2way	6	-0.764	0.813			AT5G65410	-1.118	0.07	0.147	0.077	0.059
2way	6	0.25	0.351			AT5G46350	0.0	0.05	0.097	0.047	0.059
2way	6	0.25	0.351			AT1G65620	0.0	0.025	0.004	-0.021	0.061
2way	6	-0.764	0.813			AT1G74840	0.0	0.116	0.046	-0.07	0.062
2way	6	0.25	0.351			AT1G08010	-0.461	0.041	0.086	0.044	0.066
2way	6	0.25	0.351			AT3G11280	0.904	0.046	0.016	-0.03	0.066
2way	6	0.25	0.351			AT1G62300	0.039	0.108	0.167	0.059	0.069
2way	6	-0.764	0.813			AT1G24250	0.0	0.07	0.018	-0.051	0.07
2way	6	-0.764	0.813			AT1G44830	0.0	0.039	0.101	0.062	0.07
2way	6	-0.764	0.813			AT1G68670	0.0	0.07	0.018	-0.051	0.07
2way	6	-0.764	0.813			AT3G28910	0.0	0.054	0.009	-0.045	0.073
2way	6	0.25	0.351			AT5G67190	0.0	0.203	0.14	-0.063	0.074
2way	6	-0.764	0.813			AT1G28160	0.0	0.116	0.202	0.086	0.075
2way	6	0.25	0.351			AT1G34370	-1.047	0.017	0.047	0.03	0.075
2way	6	0.25	0.351			AT1G02230	0.0	0.116	0.175	0.059	0.076
2way	6	0.25	0.351			AT5G47390	0.032	0.129	0.078	-0.051	0.076
2way	6	-0.764	0.813			AT2G42200	0.562	0.163	0.083	-0.08	0.078
2way	6	-0.764	0.813			AT4G01540	0.596	0.163	0.083	-0.08	0.078
2way	6	-0.764	0.813			AT5G03790	0.193	0.163	0.083	-0.08	0.078
2way	6	0.25	0.351			AT1G51220	0.508	0.133	0.082	-0.051	0.081
2way	6	0.25	0.351			AT1G75490	0.184	0.133	0.082	-0.051	0.081
2way	6	0.25	0.351			AT3G28920	-1.381	0.149	0.21	0.061	0.082
2way	6	-0.764	0.813			AT3G23250	-2.008	0.016	0.064	0.049	0.084
2way	6	0.25	0.351			AT1G28470	-0.311	0.133	0.191	0.058	0.089
2way	6	0.25	0.351			AT2G28810	-0.761	0.133	0.191	0.058	0.089
2way	6	0.25	0.351			AT3G42860	0.0	0.054	0.097	0.043	0.09
2way	6	0.25	0.351			AT5G03790	0.454	0.195	0.136	-0.059	0.09
2way	6	0.25	0.351			AT2G15740	-0.431	0.071	0.117	0.046	0.092
2way	6	-0.764	0.813			AT1G49560	0.003	0.109	0.046	-0.063	0.094
2way	6	-0.764	0.813			AT2G06200	0.918	0.085	0.028	-0.058	0.094
2way	6	-0.764	0.813			AT3G16280	0.0	0.109	0.046	-0.063	0.094
2way	6	-0.764	0.813			AT5G06960	0.0	0.109	0.046	-0.063	0.094
2way	6	-0.764	0.813			AT5G58900	0.0	0.109	0.046	-0.063	0.094
2way	6	-0.764	0.813			AT5G16600	0.0	0.0	0.028	0.028	0.095
2way	6	-0.764	0.813			AT1G77640	0.0	0.008	0.046	0.038	0.096
2way	6	-0.764	0.813			AT4G38620	0.0	0.008	0.046	0.038	0.096
2way	6	0.25	0.351			AT5G23930	0.0	0.17	0.117	-0.053	0.096
2way	6	-0.764	0.813			AT3G24120	0.222	0.178	0.101	-0.077	0.097
2way	6	0.25	0.351			AT1G20910	-0.615	0.058	0.101	0.043	0.098
2way	6	-0.764	0.813			AT3G53200	-0.638	0.078	0.147	0.069	0.099
2way	6	-0.764	0.813			AT4G37260	0.0	0.078	0.147	0.069	0.099
2way	6	0.25	0.351			AT1G08320	-1.088	0.145	0.202	0.057	0.099
2way	6	-0.764	0.813			AT1G75490	0.0	0.054	0.119	0.065	0.1
2way	6	-0.764	0.813			AT2G32460	0.0	0.054	0.119	0.065	0.1
2way	6	-0.764	0.813			AT4G25490	0.0	0.147	0.073	-0.074	0.1
2way	6	0.25	0.351			AT1G68670	0.0	0.054	0.023	-0.031	0.1
2way	6	0.25	0.351			AT5G24110	0.0	0.095	0.144	0.049	0.101
2way	6	0.25	0.351			AT2G45420	0.0	0.178	0.125	-0.054	0.104
2way	6	0.25	0.351			AT5G62470	0.0	0.083	0.047	-0.036	0.104
2way	6	-0.764	0.813			AT2G04038	0.28	0.194	0.11	-0.084	0.105
2way	6	0.25	0.351			AT1G02250	0.0	0.1	0.148	0.048	0.106
2way	6	0.25	0.351			AT1G14687	-0.31	0.1	0.148	0.048	0.106
2way	6	0.25	0.351			AT5G08520	0.09	0.129	0.082	-0.047	0.106
2way	6	-0.764	0.813			AT3G15210	-0.267	0.163	0.248	0.085	0.109
2way	6	0.25	0.351			AT5G63260	0.0	0.129	0.183	0.054	0.109
2way	6	0.25	0.351			AT3G21890	0.0	0.104	0.156	0.052	0.11
2way	6	-0.764	0.813			AT1G33240	0.302	0.155	0.083	-0.072	0.112
2way	6	0.25	0.351			AT1G52150	0.244	0.133	0.086	-0.047	0.112
2way	6	0.25	0.351			AT2G38880	0.0	0.012	0.0	-0.012	0.113
2way	6	-0.764	0.813			AT2G42430	-0.763	0.062	0.128	0.066	0.114
2way	6	-0.764	0.813			AT4G26640	0.0	0.062	0.018	-0.044	0.114
2way	6	-0.764	0.813			AT5G22500	0.0	0.062	0.018	-0.044	0.114
2way	6	0.25	0.351			AT1G12260	1.158	0.158	0.109	-0.049	0.114
2way	6	0.25	0.351			AT2G33710	0.0	0.158	0.109	-0.049	0.114
2way	6	-0.764	0.813			AT2G38340	-0.43	0.093	0.165	0.072	0.117
2way	6	0.25	0.351			AT3G47500	-0.401	0.087	0.132	0.045	0.117
2way	6	-0.764	0.813			AT1G51700	0.0	0.093	0.037	-0.056	0.118
2way	6	-0.764	0.813			AT2G35530	0.0	0.264	0.174	-0.089	0.118
2way	6	0.25	0.351			AT5G65130	0.0	0.091	0.054	-0.037	0.122
2way	6	-0.764	0.813			AT5G08520	0.0	0.163	0.092	-0.071	0.124
2way	6	0.25	0.351			AT1G23810	0.0	0.0	0.016	0.016	0.124
2way	6	0.25	0.351			AT5G38860	0.0	0.0	0.016	0.016	0.124
2way	6	0.25	0.351			AT2G02080	0.0	0.116	0.074	-0.042	0.125
2way	6	0.25	0.351			AT2G02540	0.0	0.203	0.148	-0.055	0.125
2way	6	-0.764	0.813			AT5G67190	0.0	0.101	0.174	0.074	0.127
2way	6	-0.764	0.813			AT5G67300	0.811	0.031	0.0	-0.031	0.127
2way	6	0.25	0.351			AT1G33240	0.335	0.17	0.121	-0.05	0.127
2way	6	0.25	0.351			AT5G11260	0.477	0.207	0.152	-0.056	0.128
2way	6	0.25	0.351			AT5G22990	-0.506	0.12	0.171	0.051	0.128
2way	6	-0.764	0.813			AT4G18770	0.351	0.132	0.064	-0.068	0.129
2way	6	-0.764	0.813			AT4G25470	0.125	0.124	0.064	-0.06	0.13
2way	6	-0.764	0.813			AT5G11260	0.0	0.217	0.138	-0.079	0.13
2way	6	0.25	0.351			AT2G03340	0.0	0.029	0.058	0.029	0.13
2way	6	0.25	0.351			AT1G69690	0.084	0.033	0.012	-0.022	0.131
2way	6	0.25	0.351			AT1G72010	0.73	0.079	0.043	-0.036	0.131
2way	6	0.25	0.351			AT3G27010	0.0	0.033	0.012	-0.022	0.131
2way	6	-0.764	0.813			AT1G34180	0.587	0.171	0.101	-0.07	0.135
2way	6	0.25	0.351			AT4G01280	0.0	0.149	0.101	-0.048	0.135
2way	6	0.25	0.351			AT4G31060	-1.062	0.178	0.128	-0.05	0.135
2way	6	-0.764	0.813			AT3G62420	0.0	0.225	0.147	-0.078	0.138
2way	6	0.25	0.351			AT1G30490	0.0	0.124	0.082	-0.043	0.139
2way	6	0.25	0.351			AT4G32730	0.294	0.216	0.163	-0.052	0.139
2way	6	0.25	0.351			AT1G19040	-1.178	0.021	0.047	0.026	0.14
2way	6	0.25	0.351			AT2G23340	-0.156	0.149	0.105	-0.044	0.141
2way	6	-0.764	0.813			AT5G18450	0.0	0.078	0.138	0.06	0.143
2way	6	0.25	0.351			AT5G07680	-0.003	0.012	0.035	0.023	0.144
2way	6	-0.764	0.813			AT1G08010	0.0	0.016	0.055	0.04	0.147
2way	6	-0.764	0.813			AT3G57600	0.0	0.016	0.055	0.04	0.147
2way	6	-0.764	0.813			AT5G13790	0.0	0.016	0.055	0.04	0.147
2way	6	0.25	0.351			AT3G50260	0.0	0.228	0.175	-0.053	0.147
2way	6	-0.764	0.813			AT1G25550	0.0	0.078	0.028	-0.05	0.15
2way	6	-0.764	0.813			AT1G36060	-0.094	0.054	0.11	0.056	0.15
2way	6	-0.764	0.813			AT4G36780	0.0	0.248	0.165	-0.083	0.15
2way	6	-0.764	0.813			AT5G62380	-1.937	0.054	0.11	0.056	0.15
2way	6	0.25	0.351			AT1G77640	0.182	0.05	0.023	-0.026	0.15
2way	6	0.25	0.351			AT5G03150	0.0	0.05	0.023	-0.026	0.15
2way	6	-0.764	0.813			AT1G25580	-0.19	0.031	0.073	0.042	0.151
2way	6	0.25	0.351			AT5G67580	-0.087	0.05	0.086	0.036	0.154
2way	6	-0.764	0.813			AT1G28370	0.0	0.124	0.193	0.069	0.155
2way	6	0.25	0.351			AT1G29280	0.0	0.149	0.198	0.049	0.158
2way	6	0.25	0.351			AT2G46590	0.0	0.12	0.167	0.047	0.161
2way	6	-0.764	0.813			AT3G12730	0.0	0.109	0.055	-0.053	0.164
2way	6	-0.764	0.813			AT3G44480	0.282	0.109	0.055	-0.053	0.164
2way	6	-0.764	0.813			AT4G00730	0.0	0.109	0.055	-0.053	0.164
2way	6	0.25	0.351			AT1G63030	0.0	0.025	0.008	-0.017	0.164
2way	6	0.25	0.351			AT2G45680	0.0	0.025	0.008	-0.017	0.164
2way	6	0.25	0.351			AT3G57230	0.0	0.025	0.008	-0.017	0.164
2way	6	0.25	0.351			AT3G20770	0.0	0.071	0.039	-0.032	0.165
2way	6	0.25	0.351			AT4G28500	0.0	0.124	0.171	0.047	0.166
2way	6	-0.764	0.813			AT2G01930	-0.522	0.062	0.119	0.057	0.168
2way	6	-0.764	0.813			AT5G65130	0.0	0.062	0.119	0.057	0.168
2way	6	-0.764	0.813			AT5G23930	0.0	0.14	0.211	0.071	0.169
2way	6	0.25	0.351			AT5G66700	0.0	0.22	0.171	-0.049	0.176
2way	6	0.25	0.351			AT2G17950	-0.404	0.017	0.039	0.022	0.177
2way	6	0.25	0.351			AT4G31550	0.0	0.017	0.039	0.022	0.177
2way	6	0.25	0.351			AT1G80840	0.0	0.008	0.027	0.019	0.178
2way	6	0.25	0.351			AT5G07100	0.0	0.008	0.027	0.019	0.178
2way	6	0.25	0.351			AT3G60580	0.645	0.075	0.043	-0.032	0.179
2way	6	0.25	0.351			AT5G02840	0.0	0.075	0.043	-0.032	0.179
2way	6	0.25	0.351			AT5G44210	0.0	0.075	0.043	-0.032	0.179
2way	6	-0.764	0.813			AT3G26790	0.4	0.085	0.037	-0.049	0.18
2way	6	0.25	0.351			AT4G37180	0.06	0.12	0.082	-0.039	0.18
2way	6	-0.764	0.813			AT1G13400	0.0	0.008	0.037	0.029	0.182
2way	6	-0.764	0.813			AT1G69690	0.0	0.008	0.037	0.029	0.182
2way	6	-0.764	0.813			AT2G45650	0.0	0.008	0.037	0.029	0.182
2way	6	-0.764	0.813			AT3G24050	0.0	0.008	0.037	0.029	0.182
2way	6	0.25	0.351			AT1G74650	-0.368	0.187	0.14	-0.047	0.182
2way	6	0.25	0.351			AT5G45580	0.313	0.149	0.109	-0.04	0.183
2way	6	-0.764	0.813			AT1G26960	0.228	0.116	0.064	-0.052	0.185
