kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
2way	8	0.569	0.333			AT2G31230	0.0	0.073	0.041	-0.032	0.51
2way	8	0.569	0.333			AT3G53200	0.0	0.065	0.035	-0.03	0.51
2way	8	0.569	0.333			AT4G17785	0.0	0.017	0.032	0.015	0.51
2way	8	0.569	0.333			AT5G66730	0.0	0.075	0.044	-0.031	0.51
2way	8	-0.177	0.28			AT1G30650	0.0	0.216	0.165	-0.051	0.518
2way	8	0.569	0.333			AT2G47070	0.0	0.088	0.057	-0.03	0.52
2way	8	0.569	0.333			AT3G60490	0.0	0.042	0.064	0.022	0.52
2way	8	-0.177	0.28			AT1G32870	0.0	0.089	0.056	-0.033	0.521
2way	8	-0.177	0.28			AT3G01530	0.0	0.033	0.058	0.025	0.521
2way	8	0.569	0.333			AT1G22810	0.0	0.039	0.072	0.034	0.528
2way	8	-0.177	0.28			AT1G13300	0.0	0.0	0.008	0.008	0.534
2way	8	-0.177	0.28			AT1G73730	0.0	0.0	0.008	0.008	0.534
2way	8	-0.177	0.28			AT2G38880	0.0	0.0	0.011	0.011	0.534
2way	8	-0.177	0.28			AT2G39900	0.0	0.0	0.009	0.009	0.534
2way	8	-0.177	0.28			AT2G45680	0.0	0.0	0.013	0.013	0.534
2way	8	-0.177	0.28			AT3G23250	0.0	0.01	0.0	-0.01	0.534
2way	8	-0.177	0.28			AT3G51470	0.0	0.0	0.009	0.009	0.534
2way	8	-0.177	0.28			AT4G24020	0.0	0.0	0.007	0.007	0.534
2way	8	-0.177	0.28			AT4G28110	0.0	0.0	0.016	0.016	0.534
2way	8	-0.177	0.28			AT4G36620	0.0	0.0	0.009	0.009	0.534
2way	8	-0.177	0.28			AT5G08070	0.0	0.0	0.011	0.011	0.534
2way	8	-0.177	0.28			AT5G10140	0.0	0.0	0.01	0.01	0.534
2way	8	-0.177	0.28			AT5G56930	0.0	0.013	0.004	-0.009	0.534
2way	8	-0.177	0.28			AT4G31060	0.0	0.045	0.079	0.034	0.538
2way	8	-0.177	0.28			AT5G45580	0.0	0.07	0.098	0.029	0.538
2way	8	0.569	0.333			AT1G28470	0.0	0.092	0.058	-0.034	0.538
2way	8	0.569	0.333			AT1G64620	0.0	0.066	0.09	0.023	0.538
2way	8	0.569	0.333			AT2G18380	0.0	0.058	0.087	0.028	0.538
2way	8	0.569	0.333			AT2G22540	0.0	0.067	0.089	0.022	0.538
2way	8	-0.177	0.28			AT3G20770	0.0	0.022	0.046	0.024	0.541
2way	8	-0.177	0.28			AT3G28910	0.0	0.016	0.038	0.022	0.541
2way	8	-0.177	0.28			AT5G29000	0.0	0.107	0.077	-0.03	0.545
2way	8	-0.177	0.28			AT5G56110	0.0	0.061	0.093	0.032	0.553
2way	8	0.569	0.333			AT5G65410	0.0	0.042	0.076	0.034	0.553
2way	8	-0.177	0.28			AT1G36060	0.0	0.012	0.032	0.02	0.554
2way	8	0.569	0.333			AT1G46264	0.0	0.0	0.013	0.013	0.554
2way	8	0.569	0.333			AT1G68670	0.0	0.0	0.004	0.004	0.554
2way	8	0.569	0.333			AT1G73730	0.0	0.005	0.007	0.002	0.554
2way	8	0.569	0.333			AT1G76880	0.0	0.0	0.015	0.015	0.554
2way	8	0.569	0.333			AT2G17950	0.0	0.011	0.006	-0.006	0.554
2way	8	0.569	0.333			AT2G42590	0.0	0.013	0.005	-0.008	0.554
2way	8	0.569	0.333			AT2G45650	0.0	0.0	0.006	0.006	0.554
2way	8	0.569	0.333			AT2G45680	0.0	0.0	0.008	0.008	0.554
2way	8	0.569	0.333			AT3G27010	0.0	0.0	0.011	0.011	0.554
2way	8	0.569	0.333			AT3G45150	0.0	0.007	0.004	-0.003	0.554
2way	8	0.569	0.333			AT3G57230	0.0	0.006	0.004	-0.002	0.554
2way	8	0.569	0.333			AT4G01500	0.0	0.018	0.004	-0.014	0.554
2way	8	0.569	0.333			AT4G27950	0.0	0.01	0.003	-0.007	0.554
2way	8	0.569	0.333			AT4G28110	0.0	0.0	0.019	0.019	0.554
2way	8	0.569	0.333			AT5G14960	0.0	0.005	0.003	-0.002	0.554
2way	8	0.569	0.333			AT5G16600	0.0	0.014	0.004	-0.011	0.554
2way	8	0.569	0.333			AT5G61600	0.0	0.0	0.019	0.019	0.554
2way	8	0.569	0.333			AT5G67450	0.0	0.011	0.002	-0.009	0.554
2way	8	-0.177	0.28			AT1G69560	0.0	0.023	0.004	-0.018	0.555
2way	8	-0.177	0.28			AT1G76880	0.0	0.015	0.005	-0.01	0.555
2way	8	-0.177	0.28			AT2G15660	0.0	0.0	0.016	0.016	0.555
2way	8	-0.177	0.28			AT2G33810	0.0	0.0	0.013	0.013	0.555
2way	8	-0.177	0.28			AT2G41835	0.0	0.013	0.007	-0.006	0.555
2way	8	-0.177	0.28			AT2G45650	0.0	0.013	0.006	-0.006	0.555
2way	8	-0.177	0.28			AT3G30530	0.0	0.002	0.006	0.004	0.555
2way	8	-0.177	0.28			AT4G38620	0.0	0.0	0.008	0.008	0.555
2way	8	-0.177	0.28			AT5G14960	0.0	0.0	0.012	0.012	0.555
2way	8	-0.177	0.28			AT5G25390	0.0	0.0	0.01	0.01	0.555
2way	8	-0.177	0.28			AT5G61270	0.0	0.0	0.008	0.008	0.555
2way	8	0.569	0.333			AT2G18160	0.0	0.054	0.085	0.031	0.557
2way	8	0.569	0.333			AT4G32730	0.0	0.057	0.085	0.028	0.557
2way	8	0.569	0.333			AT4G38170	0.0	0.089	0.057	-0.032	0.557
2way	8	0.569	0.333			AT3G28910	0.0	0.05	0.035	-0.015	0.558
2way	8	-0.177	0.28			AT3G03200	-0.427	0.074	0.105	0.031	0.561
2way	8	0.569	0.333			AT1G08010	0.0	0.016	0.033	0.016	0.564
2way	8	0.569	0.333			AT3G10030	-1.136	0.012	0.038	0.027	0.564
2way	8	0.569	0.333			AT3G13810	0.0	0.041	0.024	-0.016	0.564
2way	8	0.569	0.333			AT3G23240	0.0	0.04	0.02	-0.02	0.564
2way	8	0.569	0.333			AT4G32800	0.0	0.004	0.026	0.021	0.564
2way	8	0.569	0.333			AT2G43000	0.0	0.111	0.08	-0.03	0.567
2way	8	0.569	0.333			AT1G21910	0.0	0.0	0.013	0.013	0.569
2way	8	0.569	0.333			AT2G30590	0.0	0.011	0.003	-0.008	0.569
2way	8	0.569	0.333			AT2G38340	0.327	0.197	0.159	-0.038	0.569
2way	8	0.569	0.333			AT2G39900	0.0	0.0	0.01	0.01	0.569
2way	8	0.569	0.333			AT3G45170	0.0	0.01	0.002	-0.008	0.569
2way	8	0.569	0.333			AT4G17460	0.0	0.0	0.013	0.013	0.569
2way	8	0.569	0.333			AT5G40330	0.0	0.013	0.001	-0.012	0.569
2way	8	0.569	0.333			AT5G58620	0.0	0.0	0.008	0.008	0.569
2way	8	-0.177	0.28			AT2G30590	0.0	0.043	0.055	0.012	0.579
2way	8	-0.177	0.28			AT3G11020	0.0	0.034	0.051	0.016	0.579
2way	8	-0.177	0.28			AT3G24520	0.0	0.113	0.143	0.03	0.579
2way	8	-0.177	0.28			AT2G02070	0.0	0.02	0.04	0.02	0.58
2way	8	-0.177	0.28			AT5G65510	0.0	0.049	0.029	-0.02	0.58
2way	8	0.569	0.333			AT1G69010	0.0	0.066	0.098	0.031	0.58
2way	8	0.569	0.333			AT1G69690	0.0	0.0	0.013	0.013	0.59
2way	8	0.569	0.333			AT3G51080	0.0	0.0	0.013	0.013	0.59
2way	8	0.569	0.333			AT4G18890	0.0	0.0	0.014	0.014	0.59
2way	8	0.569	0.333			AT5G44210	0.0	0.004	0.01	0.007	0.59
2way	8	0.569	0.333			AT5G56930	0.0	0.007	0.013	0.005	0.59
2way	8	0.569	0.333			AT5G59990	0.0	0.004	0.009	0.006	0.59
2way	8	-0.177	0.28			AT3G23240	0.0	0.026	0.049	0.023	0.592
2way	8	0.569	0.333			AT1G79180	0.0	0.039	0.053	0.014	0.596
2way	8	0.569	0.333			AT2G01060	0.0	0.011	0.04	0.028	0.596
2way	8	0.569	0.333			AT5G67580	0.0	0.033	0.057	0.025	0.596
2way	8	0.569	0.333			AT1G19210	0.107	0.126	0.104	-0.022	0.599
2way	8	-0.177	0.28			AT5G25190	0.237	0.25	0.216	-0.034	0.601
2way	8	-0.177	0.28			AT3G08500	0.0	0.022	0.043	0.02	0.607
2way	8	-0.177	0.28			AT1G76890	0.0	0.06	0.044	-0.016	0.608
2way	8	-0.177	0.28			AT3G10800	0.0	0.034	0.062	0.028	0.608
2way	8	-0.177	0.28			AT5G18450	0.0	0.027	0.056	0.029	0.608
2way	8	0.569	0.333			AT1G74840	0.0	0.052	0.032	-0.02	0.609
2way	8	0.569	0.333			AT5G61620	0.0	0.032	0.049	0.017	0.621
2way	8	-0.177	0.28			AT4G01680	0.0	0.025	0.047	0.022	0.622
2way	8	0.569	0.333			AT2G02080	0.0	0.067	0.041	-0.026	0.622
2way	8	0.569	0.333			AT5G08520	0.188	0.063	0.037	-0.025	0.622
2way	8	-0.177	0.28			AT3G60530	0.0	0.0	0.01	0.01	0.624
2way	8	-0.177	0.28			AT5G03150	0.0	0.02	0.008	-0.012	0.624
2way	8	-0.177	0.28			AT2G30340	0.0	0.061	0.041	-0.02	0.628
2way	8	-0.177	0.28			AT2G01060	0.0	0.073	0.05	-0.024	0.633
2way	8	-0.177	0.28			AT2G03500	0.0	0.073	0.051	-0.022	0.633
2way	8	-0.177	0.28			AT2G28810	0.0	0.046	0.063	0.017	0.633
2way	8	-0.177	0.28			AT3G10113	0.0	0.032	0.058	0.026	0.633
2way	8	-0.177	0.28			AT4G31550	-0.734	0.054	0.073	0.019	0.633
2way	8	0.569	0.333			AT1G28160	0.0	0.034	0.05	0.016	0.643
2way	8	0.569	0.333			AT1G69780	0.0	0.073	0.044	-0.029	0.643
2way	8	0.569	0.333			AT2G40260	0.0	0.048	0.067	0.019	0.643
2way	8	0.569	0.333			AT5G47660	0.0	0.034	0.061	0.027	0.643
2way	8	0.569	0.333			AT3G45610	0.0	0.032	0.051	0.02	0.644
2way	8	-0.177	0.28			AT1G06850	0.0	0.046	0.062	0.016	0.647
2way	8	-0.177	0.28			AT1G31140	0.0	0.038	0.067	0.029	0.647
2way	8	-0.177	0.28			AT1G69180	0.0	0.045	0.064	0.018	0.647
2way	8	-0.177	0.28			AT3G12730	0.0	0.057	0.076	0.019	0.647
2way	8	-0.177	0.28			AT1G13400	0.0	0.021	0.014	-0.007	0.654
2way	8	-0.177	0.28			AT3G57600	0.0	0.007	0.011	0.004	0.654
2way	8	-0.177	0.28			AT4G28140	0.0	0.001	0.011	0.01	0.654
2way	8	0.569	0.333			AT1G69570	0.0	0.099	0.127	0.029	0.66
2way	8	0.569	0.333			AT3G09600	0.0	0.049	0.066	0.017	0.66
2way	8	0.569	0.333			AT1G01060	0.0	0.052	0.071	0.019	0.662
2way	8	0.569	0.333			AT3G08500	0.0	0.067	0.047	-0.02	0.662
2way	8	0.569	0.333			AT4G10350	0.0	0.07	0.049	-0.021	0.662
2way	8	-0.177	0.28			AT1G09540	0.0	0.041	0.073	0.032	0.663
2way	8	-0.177	0.28			AT1G14687	0.0	0.08	0.068	-0.013	0.663
2way	8	-0.177	0.28			AT2G02080	0.0	0.026	0.057	0.031	0.663
2way	8	-0.177	0.28			AT3G24120	0.0	0.064	0.087	0.023	0.664
2way	8	0.569	0.333			AT5G23930	0.0	0.061	0.036	-0.025	0.664
2way	8	0.569	0.333			AT1G13400	0.0	0.014	0.009	-0.005	0.668
2way	8	0.569	0.333			AT1G25550	0.0	0.001	0.011	0.01	0.668
2way	8	0.569	0.333			AT1G75080	0.0	0.002	0.018	0.017	0.668
2way	8	0.569	0.333			AT3G11280	0.0	0.02	0.01	-0.01	0.668
2way	8	0.569	0.333			AT3G61250	0.0	0.027	0.013	-0.014	0.668
2way	8	0.569	0.333			AT4G38620	0.0	0.014	0.01	-0.003	0.668
2way	8	0.569	0.333			AT5G08130	0.0	0.015	0.009	-0.006	0.668
2way	8	0.569	0.333			AT5G63090	0.0	0.011	0.015	0.004	0.668
2way	8	-0.177	0.28			AT1G14580	0.0	0.015	0.009	-0.006	0.67
2way	8	-0.177	0.28			AT1G27730	0.0	0.042	0.024	-0.018	0.67
2way	8	-0.177	0.28			AT1G43700	0.0	0.012	0.022	0.01	0.67
2way	8	-0.177	0.28			AT1G75080	0.0	0.008	0.021	0.013	0.67
2way	8	-0.177	0.28			AT2G02540	0.0	0.056	0.076	0.02	0.67
2way	8	-0.177	0.28			AT3G23210	0.0	0.01	0.015	0.005	0.67
2way	8	-0.177	0.28			AT5G13790	0.0	0.023	0.013	-0.01	0.67
2way	8	0.569	0.333			AT1G26960	0.0	0.048	0.072	0.024	0.675
2way	8	0.569	0.333			AT1G34190	0.0	0.085	0.063	-0.021	0.675
2way	8	0.569	0.333			AT3G50060	0.0	0.113	0.14	0.027	0.675
2way	8	0.569	0.333			AT5G06100	0.0	0.058	0.043	-0.016	0.675
2way	8	0.569	0.333			AT5G17300	-0.109	0.113	0.14	0.027	0.675
2way	8	-0.177	0.28			AT3G04030	0.0	0.066	0.086	0.02	0.676
2way	8	-0.177	0.28			AT3G53200	0.0	0.045	0.065	0.021	0.676
2way	8	-0.177	0.28			AT5G54230	0.0	0.07	0.092	0.022	0.676
2way	8	-0.177	0.28			AT1G69490	0.0	0.059	0.084	0.025	0.677
2way	8	-0.177	0.28			AT2G18380	0.0	0.056	0.07	0.013	0.677
2way	8	-0.177	0.28			AT3G02940	0.0	0.06	0.084	0.024	0.677
2way	8	-0.177	0.28			AT5G13180	0.0	0.068	0.086	0.017	0.677
2way	8	0.569	0.333			AT2G46770	0.0	0.073	0.056	-0.017	0.677
2way	8	0.569	0.333			AT1G66370	0.0	0.024	0.014	-0.01	0.68
2way	8	0.569	0.333			AT2G24570	0.0	0.001	0.011	0.01	0.68
2way	8	0.569	0.333			AT2G41690	0.0	0.008	0.019	0.012	0.68
2way	8	0.569	0.333			AT3G23210	0.0	0.015	0.008	-0.007	0.68
2way	8	0.569	0.333			AT3G46590	0.0	0.003	0.018	0.015	0.68
2way	8	0.569	0.333			AT5G04390	0.0	0.01	0.016	0.006	0.68
2way	8	0.569	0.333			AT5G39820	0.0	0.027	0.013	-0.013	0.68
2way	8	0.569	0.333			AT5G47220	0.0	0.042	0.025	-0.017	0.68
2way	8	-0.177	0.28			AT1G01060	0.0	0.063	0.083	0.019	0.687
2way	8	-0.177	0.28			AT5G04410	0.0	0.104	0.083	-0.021	0.687
2way	8	-0.177	0.28			AT5G17300	0.0	0.139	0.168	0.029	0.687
2way	8	0.569	0.333			AT1G14687	-0.75	0.053	0.071	0.018	0.688
2way	8	0.569	0.333			AT1G16490	0.0	0.074	0.088	0.014	0.688
2way	8	0.569	0.333			AT2G04038	0.0	0.06	0.077	0.017	0.688
2way	8	0.569	0.333			AT4G00730	0.0	0.091	0.068	-0.024	0.688
2way	8	0.569	0.333			AT4G16750	0.0	0.057	0.08	0.023	0.688
2way	8	0.569	0.333			AT5G06950	0.0	0.089	0.065	-0.024	0.688
2way	8	0.569	0.333			AT5G58850	0.0	0.095	0.079	-0.016	0.688
2way	8	0.569	0.333			AT5G60850	0.0	0.057	0.079	0.021	0.688
2way	8	0.569	0.333			AT5G62320	0.0	0.053	0.073	0.02	0.688
2way	8	-0.177	0.28			AT1G19210	0.0	0.081	0.101	0.02	0.689
2way	8	-0.177	0.28			AT5G18270	0.0	0.083	0.099	0.016	0.689
2way	8	0.569	0.333			AT5G25190	0.0	0.169	0.146	-0.023	0.694
2way	8	0.569	0.333			AT4G36780	0.0	0.063	0.074	0.011	0.699
2way	8	0.569	0.333			AT5G67190	0.0	0.072	0.088	0.016	0.699
2way	8	-0.177	0.28			AT3G50260	0.0	0.083	0.105	0.022	0.7
2way	8	-0.177	0.28			AT1G71450	0.0	0.08	0.094	0.014	0.705
2way	8	-0.177	0.28			AT2G43000	0.0	0.077	0.102	0.025	0.706
2way	8	-0.177	0.28			AT4G01540	0.0	0.091	0.111	0.02	0.706
2way	8	0.569	0.333			AT3G50260	0.0	0.105	0.087	-0.018	0.708
2way	8	0.569	0.333			AT1G06280	0.0	0.077	0.101	0.023	0.71
2way	8	0.569	0.333			AT5G02460	0.0	0.077	0.093	0.016	0.71
2way	8	-0.177	0.28			AT1G79180	0.0	0.019	0.016	-0.004	0.713
2way	8	-0.177	0.28			AT2G33550	0.0	0.015	0.007	-0.007	0.713
2way	8	-0.177	0.28			AT3G12250	0.0	0.085	0.102	0.017	0.713
2way	8	-0.177	0.28			AT3G25990	0.0	0.011	0.022	0.011	0.713
2way	8	-0.177	0.28			AT3G26790	0.0	0.028	0.016	-0.013	0.713
2way	8	-0.177	0.28			AT4G34590	0.0	0.008	0.017	0.009	0.713
2way	8	-0.177	0.28			AT5G46350	0.0	0.129	0.109	-0.02	0.713
2way	8	0.569	0.333			AT3G56850	0.0	0.065	0.091	0.026	0.716
2way	8	0.569	0.333			AT5G05550	-0.252	0.069	0.092	0.023	0.716
2way	8	-0.177	0.28			AT4G36160	0.0	0.076	0.097	0.022	0.721
2way	8	0.569	0.333			AT3G01470	0.0	0.027	0.015	-0.012	0.724
2way	8	0.569	0.333			AT4G36160	0.0	0.12	0.096	-0.024	0.724
2way	8	0.569	0.333			AT5G65510	0.0	0.011	0.017	0.006	0.724
2way	8	-0.177	0.28			AT1G44830	0.0	0.021	0.028	0.007	0.727
2way	8	-0.177	0.28			AT3G30210	0.0	0.008	0.018	0.01	0.727
2way	8	-0.177	0.28			AT4G17785	0.0	0.012	0.027	0.014	0.727
2way	8	0.569	0.333			AT1G19790	0.0	0.014	0.02	0.006	0.728
2way	8	0.569	0.333			AT2G06200	0.0	0.02	0.026	0.006	0.728
2way	8	0.569	0.333			AT1G25580	0.0	0.016	0.022	0.006	0.728
2way	8	-0.177	0.28			AT1G29280	0.0	0.203	0.181	-0.022	0.745
2way	8	-0.177	0.28			AT5G13080	0.0	0.319	0.288	-0.031	0.747
2way	8	-0.177	0.28			AT5G41570	0.0	0.198	0.174	-0.024	0.747
2way	8	-0.177	0.28			AT1G04880	0.0	0.017	0.027	0.009	0.749
2way	8	-0.177	0.28			AT1G24250	0.0	0.025	0.026	0.001	0.749
2way	8	-0.177	0.28			AT3G02990	0.0	0.015	0.017	0.001	0.749
2way	8	-0.177	0.28			AT3G06490	0.0	0.031	0.035	0.004	0.749
2way	8	-0.177	0.28			AT3G60580	0.0	0.019	0.024	0.004	0.749
2way	8	-0.177	0.28			AT4G05100	0.0	0.018	0.025	0.007	0.749
2way	8	-0.177	0.28			AT5G02840	0.0	0.019	0.028	0.009	0.749
2way	8	-0.177	0.28			AT5G63090	0.0	0.022	0.034	0.013	0.749
2way	8	-0.177	0.28			AT5G65130	0.0	0.023	0.031	0.008	0.749
2way	8	0.569	0.333			AT1G13260	0.0	0.042	0.057	0.015	0.758
2way	8	0.569	0.333			AT2G33550	0.0	0.027	0.024	-0.002	0.759
2way	8	0.569	0.333			AT3G12820	0.0	0.025	0.028	0.003	0.759
2way	8	0.569	0.333			AT3G30210	0.0	0.032	0.028	-0.005	0.759
2way	8	0.569	0.333			AT5G05790	0.0	0.032	0.018	-0.014	0.759
2way	8	0.569	0.333			AT5G10280	0.0	0.021	0.039	0.018	0.759
2way	8	0.569	0.333			AT2G20400	0.0	0.029	0.021	-0.009	0.768
2way	8	-0.177	0.28			AT1G51220	0.0	0.019	0.033	0.014	0.772
2way	8	-0.177	0.28			AT1G03840	0.0	0.026	0.042	0.016	0.774
2way	8	-0.177	0.28			AT1G12610	0.0	0.028	0.024	-0.004	0.774
2way	8	-0.177	0.28			AT1G51700	0.0	0.083	0.064	-0.019	0.774
2way	8	-0.177	0.28			AT1G70920	0.0	0.035	0.041	0.006	0.774
2way	8	-0.177	0.28			AT1G76110	0.0	0.043	0.028	-0.015	0.774
2way	8	-0.177	0.28			AT5G66730	0.0	0.032	0.042	0.01	0.774
2way	8	0.569	0.333			AT1G20980	0.0	0.039	0.032	-0.007	0.781
2way	8	0.569	0.333			AT1G69180	0.0	0.031	0.027	-0.003	0.781
2way	8	0.569	0.333			AT1G75490	0.0	0.044	0.027	-0.016	0.781
2way	8	0.569	0.333			AT3G26790	0.0	0.043	0.038	-0.005	0.781
2way	8	0.569	0.333			AT5G46590	0.0	0.029	0.038	0.009	0.782
2way	8	0.569	0.333			AT5G18560	0.0	0.019	0.026	0.007	0.786
2way	8	0.569	0.333			AT5G58900	0.0	0.034	0.046	0.012	0.786
2way	8	-0.177	0.28			AT1G20910	0.0	0.022	0.031	0.01	0.789
2way	8	-0.177	0.28			AT1G25550	0.0	0.046	0.035	-0.011	0.789
2way	8	-0.177	0.28			AT3G06740	0.0	0.063	0.047	-0.016	0.789
2way	8	-0.177	0.28			AT5G66300	0.0	0.041	0.044	0.003	0.789
2way	8	-0.177	0.28			AT1G47655	0.0	0.03	0.038	0.008	0.793
2way	8	-0.177	0.28			AT1G68320	0.0	0.041	0.049	0.008	0.793
2way	8	0.569	0.333			AT1G06180	0.0	0.041	0.051	0.009	0.798
2way	8	0.569	0.333			AT2G26960	0.0	0.048	0.04	-0.008	0.798
2way	8	0.569	0.333			AT3G12720	0.0	0.035	0.038	0.003	0.798
2way	8	0.569	0.333			AT3G12730	0.0	0.029	0.036	0.007	0.798
2way	8	0.569	0.333			AT4G14770	0.0	0.039	0.042	0.003	0.798
2way	8	0.569	0.333			AT1G36060	0.0	0.053	0.045	-0.008	0.801
2way	8	0.569	0.333			AT1G49010	0.0	0.032	0.047	0.015	0.801
2way	8	0.569	0.333			AT3G10800	0.0	0.039	0.043	0.005	0.801
2way	8	0.569	0.333			AT4G05100	0.0	0.058	0.045	-0.013	0.801
2way	8	-0.177	0.28			AT1G02230	0.0	0.04	0.058	0.019	0.803
2way	8	-0.177	0.28			AT1G22810	0.0	0.05	0.038	-0.012	0.803
2way	8	-0.177	0.28			AT2G44940	0.0	0.052	0.048	-0.004	0.803
2way	8	-0.177	0.28			AT3G50410	0.0	0.048	0.049	0.001	0.803
2way	8	-0.177	0.28			AT4G29230	0.0	0.049	0.061	0.013	0.803
2way	8	-0.177	0.28			AT5G17800	0.0	0.03	0.05	0.02	0.803
2way	8	-0.177	0.28			AT5G53950	0.0	0.056	0.042	-0.013	0.803
2way	8	-0.177	0.28			AT5G62940	0.0	0.054	0.046	-0.008	0.803
2way	8	-0.177	0.28			AT3G47500	0.0	0.059	0.047	-0.012	0.805
2way	8	-0.177	0.28			AT1G16490	0.0	0.037	0.051	0.014	0.808
2way	8	-0.177	0.28			AT5G60130	0.0	0.058	0.044	-0.015	0.808
2way	8	-0.177	0.28			AT5G66940	0.0	0.034	0.042	0.008	0.808
2way	8	0.569	0.333			AT3G44480	0.0	0.034	0.045	0.011	0.811
2way	8	0.569	0.333			AT5G45300	0.0	0.036	0.049	0.013	0.811
2way	8	0.569	0.333			AT5G45580	0.0	0.042	0.049	0.006	0.811
2way	8	0.569	0.333			AT3G27785	0.0	0.063	0.054	-0.01	0.813
2way	8	0.569	0.333			AT3G47500	0.0	0.035	0.045	0.01	0.813
2way	8	0.569	0.333			AT5G66300	-0.186	0.04	0.051	0.011	0.813
2way	8	-0.177	0.28			AT1G12630	0.0	0.055	0.046	-0.009	0.815
2way	8	-0.177	0.28			AT1G69570	-0.14	0.097	0.112	0.015	0.815
2way	8	-0.177	0.28			AT2G42430	0.0	0.071	0.05	-0.021	0.815
2way	8	-0.177	0.28			AT2G45410	0.0	0.063	0.054	-0.009	0.815
2way	8	-0.177	0.28			AT3G12130	0.0	0.042	0.048	0.006	0.815
2way	8	-0.177	0.28			AT3G16280	0.0	0.05	0.061	0.011	0.815
2way	8	-0.177	0.28			AT3G60490	0.0	0.056	0.059	0.003	0.815
2way	8	-0.177	0.28			AT5G63260	0.0	0.072	0.055	-0.017	0.815
2way	8	0.569	0.333			AT2G32460	0.0	0.043	0.041	-0.002	0.822
2way	8	0.569	0.333			AT3G04030	0.0	0.044	0.058	0.014	0.822
2way	8	0.569	0.333			AT3G10580	0.0	0.072	0.055	-0.017	0.822
2way	8	0.569	0.333			AT3G18990	0.0	0.041	0.054	0.013	0.822
2way	8	0.569	0.333			AT4G31060	0.0	0.044	0.057	0.013	0.822
2way	8	0.569	0.333			AT5G17800	0.045	0.071	0.057	-0.014	0.822
2way	8	0.569	0.333			AT5G56840	0.0	0.062	0.058	-0.005	0.822
2way	8	-0.177	0.28			AT1G30490	0.0	0.072	0.063	-0.01	0.823
2way	8	-0.177	0.28			AT1G69780	0.0	0.062	0.056	-0.006	0.823
2way	8	-0.177	0.28			AT3G52440	0.0	0.054	0.069	0.015	0.823
2way	8	-0.177	0.28			AT4G25470	0.0	0.058	0.065	0.007	0.823
2way	8	-0.177	0.28			AT5G52660	0.0	0.049	0.061	0.012	0.823
2way	8	-0.177	0.28			AT5G60850	0.0	0.056	0.067	0.011	0.823
2way	8	-0.177	0.28			AT2G01930	0.0	0.055	0.065	0.01	0.825
2way	8	-0.177	0.28			AT2G20400	0.0	0.074	0.064	-0.01	0.825
2way	8	-0.177	0.28			AT4G25490	0.0	0.052	0.062	0.01	0.825
2way	8	-0.177	0.28			AT5G62380	0.0	0.06	0.064	0.005	0.825
2way	8	0.569	0.333			AT2G33710	0.0	0.049	0.059	0.01	0.826
2way	8	0.569	0.333			AT1G09540	0.0	0.077	0.064	-0.013	0.83
2way	8	0.569	0.333			AT1G31140	0.0	0.048	0.061	0.014	0.83
2way	8	0.569	0.333			AT1G68550	0.0	0.036	0.043	0.006	0.83
2way	8	0.569	0.333			AT2G23290	0.0	0.062	0.065	0.003	0.83
2way	8	0.569	0.333			AT3G16280	0.0	0.05	0.053	0.004	0.83
2way	8	0.569	0.333			AT4G34410	0.0	0.061	0.055	-0.007	0.83
2way	8	-0.177	0.28			AT3G04060	0.0	0.077	0.088	0.011	0.831
2way	8	-0.177	0.28			AT3G12720	0.0	0.041	0.056	0.015	0.831
2way	8	-0.177	0.28			AT3G18990	0.0	0.064	0.06	-0.004	0.831
2way	8	-0.177	0.28			AT3G55370	0.0	0.068	0.075	0.007	0.831
2way	8	-0.177	0.28			AT4G25480	0.0	0.069	0.053	-0.016	0.831
2way	8	-0.177	0.28			AT5G39610	0.0	0.091	0.08	-0.011	0.831
2way	8	-0.177	0.28			AT5G51990	0.0	0.057	0.073	0.015	0.831
2way	8	0.569	0.333			AT1G50640	0.0	0.054	0.043	-0.012	0.831
2way	8	0.569	0.333			AT4G28500	0.0	0.062	0.054	-0.008	0.831
2way	8	-0.177	0.28			AT1G76420	0.0	0.086	0.079	-0.008	0.833
2way	8	-0.177	0.28			AT2G45420	0.0	0.074	0.065	-0.008	0.833
2way	8	-0.177	0.28			AT2G46770	0.0	0.072	0.081	0.009	0.833
2way	8	-0.177	0.28			AT5G02460	0.0	0.068	0.056	-0.012	0.833
2way	8	-0.177	0.28			AT1G01720	0.0	0.075	0.07	-0.006	0.837
2way	8	-0.177	0.28			AT1G18330	0.0	0.062	0.057	-0.006	0.837
2way	8	-0.177	0.28			AT1G79580	0.0	0.078	0.087	0.009	0.837
2way	8	-0.177	0.28			AT2G23340	0.0	0.067	0.052	-0.015	0.837
2way	8	-0.177	0.28			AT2G46590	0.0	0.093	0.074	-0.019	0.837
2way	8	-0.177	0.28			AT3G09600	0.0	0.049	0.063	0.014	0.837
2way	8	-0.177	0.28			AT3G45610	0.0	0.083	0.068	-0.016	0.837
2way	8	-0.177	0.28			AT4G38170	0.0	0.069	0.066	-0.003	0.837
2way	8	0.569	0.333			AT1G74650	0.0	0.091	0.075	-0.016	0.837
2way	8	0.569	0.333			AT1G78700	0.0	0.066	0.075	0.009	0.837
2way	8	0.569	0.333			AT2G18060	0.0	0.073	0.064	-0.008	0.837
