kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
path	2	-0.061	0.374	1.145	0.106	AT3G47500	34.48	36.0	1.52	6.63	0.062
path	2	-0.061	0.374	-1.254	0.214	AT1G32150	39.64	42.0	2.36	7.12	0.065
path	2	-0.061	0.374	1.145	0.106	AT3G12720	23.64	25.0	1.36	5.55	0.065
path	2	-0.061	0.374	1.632	0.304	AT2G31230	25.62	27.0	1.38	6.01	0.066
path	2	-0.061	0.374	1.145	0.106	AT4G36160	39.85	42.0	2.15	6.91	0.067
path	2	-0.061	0.374	-1.254	0.214	AT3G11440	30.49	32.0	1.51	6.26	0.068
path	2	-0.061	0.374	1.145	0.106	AT1G31140	25.57	27.0	1.43	5.64	0.069
path	2	-0.061	0.374	1.145	0.106	AT1G53230	8.67	9.0	0.33	3.28	0.069
path	2	-0.061	0.374	1.145	0.106	AT1G62300	25.79	27.0	1.21	5.64	0.069
path	2	-0.061	0.374	1.145	0.106	AT3G27010	8.53	9.0	0.47	3.28	0.069
path	2	-0.061	0.374	1.632	0.304	AT1G23810	2.92	3.0	0.08	1.88	0.069
path	2	-0.061	0.374	1.632	0.304	AT4G31060	28.5	30.0	1.5	6.21	0.069
path	2	-0.061	0.374	1.145	0.106	AT1G68670	13.42	14.0	0.58	4.08	0.071
path	2	-0.061	0.374	1.632	0.304	AT1G34370	7.73	8.0	0.27	3.24	0.071
path	2	-0.061	0.374	1.632	0.304	AT2G30340	18.13	19.0	0.87	5.01	0.071
path	2	-0.061	0.374	1.145	0.106	AT1G65620	3.83	4.0	0.17	2.09	0.073
path	2	-0.061	0.374	1.145	0.106	AT4G01720	3.88	4.0	0.12	2.09	0.073
path	2	-0.061	0.374	1.632	0.304	AT2G06200	8.57	9.0	0.43	3.4	0.074
path	2	-0.061	0.374	1.145	0.106	AT5G52830	24.85	26.0	1.15	5.4	0.075
path	2	-0.061	0.374	1.145	0.106	AT1G19790	16.22	17.0	0.78	4.41	0.076
path	2	-0.061	0.374	1.145	0.106	AT1G79180	16.06	17.0	0.94	4.41	0.076
path	2	-0.061	0.374	1.145	0.106	AT1G24250	12.27	13.0	0.73	3.84	0.077
path	2	-0.061	0.374	1.145	0.106	AT1G74480	21.76	23.0	1.24	5.07	0.077
path	2	-0.061	0.374	1.145	0.106	AT3G11280	12.21	13.0	0.79	3.84	0.077
path	2	-0.061	0.374	1.145	0.106	AT1G13400	5.73	6.0	0.27	2.57	0.078
path	2	-0.061	0.374	1.145	0.106	AT3G57230	5.81	6.0	0.19	2.57	0.078
path	2	-0.061	0.374	1.632	0.304	AT1G74370	1.98	2.0	0.02	1.44	0.078
path	2	-0.061	0.374	1.632	0.304	AT3G09230	1.94	2.0	0.06	1.44	0.078
path	2	-0.061	0.374	1.632	0.304	AT5G45300	20.94	22.0	1.06	5.21	0.078
path	2	-0.061	0.374	-1.254	0.214	AT4G11660	16.25	17.0	0.75	4.47	0.079
path	2	-0.061	0.374	1.632	0.304	AT5G65510	11.47	12.0	0.53	3.88	0.079
path	2	-0.061	0.374	1.145	0.106	AT1G74650	26.32	28.0	1.68	5.49	0.08
path	2	-0.061	0.374	1.632	0.304	AT2G44840	24.82	26.0	1.18	5.57	0.08
path	2	-0.061	0.374	1.632	0.304	AT3G17730	18.95	20.0	1.05	4.89	0.083
path	2	-0.061	0.374	-1.254	0.214	AT2G01930	39.18	41.0	1.82	6.45	0.085
path	2	-0.061	0.374	1.145	0.106	AT5G58900	30.31	32.0	1.69	5.68	0.086
path	2	-0.061	0.374	1.632	0.304	AT2G35700	26.56	28.0	1.44	5.61	0.086
path	2	-0.061	0.374	1.145	0.106	AT4G23550	25.73	27.0	1.27	5.26	0.087
path	2	-0.061	0.374	-1.254	0.214	AT3G03200	22.74	24.0	1.26	5.03	0.09
path	2	-0.061	0.374	1.145	0.106	AT2G46680	27.73	29.0	1.27	5.35	0.09
path	2	-0.061	0.374	1.145	0.106	AT1G55110	34.41	36.0	1.59	5.86	0.091
path	2	-0.061	0.374	1.145	0.106	AT2G03340	10.64	11.0	0.36	3.37	0.091
path	2	-0.061	0.374	1.145	0.106	AT2G17950	10.59	11.0	0.41	3.37	0.091
path	2	-0.061	0.374	1.145	0.106	AT4G22070	20.07	21.0	0.93	4.6	0.091
path	2	-0.061	0.374	-1.254	0.214	AT3G12250	36.98	39.0	2.02	6.15	0.092
path	2	-0.061	0.374	1.632	0.304	AT1G01250	6.79	7.0	0.21	2.8	0.093
path	2	-0.061	0.374	1.145	0.106	AT3G18990	31.55	33.0	1.45	5.53	0.096
path	2	-0.061	0.374	1.632	0.304	AT1G12610	13.31	14.0	0.69	3.93	0.097
path	2	-0.061	0.374	1.632	0.304	AT4G38000	29.51	31.0	1.49	5.53	0.101
path	2	-0.061	0.374	-1.254	0.214	AT2G32460	21.82	23.0	1.18	4.71	0.103
path	2	-0.061	0.374	1.145	0.106	AT5G02460	39.08	41.0	1.92	5.91	0.103
path	2	-0.061	0.374	1.145	0.106	AT1G06850	25.65	27.0	1.35	4.88	0.107
path	2	-0.061	0.374	1.632	0.304	AT4G25470	24.53	26.0	1.47	5.01	0.108
path	2	-0.061	0.374	1.632	0.304	AT1G28160	27.54	29.0	1.46	5.21	0.109
path	2	-0.061	0.374	1.145	0.106	AT2G01060	22.95	24.0	1.05	4.55	0.111
path	2	-0.061	0.374	1.632	0.304	AT1G51220	15.14	16.0	0.86	3.97	0.112
path	2	-0.061	0.374	1.632	0.304	AT1G75240	23.64	25.0	1.36	4.85	0.112
path	2	-0.061	0.374	-1.254	0.214	AT1G49010	30.26	32.0	1.74	5.24	0.113
path	2	-0.061	0.374	-1.254	0.214	AT3G12910	1.92	2.0	0.08	1.32	0.114
path	2	-0.061	0.374	-1.254	0.214	AT5G38860	1.93	2.0	0.07	1.32	0.114
path	2	-0.061	0.374	-1.254	0.214	AT5G42520	2.92	3.0	0.08	1.65	0.115
path	2	-0.061	0.374	1.632	0.304	AT3G26620	14.33	15.0	0.67	3.81	0.115
path	2	-0.061	0.374	1.145	0.106	AT3G53200	24.71	26.0	1.29	4.64	0.116
path	2	-0.061	0.374	1.632	0.304	AT1G78700	25.5	27.0	1.5	4.89	0.119
path	2	-0.061	0.374	1.632	0.304	AT5G65410	25.7	27.0	1.3	4.89	0.119
path	2	-0.061	0.374	-1.254	0.214	AT1G72740	13.29	14.0	0.71	3.5	0.122
path	2	-0.061	0.374	1.145	0.106	AT3G21890	28.6	30.0	1.4	4.82	0.122
path	2	-0.061	0.374	1.632	0.304	AT1G44830	11.48	12.0	0.52	3.32	0.124
path	2	-0.061	0.374	1.632	0.304	AT4G36780	27.48	29.0	1.52	4.93	0.124
path	2	-0.061	0.374	1.632	0.304	AT5G67450	5.81	6.0	0.19	2.36	0.124
path	2	-0.061	0.374	1.632	0.304	AT5G64060	17.18	18.0	0.82	4.01	0.125
path	2	-0.061	0.374	-1.254	0.214	AT4G18770	29.52	31.0	1.48	4.92	0.126
path	2	-0.061	0.374	1.145	0.106	AT4G00730	23.76	25.0	1.24	4.4	0.126
path	2	-0.061	0.374	1.145	0.106	AT5G04390	19.12	20.0	0.88	3.98	0.126
path	2	-0.061	0.374	1.145	0.106	AT3G25990	10.52	11.0	0.48	2.99	0.128
path	2	-0.061	0.374	1.632	0.304	AT3G06490	9.47	10.0	0.53	3.0	0.128
path	2	-0.061	0.374	1.632	0.304	AT3G26790	9.55	10.0	0.45	3.0	0.128
path	2	-0.061	0.374	1.145	0.106	AT3G21175	16.37	17.0	0.63	3.65	0.129
path	2	-0.061	0.374	1.145	0.106	AT5G62320	15.8	17.0	1.2	3.65	0.129
path	2	-0.061	0.374	1.145	0.106	AT5G03790	38.02	40.0	1.98	5.29	0.13
path	2	-0.061	0.374	1.632	0.304	AT1G02230	20.03	21.0	0.97	4.21	0.13
path	2	-0.061	0.374	1.632	0.304	AT1G65910	19.99	21.0	1.01	4.21	0.13
path	2	-0.061	0.374	1.632	0.304	AT1G77640	7.75	8.0	0.25	2.68	0.13
path	2	-0.061	0.374	1.632	0.304	AT3G50060	19.88	21.0	1.12	4.21	0.13
path	2	-0.061	0.374	1.632	0.304	AT4G25480	29.18	31.0	1.82	4.97	0.13
path	2	-0.061	0.374	1.632	0.304	AT5G64750	29.54	31.0	1.46	4.97	0.13
path	2	-0.061	0.374	-1.254	0.214	AT2G01818	9.62	10.0	0.38	2.89	0.132
path	2	-0.061	0.374	-1.254	0.214	AT5G05550	44.61	47.0	2.39	5.68	0.132
path	2	-0.061	0.374	1.145	0.106	AT3G12130	20.9	22.0	1.1	4.07	0.132
path	2	-0.061	0.374	1.145	0.106	AT3G24520	29.52	31.0	1.48	4.68	0.135
path	2	-0.061	0.374	1.145	0.106	AT3G61250	5.67	6.0	0.33	2.19	0.135
path	2	-0.061	0.374	1.145	0.106	AT4G01250	22.86	24.0	1.14	4.16	0.136
path	2	-0.061	0.374	1.632	0.304	AT3G15210	36.07	38.0	1.93	5.26	0.136
path	2	-0.061	0.374	-1.254	0.214	AT5G56840	27.23	29.0	1.77	4.61	0.137
path	2	-0.061	0.374	1.145	0.106	AT1G25550	18.1	19.0	0.9	3.74	0.137
path	2	-0.061	0.374	1.632	0.304	AT3G20840	2.89	3.0	0.11	1.6	0.137
path	2	-0.061	0.374	1.632	0.304	AT5G61270	2.93	3.0	0.07	1.6	0.137
path	2	-0.061	0.374	1.632	0.304	AT4G17980	21.81	23.0	1.19	4.25	0.139
path	2	-0.061	0.374	-1.254	0.214	AT2G02820	36.97	39.0	2.03	5.13	0.14
path	2	-0.061	0.374	1.145	0.106	AT1G47655	24.74	26.0	1.26	4.26	0.14
path	2	-0.061	0.374	1.145	0.106	AT1G06180	15.1	16.0	0.9	3.41	0.141
path	2	-0.061	0.374	-1.254	0.214	AT1G69180	24.57	26.0	1.43	4.32	0.142
path	2	-0.061	0.374	1.632	0.304	AT1G03800	35.11	37.0	1.89	5.1	0.142
path	2	-0.061	0.374	1.632	0.304	AT3G10500	13.15	14.0	0.85	3.37	0.142
path	2	-0.061	0.374	1.145	0.106	AT1G30650	26.69	28.0	1.31	4.35	0.143
path	2	-0.061	0.374	1.145	0.106	AT2G40260	26.53	28.0	1.47	4.35	0.143
path	2	-0.061	0.374	1.145	0.106	AT3G49530	19.73	21.0	1.27	3.83	0.143
path	2	-0.061	0.374	1.145	0.106	AT5G08330	19.96	21.0	1.04	3.83	0.143
path	2	-0.061	0.374	1.145	0.106	AT5G62000	19.83	21.0	1.17	3.83	0.143
path	2	-0.061	0.374	1.145	0.106	AT3G02990	4.73	5.0	0.27	1.95	0.145
path	2	-0.061	0.374	1.145	0.106	AT4G30080	1.93	2.0	0.07	1.24	0.145
path	2	-0.061	0.374	1.145	0.106	AT5G22890	1.93	2.0	0.07	1.24	0.145
path	2	-0.061	0.374	1.145	0.106	AT5G40330	1.96	2.0	0.04	1.24	0.145
path	2	-0.061	0.374	1.145	0.106	AT5G62165	1.96	2.0	0.04	1.24	0.145
path	2	-0.061	0.374	1.145	0.106	AT3G12730	28.6	30.0	1.4	4.44	0.146
path	2	-0.061	0.374	-1.254	0.214	AT3G23220	10.37	11.0	0.63	2.87	0.148
path	2	-0.061	0.374	-1.254	0.214	AT5G58850	34.35	36.0	1.65	4.84	0.148
path	2	-0.061	0.374	1.145	0.106	AT4G28500	21.84	23.0	1.16	3.93	0.148
path	2	-0.061	0.374	1.632	0.304	AT3G18400	19.76	21.0	1.24	3.93	0.15
path	2	-0.061	0.374	1.632	0.304	AT5G65310	31.54	33.0	1.46	4.73	0.15
path	2	-0.061	0.374	-1.254	0.214	AT5G07680	4.74	5.0	0.26	1.95	0.151
path	2	-0.061	0.374	1.145	0.106	AT1G16490	23.42	25.0	1.58	4.02	0.152
path	2	-0.061	0.374	1.632	0.304	AT1G33240	22.79	24.0	1.21	4.13	0.152
path	2	-0.061	0.374	1.145	0.106	AT1G63030	3.85	4.0	0.15	1.71	0.153
path	2	-0.061	0.374	1.145	0.106	AT1G02250	18.96	20.0	1.04	3.6	0.156
path	2	-0.061	0.374	-1.254	0.214	AT1G53170	47.52	50.0	2.48	5.29	0.157
path	2	-0.061	0.374	1.145	0.106	AT2G24570	2.84	3.0	0.16	1.47	0.158
path	2	-0.061	0.374	1.632	0.304	AT1G19040	3.88	4.0	0.12	1.76	0.158
path	2	-0.061	0.374	1.632	0.304	AT2G33810	3.83	4.0	0.17	1.76	0.158
path	2	-0.061	0.374	1.632	0.304	AT5G47370	27.7	29.0	1.3	4.37	0.158
path	2	-0.061	0.374	1.632	0.304	AT5G62940	21.98	23.0	1.02	3.97	0.159
path	2	-0.061	0.374	-1.254	0.214	AT5G11260	31.9	34.0	2.1	4.53	0.16
path	2	-0.061	0.374	1.145	0.106	AT3G15270	33.15	35.0	1.85	4.48	0.161
path	2	-0.061	0.374	1.145	0.106	AT3G02940	22.01	24.0	1.99	3.78	0.165
path	2	-0.061	0.374	1.145	0.106	AT5G60130	22.91	24.0	1.09	3.78	0.165
path	2	-0.061	0.374	-1.254	0.214	AT5G25190	38.87	41.0	2.13	4.76	0.166
path	2	-0.061	0.374	1.145	0.106	AT1G76110	13.27	14.0	0.73	2.94	0.169
path	2	-0.061	0.374	1.632	0.304	AT1G72010	13.34	14.0	0.66	3.09	0.169
path	2	-0.061	0.374	1.632	0.304	AT3G45150	5.75	6.0	0.25	2.08	0.169
path	2	-0.061	0.374	1.632	0.304	AT5G18450	17.08	18.0	0.92	3.45	0.169
path	2	-0.061	0.374	1.145	0.106	AT1G76420	26.41	28.0	1.59	3.97	0.17
path	2	-0.061	0.374	1.632	0.304	AT1G77200	28.34	30.0	1.66	4.25	0.17
path	2	-0.061	0.374	1.632	0.304	AT5G02460	28.59	30.0	1.41	4.25	0.17
path	2	-0.061	0.374	1.145	0.106	AT2G02080	34.25	36.0	1.75	4.34	0.173
path	2	-0.061	0.374	1.632	0.304	AT2G23340	22.61	24.0	1.39	3.85	0.173
path	2	-0.061	0.374	1.145	0.106	AT2G02540	36.16	38.0	1.84	4.43	0.174
path	2	-0.061	0.374	-1.254	0.214	AT1G69560	3.77	4.0	0.23	1.63	0.18
path	2	-0.061	0.374	-1.254	0.214	AT3G51470	3.84	4.0	0.16	1.63	0.18
path	2	-0.061	0.374	-1.254	0.214	AT5G67300	3.81	4.0	0.19	1.63	0.18
path	2	-0.061	0.374	1.632	0.304	AT2G15740	21.97	23.0	1.03	3.69	0.18
path	2	-0.061	0.374	-1.254	0.214	AT1G75080	7.73	8.0	0.27	2.24	0.181
path	2	-0.061	0.374	-1.254	0.214	AT4G18890	7.66	8.0	0.34	2.24	0.181
path	2	-0.061	0.374	1.145	0.106	AT3G57920	23.78	25.0	1.22	3.64	0.181
path	2	-0.061	0.374	1.632	0.304	AT1G25340	15.22	16.0	0.78	3.13	0.183
path	2	-0.061	0.374	-1.254	0.214	AT5G10030	32.97	35.0	2.03	4.18	0.186
path	2	-0.061	0.374	1.145	0.106	AT5G07100	6.78	7.0	0.22	2.04	0.186
path	2	-0.061	0.374	1.632	0.304	AT3G03200	17.96	19.0	1.04	3.33	0.186
path	2	-0.061	0.374	1.632	0.304	AT3G15170	10.29	11.0	0.71	2.6	0.188
path	2	-0.061	0.374	1.145	0.106	AT5G39820	9.51	10.0	0.49	2.37	0.189
path	2	-0.061	0.374	1.632	0.304	AT1G46264	1.93	2.0	0.07	1.16	0.191
path	2	-0.061	0.374	1.632	0.304	AT3G46070	1.95	2.0	0.05	1.16	0.191
path	2	-0.061	0.374	1.632	0.304	AT5G10510	1.9	2.0	0.1	1.16	0.191
path	2	-0.061	0.374	1.632	0.304	AT5G52170	1.93	2.0	0.07	1.16	0.191
path	2	-0.061	0.374	1.632	0.304	AT3G56850	30.06	32.0	1.94	4.01	0.193
path	2	-0.061	0.374	1.632	0.304	AT5G60130	17.2	18.0	0.8	3.17	0.194
path	2	-0.061	0.374	1.632	0.304	AT1G70920	20.09	21.0	0.91	3.37	0.195
path	2	-0.061	0.374	1.632	0.304	AT1G27730	13.39	14.0	0.61	2.81	0.198
path	2	-0.061	0.374	1.145	0.106	AT1G69490	28.15	30.0	1.85	3.68	0.199
path	2	-0.061	0.374	1.145	0.106	AT5G56110	26.12	28.0	1.88	3.59	0.199
path	2	-0.061	0.374	-1.254	0.214	AT4G36780	31.16	33.0	1.84	3.87	0.201
path	2	-0.061	0.374	1.145	0.106	AT3G08500	15.8	17.0	1.2	2.89	0.201
path	2	-0.061	0.374	-1.254	0.214	AT1G14580	11.44	12.0	0.56	2.52	0.203
path	2	-0.061	0.374	1.145	0.106	AT4G01550	21.75	23.0	1.25	3.16	0.211
path	2	-0.061	0.374	1.632	0.304	AT1G45249	17.88	19.0	1.12	3.05	0.212
path	2	-0.061	0.374	-1.254	0.214	AT2G45410	23.66	25.0	1.34	3.32	0.213
path	2	-0.061	0.374	-1.254	0.214	AT4G01500	6.67	7.0	0.33	1.92	0.213
path	2	-0.061	0.374	1.145	0.106	AT1G69570	35.17	37.0	1.83	3.81	0.213
path	2	-0.061	0.374	1.145	0.106	AT2G46770	25.62	27.0	1.38	3.35	0.214
path	2	-0.061	0.374	1.632	0.304	AT1G53170	38.95	41.0	2.05	4.06	0.214
path	2	-0.061	0.374	1.632	0.304	AT3G02150	2.91	3.0	0.09	1.32	0.218
path	2	-0.061	0.374	1.632	0.304	AT5G10030	27.32	29.0	1.68	3.53	0.218
path	2	-0.061	0.374	1.632	0.304	AT3G58630	5.71	6.0	0.29	1.8	0.219
path	2	-0.061	0.374	1.632	0.304	AT2G32460	17.02	18.0	0.98	2.89	0.221
path	2	-0.061	0.374	1.632	0.304	AT3G23240	17.06	18.0	0.94	2.89	0.221
path	2	-0.061	0.374	-1.254	0.214	AT3G13350	4.82	5.0	0.18	1.61	0.222
path	2	-0.061	0.374	-1.254	0.214	AT5G22990	30.3	32.0	1.7	3.55	0.222
path	2	-0.061	0.374	1.145	0.106	AT1G27730	17.17	18.0	0.83	2.74	0.223
path	2	-0.061	0.374	1.145	0.106	AT2G46130	10.57	11.0	0.43	2.23	0.223
path	2	-0.061	0.374	1.632	0.304	AT5G43840	4.82	5.0	0.18	1.64	0.223
path	2	-0.061	0.374	1.145	0.106	AT3G55370	37.96	40.0	2.04	3.76	0.224
path	2	-0.061	0.374	1.145	0.106	AT4G18450	4.77	5.0	0.23	1.57	0.227
path	2	-0.061	0.374	1.145	0.106	AT5G25390	4.8	5.0	0.2	1.57	0.227
path	2	-0.061	0.374	-1.254	0.214	AT1G19210	37.63	40.0	2.37	3.76	0.229
path	2	-0.061	0.374	1.145	0.106	AT2G18060	22.64	24.0	1.36	3.02	0.23
path	2	-0.061	0.374	1.145	0.106	AT2G24430	22.44	24.0	1.56	3.02	0.23
path	2	-0.061	0.374	1.145	0.106	AT5G62380	26.52	28.0	1.48	3.2	0.23
path	2	-0.061	0.374	1.145	0.106	AT5G50570	7.65	8.0	0.35	1.9	0.231
path	2	-0.061	0.374	-1.254	0.214	AT1G78700	28.18	30.0	1.82	3.24	0.239
path	2	-0.061	0.374	1.632	0.304	AT1G34180	17.95	19.0	1.05	2.77	0.239
path	2	-0.061	0.374	1.632	0.304	AT1G36060	15.14	16.0	0.86	2.57	0.24
path	2	-0.061	0.374	1.632	0.304	AT2G46590	22.73	24.0	1.27	3.01	0.242
path	2	-0.061	0.374	1.145	0.106	AT4G36740	33.11	35.0	1.89	3.34	0.243
path	2	-0.061	0.374	-1.254	0.214	AT1G69010	29.16	31.0	1.84	3.23	0.244
path	2	-0.061	0.374	-1.254	0.214	AT4G24470	11.52	12.0	0.48	2.18	0.246
path	2	-0.061	0.374	1.632	0.304	AT1G28470	19.92	21.0	1.08	2.81	0.246
path	2	-0.061	0.374	1.632	0.304	AT1G69010	24.48	26.0	1.52	3.05	0.246
path	2	-0.061	0.374	1.632	0.304	AT1G71450	31.04	33.0	1.96	3.34	0.246
path	2	-0.061	0.374	1.632	0.304	AT2G44940	19.71	21.0	1.29	2.81	0.246
path	2	-0.061	0.374	-1.254	0.214	AT4G01680	14.92	16.0	1.08	2.45	0.247
path	2	-0.061	0.374	1.632	0.304	AT3G10030	11.27	12.0	0.73	2.2	0.249
path	2	-0.061	0.374	1.632	0.304	AT3G49530	14.07	15.0	0.93	2.41	0.251
path	2	-0.061	0.374	1.632	0.304	AT5G08330	14.24	15.0	0.76	2.41	0.251
path	2	-0.061	0.374	1.632	0.304	AT1G76890	21.78	23.0	1.22	2.85	0.252
path	2	-0.061	0.374	-1.254	0.214	AT5G08750	5.7	6.0	0.3	1.6	0.253
path	2	-0.061	0.374	-1.254	0.214	AT5G10280	5.67	6.0	0.33	1.6	0.253
path	2	-0.061	0.374	1.632	0.304	AT5G23930	28.46	30.0	1.54	3.13	0.253
path	2	-0.061	0.374	1.145	0.106	AT1G27360	3.88	4.0	0.12	1.33	0.254
path	2	-0.061	0.374	1.145	0.106	AT4G04450	3.85	4.0	0.15	1.33	0.254
path	2	-0.061	0.374	1.145	0.106	AT3G04070	6.57	7.0	0.43	1.66	0.256
path	2	-0.061	0.374	1.632	0.304	AT2G46680	19.07	20.0	0.93	2.65	0.256
path	2	-0.061	0.374	1.145	0.106	AT1G04880	13.21	14.0	0.79	2.17	0.26
path	2	-0.061	0.374	1.632	0.304	AT2G33710	25.53	27.0	1.47	2.93	0.26
path	2	-0.061	0.374	1.632	0.304	AT5G17800	15.99	17.0	1.01	2.45	0.26
path	2	-0.061	0.374	1.632	0.304	AT5G39610	15.96	17.0	1.04	2.45	0.26
path	2	-0.061	0.374	1.632	0.304	AT2G18350	20.91	22.0	1.09	2.69	0.262
path	2	-0.061	0.374	1.632	0.304	AT2G23290	20.8	22.0	1.2	2.69	0.262
path	2	-0.061	0.374	-1.254	0.214	AT1G01720	27.19	29.0	1.81	2.92	0.263
path	2	-0.061	0.374	1.145	0.106	AT3G60580	15.31	16.0	0.69	2.27	0.263
path	2	-0.061	0.374	1.145	0.106	AT5G09410	26.68	28.0	1.32	2.82	0.264
path	2	-0.061	0.374	1.145	0.106	AT5G03150	17.2	18.0	0.8	2.36	0.265
path	2	-0.061	0.374	1.145	0.106	AT5G44210	17.11	18.0	0.89	2.36	0.265
path	2	-0.061	0.374	-1.254	0.214	AT3G49930	1.95	2.0	0.05	0.98	0.266
path	2	-0.061	0.374	1.145	0.106	AT2G42430	22.68	24.0	1.32	2.64	0.266
path	2	-0.061	0.374	-1.254	0.214	AT3G10030	13.11	14.0	0.89	2.15	0.268
path	2	-0.061	0.374	-1.254	0.214	AT3G20770	13.3	14.0	0.7	2.15	0.268
path	2	-0.061	0.374	1.632	0.304	AT1G21910	5.77	6.0	0.23	1.52	0.273
path	2	-0.061	0.374	-1.254	0.214	AT2G43000	30.28	32.0	1.72	2.87	0.276
path	2	-0.061	0.374	-1.254	0.214	AT5G17800	18.78	20.0	1.22	2.39	0.278
path	2	-0.061	0.374	-1.254	0.214	AT1G69490	24.35	26.0	1.65	2.63	0.279
path	2	-0.061	0.374	1.632	0.304	AT1G30210	0.98	1.0	0.02	0.72	0.28
path	2	-0.061	0.374	1.145	0.106	AT3G42860	12.41	13.0	0.59	1.94	0.283
path	2	-0.061	0.374	1.145	0.106	AT5G62470	12.23	13.0	0.77	1.94	0.283
path	2	-0.061	0.374	1.145	0.106	AT3G51080	5.81	6.0	0.19	1.42	0.285
path	2	-0.061	0.374	1.632	0.304	AT1G69570	25.66	27.0	1.34	2.65	0.285
path	2	-0.061	0.374	1.145	0.106	AT1G72010	16.1	17.0	0.9	2.12	0.287
path	2	-0.061	0.374	1.145	0.106	AT2G20400	19.83	21.0	1.17	2.31	0.287
path	2	-0.061	0.374	1.632	0.304	AT3G60580	11.49	12.0	0.51	1.93	0.287
path	2	-0.061	0.374	1.632	0.304	AT4G34410	27.48	29.0	1.52	2.69	0.288
path	2	-0.061	0.374	1.632	0.304	AT1G26960	20.93	22.0	1.07	2.41	0.29
path	2	-0.061	0.374	1.632	0.304	AT4G37260	20.8	22.0	1.2	2.41	0.29
path	2	-0.061	0.374	1.632	0.304	AT2G45680	3.74	4.0	0.26	1.2	0.296
path	2	-0.061	0.374	1.145	0.106	AT1G79580	28.37	30.0	1.63	2.53	0.297
path	2	-0.061	0.374	1.632	0.304	AT1G75490	13.16	14.0	0.84	1.97	0.297
path	2	-0.061	0.374	1.145	0.106	AT5G13180	26.36	28.0	1.64	2.44	0.299
path	2	-0.061	0.374	1.632	0.304	AT3G50700	10.51	11.0	0.49	1.76	0.3
path	2	-0.061	0.374	1.632	0.304	AT3G12730	19.98	21.0	1.02	2.25	0.302
path	2	-0.061	0.374	1.632	0.304	AT3G16280	19.79	21.0	1.21	2.25	0.302
path	2	-0.061	0.374	-1.254	0.214	AT1G03840	23.76	25.0	1.24	2.31	0.307
path	2	-0.061	0.374	1.632	0.304	AT1G27360	2.91	3.0	0.09	1.04	0.307
path	2	-0.061	0.374	1.632	0.304	AT1G76880	2.86	3.0	0.14	1.04	0.307
path	2	-0.061	0.374	1.632	0.304	AT5G14960	2.88	3.0	0.12	1.04	0.307
path	2	-0.061	0.374	-1.254	0.214	AT5G59990	8.67	9.0	0.33	1.55	0.309
path	2	-0.061	0.374	1.145	0.106	AT5G47220	11.28	12.0	0.72	1.7	0.309
path	2	-0.061	0.374	1.145	0.106	AT1G34670	16.32	18.0	1.68	1.98	0.31
path	2	-0.061	0.374	-1.254	0.214	AT4G37260	24.55	26.0	1.45	2.29	0.311
path	2	-0.061	0.374	1.632	0.304	AT3G55370	27.5	29.0	1.5	2.41	0.312
path	2	-0.061	0.374	1.632	0.304	AT3G62420	27.21	29.0	1.79	2.41	0.312
path	2	-0.061	0.374	1.632	0.304	AT1G10720	1.95	2.0	0.05	0.88	0.313
path	2	-0.061	0.374	-1.254	0.214	AT1G09540	18.61	20.0	1.39	2.05	0.315
path	2	-0.061	0.374	-1.254	0.214	AT3G09735	18.92	20.0	1.08	2.05	0.315
path	2	-0.061	0.374	1.145	0.106	AT1G29280	25.5	27.0	1.5	2.2	0.319
path	2	-0.061	0.374	1.145	0.106	AT2G44940	25.25	27.0	1.75	2.2	0.319
path	2	-0.061	0.374	1.145	0.106	AT3G13810	25.68	27.0	1.32	2.2	0.319
path	2	-0.061	0.374	1.145	0.106	AT2G15660	4.77	5.0	0.23	1.19	0.32
path	2	-0.061	0.374	1.145	0.106	AT2G45680	4.64	5.0	0.36	1.19	0.32
path	2	-0.061	0.374	1.145	0.106	AT4G27900	4.83	5.0	0.17	1.19	0.32
path	2	-0.061	0.374	1.145	0.106	AT4G31550	4.7	5.0	0.3	1.19	0.32
path	2	-0.061	0.374	1.145	0.106	AT1G02230	23.68	25.0	1.32	2.11	0.323
path	2	-0.061	0.374	1.145	0.106	AT5G18270	23.31	25.0	1.69	2.11	0.323
path	2	-0.061	0.374	1.145	0.106	AT1G73730	1.93	2.0	0.07	0.86	0.325
path	2	-0.061	0.374	1.145	0.106	AT2G41835	1.95	2.0	0.05	0.86	0.325
path	2	-0.061	0.374	1.145	0.106	AT4G28110	1.88	2.0	0.12	0.86	0.325
path	2	-0.061	0.374	1.145	0.106	AT5G49300	1.96	2.0	0.04	0.86	0.325
path	2	-0.061	0.374	1.145	0.106	AT3G27785	21.81	23.0	1.19	2.02	0.326
path	2	-0.061	0.374	-1.254	0.214	AT1G18570	2.81	3.0	0.19	0.97	0.33
path	2	-0.061	0.374	-1.254	0.214	AT1G51600	2.9	3.0	0.1	0.97	0.33
path	2	-0.061	0.374	-1.254	0.214	AT5G56930	2.91	3.0	0.09	0.97	0.33
path	2	-0.061	0.374	1.632	0.304	AT2G22430	19.92	21.0	1.08	1.97	0.331
path	2	-0.061	0.374	1.632	0.304	AT4G32800	8.52	9.0	0.48	1.44	0.331
