gene	node	trajectory
AT2G27970	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G28400	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT2G28620	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G28630	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT2G28780	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G28900	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G29060	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G29090	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G29310	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G29450	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT2G29460	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT2G29480	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G29500	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G30020	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G30360	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G30600	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G30615	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G30766	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G30820	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G31010	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G31150	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G31810	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G31865	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT2G31880	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT2G31945	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G32100	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G32120	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G32150	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G32210	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G32990	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G33400	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G33560	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G33790	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G33793	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G33830	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G34080	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G34190	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G34260	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G34390	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G34490	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G34500	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G34620	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G35770	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT2G35930	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G35960	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G35980	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G36050	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G36120	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G36570	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G36780	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT2G36792	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT2G36800	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G36870	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G36970	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G37420	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G37430	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G37640	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G37710	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G38010	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G38250	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G38340	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G38400	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G38470	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT2G38530	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G38540	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G38600	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G38750	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G38860	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G39040	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G39050	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT2G39310	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G39510	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G39518	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G39570	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G39580	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G39650	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G39800	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G39980	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G40000	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT2G40460	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G40610	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G40750	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G41090	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G41100	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT2G41180	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G41190	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G41410	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G41480	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G41640	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT2G41800	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G41850	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT2G42060	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G42110	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G42380	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G42530	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G42540	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G42870	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT2G43010	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G43100	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G43120	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G43140	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G43290	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G43400	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G43510	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G43520	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G43550	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G43620	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G43880	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G44130	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G44190	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT2G44230	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G44290	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G44300	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G44370	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G44840	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT2G44910	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT2G45170	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G45220	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G46240	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT2G46400	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G46430	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G46440	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G46535	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G46600	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT2G46640	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G46650	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G46670	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G46680	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G46750	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G46790	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT2G46830	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT2G46970	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT2G47460	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT2G47680	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT2G47780	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT2G47880	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G01175	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G01260	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G01290	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G01420	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G01550	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G01600	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G01710	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G02020	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G02120	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G02140	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G02480	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G02535	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G02550	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G02640	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G02870	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G02885	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G03130	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G03145	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G03190	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G03270	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G03640	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G03770	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G03780	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G03820	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G03840	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G03850	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G03870	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G04140	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G04210	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G04615	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G04640	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G04720	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G05330	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G05650	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G05660	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G05955	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G06070	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G06390	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G06850	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G07090	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G07350	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G07390	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G07770	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G07835	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G08170	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G08970	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G09220	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G09275	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G09350	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G09390	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G09440	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G09450	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G09540	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G10020	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G10040	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G10310	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G10930	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G11010	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G11520	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G12145	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G12320	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G12410	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G12580	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G12870	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G13080	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G13450	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G13610	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G13650	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G14190	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G14200	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G14440	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G15340	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G15356	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G15450	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G15500	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G15550	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G15620	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G15630	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G15650	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G15770	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G16370	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G16650	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G16670	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G16720	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G17130	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G17520	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G17690	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G17700	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G17712	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G17790	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G18000	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G18290	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G18773	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G19430	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G19620	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G19710	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G20150	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G20395	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G20470	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G20810	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G21150	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G21330	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G21560	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G21720	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G21760	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G21890	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G21950	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G22070	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G22120	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G22121	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G22235	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G22240	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G22550	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G22600	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
