kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
path	3	-1.259	0.218	0.144	0.161	AT1G70910	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT1G73730	-0.04	0.0	0.04	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT1G74370	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT1G76870	-0.09	0.0	0.09	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT1G80840	-0.06	0.0	0.06	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G21900	-0.04	0.0	0.04	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G24570	-0.1	0.0	0.1	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G31460	-0.04	0.0	0.04	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G38090	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G38300	-0.13	0.0	0.13	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G38880	-0.06	0.0	0.06	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G39900	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G41835	-0.03	0.0	0.03	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G46400	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT2G48100	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G02150	-0.07	0.0	0.07	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G02990	-0.16	0.0	0.16	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G03660	-0.05	0.0	0.05	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G07220	-0.01	0.0	0.01	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G09230	-0.06	0.0	0.06	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G10480	2.2	3.0	0.8	-5.19	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G13040	-0.03	0.0	0.03	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G45170	-0.09	0.0	0.09	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G47600	-0.1	0.0	0.1	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G47620	-0.04	0.0	0.04	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G48160	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT3G61120	-0.05	0.0	0.05	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G01720	-0.07	0.0	0.07	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G12670	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G17460	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G24240	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G28500	3.31	4.0	0.69	-6.24	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G30080	-0.04	0.0	0.04	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G37790	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G38620	-0.1	0.0	0.1	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT4G38910	-0.07	0.0	0.07	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G08070	-0.03	0.0	0.03	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G10140	-0.1	0.0	0.1	-1.37	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G10510	-0.08	0.0	0.08	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G14340	-0.05	0.0	0.05	-0.68	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G16600	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G22890	-0.04	0.0	0.04	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G40330	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G42820	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G48670	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G52170	-0.06	0.0	0.06	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G58620	-0.01	0.0	0.01	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G62165	-0.02	0.0	0.02	0.0	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G64060	2.33	3.0	0.67	-7.92	1.0
path	3	-1.259	0.218	0.144	0.161	AT5G67000	-0.06	0.0	0.06	-0.68	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G10720	-0.03	0.0	0.03	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G17950	-0.01	0.0	0.01	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G18960	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G19040	-0.06	0.0	0.06	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G23810	-0.04	0.0	0.04	-1.8	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G30210	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G32510	-0.02	0.0	0.02	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G46264	-0.04	0.0	0.04	-1.2	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G47870	-0.0	0.0	0.0	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G51600	-0.04	0.0	0.04	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G60920	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G63040	-0.01	0.0	0.01	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G66420	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G70910	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G72360	-0.07	0.0	0.07	-0.9	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G73730	-0.03	0.0	0.03	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G74370	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G75080	-0.11	0.0	0.11	-1.2	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G76870	-0.05	0.0	0.05	-1.2	1.0
path	3	0.0	1.476	-1.053	0.507	AT1G80840	-0.04	0.0	0.04	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G17410	-0.04	0.0	0.04	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G17900	-0.04	0.0	0.04	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G21900	-0.02	0.0	0.02	-1.5	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G38090	-0.01	0.0	0.01	-0.9	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G39900	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G41690	-0.11	0.0	0.11	-2.4	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G41835	-0.02	0.0	0.02	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G42590	-0.13	0.0	0.13	-1.5	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G45650	-0.1	0.0	0.1	-1.5	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G46400	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT2G48100	-0.0	0.0	0.0	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G01470	-0.14	0.0	0.14	-1.2	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G03660	-0.03	0.0	0.03	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G07220	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G13040	-0.02	0.0	0.02	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G23250	-0.06	0.0	0.06	-0.9	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G30530	-0.04	0.0	0.04	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G45170	-0.05	0.0	0.05	-0.9	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G47600	-0.06	0.0	0.06	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G48160	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G49930	-0.02	0.0	0.02	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G51080	-0.07	0.0	0.07	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G57600	-0.08	0.0	0.08	-1.2	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G60530	-0.18	0.0	0.18	-2.4	1.0
path	3	0.0	1.476	-1.053	0.507	AT3G61120	-0.03	0.0	0.03	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT4G01720	-0.04	0.0	0.04	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT4G12670	-0.0	0.0	0.0	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT4G14410	-0.04	0.0	0.04	-1.2	1.0
path	3	0.0	1.476	-1.053	0.507	AT4G17460	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT4G18450	-0.08	0.0	0.08	-0.9	1.0
path	3	0.0	1.476	-1.053	0.507	AT4G27900	-0.06	0.0	0.06	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G08070	-0.02	0.0	0.02	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G10140	-0.06	0.0	0.06	-1.5	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G13910	-0.11	0.0	0.11	-1.2	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G14340	-0.03	0.0	0.03	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G18090	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G22890	-0.03	0.0	0.03	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G25390	-0.07	0.0	0.07	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G38800	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G38860	-0.03	0.0	0.03	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G40330	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G42520	-0.03	0.0	0.03	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G42820	-0.0	0.0	0.0	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G48670	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G49300	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G52170	-0.04	0.0	0.04	-0.6	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G56930	-0.04	0.0	0.04	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G58620	-0.01	0.0	0.01	-0.3	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G61270	-0.04	0.0	0.04	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G62165	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	-1.053	0.507	AT5G67000	-0.04	0.0	0.04	-0.6	1.0
path	3	0.0	1.476	0.629	0.411	AT1G18960	-0.02	0.0	0.02	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT1G19040	-0.12	0.0	0.12	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT1G47870	-0.01	0.0	0.01	-0.61	1.0
path	3	0.0	1.476	0.629	0.411	AT1G51600	-0.08	0.0	0.08	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT1G60920	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT1G66420	-0.02	0.0	0.02	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT1G67260	-0.03	0.0	0.03	-1.22	1.0
path	3	0.0	1.476	0.629	0.411	AT1G74370	-0.02	0.0	0.02	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT2G39900	-0.02	0.0	0.02	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT2G41835	-0.04	0.0	0.04	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT3G07220	-0.02	0.0	0.02	-0.61	1.0
path	3	0.0	1.476	0.629	0.411	AT3G13040	-0.04	0.0	0.04	-0.61	1.0
path	3	0.0	1.476	0.629	0.411	AT4G17460	-0.03	0.0	0.03	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT4G37790	-0.02	0.0	0.02	-0.61	1.0
path	3	0.0	1.476	0.629	0.411	AT5G10280	-0.27	0.0	0.27	-1.83	1.0
path	3	0.0	1.476	0.629	0.411	AT5G16600	-0.03	0.0	0.03	-1.22	1.0
path	3	0.0	1.476	0.629	0.411	AT5G18090	-0.02	0.0	0.02	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT5G38800	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT5G49300	-0.03	0.0	0.03	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT5G56930	-0.07	0.0	0.07	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT5G61270	-0.07	0.0	0.07	0.0	1.0
path	3	0.0	1.476	0.629	0.411	AT5G62165	-0.03	0.0	0.03	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT1G10720	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT1G13260	-0.07	0.0	0.07	-0.73	1.0
path	3	0.0	1.476	1.655	0.432	AT1G13400	-0.03	0.0	0.03	-0.55	1.0
path	3	0.0	1.476	1.655	0.432	AT1G17950	-0.0	0.0	0.0	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT1G18960	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT1G19040	-0.02	0.0	0.02	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT1G20980	-0.08	0.0	0.08	-1.73	1.0
path	3	0.0	1.476	1.655	0.432	AT1G22070	-0.03	0.0	0.03	-0.73	1.0
path	3	0.0	1.476	1.655	0.432	AT1G27360	-0.01	0.0	0.01	-0.27	1.0
path	3	0.0	1.476	1.655	0.432	AT1G27730	-0.09	0.0	0.09	-1.27	1.0
path	3	0.0	1.476	1.655	0.432	AT1G28160	-0.21	0.0	0.21	-3.64	1.0
path	3	0.0	1.476	1.655	0.432	AT1G30210	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT1G32510	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT1G32870	-0.14	0.0	0.14	-2.91	1.0
path	3	0.0	1.476	1.655	0.432	AT1G34370	-0.04	0.0	0.04	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT1G51600	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT1G52150	-0.14	0.0	0.14	-1.55	1.0
path	3	0.0	1.476	1.655	0.432	AT1G53230	-0.04	0.0	0.04	-0.55	1.0
path	3	0.0	1.476	1.655	0.432	AT1G60920	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT1G63030	-0.02	0.0	0.02	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT1G63040	-0.0	0.0	0.0	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT1G65620	-0.02	0.0	0.02	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT1G66370	-0.03	0.0	0.03	-0.73	1.0
path	3	0.0	1.476	1.655	0.432	AT1G66420	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT1G69560	-0.03	0.0	0.03	-0.64	1.0
path	3	0.0	1.476	1.655	0.432	AT1G69690	-0.06	0.0	0.06	-1.09	1.0
path	3	0.0	1.476	1.655	0.432	AT1G70910	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT1G72360	-0.02	0.0	0.02	-0.27	1.0
path	3	0.0	1.476	1.655	0.432	AT1G73730	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT1G74370	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT1G75390	-0.05	0.0	0.05	-1.18	1.0
path	3	0.0	1.476	1.655	0.432	AT1G76110	-0.08	0.0	0.08	-1.18	1.0
path	3	0.0	1.476	1.655	0.432	AT1G77640	-0.04	0.0	0.04	-0.55	1.0
path	3	0.0	1.476	1.655	0.432	AT1G80840	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT2G01060	-0.11	0.0	0.11	-2.0	1.0
path	3	0.0	1.476	1.655	0.432	AT2G17410	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT2G17900	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT2G17950	-0.04	0.0	0.04	-0.64	1.0
path	3	0.0	1.476	1.655	0.432	AT2G21900	-0.01	0.0	0.01	-0.45	1.0
path	3	0.0	1.476	1.655	0.432	AT2G26960	-0.11	0.0	0.11	-1.55	1.0
path	3	0.0	1.476	1.655	0.432	AT2G32460	-0.14	0.0	0.14	-2.0	1.0
path	3	0.0	1.476	1.655	0.432	AT2G33550	-0.08	0.0	0.08	-1.09	1.0
path	3	0.0	1.476	1.655	0.432	AT2G33810	-0.03	0.0	0.03	-0.64	1.0
path	3	0.0	1.476	1.655	0.432	AT2G38090	-0.0	0.0	0.0	-0.27	1.0
path	3	0.0	1.476	1.655	0.432	AT2G38300	-0.02	0.0	0.02	-0.82	1.0
path	3	0.0	1.476	1.655	0.432	AT2G39900	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT2G41835	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT2G42200	-0.16	0.0	0.16	-2.91	1.0
path	3	0.0	1.476	1.655	0.432	AT2G42590	-0.04	0.0	0.04	-0.45	1.0
path	3	0.0	1.476	1.655	0.432	AT2G45680	-0.04	0.0	0.04	-1.0	1.0
path	3	0.0	1.476	1.655	0.432	AT2G46400	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT2G48100	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT3G02150	-0.01	0.0	0.01	-0.27	1.0
path	3	0.0	1.476	1.655	0.432	AT3G06740	-0.08	0.0	0.08	-1.09	1.0
path	3	0.0	1.476	1.655	0.432	AT3G09230	-0.01	0.0	0.01	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G10500	-0.12	0.0	0.12	-2.91	1.0
path	3	0.0	1.476	1.655	0.432	AT3G12910	-0.01	0.0	0.01	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G13350	-0.02	0.0	0.02	-0.45	1.0
path	3	0.0	1.476	1.655	0.432	AT3G20840	-0.02	0.0	0.02	-0.45	1.0
path	3	0.0	1.476	1.655	0.432	AT3G22780	-0.01	0.0	0.01	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G23220	-0.08	0.0	0.08	-1.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G26620	-0.1	0.0	0.1	-1.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G27010	-0.05	0.0	0.05	-1.09	1.0
path	3	0.0	1.476	1.655	0.432	AT3G28920	-0.21	0.0	0.21	-2.91	1.0
path	3	0.0	1.476	1.655	0.432	AT3G30530	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT3G45150	-0.04	0.0	0.04	-0.64	1.0
path	3	0.0	1.476	1.655	0.432	AT3G45170	-0.02	0.0	0.02	-0.27	1.0
path	3	0.0	1.476	1.655	0.432	AT3G46070	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT3G47620	-0.01	0.0	0.01	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G48160	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT3G49930	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT3G57230	-0.02	0.0	0.02	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G57600	-0.03	0.0	0.03	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT3G58630	-0.04	0.0	0.04	-1.0	1.0
path	3	0.0	1.476	1.655	0.432	AT3G60580	-0.07	0.0	0.07	-0.64	1.0
path	3	0.0	1.476	1.655	0.432	AT3G61120	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT4G01500	-0.04	0.0	0.04	-1.0	1.0
path	3	0.0	1.476	1.655	0.432	AT4G01720	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT4G04450	-0.02	0.0	0.02	-0.27	1.0
path	3	0.0	1.476	1.655	0.432	AT4G12670	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT4G17460	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT4G18450	-0.03	0.0	0.03	-0.27	1.0
path	3	0.0	1.476	1.655	0.432	AT4G24020	-0.03	0.0	0.03	-0.64	1.0
path	3	0.0	1.476	1.655	0.432	AT4G27900	-0.02	0.0	0.02	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT4G27950	-0.12	0.0	0.12	-2.0	1.0
path	3	0.0	1.476	1.655	0.432	AT4G28110	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT4G34590	-0.08	0.0	0.08	-2.64	1.0
path	3	0.0	1.476	1.655	0.432	AT4G37790	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT4G38910	-0.01	0.0	0.01	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT5G04390	-0.09	0.0	0.09	-1.27	1.0
path	3	0.0	1.476	1.655	0.432	AT5G04410	-0.15	0.0	0.15	-3.45	1.0
path	3	0.0	1.476	1.655	0.432	AT5G06100	-0.16	0.0	0.16	-2.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G07100	-0.02	0.0	0.02	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT5G07680	-0.03	0.0	0.03	-1.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G08070	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G08750	-0.04	0.0	0.04	-0.45	1.0
path	3	0.0	1.476	1.655	0.432	AT5G10510	-0.01	0.0	0.01	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT5G13910	-0.03	0.0	0.03	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT5G18090	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G18560	-0.13	0.0	0.13	-1.91	1.0
path	3	0.0	1.476	1.655	0.432	AT5G22890	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G25390	-0.02	0.0	0.02	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT5G25475	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT5G38800	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G38860	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT5G40330	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G42520	-0.01	0.0	0.01	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G42820	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G47220	-0.08	0.0	0.08	-1.27	1.0
path	3	0.0	1.476	1.655	0.432	AT5G47230	-0.06	0.0	0.06	-1.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G48670	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G49300	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G50570	-0.04	0.0	0.04	-0.73	1.0
path	3	0.0	1.476	1.655	0.432	AT5G52170	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT5G56930	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G58620	-0.0	0.0	0.0	-0.09	1.0
path	3	0.0	1.476	1.655	0.432	AT5G59990	-0.04	0.0	0.04	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT5G60130	-0.12	0.0	0.12	-1.45	1.0
path	3	0.0	1.476	1.655	0.432	AT5G61270	-0.01	0.0	0.01	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G61600	-0.07	0.0	0.07	-0.73	1.0
path	3	0.0	1.476	1.655	0.432	AT5G62000	-0.13	0.0	0.13	-2.55	1.0
path	3	0.0	1.476	1.655	0.432	AT5G62165	-0.0	0.0	0.0	0.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G64060	-0.12	0.0	0.12	-1.82	1.0
path	3	0.0	1.476	1.655	0.432	AT5G65130	-0.1	0.0	0.1	-2.0	1.0
path	3	0.0	1.476	1.655	0.432	AT5G67000	-0.01	0.0	0.01	-0.18	1.0
path	3	0.0	1.476	1.655	0.432	AT5G67300	-0.02	0.0	0.02	-0.36	1.0
path	3	0.0	1.476	1.655	0.432	AT5G67450	-0.03	0.0	0.03	-0.55	1.0
path	3	0.0	1.476	1.655	0.432	AT1G25580	-0.08	0.0	0.08	-1.0	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G01250	-0.11	0.0	0.11	-0.69	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G10720	-0.03	0.0	0.03	0.0	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G17950	-0.01	0.0	0.01	0.0	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G18960	-0.01	0.0	0.01	0.0	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G21910	-0.12	0.0	0.12	-1.38	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G23810	-0.04	0.0	0.04	0.0	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G27360	-0.05	0.0	0.05	-0.34	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G30210	-0.01	0.0	0.01	0.0	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G32510	-0.02	0.0	0.02	-0.69	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G47870	-0.0	0.0	0.0	0.0	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G60920	-0.0	0.0	0.0	-0.34	1.0
path	3	0.1	0.567	-0.717	0.313	AT1G63040	-0.01	0.0	0.01	0.0	1.0
