kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
path	1	0.0	1.065	0.188	0.43	AT4G34590	31.18	33.0	1.82	-0.26	0.624
path	1	0.0	1.065	0.188	0.43	AT5G04390	30.81	33.0	2.19	-0.26	0.624
path	1	0.0	1.065	0.188	0.43	AT1G71696	41.69	46.0	4.31	-0.42	0.625
path	1	0.0	1.065	0.188	0.43	AT5G16820	42.45	46.0	3.55	-0.42	0.625
path	1	0.0	1.065	0.185	0.297	AT3G53200	27.44	30.0	2.56	-0.84	0.626
path	1	0.0	1.065	0.097	0.139	AT5G23930	24.87	27.0	2.13	-0.95	0.628
path	1	0.0	1.065	0.097	0.139	AT5G16820	20.42	22.0	1.58	-0.85	0.629
path	1	0.0	1.065	0.188	0.43	AT5G46590	18.8	20.0	1.2	-0.11	0.629
path	1	0.0	1.065	1.424	0.859	AT5G16820	30.65	33.0	2.35	-0.99	0.63
path	1	0.0	1.065	0.097	0.139	AT1G69180	15.54	17.0	1.46	-0.74	0.632
path	1	0.0	1.065	0.097	0.139	AT3G45610	24.03	26.0	1.97	-0.98	0.632
path	1	0.0	1.065	0.097	0.139	AT5G63260	24.09	26.0	1.91	-0.98	0.632
path	1	0.0	1.065	0.188	0.43	AT1G20980	33.93	36.0	2.07	-0.36	0.632
path	1	0.0	1.065	0.185	0.297	AT1G32510	0.93	1.0	0.07	0.21	0.635
path	1	0.0	1.065	0.185	0.297	AT1G60920	0.97	1.0	0.03	0.21	0.635
path	1	0.0	1.065	0.185	0.297	AT5G38860	0.92	1.0	0.08	0.21	0.635
path	1	0.0	1.065	0.185	0.297	AT5G42820	0.93	1.0	0.07	0.21	0.635
path	1	0.0	1.065	1.424	0.859	AT3G24520	31.46	34.0	2.54	-1.07	0.635
path	1	0.0	1.065	0.188	0.43	AT3G42860	20.58	23.0	2.42	-0.21	0.637
path	1	0.0	1.065	1.424	0.859	AT2G40260	26.75	29.0	2.25	-1.01	0.639
path	1	0.0	1.065	0.188	0.43	AT4G37260	47.92	52.0	4.08	-0.6	0.64
path	1	0.0	1.065	-0.388	0.55	AT1G21910	1.82	2.0	0.18	-0.04	0.641
path	1	0.0	1.065	-0.388	0.55	AT3G57230	1.87	2.0	0.13	-0.04	0.641
path	1	0.0	1.065	0.185	0.297	AT2G30590	10.35	11.0	0.65	-0.47	0.641
path	1	0.0	1.065	-0.388	0.55	AT1G23810	0.92	1.0	0.08	0.09	0.643
path	1	0.0	1.065	-0.388	0.55	AT2G21900	0.9	1.0	0.1	0.09	0.643
path	1	0.0	1.065	-0.388	0.55	AT4G14410	0.97	1.0	0.03	0.09	0.643
path	1	0.0	1.065	-0.388	0.55	AT4G27900	0.91	1.0	0.09	0.09	0.643
path	1	0.0	1.065	0.188	0.43	AT4G25470	60.69	65.0	4.31	-0.75	0.643
path	1	0.0	1.065	0.188	0.43	AT1G24250	24.23	26.0	1.77	-0.3	0.644
path	1	0.0	1.065	0.097	0.139	AT5G18560	13.79	15.0	1.21	-0.8	0.645
path	1	0.0	1.065	0.185	0.297	AT1G45249	26.36	29.0	2.64	-1.05	0.646
path	1	0.0	1.065	0.097	0.139	AT5G22500	7.4	8.0	0.6	-0.51	0.647
path	1	0.0	1.065	0.185	0.297	AT1G12630	44.56	48.0	3.44	-1.43	0.647
path	1	0.0	1.065	0.185	0.297	AT1G79180	12.73	14.0	1.27	-0.63	0.647
path	1	0.0	1.065	0.185	0.297	AT3G58630	13.1	14.0	0.9	-0.63	0.647
path	1	0.0	1.065	0.185	0.297	AT5G07100	13.11	14.0	0.89	-0.63	0.647
path	1	0.0	1.065	-0.388	0.55	AT3G04070	2.75	3.0	0.25	-0.17	0.648
path	1	0.0	1.065	1.424	0.859	AT3G12720	22.94	25.0	2.06	-1.03	0.65
path	1	0.0	1.065	1.424	0.859	AT5G62470	9.99	11.0	1.01	-0.57	0.651
path	1	0.0	1.065	-0.388	0.55	AT5G02840	9.46	10.0	0.54	-0.64	0.652
path	1	0.0	1.065	0.097	0.139	AT3G26790	4.45	5.0	0.55	-0.35	0.652
path	1	0.0	1.065	0.185	0.297	AT2G03340	25.56	27.0	1.44	-1.07	0.653
path	1	0.0	1.065	1.424	0.859	AT5G04410	29.6	32.0	2.4	-1.26	0.655
path	1	0.0	1.065	0.185	0.297	AT1G76870	1.87	2.0	0.13	0.02	0.656
path	1	0.0	1.065	0.185	0.297	AT2G46400	1.88	2.0	0.12	0.02	0.656
path	1	0.0	1.065	0.185	0.297	AT3G12910	1.9	2.0	0.1	0.02	0.656
path	1	0.0	1.065	0.185	0.297	AT3G22780	1.88	2.0	0.12	0.02	0.656
path	1	0.0	1.065	-0.388	0.55	AT2G38340	18.63	20.0	1.37	-1.06	0.658
path	1	0.0	1.065	0.185	0.297	AT4G04450	5.63	6.0	0.37	-0.33	0.659
path	1	0.0	1.065	0.185	0.297	AT5G07680	5.47	6.0	0.53	-0.33	0.659
path	1	0.0	1.065	0.097	0.139	AT1G68670	6.29	7.0	0.71	-0.53	0.66
path	1	0.0	1.065	0.185	0.297	AT4G01680	22.79	25.0	2.21	-1.1	0.66
path	1	0.0	1.065	0.188	0.43	AT3G12720	44.89	48.0	3.11	-0.74	0.66
path	1	0.0	1.065	-0.388	0.55	AT1G06180	7.47	8.0	0.53	-0.6	0.661
path	1	0.0	1.065	0.185	0.297	AT1G30490	17.96	20.0	2.04	-0.96	0.661
path	1	0.0	1.065	-0.388	0.55	AT5G60130	10.14	11.0	0.86	-0.77	0.663
path	1	0.0	1.065	-0.388	0.55	AT5G62000	10.27	11.0	0.73	-0.77	0.663
path	1	0.0	1.065	1.424	0.859	AT2G01060	19.29	21.0	1.71	-1.05	0.663
path	1	0.0	1.065	1.424	0.859	AT5G62320	19.18	21.0	1.82	-1.05	0.663
path	1	0.0	1.065	0.188	0.43	AT1G66370	9.17	10.0	0.83	-0.06	0.664
path	1	0.0	1.065	1.424	0.859	AT1G06180	12.79	14.0	1.21	-0.82	0.666
path	1	0.0	1.065	-0.388	0.55	AT3G47500	12.87	14.0	1.13	-0.94	0.667
path	1	0.0	1.065	0.188	0.43	AT1G21910	6.38	7.0	0.62	0.04	0.667
path	1	0.0	1.065	0.188	0.43	AT3G57230	6.54	7.0	0.46	0.04	0.667
path	1	0.0	1.065	-0.388	0.55	AT3G24120	19.58	21.0	1.42	-1.19	0.668
path	1	0.0	1.065	0.185	0.297	AT5G62320	21.01	23.0	1.99	-1.12	0.668
path	1	0.0	1.065	0.188	0.43	AT1G69690	14.94	16.0	1.06	-0.25	0.668
path	1	0.0	1.065	0.188	0.43	AT3G01470	15.03	16.0	0.97	-0.25	0.668
path	1	0.0	1.065	0.188	0.43	AT4G01500	15.17	16.0	0.83	-0.25	0.668
path	1	0.0	1.065	0.097	0.139	AT2G46680	10.83	12.0	1.17	-0.88	0.669
path	1	0.0	1.065	0.097	0.139	AT1G69570	24.99	27.0	2.01	-1.44	0.67
path	1	0.0	1.065	1.424	0.859	AT5G62940	32.49	35.0	2.51	-1.52	0.67
path	1	0.0	1.065	0.185	0.297	AT5G65510	16.8	18.0	1.2	-0.98	0.671
path	1	0.0	1.065	0.097	0.139	AT1G46264	0.94	1.0	0.06	0.03	0.672
path	1	0.0	1.065	0.097	0.139	AT3G13040	0.93	1.0	0.07	0.03	0.672
path	1	0.0	1.065	0.097	0.139	AT5G18090	0.93	1.0	0.07	0.03	0.672
path	1	0.0	1.065	0.188	0.43	AT1G34190	50.22	54.0	3.78	-0.92	0.673
path	1	0.0	1.065	0.188	0.43	AT1G69780	50.87	54.0	3.13	-0.92	0.673
path	1	0.0	1.065	0.185	0.297	AT1G09540	28.34	31.0	2.66	-1.42	0.674
path	1	0.0	1.065	0.097	0.139	AT5G61600	5.39	6.0	0.61	-0.56	0.675
path	1	0.0	1.065	0.185	0.297	AT5G61270	2.77	3.0	0.23	-0.16	0.676
path	1	0.0	1.065	0.185	0.297	AT3G11280	11.68	13.0	1.32	-0.84	0.678
path	1	0.0	1.065	0.097	0.139	AT2G01940	19.42	21.0	1.58	-1.36	0.679
path	1	0.0	1.065	0.188	0.43	AT2G33550	23.23	25.0	1.77	-0.53	0.68
path	1	0.0	1.065	0.097	0.139	AT1G13260	7.36	8.0	0.64	-0.75	0.681
path	1	0.0	1.065	0.097	0.139	AT4G34590	7.19	8.0	0.81	-0.75	0.681
path	1	0.0	1.065	0.097	0.139	AT5G60130	15.7	17.0	1.3	-1.23	0.682
path	1	0.0	1.065	0.185	0.297	AT5G13080	61.02	65.0	3.98	-2.22	0.683
path	1	0.0	1.065	0.188	0.43	AT3G48160	3.75	4.0	0.25	0.13	0.683
path	1	0.0	1.065	0.188	0.43	AT5G08750	3.33	4.0	0.67	0.13	0.683
path	1	0.0	1.065	0.097	0.139	AT1G18570	1.71	2.0	0.29	-0.19	0.684
path	1	0.0	1.065	0.097	0.139	AT2G41835	1.88	2.0	0.12	-0.19	0.684
path	1	0.0	1.065	0.097	0.139	AT3G51470	1.85	2.0	0.15	-0.19	0.684
path	1	0.0	1.065	0.185	0.297	AT5G05550	67.04	72.0	4.96	-2.34	0.684
path	1	0.0	1.065	0.188	0.43	AT3G56850	99.73	106.0	6.27	-1.53	0.684
path	1	0.0	1.065	1.424	0.859	AT3G44480	29.52	32.0	2.48	-1.62	0.684
path	1	0.0	1.065	-0.388	0.55	AT4G36780	23.54	25.0	1.46	-1.49	0.685
path	1	0.0	1.065	0.188	0.43	AT5G45300	44.14	47.0	2.86	-0.96	0.687
path	1	0.0	1.065	0.185	0.297	AT1G78700	33.42	37.0	3.58	-1.75	0.688
path	1	0.0	1.065	0.185	0.297	AT5G24110	34.56	37.0	2.44	-1.75	0.688
path	1	0.0	1.065	0.097	0.139	AT3G12130	14.86	16.0	1.14	-1.26	0.689
path	1	0.0	1.065	0.097	0.139	AT3G12730	14.53	16.0	1.47	-1.26	0.689
path	1	0.0	1.065	0.188	0.43	AT5G47220	29.04	31.0	1.96	-0.72	0.689
path	1	0.0	1.065	1.424	0.859	AT2G45650	2.66	3.0	0.34	-0.25	0.69
path	1	0.0	1.065	1.424	0.859	AT3G47600	2.71	3.0	0.29	-0.25	0.69
path	1	0.0	1.065	0.185	0.297	AT3G10800	19.96	22.0	2.04	-1.33	0.691
path	1	0.0	1.065	0.188	0.43	AT5G65310	71.53	76.0	4.47	-1.36	0.691
path	1	0.0	1.065	-0.388	0.55	AT3G50060	12.81	14.0	1.19	-1.17	0.692
path	1	0.0	1.065	0.188	0.43	AT4G00730	46.43	50.0	3.57	-1.06	0.692
path	1	0.0	1.065	0.097	0.139	AT1G43700	4.56	5.0	0.44	-0.59	0.694
path	1	0.0	1.065	0.185	0.297	AT1G53170	67.89	73.0	5.11	-2.52	0.694
path	1	0.0	1.065	0.185	0.297	AT2G21900	3.75	4.0	0.25	-0.35	0.694
path	1	0.0	1.065	0.185	0.297	AT3G57230	3.67	4.0	0.33	-0.35	0.694
path	1	0.0	1.065	0.097	0.139	AT3G06490	6.27	7.0	0.73	-0.78	0.695
path	1	0.0	1.065	0.097	0.139	AT3G23220	6.3	7.0	0.7	-0.78	0.695
path	1	0.0	1.065	-0.388	0.55	AT1G12630	15.61	17.0	1.39	-1.34	0.696
path	1	0.0	1.065	-0.388	0.55	AT5G29000	16.04	17.0	0.96	-1.34	0.696
path	1	0.0	1.065	-0.388	0.55	AT1G34370	2.74	3.0	0.26	-0.4	0.697
path	1	0.0	1.065	-0.388	0.55	AT2G41690	2.73	3.0	0.27	-0.4	0.697
path	1	0.0	1.065	-0.388	0.55	AT3G23250	2.87	3.0	0.13	-0.4	0.697
path	1	0.0	1.065	1.424	0.859	AT3G52440	37.87	41.0	3.13	-2.02	0.697
path	1	0.0	1.065	0.185	0.297	AT1G62300	47.01	50.0	2.99	-2.19	0.698
path	1	0.0	1.065	-0.388	0.55	AT1G55110	11.06	12.0	0.94	-1.13	0.699
path	1	0.0	1.065	-0.388	0.55	AT5G62320	11.2	12.0	0.8	-1.13	0.699
path	1	0.0	1.065	0.097	0.139	AT5G67190	26.85	29.0	2.15	-1.87	0.699
path	1	0.0	1.065	-0.388	0.55	AT3G46590	1.76	2.0	0.24	-0.26	0.701
path	1	0.0	1.065	-0.388	0.55	AT3G47600	1.87	2.0	0.13	-0.26	0.701
path	1	0.0	1.065	1.424	0.859	AT4G34590	10.79	12.0	1.21	-1.02	0.701
path	1	0.0	1.065	0.188	0.43	AT4G01540	50.63	56.0	5.37	-1.25	0.703
path	1	0.0	1.065	0.188	0.43	AT4G17980	51.94	56.0	4.06	-1.25	0.703
path	1	0.0	1.065	0.188	0.43	AT5G15830	98.89	105.0	6.11	-1.75	0.703
path	1	0.0	1.065	-0.388	0.55	AT3G61250	4.73	5.0	0.27	-0.66	0.704
path	1	0.0	1.065	1.424	0.859	AT3G16280	27.75	30.0	2.25	-1.82	0.704
path	1	0.0	1.065	0.097	0.139	AT2G20400	12.6	14.0	1.4	-1.31	0.705
path	1	0.0	1.065	0.185	0.297	AT5G29000	20.61	23.0	2.39	-1.52	0.705
path	1	0.0	1.065	-0.388	0.55	AT5G05550	21.0	23.0	2.0	-1.68	0.706
path	1	0.0	1.065	-0.388	0.55	AT3G60490	12.06	13.0	0.94	-1.26	0.707
path	1	0.0	1.065	-0.388	0.55	AT3G01220	15.06	16.0	0.94	-1.43	0.709
path	1	0.0	1.065	-0.388	0.55	AT4G27950	9.31	10.0	0.69	-1.09	0.709
path	1	0.0	1.065	0.097	0.139	AT3G47500	21.27	23.0	1.73	-1.79	0.71
path	1	0.0	1.065	1.424	0.859	AT3G12130	22.3	24.0	1.7	-1.67	0.71
path	1	0.0	1.065	0.185	0.297	AT3G60580	16.65	18.0	1.35	-1.37	0.711
path	1	0.0	1.065	0.185	0.297	AT4G17785	4.42	5.0	0.58	-0.54	0.711
path	1	0.0	1.065	0.097	0.139	AT3G12720	14.61	16.0	1.39	-1.5	0.712
path	1	0.0	1.065	0.188	0.43	AT1G14580	13.78	15.0	1.22	-0.47	0.713
path	1	0.0	1.065	0.188	0.43	AT3G10030	18.76	21.0	2.24	-0.66	0.713
path	1	0.0	1.065	0.188	0.43	AT3G20770	18.33	21.0	2.67	-0.66	0.713
path	1	0.0	1.065	0.188	0.43	AT3G57920	42.96	46.0	3.04	-1.19	0.713
path	1	0.0	1.065	0.185	0.297	AT1G01060	26.04	29.0	2.96	-1.84	0.714
path	1	0.0	1.065	1.424	0.859	AT3G24050	14.93	16.0	1.07	-1.35	0.714
path	1	0.0	1.065	0.188	0.43	AT3G60580	22.13	24.0	1.87	-0.75	0.715
path	1	0.0	1.065	0.188	0.43	AT5G61600	22.64	24.0	1.36	-0.75	0.715
path	1	0.0	1.065	-0.388	0.55	AT1G02230	9.89	11.0	1.11	-1.23	0.716
path	1	0.0	1.065	-0.388	0.55	AT1G26960	12.81	14.0	1.19	-1.4	0.716
path	1	0.0	1.065	0.097	0.139	AT1G78700	19.8	22.0	2.2	-1.82	0.716
path	1	0.0	1.065	-0.388	0.55	AT5G67190	15.59	17.0	1.41	-1.57	0.717
path	1	0.0	1.065	0.097	0.139	AT5G44160	3.69	4.0	0.31	-0.62	0.717
path	1	0.0	1.065	0.185	0.297	AT2G45410	38.98	42.0	3.02	-2.29	0.717
path	1	0.0	1.065	1.424	0.859	AT5G45580	29.99	33.0	3.01	-2.07	0.717
path	1	0.0	1.065	0.188	0.43	AT3G23220	25.43	27.0	1.57	-0.85	0.718
path	1	0.0	1.065	1.424	0.859	AT3G60490	23.86	26.0	2.14	-1.84	0.718
path	1	0.0	1.065	1.424	0.859	AT5G47660	25.0	27.0	2.0	-1.92	0.721
path	1	0.0	1.065	0.188	0.43	AT1G69180	48.73	52.0	3.27	-1.38	0.722
path	1	0.0	1.065	0.188	0.43	AT3G24520	48.17	52.0	3.83	-1.38	0.722
path	1	0.0	1.065	-0.388	0.55	AT3G61150	14.0	15.0	1.0	-1.53	0.723
path	1	0.0	1.065	0.185	0.297	AT1G19000	36.49	40.0	3.51	-2.31	0.723
path	1	0.0	1.065	-0.388	0.55	AT3G48160	0.93	1.0	0.07	-0.13	0.724
path	1	0.0	1.065	-0.388	0.55	AT5G08750	0.8	1.0	0.2	-0.13	0.724
path	1	0.0	1.065	0.185	0.297	AT3G56850	45.45	50.0	4.55	-2.59	0.724
path	1	0.0	1.065	0.188	0.43	AT1G20910	30.37	33.0	2.63	-1.04	0.724
path	1	0.0	1.065	-0.388	0.55	AT1G50640	16.66	18.0	1.34	-1.7	0.725
path	1	0.0	1.065	0.185	0.297	AT5G03150	11.95	13.0	1.05	-1.23	0.725
path	1	0.0	1.065	0.185	0.297	AT1G55110	27.68	30.0	2.32	-2.03	0.726
path	1	0.0	1.065	0.097	0.139	AT2G46590	24.96	27.0	2.04	-2.17	0.727
path	1	0.0	1.065	0.188	0.43	AT4G01250	32.15	36.0	3.85	-1.13	0.727
path	1	0.0	1.065	1.424	0.859	AT1G51220	18.27	20.0	1.73	-1.69	0.727
path	1	0.0	1.065	-0.388	0.55	AT5G09410	7.79	9.0	1.21	-1.19	0.728
path	1	0.0	1.065	0.097	0.139	AT1G14580	6.46	7.0	0.54	-1.02	0.729
path	1	0.0	1.065	0.097	0.139	AT3G11020	12.79	14.0	1.21	-1.56	0.729
path	1	0.0	1.065	0.188	0.43	AT5G11260	91.35	97.0	5.65	-2.02	0.729
path	1	0.0	1.065	0.185	0.297	AT1G14687	30.24	33.0	2.76	-2.19	0.73
path	1	0.0	1.065	-0.388	0.55	AT2G23320	11.48	13.0	1.52	-1.49	0.731
path	1	0.0	1.065	0.185	0.297	AT1G29860	54.49	58.0	3.51	-2.89	0.731
path	1	0.0	1.065	-0.388	0.55	AT1G53170	21.94	24.0	2.06	-2.04	0.733
path	1	0.0	1.065	0.185	0.297	AT2G38340	37.61	41.0	3.39	-2.49	0.734
path	1	0.0	1.065	0.185	0.297	AT5G65410	37.89	41.0	3.11	-2.49	0.734
path	1	0.0	1.065	-0.388	0.55	AT5G18450	9.2	10.0	0.8	-1.32	0.735
path	1	0.0	1.065	0.188	0.43	AT3G08500	39.21	42.0	2.79	-1.32	0.735
path	1	0.0	1.065	0.188	0.43	AT3G23240	39.19	42.0	2.81	-1.32	0.735
path	1	0.0	1.065	0.097	0.139	AT1G33240	20.2	22.0	1.8	-2.06	0.736
path	1	0.0	1.065	1.424	0.859	AT5G13180	28.48	31.0	2.52	-2.26	0.736
path	1	0.0	1.065	0.188	0.43	AT1G72360	5.59	6.0	0.41	-0.19	0.737
path	1	0.0	1.065	0.188	0.43	AT2G24570	5.54	6.0	0.46	-0.19	0.737
path	1	0.0	1.065	0.188	0.43	AT3G02990	5.54	6.0	0.46	-0.19	0.737
path	1	0.0	1.065	0.188	0.43	AT3G20840	5.63	6.0	0.37	-0.19	0.737
path	1	0.0	1.065	-0.388	0.55	AT1G30490	13.18	14.0	0.82	-1.62	0.738
path	1	0.0	1.065	-0.388	0.55	AT1G77200	15.58	17.0	1.42	-1.79	0.738
path	1	0.0	1.065	-0.388	0.55	AT2G18350	12.89	14.0	1.11	-1.62	0.738
path	1	0.0	1.065	-0.388	0.55	AT2G23290	12.79	14.0	1.21	-1.62	0.738
path	1	0.0	1.065	0.188	0.43	AT4G25480	71.81	77.0	5.19	-1.91	0.738
path	1	0.0	1.065	1.424	0.859	AT5G13790	7.13	8.0	0.87	-1.04	0.738
path	1	0.0	1.065	-0.388	0.55	AT1G13260	4.58	5.0	0.42	-0.89	0.739
path	1	0.0	1.065	-0.388	0.55	AT1G44830	4.54	5.0	0.46	-0.89	0.739
path	1	0.0	1.065	0.185	0.297	AT4G01720	6.58	7.0	0.42	-0.91	0.739
path	1	0.0	1.065	0.185	0.297	AT5G66700	35.52	39.0	3.48	-2.52	0.739
path	1	0.0	1.065	1.424	0.859	AT2G39900	0.94	1.0	0.06	-0.08	0.74
path	1	0.0	1.065	1.424	0.859	AT3G25990	10.07	11.0	0.93	-1.29	0.74
path	1	0.0	1.065	1.424	0.859	AT3G61120	0.85	1.0	0.15	-0.08	0.74
path	1	0.0	1.065	1.424	0.859	AT4G28110	0.89	1.0	0.11	-0.08	0.74
path	1	0.0	1.065	1.424	0.859	AT5G14340	0.8	1.0	0.2	-0.08	0.74
path	1	0.0	1.065	1.424	0.859	AT5G49300	0.95	1.0	0.05	-0.08	0.74
path	1	0.0	1.065	1.424	0.859	AT5G56930	0.92	1.0	0.08	-0.08	0.74
path	1	0.0	1.065	-0.388	0.55	AT1G63030	2.82	3.0	0.18	-0.62	0.741
path	1	0.0	1.065	-0.388	0.55	AT2G46130	2.5	3.0	0.5	-0.62	0.741
path	1	0.0	1.065	0.185	0.297	AT2G02540	31.09	34.0	2.91	-2.38	0.741
path	1	0.0	1.065	1.424	0.859	AT3G60530	11.24	12.0	0.76	-1.38	0.741
path	1	0.0	1.065	-0.388	0.55	AT1G08010	5.22	6.0	0.78	-1.02	0.742
path	1	0.0	1.065	0.097	0.139	AT1G09540	16.37	18.0	1.63	-1.93	0.742
path	1	0.0	1.065	0.188	0.43	AT3G15270	74.95	80.0	5.05	-2.0	0.742
path	1	0.0	1.065	-0.388	0.55	AT3G62420	28.14	30.0	1.86	-2.38	0.744
path	1	0.0	1.065	0.188	0.43	AT5G64750	61.79	67.0	5.21	-1.85	0.744
path	1	0.0	1.065	-0.388	0.55	AT3G55370	16.45	18.0	1.55	-1.92	0.745
path	1	0.0	1.065	0.188	0.43	AT5G13080	45.51	51.0	5.49	-1.6	0.746
path	1	0.0	1.065	0.097	0.139	AT1G32240	2.66	3.0	0.34	-0.65	0.747
path	1	0.0	1.065	0.097	0.139	AT4G01500	2.63	3.0	0.37	-0.65	0.747
path	1	0.0	1.065	0.097	0.139	AT5G10280	2.61	3.0	0.39	-0.65	0.747
path	1	0.0	1.065	0.097	0.139	AT1G01060	15.18	17.0	1.82	-1.96	0.749
path	1	0.0	1.065	0.188	0.43	AT4G31800	48.17	54.0	5.83	-1.7	0.749
path	1	0.0	1.065	0.188	0.43	AT3G25990	18.59	20.0	1.41	-0.89	0.75
path	1	0.0	1.065	-0.388	0.55	AT3G50260	22.21	24.0	1.79	-2.26	0.751
path	1	0.0	1.065	0.097	0.139	AT2G31460	0.95	1.0	0.05	-0.22	0.752
path	1	0.0	1.065	0.185	0.297	AT1G74650	32.23	35.0	2.77	-2.56	0.752
path	1	0.0	1.065	1.424	0.859	AT3G51080	3.68	4.0	0.32	-0.7	0.752
path	1	0.0	1.065	-0.388	0.55	AT1G30650	11.6	13.0	1.4	-1.72	0.753
path	1	0.0	1.065	0.188	0.43	AT2G42200	53.06	57.0	3.94	-1.79	0.753
path	1	0.0	1.065	0.185	0.297	AT2G40740	54.44	58.0	3.56	-3.29	0.754
path	1	0.0	1.065	0.097	0.139	AT1G19210	29.36	32.0	2.64	-2.76	0.755
path	1	0.0	1.065	0.188	0.43	AT1G62300	30.87	35.0	4.13	-1.36	0.755
path	1	0.0	1.065	0.188	0.43	AT5G39820	13.05	14.0	0.95	-0.7	0.756
path	1	0.0	1.065	1.424	0.859	AT2G22540	34.05	37.0	2.95	-2.77	0.756
path	1	0.0	1.065	0.185	0.297	AT5G64750	47.22	51.0	3.78	-3.17	0.758
path	1	0.0	1.065	-0.388	0.55	AT1G75490	9.24	10.0	0.76	-1.55	0.759
path	1	0.0	1.065	-0.388	0.55	AT2G01060	9.24	10.0	0.76	-1.55	0.759
path	1	0.0	1.065	0.097	0.139	AT3G25990	6.37	7.0	0.63	-1.26	0.759
path	1	0.0	1.065	0.185	0.297	AT5G42520	1.88	2.0	0.12	-0.37	0.76
path	1	0.0	1.065	0.097	0.139	AT5G44210	11.92	13.0	1.08	-1.83	0.761
path	1	0.0	1.065	0.185	0.297	AT3G47600	2.68	3.0	0.32	-0.56	0.761
path	1	0.0	1.065	0.188	0.43	AT1G03800	73.26	79.0	5.74	-2.23	0.761
path	1	0.0	1.065	0.188	0.43	AT1G28470	39.23	44.0	4.77	-1.64	0.763
path	1	0.0	1.065	-0.388	0.55	AT1G74480	9.95	11.0	1.05	-1.68	0.764
path	1	0.0	1.065	0.188	0.43	AT5G59990	10.12	11.0	0.88	-0.6	0.764
path	1	0.0	1.065	1.424	0.859	AT5G10140	2.72	3.0	0.28	-0.62	0.764
path	1	0.0	1.065	-0.388	0.55	AT5G18270	13.84	15.0	1.16	-1.98	0.765
path	1	0.0	1.065	-0.388	0.55	AT5G63260	13.75	15.0	1.25	-1.98	0.765
path	1	0.0	1.065	0.188	0.43	AT2G44940	43.52	47.0	3.48	-1.74	0.765
path	1	0.0	1.065	0.097	0.139	AT1G69690	4.53	5.0	0.47	-1.08	0.767
path	1	0.0	1.065	0.097	0.139	AT2G02540	18.21	20.0	1.79	-2.36	0.767
path	1	0.0	1.065	0.097	0.139	AT2G41690	4.59	5.0	0.41	-1.08	0.767
path	1	0.0	1.065	0.185	0.297	AT2G38300	3.58	4.0	0.42	-0.74	0.767
path	1	0.0	1.065	0.185	0.297	AT1G34190	31.26	34.0	2.74	-2.77	0.768
path	1	0.0	1.065	-0.388	0.55	AT3G21890	10.91	12.0	1.09	-1.81	0.769
path	1	0.0	1.065	-0.388	0.55	AT5G03150	4.57	5.0	0.43	-1.11	0.771
path	1	0.0	1.065	0.185	0.297	AT1G36060	18.25	20.0	1.75	-2.14	0.771
path	1	0.0	1.065	0.185	0.297	AT3G11020	21.03	23.0	1.97	-2.31	0.771
path	1	0.0	1.065	0.097	0.139	AT1G22810	20.22	22.0	1.78	-2.55	0.773
path	1	0.0	1.065	0.097	0.139	AT3G21890	20.34	22.0	1.66	-2.55	0.773
path	1	0.0	1.065	1.424	0.859	AT5G25830	24.32	26.0	1.68	-2.56	0.773
path	1	0.0	1.065	-0.388	0.55	AT4G26030	12.09	13.0	0.91	-1.94	0.774
path	1	0.0	1.065	-0.388	0.55	AT5G06100	11.83	13.0	1.17	-1.94	0.774
path	1	0.0	1.065	0.097	0.139	AT1G28160	25.83	28.0	2.17	-2.87	0.774
path	1	0.0	1.065	0.185	0.297	AT4G01500	4.4	5.0	0.6	-0.93	0.774
path	1	0.0	1.065	0.188	0.43	AT1G63040	0.95	1.0	0.05	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT1G66420	0.98	1.0	0.02	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT1G74370	0.93	1.0	0.07	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT2G48100	0.95	1.0	0.05	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT3G03660	0.82	1.0	0.18	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT3G12910	0.86	1.0	0.14	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT3G49930	0.95	1.0	0.05	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT4G12670	0.98	1.0	0.02	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT5G08070	0.86	1.0	0.14	0.23	0.774
path	1	0.0	1.065	0.188	0.43	AT5G42520	0.84	1.0	0.16	0.23	0.774
path	1	0.0	1.065	0.097	0.139	AT3G61150	14.48	16.0	1.52	-2.23	0.777
path	1	0.0	1.065	-0.388	0.55	AT1G03840	8.22	9.0	0.78	-1.64	0.778
path	1	0.0	1.065	0.185	0.297	AT2G45420	39.69	43.0	3.31	-3.26	0.778
path	1	0.0	1.065	0.188	0.43	AT1G23810	2.72	3.0	0.28	-0.09	0.778
path	1	0.0	1.065	0.188	0.43	AT2G21900	2.65	3.0	0.35	-0.09	0.778
path	1	0.0	1.065	0.188	0.43	AT2G33810	7.33	8.0	0.67	-0.51	0.778
path	1	0.0	1.065	0.188	0.43	AT4G14410	2.88	3.0	0.12	-0.09	0.778
path	1	0.0	1.065	0.188	0.43	AT4G27900	2.68	3.0	0.32	-0.09	0.778
