probeset	FC_front	FC_rear	FS_front	FS_rear	GS_front	GS_rear
251081_at	3.00001408351759	3.13510904216499	2.96080503986493	3.03775936370349	2.86218114638127	3.10253239922966
251082_at	8.21222879807739	7.90666168659177	8.30548460214361	8.15530075919079	7.41057813296494	6.94181186549131
251083_at	6.31621870613026	6.34745300710558	6.51485991567697	6.68678945437739	6.23521901125523	6.5468944984815
251084_at	5.26483399694046	5.0749964255027	4.97472406127884	5.1066332387258	4.83733631529627	4.91818283639945
251085_at	3.25628519458354	3.33056856131857	3.25481164964106	3.30968019191252	3.36891764838268	3.17148523765146
251086_at	6.79083784471482	6.53659806742795	6.70575039696461	6.69590636295601	7.22805692825055	6.94273027484413
251087_at	8.51380658617318	8.64930961238289	8.28325512633949	8.44268037011807	8.20829828969293	8.25261861470723
251088_at	5.30251653799101	5.65186696316388	5.27829297201438	5.45759463493611	5.22779685554321	5.49029704667097
251089_at	8.83942439433305	8.82269079088478	8.90243920947477	8.94743757122465	8.77766473445995	8.78810704423744
251090_at	8.28357680979766	7.99939492195366	8.21676055627834	7.87024419720551	7.72906543822989	7.80291686176258
251091_at	10.5478901556791	10.5503791272059	10.4490051770427	10.3913111051019	10.597290817796	10.6573014523769
251092_at	7.55733788874557	8.01275546647641	7.33207031948704	7.27277074970065	7.16380170103371	7.6502442242462
251093_at	4.38645657916252	4.50597797220618	4.28170761192034	4.35197728223542	4.16723906790463	4.32708191300455
251094_at	11.0250902700978	10.9650018177019	11.0714374018864	10.9771122967089	10.722225242398	10.9294249815475
251095_at	4.85219706028172	4.90511451406884	4.8591979845415	4.78246577666885	4.63581725557218	4.93387720646894
251096_at	5.16715703755255	5.24794201817994	5.00194440191801	5.30687132199177	5.64306235519132	5.40399521982642
251097_at	3.96368405351851	3.65777785500239	3.80840798545916	3.98221925259298	4.65360939096868	4.14343541886215
251098_at	9.6489344949624	9.82295823092056	9.58816132764948	9.72331738954979	9.8081315764539	9.95614580047829
251099_at	6.15323016552591	6.49487978380864	6.03204304397048	6.15374714802954	6.08854667050123	6.28939596203485
251100_at	5.59072185729445	5.63636833280361	5.90056199670524	5.65091299351032	5.92937142268544	5.82087437781068
251101_at	4.00436765218121	3.73103003981965	3.86085808415208	3.84738982805501	3.75634623728985	4.05498525998484
251102_at	6.00531916657359	5.98692222172527	5.36477270889151	5.90814740423017	5.6541159492183	5.62658875058843
251103_at	5.13845382829936	5.08104698601932	4.92541814790864	5.08620498386511	5.10561986738596	5.37835726286713
251104_at	8.73982949610255	8.72750102539282	8.51217716351821	8.42810606460305	8.39196872042805	8.52590583557396
251105_at	4.72036187464864	4.7985694624989	4.87976103764179	5.31442881584024	5.08854941898881	5.22708250339168
251106_at	8.56054570504346	8.16997491257781	8.09301411052444	7.85388498582395	7.8489145914428	7.50783466669511
251107_at	4.42337677297716	4.52185222344714	4.48157940014799	4.62928314184959	4.74789376480086	4.46956408890627
251108_at	6.70013951386994	6.61066507124855	6.96634937800168	6.48115031330354	6.75095311959023	6.52445200784764
251109_at	8.61744595170765	8.72152619771068	8.48526795341323	8.65208987724315	9.68583459319584	9.63928835519951
251110_at	6.65258536054314	6.75282240394911	6.33972068814728	6.39315423296275	6.38942379653612	6.52718616964177
251111_at	6.6319445373042	6.55297175867995	6.87847256791564	6.83792619333988	6.73813976714802	6.74523562519399
251112_s_at	9.23094797538968	9.33166239696656	9.08141270589935	8.88533903412971	8.21994842362752	8.24312051804435
251113_at	7.87940507781826	8.37264052858296	8.45052494007395	8.51580968965801	8.48166109290512	8.73772091718814
251114_at	7.28026224586361	7.46521553299919	7.21088952230451	7.33743907010639	7.67845160958638	7.77430062618682
251115_at	8.35978675571681	8.42419474426653	8.24934845523401	8.22264063552026	8.26109019738337	8.20361982121959
251116_at	3.26803155466104	3.3503555371675	3.10456562240346	3.11746259773844	3.04278585201912	3.21399587449924
251117_at	9.32799286782334	9.09134823028452	9.44747575659958	9.50682593648186	9.06702412521565	9.30913107946559
251118_at	9.30476714623177	9.00912157217196	9.28739544397161	9.31830729598447	8.57690756244962	8.82897507510397
251119_at	4.10605599253706	4.32904069867721	4.1355826931262	4.28775485589834	4.14055194728185	4.17844167448191
251120_at	6.14002993502376	5.88199468847058	6.06686704231775	6.14649452848796	6.02646563145036	6.1830378689627
251121_at	7.74447981321108	7.5794865005425	8.10398674679697	8.03943233686441	7.720974932996	7.84811565175441
251122_at	9.57657401591552	9.4328882732716	9.45835214422403	9.5279487507393	9.09958479937785	9.19157221639998
251123_at	7.25996393802231	7.11928077212836	7.17627874571177	7.0948928391242	6.72703925291939	6.82482501780371
251124_s_at	8.13444267894244	8.09489909939018	8.00466152586433	8.09229085111537	8.70327207195141	8.31079265894254
251125_at	4.81837795666557	4.9110421108039	4.89310297584344	4.94866162014374	5.2370743327756	5.32509235046651
251126_at	4.13219377563594	4.3338329811504	3.93233078145902	3.9261065452377	4.08660404323354	4.14131634282924
251127_at	6.9680264708544	6.89353060542264	6.97344683276275	7.09593653256399	6.66412104246218	6.58130266231272
251128_at	5.30977025961388	4.99285956942496	5.12010965358907	5.17036750276082	5.21130280587379	5.06550379586617
251129_at	3.7015392734091	3.90816750456158	3.58229286051462	3.87691060415308	3.66238227868209	3.64598247293425
251130_at	4.26371671447266	4.2967128341846	3.7427566444039	4.21138468899042	3.95793797496938	4.03434288965865
251131_at	2.98896942785866	2.92009015853771	2.95387223339068	2.90009297151945	2.95921861303923	2.89661653104165
251132_at	5.08067437261078	4.97624307988559	4.80539594964597	4.86514980019568	4.57708554105811	5.01058810994216
251133_at	7.66182636631231	7.8550177264073	7.71019490077374	7.56648120467484	6.75162644277243	7.21466204633325
251134_at	7.3425794180813	7.23120903303103	7.2102492564025	7.26867292227092	7.545660378047	7.29869309231703
251135_at	3.42736715735846	3.33751195753343	3.36738888280829	3.39726580808314	3.30439592700217	3.359595075727
251136_at	8.11087069628325	8.05301163457766	8.00472670321351	7.86937859361717	7.89298092307747	8.09649989205512
251137_at	5.90592661352492	5.73858613109675	5.46370758088981	5.67749275750037	5.23333405571115	5.53980874274836
251138_at	7.26967777325885	7.12361005480993	7.11699160993492	7.16824768141307	7.07312701569827	7.09991687296999
251139_at	7.03998948295586	7.17236136290391	7.16207350013802	7.38951038537928	7.44645013578159	7.6260524729485
251140_at	7.32378507939802	7.42137568144688	7.22779362323988	7.31670244204262	6.94463997732348	7.21909516630866
251141_at	3.5542460730422	3.39054510107484	3.39957045434047	3.3536950712969	3.39957045434047	3.3389206936705
251142_at	5.2082519654526	5.23064122760888	4.75512111633135	5.03258452015883	5.28964161050154	5.31894276796105
251143_at	4.51769783353706	4.64625769863127	5.29779074234719	4.92233023304956	4.60398936713445	4.46206106331634
251144_at	8.65246910983478	7.57445439345936	8.31588665755761	7.70954670424749	5.98802705757643	5.99782201152023
251145_at	7.63059292679977	7.4039732522504	7.9295943956017	7.43470276184684	7.21973878293021	7.16259934105167
251146_at	8.6643240573751	8.23502173970105	8.54013345684072	8.25490313645464	7.96270275645027	8.03483742933698
251147_at	5.78578910843074	6.10648823048947	5.72856924416296	5.83727573458565	6.19244245554647	6.15022340315819
251148_at	7.09501579628095	6.95264352761751	7.11000910758035	6.9151820478516	7.36651386343289	7.16879943155536
251149_at	10.5317774345899	10.5154148174602	10.3628739640108	10.5785563371281	10.5286425403992	10.6110818942168
251150_at	8.61155998668171	8.80641721818932	8.63741681698939	8.75280346559706	8.27506806931338	8.45376677242482
251151_at	7.9145372907441	8.08357679566237	7.80234401204297	7.67224599465659	7.05450834265742	7.53622911259817
251152_at	7.92137555632492	8.11614250617592	8.07478438895187	8.33161695994014	8.33330873424294	8.36651972552078
251153_at	10.3177377627339	10.2113059208674	10.1756760507231	9.99502143360388	10.0554033194708	9.96726689991117
251154_at	5.60810170377416	5.6588192578666	5.51762635519711	5.52958311055063	5.46128063111025	5.37276470760863
251155_at	4.87612534224085	4.93540941977919	4.8877226003816	4.62456984498936	4.62309593143996	5.02661143438391
251156_at	3.25407371448428	3.44242024706883	3.32262051338929	3.36738888280829	3.36738888280829	3.45459081777239
251157_at	5.18253361343824	5.05620681775954	5.06081504304618	5.06971591519641	4.67819540516768	4.59414511099026
251158_at	8.56091905732232	8.4745472395557	8.57493525990112	8.6031147761562	8.81941588723742	8.64680004928283
251159_at	2.56612409188042	2.6273444357527	2.7122686461446	2.7512510450521	2.66637629181897	2.78705689322604
251160_at	5.47123289583763	5.27338311850036	5.35747116176781	5.11708237302336	5.15743947131341	4.85743792480393
251161_at	6.68612653565174	6.44073314704607	6.80712804920034	6.80378039412164	6.36557315976243	6.69322179340362
251162_at	4.86384302779843	4.99926299362635	4.70593423176023	4.82786378669501	4.69586755961367	4.97867281146929
251163_at	10.0853562845833	9.99587325392226	9.68654156250973	9.55651479141569	10.2317820011578	10.1987193729931
251164_s_at	3.99509976578202	3.59706206887234	3.7308308425477	3.55466840603918	3.52560976598133	3.49736604393933
251165_at	6.36341215279126	6.43557485375861	6.22087796486041	6.22720339796034	6.00103838655283	6.08251824588836
251166_at	3.81991854492586	3.88237753404648	3.88607841135438	3.62404985453139	3.58901292201093	3.81394297057055
251167_at	3.94605668590456	3.99172782380727	3.79576717428724	3.81991854492586	3.89403070068587	3.9916552016644
251168_at	3.95580622112501	4.06196264757345	3.916154896695	3.99155829968542	3.93870452901659	4.11909824189566
251169_at	6.61986883129085	5.85974294767605	6.36959263765166	5.98027467417387	3.8244488254294	3.87689059804749
251170_at	8.04385411252113	7.84107679639667	8.12247941468143	7.87860607170853	7.76651659509815	7.75681331694665
251171_at	8.80411270762572	8.69731624221689	8.56085680159756	8.63407998950264	8.71929790887976	8.81987139390764
251172_at	6.63881171511594	6.57718695851329	6.42285093458693	6.77568240042152	6.220668496482	6.26548839820888
251173_at	6.94842769452434	6.63937847398793	7.00375233155931	7.02937829021689	7.01363898657925	7.13065812923954
251174_at	3.4607254513771	3.51731348224544	3.45856801133624	3.35787480810441	3.30464958274166	3.21399963522027
251175_at	8.78351083724827	8.93064684363559	8.69874771711953	8.82134903756598	8.76173520080589	8.84434759276491
251176_at	5.46377869117062	5.52850452552997	5.52345725234234	5.12994263521156	5.57415684001644	5.5571884692222
251177_at	8.17243989908072	8.34558733944819	8.14444773274852	8.07111866215373	7.98156038410033	8.1354737385325
251178_at	4.64339093926882	4.73829045395144	4.56259725927378	4.96400817413727	4.6963400006202	4.86807782399524
251179_at	8.34176297152403	8.48899099027699	8.35507404585516	8.32236963771422	8.3187688609518	8.31100842509658
251180_at	3.19309747839808	3.41754428211933	3.35047193448668	3.32554026098673	3.24583428446197	3.1781700893841
251181_at	3.77660616256099	3.81793559947088	3.52761303741885	3.44261991367584	3.49988106234392	3.63239769876915
251182_at	8.93976954768996	9.17099075750851	9.26423728691167	9.6987693745296	9.88844084060258	9.62082771222265
251183_at	4.79542151320213	4.81460835790964	4.8130396565333	4.78372089885701	4.97268583419221	4.91417574664449
251184_at	11.0335454120374	10.9463629874034	10.9718980708855	11.1324693640181	11.0028790290472	11.080196330662
251185_at	12.7692689646361	12.8889316253048	12.6071019746256	12.7289537960418	12.6781504162228	12.8634380440863
251186_at	9.39520688299867	9.56467047286985	9.61318270361209	9.72543970550249	9.58864822858308	9.7080194194809
251187_at	7.72150585101904	7.63733955974371	7.3137003282844	7.39184017233602	7.93461227896862	7.86625188492961
251188_at	4.89704164667296	5.18143103493999	4.81746897977743	4.8075772660044	4.67620259509716	4.75906815004289
251189_at	9.18102239383731	8.9460481957207	9.11850783766372	8.50308882545817	7.22720176360706	7.48613510092497
251190_at	5.38475488285711	5.54973202896948	5.26144377364956	5.22088617902017	5.12239891341821	5.09892003095343
251191_at	5.19153550588082	5.30167543106778	4.9983963203385	5.17780281752303	5.45958705642037	5.42363187512014
251192_at	9.45699923896191	9.5968472921371	9.51306621110706	9.44150593812083	9.81259308657619	9.58673054008014
251193_at	6.8776934135114	7.00377866037794	6.87095925359955	7.05827471422722	6.69240500044566	6.90089522682694
251194_at	7.84772619504924	7.84679631430805	8.38429834439277	8.22403725049511	8.29417594082961	8.24361603028019
251195_at	3.67644722271035	3.71501683600714	3.67675261986677	3.75129271319825	3.67164313037788	3.71029634223766
251196_at	2.90290836546683	2.80102420890343	2.93864535908998	2.75240247123174	2.77149862276421	2.64605218428151
251197_at	4.88592106774014	5.14797880948611	4.85712155270597	4.96808666613391	4.69325730210326	4.91448376784277
251198_at	9.35565646537464	9.32212380582982	9.44380950882679	9.61920634516402	9.17412467842484	9.32994109394576
251199_at	10.7607850747003	10.8840729947802	10.4957785359094	10.623174901419	10.4684418706741	10.571864990553
251200_at	9.05585428434237	8.8552024590018	8.75361496197642	8.78187364468757	8.60526364447866	8.76941998025791
251201_at	3.60763848900962	3.5333092552891	3.59932303169693	3.63888668553963	3.67164313037788	3.4888113268898
251202_at	3.31464334987197	3.52370483729782	3.52561010924461	3.62271941109798	3.37444192429245	3.20742509919184
251203_at	7.24709611158132	7.19277003524432	7.1999919914762	6.78357545299441	6.94687447921694	6.63315550551681
251204_at	6.45862182403479	6.56420427757121	6.41696932397811	6.31134090575897	6.3766048363775	6.48269027037742
251205_at	8.92103721166296	8.76336040260515	9.20243076606236	9.20895303795456	9.49981691226084	9.26301117217956
251206_at	7.02288627685048	6.92414508181239	7.23473927953096	7.34153597119642	7.22278594203134	7.49130585935564
251207_at	2.67084038324491	2.53786274383963	2.71527886417224	2.86100840422704	2.81573740035485	2.91670949935545
251208_at	9.22019315228482	9.29760293371145	9.07286211899607	9.1863786585304	8.77393804374391	9.18335812418179
251209_at	5.29064929737861	5.52358368172057	5.31256420006562	5.48432154010945	5.75842851398237	5.72986652624374
251210_at	9.06851739015151	8.95684421980689	9.30289171700324	9.3477984272622	9.42300881117255	9.3655757830796
251211_s_at	7.42827969524587	7.50742891959094	7.48254273442506	7.52857217085156	7.2484662945941	7.448825003244
251212_at	3.80625781819627	3.80519531825514	3.36689043472754	3.64551688272151	3.38065473156051	3.56340902233544
251213_at	2.6448392458605	2.70099453575694	2.71537703962036	2.69949341394299	2.63989574131236	2.46979743542845
251214_at	3.80940162241355	3.91449640502942	3.81577172265661	3.95327133365313	3.80230346655954	3.8902208168342
251215_at	3.19459702410233	3.20622887785257	3.33569510121278	3.38822033516709	3.21470106445228	3.0966468775917
251216_at	4.94737866397372	5.0546407963201	4.86801925380148	5.12716733664177	5.09364115246864	4.89987884894113
251217_at	9.63663586560747	9.71019656799252	9.66991933818038	9.62480623621601	9.47983476033642	9.50154604873662
251218_at	7.10998845730715	6.35693492561079	7.01321073446283	6.79781687014493	8.18351584574462	8.14834153364816
251219_at	5.63201220176716	5.59491479057558	5.90499606308443	5.88896777214766	5.22131384502221	4.78227587677433
251220_at	9.65131569675166	9.66305231289709	9.7106654593569	9.87739790537314	9.78623484753987	9.85992370832557
251221_at	4.34172670057948	4.79754871168711	4.43958876149632	4.48155018487505	4.37054668859316	4.52035151523302
251222_at	9.79268742921798	9.55194811543342	9.67706994726958	9.58967778849046	9.67271411581259	9.56166418866857
251223_at	4.08769756083016	4.25932908110484	3.89844234014161	4.06578691903382	3.92185153791205	4.11966123965374
251224_at	7.01900091044782	7.02927461253047	7.1520862943453	7.2753603623429	7.06601879502303	7.20013958335144
251225_at	7.13137368302933	6.95000355817427	7.05770215169137	6.92708319354783	6.90780937878921	6.64012120672986
251226_at	4.01643312646636	4.44432149642242	3.58105564696264	3.79187008342529	3.60165641873039	3.90898226565434
251227_at	9.56501974649047	8.9467812507359	9.46086718594074	8.88088548428023	7.15145292055543	7.14248289797957
251228_at	4.45554130520504	4.59535348443086	4.47033374805401	4.61937267558725	4.57935486210663	4.49243129223619
251229_at	2.87343108191756	2.78233206841652	2.57479712893733	2.65009346285359	3.02236995207075	2.86513664967765
251230_at	3.5256991022358	3.49441168923419	3.30628339353406	3.55466840603918	3.54116903959408	3.57159259320606
251231_at	3.50879330683641	3.42040942952676	3.21749288209597	3.36738888280829	3.19450676623896	3.52143897445294
251232_at	4.71004008921575	4.8061105089483	5.27390248531145	5.4556673898887	6.62441269594951	6.75564576082985
251233_at	8.30956552195883	8.4437510935616	8.09622690276505	8.23861286886947	8.13680722896195	8.25801648525835
251234_s_at	8.04278979313272	7.97120413128025	8.1972231514986	8.16071824841583	8.15038994264662	7.99938055917041
251235_at	7.37817714847042	7.4753397714532	7.08587013540665	7.32705051916659	6.94603023803257	7.28847304961366
251236_at	5.60962682804899	5.56264162195175	5.48291127139501	5.26509737598112	5.85325134790025	5.56312037772288
251237_at	10.1053883742114	9.98709782429842	10.1815922245691	10.199286515358	10.5153258775666	10.2303680931783
251238_at	6.24354051787485	6.40140366037217	6.13911218514489	6.25852428158868	6.2768188629388	6.10469147137983
251239_at	3.94442250298403	4.09095639158323	3.87864897245869	4.21138468899042	4.14980058594195	4.29217006047306
251240_at	8.99003022792458	8.86901697371455	9.22605621332811	9.25552166446884	9.04914518328538	9.08450217195907
251241_s_at	10.1581319659731	10.4025396962765	10.1642814034628	10.3340014555038	10.2690984074332	10.5703559879785
251242_at	10.0692223685402	10.0481554863439	10.1163972184155	10.0805734638574	10.198238490941	10.4256582172585
251243_at	4.96419323075995	5.02531186745254	5.24093200398586	5.63343780612706	4.08313256162185	4.07869368416135
251244_at	6.10114135074038	6.44456844964487	6.61391009860489	7.0006397802197	6.80046742055914	6.92588205873009
251245_at	4.77058739794996	4.55056702035213	4.72171795012282	4.56205458995391	4.50252910082164	4.18237321181713
251246_at	5.45766820119456	5.84182506840304	5.23612567483182	6.23055097354362	6.06909921272612	7.06822696465425
251247_at	8.06560421534379	8.07518394290595	8.18479336215857	8.07761233695132	8.01130718305549	8.08303640899181
251248_at	9.58578799206299	9.28186862958569	9.23495986311094	8.95770107203662	9.18793546226077	8.44184895514224
251249_at	5.37450375820313	5.43627509781833	5.38486872680812	5.45909472233802	5.45766820119456	5.4216531374334
251250_at	4.08186105370708	4.34445074114066	4.22673101662678	4.20904856252785	4.19172357185102	4.32652477213394
251251_at	6.6856431763113	6.96211119257406	6.8891703056084	6.92088738134066	6.98417894706011	6.99648731523564
251252_at	4.19633613812554	4.24108489615278	4.15053027233209	4.19555794618689	3.85525630020093	4.15053027233209
251253_at	8.6637652735899	8.6177635427267	8.58312471399225	8.51480650118311	8.7369997530676	8.64737865840446
251254_at	7.70765896601143	7.86593978748068	7.83715843746309	7.68280911529623	7.50055333918333	7.33321596635767
251255_at	5.69479402704929	5.26451699636647	6.14114149884738	6.1219758053081	6.28086635858572	5.65480302481462
251256_at	7.61991220861286	7.81052080127463	7.72106510460484	7.8210113604886	7.59226828400347	7.85275124800953
251257_at	12.7441760722611	12.8166477787744	12.8111728080197	12.730165253859	12.6850239804333	12.6199081724639
251258_at	3.81143102096501	3.60060771233569	3.6413886373993	3.86213614022671	3.58120585626221	3.78892949505117
251259_at	6.77566611228003	6.82773611448551	6.62983137093134	6.58506789817348	6.8051153061306	6.70839858566861
251260_at	9.58766430027394	9.527871497028	9.35640576706765	9.38344437959555	9.30241455800456	9.37585228552135
251261_at	7.0947650477659	7.0457019131791	7.33774416815404	7.03418002537939	6.06973616587523	6.52236091230708
251262_at	5.51672701457419	4.98152484890927	6.14611537045876	6.06423831500069	6.26010227179547	5.7757547648478
251263_at	8.84494318006467	8.88361580199682	8.86672620650804	8.99110384933345	8.58105420262188	8.88187222075539
251264_at	10.3024991963709	10.4126268075121	10.0995195171813	10.2787467961269	10.116162455466	10.2329394283658
251265_at	8.99354025800511	8.821773191876	8.67558283886687	8.87060110196452	8.75751821931211	8.67152735048324
251266_at	3.11270655879768	3.26592283553868	3.13965192389328	3.17071219522447	3.27787483321613	3.19662955215432
251267_at	7.0346570435286	6.52975162913872	7.05071845849605	7.15804178606951	7.26240468782644	7.08186624937424
251268_at	3.49508321203891	3.47082072440682	3.36938056787711	3.54290916347739	3.37981206712961	3.485375194924
251269_at	10.0782714380236	10.2442508597708	10.0550072939167	10.2854350909228	10.1335491894001	10.2451963411565
251270_at	8.1695910085287	8.15652314438975	8.51757271063811	8.54975240577951	8.78757791895977	8.75140591768812
251271_at	5.94596572312341	6.02778963435134	6.55085104340734	6.66856938373049	6.03711373106912	6.3624037980516
251272_at	7.74036105004824	7.80514515155865	7.47425916754169	7.33065102005211	7.87747692431437	7.91407026689892
251273_at	9.15715814576934	9.3050249925357	9.01081336897062	8.94413075959872	9.25092116019462	9.23072572622366
251274_at	4.82425116389048	4.97204047707305	4.43910666231448	4.50446728044564	4.40080052469328	4.3307542907297
251275_at	4.81846757954396	5.10489771752176	4.82526914814263	4.97063561185317	4.64977481972962	4.96261877232243
251276_at	5.25859856249776	5.42281554494278	5.46877528033795	5.72679263886771	5.46359430683172	5.19428312601277
251277_at	5.35515399095243	5.53005846319543	5.5010478226686	5.91505042597229	5.84877547088272	5.81795304513338
251278_at	6.38070269315157	6.42493153173828	6.23742986870032	6.12316571126654	5.91203916853016	6.09031988841409
251279_at	6.73352027386538	6.82988123862492	6.48350264846497	6.55525562087732	7.08261812394418	6.89694296991742
251280_at	5.37250306750307	5.61095020647391	5.34955507021674	5.80967809821722	5.38123563903007	5.44248271489978
251281_at	7.57932043653438	8.07805002031885	8.09638306473666	8.4691659267411	8.06101007863829	8.43316028512857
251282_at	4.4782977688727	4.75686236607972	4.26312505109799	4.54566638187284	4.57709577978224	4.54651523266041
251283_at	8.61699362986091	8.54732820713617	8.48200319758727	8.40634416523674	8.54150079455518	8.51416178495008
251284_at	4.079108057761	4.01022755267583	3.72516180439169	3.75129271319825	4.12393490218189	4.10490733824077
251285_at	7.69690355344278	7.56925861627643	7.59505610778128	7.87030475747808	7.51709895469324	7.57485643174227
251286_at	7.7103196781656	7.56639091508966	7.78871784850821	7.77845010656832	7.88605661971877	7.81140389947687
251287_at	10.339335003871	10.7416844063112	10.7189314300372	10.8424826424027	10.393816281772	10.8410256542169
251288_at	8.52839623648898	8.50524298086799	8.38068495175965	8.6353194661024	8.41719706041832	8.48639848105461
251289_at	4.8535041867026	5.08053120528569	4.84166789440186	4.75958628334531	5.18042379809419	5.02363933204238
251290_at	8.6866350843671	8.5957273263713	8.34361360989793	8.42777193359333	8.58450453121018	8.99275306961644
251291_at	3.8586977695244	3.93367066177099	3.80881863475445	3.67952043305573	3.55948153376954	3.750792038927
251292_at	4.46455289747352	4.66625056250692	4.52000320823129	4.56787171012004	4.83286579620171	5.83636354611088
251293_at	3.57090018433508	3.38123762624263	3.4216719771908	3.58087345222446	3.80126102672092	3.70608239528762
251294_at	3.19922511700972	3.41370965321462	3.06281367282843	3.24501411182134	3.23229928161489	3.3273615906193
251295_at	5.771702997974	5.6608060214296	6.03942825506494	5.89406671359296	5.75730039748063	5.66380277372687
251296_at	8.30030498795827	8.26891663406633	8.24628381684973	8.16689863912329	8.63088211054394	8.26095153025279
251297_at	4.31370507408024	4.57405087396614	4.18332102919114	4.03601551036989	4.1247616925277	4.04835219309631
251298_at	4.41649364984954	4.60118747492877	4.27340254815155	4.2055707696119	4.23735317870768	4.28472680279903
251299_at	3.24592237772585	3.13209501886016	3.12608156315718	3.17164174033695	3.1270800510196	3.02622887094723
251300_at	8.86782934254464	8.72167891990551	8.84755706001175	8.81909226643273	9.17519215992467	9.0759997964499
251301_at	4.36482560597216	4.72924091542405	4.39447868567788	4.5570880829816	4.1227356349837	4.10345516068323
251302_at	3.45028485435418	3.56226505875525	3.3050763951458	3.39480246463981	3.27782761031496	3.4609540656585
251303_at	5.11574990412949	5.39633090304933	5.00277568773593	5.27853767005191	4.96781689450611	5.27573954976699
251304_at	11.0168032166885	10.6876029929432	10.9431594762132	10.7150080095906	10.15870676604	10.0594165252891
251305_at	10.3646899247499	10.4472817396367	10.3025659004752	10.328633354772	10.3067891899855	10.3827596936805
251306_at	8.38353450690848	8.58674856057272	8.30523955963031	8.52756863889539	8.21874917789107	8.19890357617638
251307_at	7.42709601744124	7.43640005443844	7.97672903038216	8.30015517950492	8.25657526098774	8.30601002546344
251308_at	8.4423033450282	8.56990448149859	8.46423553001831	8.52075393514698	8.41615139128073	8.40382736767015
251309_at	7.31234007842775	6.74514914968681	7.61696615935934	7.23533027602795	5.91022462184207	6.0941529623437
251310_at	6.06623513672469	6.16373011946737	6.72752600710071	6.71141401846511	6.77991772817473	6.35308782817899
251311_at	9.26266145628293	9.41252003852395	9.05660988335915	9.2296263184705	9.23735508247962	9.44169257749985
251312_at	4.22295453543429	4.18896741823375	4.21209109903083	4.28238324753307	5.0783681969571	5.10226716119568
251313_at	6.10795999820973	6.35775114120417	6.11775625358279	6.02092924819218	6.17706212452537	6.24044183089287
251314_at	8.29875464340679	8.20451577180942	8.20428601446723	8.14635431712446	8.30415005287598	8.38744946840616
251315_at	5.11698160598855	5.26483399694046	5.82945006420869	5.12884336620163	5.09845776857965	4.77193389315805
251316_s_at	9.64264724148736	9.42012964603776	9.47112141491387	9.75700323216923	9.62766962988521	9.53915762376456
251317_at	5.20750106303987	4.88447383960247	5.52607565498078	5.64826743560223	5.04439571753528	4.88327031453815
251318_at	7.83582465003491	7.78420818463749	7.63900960275906	7.62421055096616	8.02314121961867	7.85639517771811
251319_at	6.05980489529532	6.262045578632	6.21890258166217	6.50855844791873	6.16698465845108	6.41503851842611
251320_at	6.70975163250089	6.55403135792153	6.77553379742004	6.57903319003922	6.34053854062932	6.30268661645765
251321_at	7.39566358910714	7.80338618986084	7.24061303120601	7.18771227212933	6.83641728819732	7.13117262706584
251322_at	12.1060059108085	11.854335152067	12.0331807702802	11.8193057132191	11.2498341541526	10.9463623106771
251323_at	8.04703244382192	8.01256047518028	8.01841744923711	8.11623172192723	8.57619499219199	8.13154886711914
251324_at	9.93188017326251	9.58228408685064	10.0417596795224	9.54028440619592	8.25113253685813	8.28350562535363
251325_s_at	9.98040192599358	9.80534152454712	9.83235728695436	9.68937791249235	7.11742539368111	7.38685499175176
251326_at	6.74385023141885	6.60310437232522	6.6969339587527	6.70355042448309	6.12022421316439	6.20196205651147
251327_at	8.14005068591537	7.86043932583956	8.16120230201669	8.11870025811612	8.1836689994579	8.18439506003588
251328_at	8.90777092352739	8.88699886052884	8.71177177395518	8.67439275937867	8.85530488513866	8.82526535386359
251329_at	3.39147496713928	3.64836891336781	3.4104742249627	3.25752543382102	4.56851639237192	4.41729905784677
251330_at	4.63900713279553	4.85551482886793	4.53343258940821	4.58638483031308	4.55353904568609	4.73450756376233
251331_s_at	7.52548397090633	7.67941097642648	7.53072623833398	7.87537800703729	7.79514123366182	7.96052392248251
251332_at	6.87728028161884	6.84801947416071	6.81408179036841	6.6640498145904	6.52871723700912	6.65518526990661
251333_at	7.2974435593199	7.23406377440841	7.32018476868821	7.33084661832025	6.96950753062482	6.7934512894613
251334_at	4.00520421225314	4.13210722530915	3.80497934881006	3.97455554511839	5.94791672595329	5.3865430012743
251335_at	4.62039885426897	4.98862642356603	4.3094349517654	4.41655377271665	4.67970591271979	4.68082838468482
251336_at	5.71449597310601	5.51298190923307	5.79487355643146	5.39897072294534	7.58724501720596	6.74827171907139
251337_at	11.9750966435344	12.0929364359471	11.844744816856	11.8559484987469	12.1263404911698	12.0313149808468
251338_at	10.9203821519682	10.9927310255687	10.8135492672825	10.6972528180308	10.7541462890255	10.9186556196976
251339_at	3.74649740966452	3.87356423847628	3.69646161910023	3.57767939054652	3.63188108866629	3.7710833945282
251340_at	8.92213125148627	9.12160476158056	9.14284014052798	9.28786885066403	9.3750825478953	9.50950138042184
251341_at	12.3608495706758	12.3254958617375	12.2298173554584	12.4070680485865	12.4683107456683	12.4841056686516
251342_at	11.1784022445958	10.8266432307794	10.8607379158595	10.4972983480108	10.2134498995849	9.92462005826987
251343_at	5.95350012535829	5.64386413423171	5.82460397306773	6.22868272609463	6.12828552927491	6.01792834950485
