AT1G55190	0.1466	0.7049	-0.1503
AT1G55200	0.2119	-0.2557	0.0106
AT1G55205	-0.1745	0.3033	-0.1449
AT1G55210	-0.4933	-0.1324	-0.094
AT1G55250	0.237	0.1558	0.2368
AT1G55260	0.2987	-0.0593	-0.2484
AT1G55265	-0.3521	0.2483	-0.3742
AT1G55270	-0.3088	-0.0482	-0.0104
AT1G55280	-0.0532	-0.2156	0.1327
AT1G55300	-0.0589	0.0199	-0.0423
AT1G55310	0.1915	0.0063	0.2501
AT1G55320	-0.4527	0.1887	-0.0157
AT1G55325	0.1076	-0.1345	0.0983
AT1G55330	-0.4127	0.2436	-0.371
AT1G55340	-0.2863	0.2203	0.1889
AT1G55350	-0.1078	-0.0441	0.0996
AT1G55360	-0.1785	0.8401	-0.0012
AT1G55380	0.2909	0.4446	0.467
AT1G55450	-0.1391	0.4582	0.0414
AT1G55460	-0.0391	0.1924	0.1841
AT1G55475	-0.3492	-0.163	0.1162
AT1G55480	-0.2173	0.2645	-0.3843
AT1G55490	0.1108	0.2243	0.3294
AT1G55500	-0.1228	0.082	0.279
AT1G55510	-0.0573	-0.4904	0.1988
AT1G55520	-0.227	-0.1128	0.1473
AT1G55530	-0.1328	-0.3747	-0.2732
AT1G55535	-0.0262	0.4893	0.0697
AT1G55540	0.0574	-0.1432	0.1649
AT1G55580	-0.3838	-0.1848	-0.3459
AT1G55590	-0.1545	-0.0657	0.2992
AT1G55610	-0.429	0.018	0.1128
AT1G55620	-0.1536	0.1608	0.0835
AT1G55630	-0.0884	-0.0433	0.2244
AT1G55670	0.1745	0.1956	-0.5479
AT1G55675	-0.2894	-0.4373	-0.0215
AT1G55680	0.0224	-0.1597	0.0704
AT1G55690	-0.151	0.2692	0.3088
AT1G55730	-0.0837	0.5722	0.0712
AT1G55740	0.1743	0.3039	-0.0971
AT1G55750	-0.0609	0.1616	0.0392
AT1G55760	0.1208	0.5924	0.1707
AT1G55805	-0.1432	-0.5897	-0.1289
AT1G55810	-0.1998	-0.8373	0.2942
AT1G55820	0.0389	-0.0384	0.3255
AT1G55830	-0.1324	-0.0207	0.1314
AT1G55840	-0.0409	0.1841	0.1852
AT1G55850	0.6015	0.1943	-0.0109
AT1G55860	0.4761	0.0435	-0.0846
AT1G55870	0.036	0.0491	0.3786
AT1G55880	-0.221	-0.7358	0.2257
AT1G55890	-0.0994	0.0073	0.0775
AT1G55900	-0.0331	0.5762	0.2418
AT1G55910	-0.4495	-0.2888	-0.0541
AT1G55915	-0.3884	-0.3277	0.1873
AT1G55920	0.0577	-0.2427	0.1432
AT1G55930	-0.0829	0.5137	0.1793
AT1G55960	-0.2442	-1.5063	0.1728
AT1G55970	0.0158	-0.2208	0.0811
AT1G56000	-0.2039	-0.277	0.2315
AT1G56010	0.0657	0.2782	0.0836
AT1G56020	0.2518	0.6665	-0.1741
AT1G56045	-0.2256	0.1717	-0.1476
AT1G56050	-0.0476	0.3977	0.159
AT1G56070	0.1777	0.3259	-0.0613
AT1G56080	-0.094	0.3058	0.1206
AT1G56090	-0.1808	-0.0909	-0.0015
AT1G56110	-0.0812	0.625	0.1881
AT1G56120	-0.2939	-0.0644	0.2496
AT1G56130	0.0345	-0.0159	0.3804
AT1G56140	0.102	0.5016	0.0004
AT1G56145	-0.0548	0.5257	0.1476
AT1G56165	-0.001	0.1248	0.1197
AT1G56170	0.2142	1.2145	0.1908
AT1G56180	-0.1738	-0.329	0.0866
AT1G56190	-0.1793	-0.1705	-0.016
AT1G56200	-0.1146	-0.5592	0.2214
AT1G56210	-0.0155	-0.3004	0.0621
AT1G56220	-0.0843	-0.6604	-0.097
AT1G56230	-0.0209	0.2342	0.1841
AT1G56260	-0.0595	0.0708	0.0919
AT1G56280	0.0203	-0.2252	0.3281
AT1G56290	0.1216	-0.0278	0.1283
AT1G56300	0.4577	-0.9189	0.2703
AT1G56310	-0.2356	-0.3116	0.2059
AT1G56320	-0.42	0.7711	0.0862
AT1G56330	-0.1979	0.3928	-0.2068
AT1G56340	-0.1849	0.339	0.1076
AT1G56345	-0.0623	0.1895	0.0472
AT1G56350	-0.0109	0.2758	0.0639
AT1G56420	-0.1484	0.171	0.1521
AT1G56423	0.011	0.199	0.2336
AT1G56430	0.1428	0.7137	-0.8482
AT1G56440	-0.1099	0.0467	0.2345
AT1G56450	-0.017	0.3561	-0.0379
AT1G56460	-0.189	-0.4042	0.2943
AT1G56500	0.0337	0.1991	-0.2034
AT1G56540	0.046	0.3733	-0.4431
AT1G56560	-0.0694	0.2204	0.0664
AT1G56570	-0.2756	-0.4482	0.1614
AT1G56580	0.018	0.3199	-0.1245
AT1G56590	-0.1147	-0.0682	0.0434
AT1G56600	1.0957	0.3014	0.2301
AT1G56610	-0.3693	-0.074	0.1258
AT1G56612	-0.0808	-0.1703	0.1424
AT1G56660	0.114	1.577	0.2769
AT1G56670	-0.4043	0.8914	0.0539
AT1G56680	0.2003	0.0171	0.4476
AT1G56690	-0.2066	-0.1932	0.1979
AT1G56700	-0.2421	0.0637	-0.1625
AT1G56720	0.0824	0.9146	-0.0878
AT1G57540	-0.0571	-0.1497	0.0413
AT1G57600	-0.2101	0.4273	-0.0514
AT1G57610	-0.1815	0.3579	0.1337
AT1G57620	-0.081	0.5556	0.0676
AT1G57660	-0.0495	0.0817	-0.0037
AT1G57680	-0.1191	0.0606	-0.1056
AT1G57700	-0.0223	0.0823	0.2937
AT1G57720	0.1707	-0.0751	0.2388
AT1G57765	-0.1903	-0.2405	-0.1226
AT1G57790	-0.1678	-0.1307	-0.4419
AT1G57820	-0.1715	-0.4782	0.2573
AT1G57860	-0.0472	0.3468	-0.0769
AT1G57870	-0.2278	0.5291	0.0541
AT1G57980	-0.3994	-0.1994	0.0017
AT1G57990	0.3455	0.5632	-0.2638
AT1G58025	0.03	-0.292	0.4648
AT1G58030	0.2304	-0.6726	-0.0702
AT1G58060	0.1093	-0.0434	0.2207
AT1G58080	-0.2142	0.2399	-0.0483
AT1G58100	0.0175	0.4798	0.1778
AT1G58110	0.1447	0.3508	0.1612
AT1G58170	-0.1126	0.7912	0.0314
AT1G58180	0.0867	0.0875	0.3597
AT1G58200	-0.2939	-0.17	0.2192
AT1G58210	-0.1002	-0.0589	0.2769
AT1G58220	0.3011	0.0414	0.1391
AT1G58230	0.1679	0.0135	0.0549
AT1G58235	0.5837	-0.5686	-0.0766
AT1G58250	0.1332	0.1659	0.0958
AT1G58270	-0.2706	-0.3696	0.3217
AT1G58280	-0.0167	0.6739	0.3335
AT1G58290	-0.3104	-1.7767	0.0318
AT1G58340	-0.1201	-0.5852	-0.114
AT1G58350	-0.1327	0.2251	0.2468
AT1G58360	-0.1269	0.2682	-0.2235
AT1G58370	-0.2531	0.6068	-0.0467
AT1G58380	-0.0049	0.387	0.0769
AT1G58410	0.0564	0.3489	0.2308
AT1G58420	-0.0428	0.6664	-0.2976
AT1G58440	-0.0468	0.4959	0.0738
AT1G58470	0.14	-0.6977	0.1066
AT1G58520	-0.2338	-0.5317	-0.2078
AT1G59510	0.0272	0.5829	0.0139
AT1G59520	-0.0107	0.4245	0.103
AT1G59540	-0.452	-0.671	0.2873
AT1G59560	-0.1522	0.2888	0.0737
AT1G59580	-0.2072	0.2624	0.0262
AT1G59590	-0.1733	0.1014	-0.2645
AT1G59600	-0.0933	0.4007	0.0478
AT1G59610	0.0184	0.1444	0.2139
AT1G59640	0.4318	0.5483	0.5314
AT1G59650	-0.1697	-0.2479	0.0955
AT1G59660	-0.0646	0.0581	0.1249
AT1G59700	0.1127	-0.3397	-0.3544
AT1G59710	0.0649	0.7786	0.0398
AT1G59740	-0.6393	-0.9084	0.2024
AT1G59750	-0.0099	-0.179	0.2046
AT1G59760	0.0072	-0.1816	0.5186
AT1G59820	0.2723	0.422	0.0287
AT1G59830	-0.0866	-0.4044	0.1105
AT1G59840	-0.096	-0.1349	0.3161
AT1G59850	-0.1665	-0.1037	0.0064
AT1G59860	0.1041	0.6252	0.0708
AT1G59870	0.2482	0.6668	-0.1818
AT1G59890	0.1182	0.1098	0.3051
AT1G59900	-0.0658	-0.3656	0.2308
AT1G59910	-0.0028	-0.0575	0.1292
AT1G59940	0.4294	0.4643	0.8489
AT1G59960	-0.1201	0.4165	0.3573
AT1G59970	-0.2388	0.8181	-0.0862
AT1G59980	0.141	0.3685	0.582
AT1G59990	-0.3021	0.3949	0.1801
AT1G60000	0.2365	0.1768	0.1915
AT1G60010	0.5538	-0.3619	0.4289
AT1G60070	-0.1529	0.4059	0.2816
AT1G60080	-0.072	0.5326	0.1076
AT1G60140	-0.0623	-1.3577	-0.0021
AT1G60160	-0.1796	-0.7317	-0.0272
AT1G60170	-0.0286	-0.075	0.2039
AT1G60200	0.2372	0.0316	0.3243
AT1G60220	-0.1009	0.1935	0.2561
AT1G60230	-0.337	0.0228	0.112
AT1G60260	-0.1426	-0.7405	-0.0632
AT1G60270	-1.3858	-0.5142	0.0968
AT1G60390	-0.6873	-0.2568	0.0991
AT1G60420	-0.144	-0.3644	0.0035
AT1G60430	0.0355	0.0696	0.022
AT1G60440	-0.1911	0.4345	0.1552
AT1G60460	-0.1931	-0.3272	0.2269
AT1G60470	-0.8598	-0.1486	1.0269
AT1G60490	0.1337	0.376	0.0714
AT1G60545	-0.181	0.0616	0.2311
AT1G60550	-0.0482	-0.4606	0.1879
AT1G60560	-0.0984	-0.195	0.4022
AT1G60600	-0.3331	0.1252	-0.0892
AT1G60610	-0.0977	0.5216	0.2971
AT1G60620	0.0767	0.425	0.2744
AT1G60630	-0.0831	0.2503	0.5725
AT1G60640	-0.1564	0.6603	0.3642
AT1G60650	0.1739	0.4869	0.1081
AT1G60660	-0.2216	0.217	-0.0054
AT1G60670	-0.1451	0.1558	0.2034
AT1G60680	0.083	0.4653	0.0726
AT1G60690	-0.3325	-0.1245	-0.0262
AT1G60700	-0.3716	-0.2764	0.6426
AT1G60710	-0.254	0.2133	-0.0393
AT1G60730	0.179	-0.8085	0.2654
AT1G60770	-0.307	-0.1774	0.1759
AT1G60780	-0.0715	0.3728	0.1201
AT1G60790	-0.3028	0.2564	0.2466
AT1G60800	-0.545	-0.3781	0.2329
AT1G60810	-0.226	0.0091	0.003
AT1G60850	-0.0261	0.5342	0.2685
AT1G60860	0.0382	0.0383	0.3682
AT1G60870	-0.3067	0.3051	0.3404
AT1G60890	-0.0088	0.2956	0.1859
AT1G60900	0.2604	0.3185	0.2337
AT1G60930	0.1524	0.3238	0.3204
AT1G60940	-0.0038	0.0318	0.0507
AT1G60950	-0.3298	-0.5097	-0.2533
AT1G60960	0.2272	0.9345	-0.1888
AT1G60970	0.8135	0.226	0.3085
AT1G60989	0.3527	0.0998	-0.0151
AT1G60990	0.0432	0.2711	0.1015
AT1G60995	-0.1943	0.2616	0.0771
AT1G61000	-0.3539	0.0543	0.2996
AT1G61010	0.0269	-0.0635	0.0749
AT1G61030	0.0192	0.2372	0.1905
AT1G61040	0.0872	-0.1746	0.0087
AT1G61065	-0.2968	-0.6881	0.0913
AT1G61100	0.003	0.0319	0.0913
AT1G61140	0.1976	0.2565	0.0901
AT1G61150	-0.143	0.2663	0.1217
AT1G61170	-0.3623	0.1423	-0.0176
AT1G61180	-0.0331	0.1146	0.0313
AT1G61190	-0.3081	0.0028	0.2077
AT1G61210	-0.0974	-0.0231	0.1041
AT1G61215	0.1206	-0.0905	0.2346
AT1G61240	-0.5725	0.308	0.1741
AT1G61250	-0.112	0.3844	-0.2935
AT1G61260	0.475	1.5248	-0.0777
AT1G61280	0.0103	-0.0159	0.1902
AT1G61310	-0.2983	0.2362	-0.1232
AT1G61340	0.4894	0.618	0.237
AT1G61350	-0.0444	0.5325	0.1292
AT1G61360	-0.2519	-0.0862	0.0087
AT1G61370	0.3441	0.6326	0.1446
AT1G61380	0.3542	0.8014	0.237
AT1G61400	-0.1838	0.4276	0.292
AT1G61415	-0.2591	0.3271	0.1532
AT1G61420	-0.066	0.2316	0.2733
AT1G61430	-0.299	-0.3134	-0.0167
AT1G61450	-0.4534	-0.7777	0.1163
AT1G61490	-0.1153	0.1211	0.1703
AT1G61500	-0.1429	-0.0874	0.1448
AT1G61520	-0.1183	0.1899	-0.4044
AT1G61570	-0.2035	0.2795	-0.0202
AT1G61580	0.1466	0.0946	0.2224
AT1G61590	-0.1004	0.6121	-0.1461
AT1G61600	-0.0661	0.05	0.0838
AT1G61620	0.0242	-0.2723	-0.0029
AT1G61640	-0.1624	0.5518	0.183
AT1G61660	-0.3056	-0.0102	-0.0605
AT1G61667	-0.6126	0.1618	-0.109
AT1G61670	-0.2802	0.0571	0.0692
AT1G61690	0.1158	-0.4123	0.2202
AT1G61730	-0.1344	0.2667	0.1226
AT1G61740	0.3346	0.3741	0.3446
AT1G61760	-0.1867	0.066	-0.0007
AT1G61770	-0.1022	-0.0006	0.2769
AT1G61780	-0.0949	0.0304	-0.1135
AT1G61790	-0.1496	-0.2106	0.1085
AT1G61795	-0.2436	0.6255	-0.1561
AT1G61810	-0.2422	-0.4529	-0.3761
AT1G61820	-0.0977	-1.1979	0.0712
AT1G61840	0.7614	0.0097	0.0138
AT1G61850	-0.0409	0.5266	0.1812
AT1G61860	-0.3045	-0.0925	-0.179
AT1G61870	-0.1843	0.0035	0.2132
AT1G61890	-0.1825	-0.1185	-0.1066
AT1G61900	-0.137	-0.2338	0.1538
AT1G61930	-0.3175	0.5925	-0.348
AT1G61960	-0.2427	-0.114	-0.0513
AT1G61970	-0.0955	-0.3738	0.1016
AT1G61980	-0.2788	-0.1006	0.0301
AT1G61990	-0.1258	-0.082	0.08
AT1G62010	-0.0798	-0.057	0.0728
AT1G62020	0.0419	0.1656	0.0772
AT1G62040	-0.3195	-0.4158	-0.1516
AT1G62045	-0.3499	-0.1115	-0.2624
AT1G62050	-0.2914	-0.1578	0.0673
AT1G62085	-0.2946	-0.3496	-0.0137
AT1G62110	-0.2226	0.0166	0.1343
AT1G62120	-0.0814	-0.2566	0.095
AT1G62130	-0.1631	0.1706	0.5414
AT1G62150	-0.2186	0.0064	0.2632
AT1G62180	-0.2934	0.4763	-0.3229
AT1G62200	-0.3965	0.2956	0.0736
AT1G62250	0.0578	0.1937	0.2148
AT1G62260	0.1059	0.0932	0.2125
AT1G62290	1.5979	0.5985	-0.6882
AT1G62300	-0.2192	0.3307	-0.2418
AT1G62305	0.018	0.3282	0.3331
AT1G62310	0.1002	-0.0847	0.3401
AT1G62330	-0.0862	0.2645	0.0069
AT1G62350	-0.2281	-0.2581	0.1188
AT1G62370	-0.442	0.1652	-0.3629
AT1G62380	0.1947	2.1398	0.2324
AT1G62390	-0.1853	-0.2897	0.2322
AT1G62420	0.8451	2.4395	0.4821
AT1G62422	0.1339	0.3998	-0.1566
AT1G62430	-0.1231	-0.1458	-0.0527
AT1G62440	0.4025	1.0396	-0.1899
AT1G62480	-0.2717	0.5959	-0.0439
AT1G62500	-0.8873	-0.4607	0.7596
AT1G62510	0.2704	-0.2035	-0.1942
AT1G62520	-0.1754	-0.0921	0.0597
AT1G62560	-1.081	-1.1317	0.2284
AT1G62570	-0.2096	-0.2011	-0.1235
AT1G62600	-0.0786	0.0802	0.0294
AT1G62610	-0.2299	0.2974	0.1534
AT1G62640	-0.146	0.3027	-0.0234
AT1G62660	-0.3417	-0.6713	-0.2306
AT1G62670	-0.2136	0.0934	0.1017
AT1G62680	-0.1	-0.0242	0.2429
AT1G62710	0.6242	0.9151	-0.1147
AT1G62720	-0.1584	0.0164	-0.1006
AT1G62730	-0.0936	-0.0013	0.0867
AT1G62740	0.1964	0.6175	0.3036
AT1G62750	-0.1384	-0.4576	-0.2853
AT1G62770	0.046	0.8219	-0.1342
AT1G62780	0.0414	0.5155	0.0553
AT1G62790	-0.0598	1.5761	-0.0948
AT1G62800	-0.2608	0.5444	0.075
AT1G62810	0.8595	0.4036	-0.1165
AT1G62820	-0.0623	0.2642	-0.057
AT1G62830	-0.2822	-0.3728	0.2145
AT1G62850	0.0037	0.3552	0.1442
AT1G62870	-1.088	0.1902	-0.1274
AT1G62880	-0.123	0.0394	0.0429
AT1G62910	-0.1678	-0.2107	0.3323
AT1G62914	-0.0977	-0.017	0.1711
AT1G62930	-0.0216	0.0207	0.1613
AT1G62950	-0.22	-0.1671	-0.1409
AT1G62960	-0.1722	-0.6043	0.0853
AT1G62970	0.0333	0.06	0.096
AT1G62975	-1.7728	-1.0483	-0.1962
AT1G62981	-0.0085	0.1631	-0.1999
AT1G62990	-0.4095	-0.0158	-0.0426
AT1G63000	-0.1396	0.6204	0.0212
AT1G63010	-0.0908	0.7003	-0.0963
AT1G63020	0.1188	0.3107	0.0894
AT1G63050	0.047	-0.1299	0.053
AT1G63080	-0.2877	-0.1884	0.1416
AT1G63090	-0.3778	-0.1091	-0.0001
AT1G63100	-0.4705	-0.7113	0.2113
AT1G63110	-0.2237	-0.4821	0.1186
AT1G63120	-0.3192	0.2234	0.1281
AT1G63130	-0.1062	0.3714	0.1085
AT1G63150	-0.1441	0.1118	0.1839
AT1G63160	-0.093	-0.3036	0.1687
AT1G63170	-0.2473	-0.2254	0.0418
AT1G63180	0.6548	-0.362	-0.5557
AT1G63220	-0.0307	0.8225	-0.37
AT1G63240	-0.0038	-0.1947	0.0782
AT1G63250	0.0531	0.2588	0.4644
AT1G63260	-0.027	0.1594	0.2878
AT1G63270	-0.1028	0.0223	0.1561
AT1G63290	-0.1534	-0.0818	-0.0049
AT1G63300	0.1051	0.0557	0.5969
AT1G63310	-0.1113	0.5262	-0.2139
AT1G63380	-0.0427	-0.1813	-0.1427
AT1G63400	-0.0272	0.1522	0.3988
AT1G63420	-0.1795	0.4251	0.2
AT1G63430	-0.1543	0.247	-0.0315
AT1G63440	-0.245	0.2583	0.0071
AT1G63460	-0.3069	-0.1837	-0.1309
AT1G63470	-0.1879	0.0852	0.1819
AT1G63480	-0.1439	0.0211	0.3413
AT1G63490	0.2193	0.2072	0.2285
AT1G63500	0.0741	0.6961	0.0374
AT1G63530	-0.135	0.9015	-0.1926
AT1G63610	-0.1662	0.0931	0.0845
AT1G63640	-0.0224	-0.1875	0.4633
AT1G63650	-0.3195	-0.3185	0.5421
AT1G63660	-0.1997	-0.3339	0.259
AT1G63670	-0.5816	0.1666	0.078
AT1G63680	-0.0851	0.2707	-0.0472
AT1G63690	-0.3278	-0.4638	0.1933
AT1G63700	0.0656	0.085	0.0147
AT1G63720	0.0002	-0.1247	0.4744
AT1G63730	0.0504	-0.3009	0.0496
AT1G63740	-0.0098	-0.4626	0.3549
AT1G63750	-0.1404	0.1774	0.3002
AT1G63770	0.155	0.1339	0.2015
AT1G63780	-0.1269	0.1884	0.2843
AT1G63800	0.0301	0.3202	0.1574
AT1G63810	-0.0133	0.394	0.2222
AT1G63820	-0.097	0.5411	0.0996
AT1G63830	-0.0207	0.315	-0.0247
AT1G63840	0.0096	0.5643	-0.3133
AT1G63850	-0.0597	-0.0309	-0.0015
AT1G63855	0.0224	0.0213	0.2979
AT1G63900	0.0677	0.876	-0.0007
AT1G63930	0.0329	0.445	-0.2405
AT1G63940	-0.1854	1.01	-0.02
AT1G63970	-0.0755	0.4665	0.0617
AT1G63980	-0.3168	-0.4362	0.6267
AT1G64040	-0.2157	-0.4825	-0.1292
AT1G64050	-0.145	-0.4082	0.2599
AT1G64060	-0.0727	-0.1975	0.0511
AT1G64065	0.234	0.5573	0.1241
AT1G64080	-0.2156	-0.6879	0.4195
AT1G64090	-0.1642	-0.051	-0.0359
AT1G64105	-0.1679	0.3611	-0.1551
AT1G64110	1.9868	1.5758	0.085
AT1G64140	0.1863	0.0828	0.1346
AT1G64170	-0.4423	0.5103	0.143
AT1G64180	-0.2129	-0.2228	0.1594
AT1G64185	0.0551	-0.3004	-0.0101
AT1G64190	-0.0826	0.3796	0.0174
AT1G64200	-0.4865	-0.4579	0.141
AT1G64220	0.08	0.2363	-0.1224
AT1G64230	-0.1894	-0.5991	-0.0979
AT1G64280	-0.1122	-0.0456	0.1608
AT1G64300	-0.085	0.0822	-0.1169
AT1G64330	-0.2008	0.3541	0.1952
AT1G64350	0.0284	0.1897	0.0273
AT1G64355	-0.2276	0.0047	0.0024
AT1G64370	-1.143	-0.2836	0.9931
AT1G64380	-0.7058	-0.5648	-0.7147
AT1G64385	-0.1405	0.003	0.2824
AT1G64390	-0.4011	0.9768	-0.0184
AT1G64400	0.0245	0.1328	-0.1984
AT1G64405	-0.3459	0.8627	-0.4078
AT1G64430	-0.1527	-0.4267	0.0715
AT1G64440	-0.2251	0.2514	-0.1511
AT1G64450	-0.2408	0.1173	0.0974
AT1G64460	-0.0171	-0.2601	0.2556
AT1G64490	-0.1311	0.2685	-0.0466
AT1G64500	-0.5498	-0.7097	-0.6763
AT1G64510	-0.2649	0.3209	-0.0898
AT1G64520	-0.0445	0.2106	-0.137
AT1G64530	-0.291	0.2412	-0.0062
AT1G64550	0.0972	-0.1775	0.1769
AT1G64563	0.0359	0.0605	-0.0931
AT1G64570	-0.0602	-0.0236	0.0249
AT1G64572	0.2567	0.5648	0.122
AT1G64580	-0.1746	-0.182	0.1414
AT1G64583	-0.0354	0.2912	0.1421
AT1G64590	-0.87	-0.4653	0.2096
AT1G64600	0.0422	0.9626	0.249
AT1G64610	-0.0058	0.1324	-0.0396
AT1G64620	-0.2685	-0.3969	0.008
AT1G64625	-0.7461	-0.373	0.2266
AT1G64630	-0.2315	0.0766	0.1953
AT1G64640	0.3982	1.5453	-0.0846
AT1G64650	0.0814	0.7046	0.0421
AT1G64660	1.8367	1.5958	0.7182
AT1G64670	0.498	0.1831	0.276
AT1G64680	0.1627	-0.0139	-0.4954
AT1G64690	-0.2388	0.2511	0.0474
AT1G64700	0.0667	0.6951	0.2675
AT1G64710	0.9199	0.5712	-0.5103
AT1G64720	-0.0136	-0.8759	-0.0672
AT1G64740	-0.1888	-0.3637	-0.2381
AT1G64750	-0.2036	-0.3846	-0.1305
AT1G64760	-0.4014	0.1157	0.0648
AT1G64770	-0.0154	0.393	0.0658
AT1G64780	-0.7562	-0.6209	-0.5603
AT1G64790	0.2141	0.3261	0.1294
AT1G64810	0.2306	0.1564	0.4647
AT1G64840	0.0444	0.1787	0.073
AT1G64850	-0.0005	0.2471	-0.108
AT1G64860	-0.4858	-0.8896	0.0759
AT1G64880	-0.1529	0.2118	0.478
AT1G64890	-0.426	-0.42	-0.0785
AT1G64900	0.0777	-1.4788	0.0047
AT1G64950	0.0416	-0.2125	0.0336
AT1G64960	-0.0492	-0.0868	0.1879
AT1G64970	0.1302	-0.6237	0.108
AT1G64980	-0.0685	1.2027	0.0146
AT1G64990	-0.1708	0.2972	0.0967
AT1G65000	0.0369	-0.1694	0.0452
AT1G65010	0.1066	0.4057	0.4611
AT1G65020	-0.1565	0.0509	-0.0121
AT1G65030	-0.0281	0.674	0.2571
AT1G65032	-0.156	-0.2622	0.0962
AT1G65040	-0.124	0.1026	0.2836
AT1G65060	-0.5224	0.2826	-0.1529
AT1G65070	-0.0556	-0.1973	0.0829
AT1G65080	0.0063	0.2006	0.1942
AT1G65120	-0.2008	-0.1968	0.3709
AT1G65180	-0.1561	0.1488	-0.1437
AT1G65220	0.03	0.4627	0.219
AT1G65230	-0.1177	-0.178	-0.1416
AT1G65250	-0.2184	0.186	-0.0042
AT1G65260	-0.0011	-0.115	0.0924
AT1G65270	-0.105	0.4119	0.0915
AT1G65280	-0.0026	-0.3215	0.1974
AT1G65290	-0.2877	0.0685	-0.183
AT1G65295	-0.2977	0.1362	-0.0945
AT1G65310	0.309	1.8398	0.2429
AT1G65320	-0.2238	-0.0841	0.1245
AT1G65380	-0.1826	-0.0608	0.0623
AT1G65410	0.146	0.3503	0.1218
AT1G65420	-0.2304	-0.1525	-0.0502
AT1G65430	-0.2046	0.2232	0.0255
AT1G65440	0.3089	0.2561	0.1308
AT1G65470	-0.1293	0.1119	0.5549
AT1G65490	-1.3773	-1.1638	-0.3248
AT1G65520	-0.1269	0.2671	-0.0925
AT1G65540	-0.177	0.1573	0.2189
AT1G65560	-0.4005	-0.3262	0.0776
AT1G65580	0.0816	-0.0267	0.078
AT1G65590	-0.0865	0.3369	0.0126
AT1G65620	0.018	0.0225	0.0751
AT1G65650	0.0512	0.4425	0.0345
AT1G65660	-0.0025	-0.6157	0.2985
AT1G65690	-0.101	0.1307	0.023
AT1G65700	-0.1922	0.151	-0.0626
AT1G65710	-0.5096	-1.1417	0.1657
AT1G65720	-0.2842	-0.2971	-0.1953
AT1G65730	0.5371	0.5675	0.2699
AT1G65820	-0.2667	0.2509	-0.218
AT1G65840	-0.1114	1.2105	-0.2293
AT1G65845	-0.7487	-0.6918	-0.113
AT1G65860	-0.6772	-0.873	-0.0177
AT1G65900	-1.0405	-0.281	0.1339
AT1G65910	0.1032	0.5838	0.3652
AT1G65920	-0.2241	0.1436	0.1573
AT1G65930	-0.4306	-0.6593	-0.0093
AT1G65950	-0.1624	0.149	0.1118
AT1G65960	-0.5455	-0.027	-0.0491
AT1G65970	0.2248	-1.4769	0.0157
AT1G65980	-0.0101	-0.4638	0.0165
AT1G65985	-0.28	0.3972	0.0463
AT1G66050	0.115	-0.5582	0.1902
AT1G66070	-0.0544	0.5699	0.0705
AT1G66080	-0.125	0.3571	-0.1066
AT1G66140	0.3646	0.5177	0.1672
AT1G66150	0.1047	0.5337	0.0038
AT1G66160	0.5387	1.2717	-0.0236
AT1G66180	0.2788	0.8342	0.2088
AT1G66190	-0.4497	0.029	-0.0274
AT1G66200	-0.1035	0.0477	-0.5933
AT1G66230	-0.4675	-0.6032	-0.1176
AT1G66240	-0.0768	0.1842	-0.1568
AT1G66250	-0.0449	-0.189	0.1003
AT1G66260	0.0154	0.5121	0.1191
AT1G66270	0.0898	0.1822	0.3706
AT1G66280	-0.1105	-0.4253	0.103
AT1G66330	-0.3392	-0.08	-0.1198
AT1G66340	0.0633	0.0341	0.0818
AT1G66345	-0.1308	0.1233	0.2315
AT1G66350	-0.2029	0.7272	0.285
AT1G66400	0.0068	0.6425	0.1897
AT1G66410	-0.1982	0.1697	-0.0423
AT1G66430	-0.2719	0.7252	-0.0372
AT1G66470	0.1986	0.1246	0.4993
AT1G66480	-0.1534	0.6307	0.265
AT1G66500	0.2389	0.6895	-0.0987
AT1G66510	0.0317	0.3905	0.2238
AT1G66520	-0.0348	0.4517	0.3287
AT1G66530	0.0221	0.043	0.1456
AT1G66580	-0.026	-0.2142	0.0158
AT1G66590	-0.2247	0.1415	0.1855
AT1G66620	-0.2879	-0.1181	0.2147
AT1G66650	0.0368	-0.228	0.1983
AT1G66660	-0.0014	0.3614	0.0545
AT1G66670	-0.036	0.4329	0.12
AT1G66680	-0.1222	-0.2246	0.0573
AT1G66725	-0.4079	-0.1641	-0.8952
AT1G66730	-0.1219	-0.1086	0.0777
AT1G66740	-0.1186	-0.1868	0.0733
AT1G66750	-0.1283	0.2963	0.273
AT1G66760	-0.2975	-0.8021	0.3018
AT1G66810	-0.1233	0.3759	0.0698
AT1G66820	-0.0803	-0.117	-0.0108
AT1G66880	-0.1903	0.1214	0.2239
AT1G66890	-0.3886	-0.4515	-0.1971
AT1G66900	-0.2188	0.1252	0.0443
AT1G66940	-0.4278	0.8294	0.1823
AT1G67030	-0.762	-0.7547	-0.6257
AT1G67035	-0.4204	-0.4632	-0.0812
AT1G67040	-0.0537	-0.2892	0.1219
AT1G67050	-0.1783	0.2783	-0.2519
AT1G67060	0.0368	0.2717	-0.016
AT1G67070	0.1113	0.0887	-0.3269
AT1G67080	-0.3574	-0.0579	-0.1572
AT1G67090	0.3579	-0.186	-0.6633
AT1G67105	0.4341	0.4385	-1.0831
AT1G67110	0.0208	0.7307	0.5727
AT1G67120	0.385	0.323	0.3771
AT1G67140	0.1306	0.3314	-0.0542
