AT1G72480	0.234	-0.1868	-0.1552	-0.13	0.0945	0.0522	0.1512	0.08
AT1G72490	0.2404	-0.4508	-0.1947	1.231	0.7244	0.4168	0.3909	0.8317
AT1G72500	0.4798	-0.225	-0.4006	0.0742	0.3943	0.3476	0.2474	0.3071
AT1G72510	0.4337	0.0506	-0.3379	0.0653	-0.1239	0.3898	0.3123	0.1874
AT1G72520	1.4226	2.351	-0.7402	-0.1432	-0.4189	-0.166	-0.2111	0.7638
AT1G72530	-0.1339	0.0086	0.1711	0.2645	0.0893	-0.2185	-0.0056	-0.2549
AT1G72550	0.3841	0.0154	0.136	-0.0598	0.1974	-0.1648	-0.0632	-0.0889
AT1G72560	0.0085	-0.3184	-0.2145	0.1382	0.1865	-0.588	-0.2169	-0.0109
AT1G72600	-0.3305	-0.1664	0.2011	0.0197	0.2699	0.1034	0.0155	0.1068
AT1G72610	0.3852	0.2172	-0.4493	0.0165	-0.1882	-0.053	0.393	-0.0204
AT1G72630	0.2185	0.2073	0.3298	0.0859	0.2298	0.0532	0.0569	0.4424
AT1G72640	-0.2371	-0.2009	0.0551	-0.1438	-0.0367	-0.1815	-0.0477	-0.3145
AT1G72645	-0.0531	-0.1205	0.1847	-0.3389	-0.0614	-0.2606	0.1774	-0.3207
AT1G72650	-0.3474	0.0974	0.3977	0.397	-0.05	-0.6156	-0.3789	-0.3857
AT1G72670	-0.4281	-0.5944	-1.1447	-1.7137	-1.2672	-0.4086	0.6246	-0.1926
AT1G72680	-0.6423	-0.0173	0.3601	0.8035	-0.1103	-0.4581	-0.4155	0.2918
AT1G72690	0.0308	0.0522	0.1552	0.1907	0.2809	0.466	0.128	0.3476
AT1G72700	0.3304	0.094	-0.0028	0.1779	0.0876	-0.2375	-0.2078	0.0727
AT1G72710	-0.1865	0.0096	0.2754	0.2817	0.0581	-0.3274	-0.2837	-0.1739
AT1G72730	0.288	-0.0682	-0.3512	-0.1128	0.2291	0.2511	0.111	0.0898
AT1G72740	-0.0355	0.0249	0.2411	0.1542	-0.0289	-0.2348	-0.1096	-0.0221
AT1G72750	-0.0048	0.0121	0.1263	0.4277	-0.0855	0.044	-0.0512	0.0677
AT1G72770	-0.4638	-0.5435	0.3452	0.5184	-0.1917	-0.666	-0.4714	-0.0912
AT1G72790	0.0259	0.2286	0.1235	0.0601	-0.0711	-0.4487	-0.4189	-0.0761
AT1G72800	-0.5004	-0.6164	0.1129	0.4198	-0.0726	-0.5626	-0.0982	-0.077
AT1G72810	0.3095	-0.1821	-0.0929	-0.2701	0.0749	0.4286	0.2341	0.3343
AT1G72820	0.1552	0.5478	0.9269	-0.1828	0.3303	-0.4497	-0.5119	-0.5463
AT1G72830	-0.6853	-0.3838	-0.0921	0.1247	-0.0537	-0.3419	-0.1891	0.0827
AT1G72840	-0.6709	0.0562	0.0927	0.6707	-0.081	-0.6692	-0.3502	0.0335
AT1G72850	-0.1299	0.0743	0.4794	0.3254	-0.1856	-0.3311	0.0218	0.0281
AT1G72852	-0.2113	0.0671	0.49	0.5967	0.0342	0.074	-0.0635	-0.1471
AT1G72855	-0.6777	-0.2282	0.1306	0.2565	-0.056	-0.4349	-0.2506	-0.1617
AT1G72860	-0.7078	0.024	-0.1893	-0.0746	0.0527	-0.3859	-0.5426	-0.1744
AT1G72870	-0.7671	-0.4699	-0.2991	0.0092	-0.1405	-0.4288	-0.1274	-0.5367
AT1G72880	0.4701	0.4426	0.5151	0.0705	0.3142	0.0228	0.002	-0.0626
AT1G72890	0.4024	-0.0172	0.0655	-0.195	-0.2952	-0.3227	-0.1768	-0.0685
AT1G72900	1.0989	1.6284	0.1654	0.3145	-0.8701	-1.4675	-0.9035	0.5234
AT1G72910	2.3049	0.6204	-1.3506	-1.4953	-0.7213	-0.1636	0.6989	1.8159
AT1G72920	2.6142	1.4596	-0.8769	-0.8842	-0.3648	-0.0653	0.2504	1.2474
AT1G72930	1.9051	1.2679	0.4874	-0.1673	-0.289	0.6554	0.7784	1.9515
AT1G72940	1.2344	1.3769	0.3874	-0.1512	-0.8842	-0.5641	-0.3626	0.5072
AT1G72970	0.7111	-0.1515	-0.5639	-0.4886	0.0774	0.0137	0.1225	-0.5829
AT1G72990	-0.1718	-0.2719	-0.2636	0.1025	0.1237	-0.1563	-0.1429	0.0163
AT1G73010	0.3341	0.003	-0.1653	0.6965	0.9113	0.7101	0.7415	1.1351
AT1G73020	0.2117	0.1691	-0.2624	-0.2617	-0.0797	-0.4081	0.1566	0.1448
AT1G73030	-0.3574	0.2333	0.2136	0.2745	-0.1401	-0.0991	-0.0884	0.2097
AT1G73060	-0.4935	-0.242	-0.2691	-0.2861	-0.2116	-0.4431	-0.2023	-0.1657
AT1G73080	0.3273	0.706	0.2225	0.1382	-0.1695	-0.2156	-0.1105	0.0083
AT1G73090	-0.075	0.0414	0.1527	-0.0022	0.1357	-0.0718	-0.076	-0.3297
AT1G73100	-0.1821	-0.0454	-0.2101	0.1008	-0.1023	-0.505	-0.2941	-0.2424
AT1G73110	0.0725	-0.0871	-0.4999	-0.4581	-0.0967	-0.0409	0.0365	-0.2956
AT1G73120	-0.6114	0.691	0.5393	1.5319	0.2703	1.1784	0.9778	0.6035
AT1G73130	-0.2419	-0.1145	0.1952	0.3871	-0.0222	-0.3076	-0.0671	0.177
AT1G73150	-0.0537	-0.024	0.0403	0.0003	0.007	-0.4313	-0.2641	-0.1241
AT1G73160	0.2665	0.1609	-0.1041	0.1828	0.018	0.4252	0.0078	0.007
AT1G73170	-0.0858	-0.3537	-0.2243	0.0705	-0.0542	0.173	0.1807	0.0548
AT1G73177	0.1325	0.0022	-0.1468	-0.0173	0.5081	0.5815	0.2565	0.2647
AT1G73180	-0.128	-0.2678	-0.0355	0.0313	-0.0347	-0.4716	-0.2987	-0.1617
AT1G73200	0.2481	0.6813	0.5084	0.0711	0.0017	-0.1739	-0.1411	0.0362
AT1G73210	0.3398	0.245	-0.0337	-0.1118	-0.0366	-0.0539	-0.0715	0.0578
AT1G73230	0.158	0.0435	-0.1103	-0.0784	0.1731	0.1802	0.1783	-0.0401
AT1G73240	-0.2762	-0.2661	-0.28	0.1434	0.1385	-0.2651	-0.0229	0.0318
AT1G73250	0.1202	0.3602	0.3568	0.2017	0.142	0.234	0.11	0.3126
AT1G73260	-1.0268	-0.0029	0.3864	0.9506	-0.1165	-0.2913	-1.4204	-1.9244
AT1G73270	-0.2941	-0.3867	0.0096	0.086	-0.292	-0.1895	-0.1654	0.0676
AT1G73280	-0.1602	-0.0046	-0.0269	0.2163	0.2857	-0.161	-0.0611	-0.0041
AT1G73310	0.0887	-0.1345	0.0849	-0.079	-0.0796	0.011	-0.0753	-0.1034
AT1G73320	-0.197	-0.4463	-0.4397	-0.1798	0.0506	-0.6542	-0.3053	-0.5106
AT1G73325	1.0103	-0.1855	-0.008	-0.0103	0.0958	1.1983	1.2663	0.9359
AT1G73330	-0.7584	-0.0698	0.2108	0.4881	-0.3337	0.3189	0.2603	-0.0817
AT1G73340	-0.0186	0.0803	0.2556	0.1624	-0.3251	-0.3393	-0.3543	-0.445
AT1G73350	0.0571	-0.11	-0.0031	0.152	0.2409	0.3464	-0.0405	-0.0436
AT1G73360	0.3626	-0.0334	-0.4178	0.0288	0.119	-0.0808	-0.0731	-0.3731
AT1G73370	-0.5148	-0.3377	-0.4151	-0.3658	-0.1853	-0.2711	-0.1813	-0.1848
AT1G73380	-0.7808	0.0623	0.418	0.2084	-0.2072	-0.562	-0.5833	-0.4579
AT1G73390	0.4766	-0.2159	0.2303	0.211	0.1414	0.1789	0.2796	0.5089
AT1G73400	-0.1389	-0.3249	-0.0343	0.3759	0.163	-0.219	0.019	0.0815
AT1G73410	-0.1773	0.0609	-0.3526	0.0256	-0.0266	0.029	0.0415	-0.0484
AT1G73430	-0.158	-0.0931	-0.1004	0.0582	0.0053	-0.7594	-0.3494	-0.1948
AT1G73440	0.0469	-0.0775	0.264	0.1809	0.0365	-0.0671	-0.0493	0.0456
AT1G73450	-0.3189	-0.2851	-0.361	0.0139	-0.0882	-0.3852	-0.1655	0.0904
AT1G73460	-0.0378	-0.0728	-0.1397	0.0162	-0.0143	-0.5704	-0.3183	-0.2167
AT1G73470	0.0999	-0.0481	-0.0713	-0.0673	-0.1378	-0.0604	0.1397	0.1051
AT1G73480	0.9974	0.4293	0.3959	0.8466	0.1111	-0.427	-0.0431	0.9663
AT1G73490	0.0955	-0.0164	0.0647	0.1152	0.164	-0.445	-0.1629	0.0128
AT1G73500	1.4082	0.867	0.7599	0.2052	-0.2735	-0.6339	-0.1033	0.3432
AT1G73530	-0.0801	0.0023	-0.1856	-0.4122	0.0624	0.1155	0.3901	0.2892
AT1G73540	2.1342	1.6283	0.0082	-0.4349	0.3336	-0.0548	0.341	0.1661
AT1G73570	0.186	0.1066	-0.2218	-0.2477	-0.1349	-0.2405	-0.0857	-0.1829
AT1G73580	-0.1154	-0.0023	-0.1517	-0.0695	0.1123	0.2078	0.0545	-0.3257
AT1G73590	-0.295	-0.5183	-0.3162	-0.2598	-0.0691	-0.5642	-0.1132	-0.24
AT1G73600	1.084	-0.8968	-1.9332	-0.7935	0.6402	1.5877	1.7071	2.1467
AT1G73620	0.4191	-0.1329	-0.79	-0.5597	-0.2484	0.3239	0.7361	-0.3276
AT1G73630	-0.1659	-0.6151	-0.6586	0.2622	-0.2069	0.5223	0.4516	0.4376
AT1G73640	-0.3077	-0.0482	-0.0437	-0.005	-0.1101	0.0616	0.334	0.2271
AT1G73650	0.5115	0.2112	0.0961	0.2049	0.2844	0.2853	0.2937	0.3642
AT1G73655	-0.6774	-0.2949	-0.1051	-0.2655	-0.2655	-0.1345	0.0938	-0.2081
AT1G73660	-0.148	-0.0872	0.5814	0.2956	0.0176	-0.4798	-0.3994	-0.3457
AT1G73670	0.1909	-0.007	0.1175	0.3395	-0.0608	-0.0442	-0.0823	0.0755
AT1G73680	0.8694	0.2354	0.6877	0.1622	0.0158	-0.1638	0.3092	0.4463
AT1G73690	-0.3311	-0.4268	-0.9147	-0.3449	-0.5414	-0.8568	0.0111	-0.1038
AT1G73710	0.2575	-0.1455	0.1441	0.0425	0.259	-0.0512	-0.1888	0.0048
AT1G73720	-0.0388	0.0554	0.2347	0.1156	0.1661	-0.2205	-0.3079	-0.2464
AT1G73730	0.0364	-0.053	-0.0653	0.2882	0.0938	-0.171	-0.1953	0.0567
AT1G73740	0.1491	0.1597	0.2855	0.0346	-0.1352	-0.2287	-0.1289	0.0065
AT1G73750	0.2225	0.1985	0.0311	-0.0615	-0.2531	-0.4924	-0.3104	-0.0938
AT1G73760	0.4733	0.0283	0.1332	-0.3344	0.1093	0.0996	0.1613	0.132
AT1G73770	0.2377	-0.08	-0.2049	0.0688	0.2137	0.1317	-0.0157	0.2261
AT1G73790	-0.1518	-0.2591	0.0025	0.176	0.0608	0.1489	-0.1121	-0.3792
AT1G73805	1.0051	2.0524	0.2341	0.1563	0.1832	0.2002	0.5692	4.3521
AT1G73810	1.4926	0.3319	0.1554	0.3565	0.213	0.2085	0.1923	1.2351
AT1G73820	-0.2219	-0.2235	0.0797	0.0267	0.0766	-0.126	-0.1477	-0.0971
AT1G73830	-0.2313	-0.1936	0.6529	-0.4345	1.2306	-0.7632	-0.4385	-0.4085
AT1G73840	-0.1792	-0.0235	0.136	0.0976	0.0632	-0.3433	-0.3875	-0.2329
AT1G73850	-0.0121	-0.0539	0.2465	0.4578	0.0801	-0.2089	-0.2051	-0.0545
AT1G73860	-0.2855	0.1623	-0.1052	-0.0553	-0.0797	-0.2995	-0.2422	-0.4719
AT1G73870	0.2878	-0.2933	-0.4724	0.5145	-0.1426	0.3079	-0.238	0.3537
AT1G73875	-0.11	-0.0425	-0.1149	-0.0259	-0.07	-0.4592	-0.355	-0.2761
AT1G73880	-0.3799	-0.1534	-0.1547	0.5255	0.035	-0.1729	-0.4258	-0.2362
AT1G73885	-0.1724	-0.0664	0.1432	0.1137	-0.0537	0.1747	0.2032	-0.1049
AT1G73890	-0.1136	0.0875	0.0126	0.3098	-0.1299	0.0673	-0.1777	-0.2792
AT1G73920	0.1529	0.1901	0.2666	-0.2431	-0.0571	-0.4414	-0.3363	-0.1926
AT1G73930	-0.1295	-0.2312	-0.329	-0.0237	-0.0331	-0.4189	-0.2348	-0.3145
AT1G73940	0.1228	0.1085	-0.1641	-0.0193	0.2684	0.4732	0.2126	0.1415
AT1G73950	-0.1754	-0.0301	0.176	0.298	0.256	-0.2623	-0.1417	-0.1891
AT1G73960	0.0107	-0.0577	0.1413	0.1647	0.2744	-0.1559	-0.3446	-0.2842
AT1G73970	-0.3153	-0.0994	-0.0959	0.1015	-0.0506	-0.3258	-0.3017	-0.0794
AT1G73980	-0.4172	-0.1246	0.1926	0.2558	-0.1993	-0.395	-0.3423	-0.0052
AT1G73990	-0.1941	-0.242	-0.1533	-0.0462	-0.1107	-0.4925	-0.1224	-0.1502
AT1G74000	1.0285	0.4781	0.0267	-0.1377	0.11	0.1488	0.325	0.346
AT1G74010	2.0247	0.7415	0.0474	0.3427	0.0097	-0.0743	0.0264	0.4147
AT1G74020	0.8126	0.4236	-0.0459	0.1211	-0.0736	0.1666	0.2364	0.1915
AT1G74030	-0.1481	-0.0304	-0.5563	-0.2989	0.1849	0.2233	0.4292	0.3025
AT1G74040	-0.4303	-0.2028	-0.2187	-0.2357	-0.0739	-0.4618	-0.6062	-0.6075
AT1G74050	0.044	-0.0222	0.0959	0.0822	0.0902	0.1984	0.0236	-0.0161
AT1G74060	0.1425	0.0576	-0.0512	0.0329	0.1336	0.2326	0.0256	-0.0163
AT1G74070	0.7563	0.0927	-0.1734	-0.5568	0.3354	0.9915	0.6762	0.2372
AT1G74088	-0.0712	-0.1792	0.415	0.2619	0.0307	-0.1068	0.0579	0.6388
AT1G74090	-0.2501	-1.1149	-1.3923	-0.6897	-0.4721	0.4249	0.5637	0.7585
AT1G74100	1.3161	0.393	-0.4147	0.1514	0.0241	0.41	0.4909	1.1845
AT1G74120	-0.2013	-0.2192	0.2176	0.2841	0.0953	-0.2165	-0.0199	0.0129
AT1G74150	-0.8509	-0.3058	-0.1803	-0.1877	-0.16	-0.2669	-0.5206	-0.5278
AT1G74160	0.1715	-0.2517	-0.0895	0.0995	-0.0417	-0.0608	-0.0616	-0.1239
AT1G74170	-0.759	-0.1734	-0.2638	0.0788	-0.3688	-0.8071	-0.4989	-0.2877
AT1G74180	-0.5138	-0.2014	-0.2844	-0.0382	-0.046	-0.6682	-0.5806	-0.3173
AT1G74200	-0.4466	-0.174	-0.628	0.2365	-0.2375	-0.3291	-0.3549	-0.0445
AT1G74210	-0.1008	-0.0686	-0.152	-0.0846	0.1917	0.2243	0.3181	0.5494
AT1G74230	0.103	-0.0079	-0.1386	-0.0152	0.0464	0.2495	0.1272	0.1723
AT1G74240	0.4597	0.1426	0.0026	-0.0868	0.1459	0.0076	-0.0034	0.4428
AT1G74250	0.0596	0.1097	0.2143	0.2232	0.2141	0.0338	-0.1955	0.0339
AT1G74260	0.4712	-0.0027	-0.1012	-0.1947	0.2899	-0.093	-0.1754	-0.0457
AT1G74270	-0.0418	-0.017	-0.0829	0.0371	0.1648	0.5099	0.278	0.1316
AT1G74280	-0.1674	0.0999	-0.0175	0.3938	0.0681	0.0664	0.0269	0.3755
AT1G74300	-0.3288	-0.4007	-0.3824	0.1635	-0.0236	0.4157	0.229	0.61
AT1G74310	2.3749	1.5624	0.7151	0.3812	0.3698	-0.5567	-0.332	-0.2684
AT1G74320	0.1485	0.0781	0.1088	0.0764	0.0609	-0.268	-0.1244	-0.3023
AT1G74330	0.1035	0.714	0.3586	-0.0662	-0.4059	-0.5956	-0.2259	-0.323
AT1G74340	0.2346	0.1309	0.153	0.1898	0.0362	0.1417	-0.0351	0.2324
AT1G74350	-0.2942	-0.0537	0.0555	0.142	-0.1224	-0.4412	-0.2962	0.0536
AT1G74360	0.3959	0.9604	0.1901	0.7431	0.0181	-0.4492	-0.2572	0.5553
AT1G74370	0.0746	0.2813	0.1658	-0.1082	0.2862	-0.1804	-0.1835	-0.2663
AT1G74380	0.3085	0.4259	-0.2062	0.132	0.0179	0.1596	0.0801	0.091
AT1G74385	-0.3577	0.2796	-0.6222	-0.3145	-0.1139	-0.3591	-0.2275	-0.2149
AT1G74390	0.1207	0.0008	-0.031	-0.0286	0.2836	-0.0863	0.0338	0.1979
AT1G74400	-0.2628	-0.0174	-0.4029	0.1182	0.3633	0.4068	-0.0066	0.1743
AT1G74410	-0.325	-0.0866	0.0285	0.1564	0.1706	-0.1006	-0.0805	-0.0346
AT1G74420	-0.2306	-0.0728	-0.116	0.0429	0.1581	0.1404	-0.1441	-0.1255
AT1G74430	0.4783	0.2461	-0.5152	0.1319	0.3334	0.5791	0.3611	0.5583
AT1G74440	0.4432	1.0354	0.6279	0.5791	0.1732	0.311	0.5359	1.9143
AT1G74450	0.5487	1.206	0.535	0.7194	-0.0774	0.1054	0.7347	0.3972
AT1G74456	0.0259	-0.0032	0.084	0.4267	-0.1009	-0.2172	-0.1706	-0.0343
AT1G74458	0.0787	0.1159	0.2198	0.0288	0.4214	0.3958	-0.0653	-0.1981
AT1G74460	1.1407	0.4922	-0.4957	-0.5979	0.1053	0.5338	0.6646	0.2337
AT1G74470	0.1919	0.1293	0.2888	-0.1295	-0.0561	0.0232	-0.11	-0.2564
AT1G74490	0.019	0.6197	0.2623	0.3356	0.0419	-0.0321	-0.3258	0.0494
AT1G74500	0.1701	0.1566	-0.5595	0.102	0.3107	-0.0486	-0.1018	-0.1644
AT1G74510	0.1606	-0.0161	-0.1304	0.1503	-0.0171	0.0275	0.0215	-0.0874
AT1G74520	0.4796	0.1527	0.2514	0.0405	0.2836	0.576	0.4524	0.6353
AT1G74530	0.0882	-0.08	-0.0231	0.1085	-0.0556	-0.0202	0.1315	0.0197
AT1G74560	0.8127	0.4271	0.2453	0.0514	0.6007	0.3795	0.157	0.4216
AT1G74580	-0.2684	-0.2348	-0.1792	-0.0918	-0.126	-1.1044	-0.5555	-0.411
AT1G74590	-0.0815	0.3379	-0.1203	0.3392	0.0836	-0.2445	-0.2506	0.133
AT1G74600	0.067	-0.1903	-0.2221	0.2083	0.1324	0.0887	-0.1725	0.3145
AT1G74630	-0.1749	0.0449	-0.3875	0.0689	0.1372	-0.3111	-0.3425	-0.1056
AT1G74640	0.5926	0.126	-0.4125	-0.0724	0.098	0.3107	0.1455	0.5739
AT1G74650	-0.24	0.1181	0.462	0.0395	0.0674	-0.2801	-0.1673	0.6228
AT1G74660	-0.2671	-0.0191	0.0944	-0.0175	-0.0463	-0.0981	0.1244	0.179
AT1G74670	0.3883	0.7472	1.076	0.2469	0.8644	0.2745	0.7056	0.4599
AT1G74680	-0.3953	-0.2059	-0.042	0.2951	0.0618	-0.0619	0.054	0.5982
AT1G74690	0.4269	0.1111	-0.038	-0.0937	0.2196	0.287	0.3808	0.2417
AT1G74700	0.3245	-0.06	-0.1299	0.1324	0.1459	0.2314	0.2065	0.4027
AT1G74710	0.4176	0.1808	-0.1989	-0.1651	0.4596	0.3489	0.3909	1.8641
AT1G74720	-0.1176	-0.3599	-0.4694	0.0699	-0.1632	-0.3135	-0.091	-0.1554
AT1G74730	0.2133	-0.0461	-0.6249	-0.5164	-0.1785	0.1956	0.4382	0.1819
AT1G74740	-0.0649	0.1946	0.3489	0.185	-0.2229	-0.4038	-0.2002	-0.3288
AT1G74750	-0.1571	-0.4628	-0.4177	0.3987	-0.1222	-0.3816	-0.1852	0.2006
AT1G74770	-0.564	-0.0321	0.0053	0.4043	0.0604	-0.3384	-0.05	0.0532
AT1G74780	-0.105	-0.1249	0.152	0.2357	-0.066	-0.2215	0.0384	0.018
AT1G74790	0.9197	0.4285	0.3946	0.4637	-0.0134	-0.2226	-0.1197	0.1296
AT1G74800	-0.0416	-0.1245	-0.3705	0.1283	0.0231	0.1019	0.1734	-0.0125
AT1G74830	-0.3318	-0.0061	-0.1562	-0.0124	-0.0	0.0596	-0.0155	-0.0151
AT1G74840	0.2676	0.4693	0.3168	-0.2595	0.0683	-0.3361	-0.1344	-0.1554
AT1G74850	0.1218	-0.4683	-0.3935	-0.1418	0.2336	-0.2094	-0.111	-0.2191
AT1G74860	0.024	0.1121	0.3553	0.2999	-0.0365	-0.0246	-0.0903	0.0561
AT1G74870	0.6632	0.2663	0.4938	0.8503	1.3026	0.6378	0.5767	1.0145
AT1G74880	-0.2727	-0.1812	0.0729	0.0687	-0.0669	-0.024	-0.0075	-0.3187
AT1G74890	-0.696	-0.7947	-1.2032	-0.3699	-0.4993	-0.572	-0.3842	-0.0993
AT1G74900	-0.1336	-0.2041	-0.4831	-0.1087	-0.2854	-0.4275	-0.154	-0.2656
AT1G74910	-0.1099	0.1213	0.5806	0.3186	-0.0085	-0.4306	-0.2639	-0.4437
AT1G74920	-0.5502	-0.2382	0.0494	0.0346	-0.1531	-0.0798	-0.105	-0.1766
AT1G74940	0.4101	-0.1317	0.1752	-0.2677	0.0389	0.1605	0.1368	0.2909
AT1G74950	0.1987	-0.0512	-0.1479	0.1001	-0.2023	-0.3527	-0.3396	-0.0598
AT1G74960	-0.0168	-0.074	-0.0042	-0.0768	-0.1559	-0.2512	-0.1487	-0.5243
AT1G74970	-0.3778	-0.1876	-0.1272	-0.1048	-0.0613	-0.1512	-0.1326	-0.2959
AT1G75000	0.1524	0.6785	0.0082	0.1273	-0.1636	-0.1388	-0.1052	-0.1387
AT1G75010	-0.0048	-0.231	-0.5058	-0.2365	-0.057	-0.2018	-0.0536	0.0228
AT1G75020	0.9781	1.1565	0.6419	-0.1978	-0.0301	-0.2345	-0.1135	0.3121
AT1G75030	-0.2398	0.1611	0.7265	0.3829	-0.0978	-0.4923	-0.2164	-0.2931
AT1G75040	0.1429	-0.2122	-0.378	-0.3713	0.27	0.2777	0.1716	1.9207
AT1G75060	-0.0999	-0.0354	0.2939	-0.1514	0.0994	-0.0956	0.2292	0.1365
AT1G75080	0.0268	0.2821	0.2817	0.1439	0.0082	-0.511	-0.2814	-0.2468
AT1G75090	-0.1839	-0.3258	-0.48	-0.4398	-0.4836	-0.1677	0.3254	0.0967
AT1G75100	0.4331	0.022	0.5392	0.0154	0.0279	-0.2463	-0.3192	-0.0834
AT1G75110	-0.1892	-0.3816	-0.015	0.1136	0.0266	-0.1969	-0.0297	-0.232
AT1G75120	0.1106	-0.1485	-0.0897	-0.0153	0.1173	-0.0486	-0.0092	-0.3342
AT1G75125	0.1173	0.226	0.1346	-0.0414	0.3619	-0.1991	-0.0492	-0.0815
AT1G75130	-0.5157	-0.0357	0.2285	0.3018	-0.0915	-0.171	-0.1914	0.0322
AT1G75140	-0.1875	-0.2397	-0.1939	-0.0484	-0.0459	0.1278	0.1819	0.2196
AT1G75150	0.2811	-0.1908	-0.4257	-0.4063	0.3035	0.0971	0.2596	0.4456
AT1G75170	0.089	-0.035	-0.2562	0.5349	0.2832	0.0924	-0.0682	0.3409
AT1G75180	-0.1583	0.096	0.3011	0.135	-0.2478	-0.6244	-0.5405	-0.17
AT1G75190	-0.2387	0.0342	0.3455	-0.3882	0.028	0.0255	-0.297	-0.427
AT1G75200	0.1982	-0.0411	0.0456	0.1403	0.2856	-0.1211	-0.2811	0.1332
AT1G75210	0.123	-0.0539	-0.2595	-0.0614	0.152	-0.0978	0.0274	-0.0398
AT1G75220	-0.1774	0.3032	0.2026	0.2916	-0.2254	-0.7069	-0.6048	-0.6245
AT1G75230	0.0055	0.1625	0.3991	0.1086	0.116	-0.2424	-0.1574	0.1075
AT1G75240	-0.7611	-0.3461	0.0522	0.0686	-0.0128	-0.8119	-0.8511	-1.1625
AT1G75260	-0.055	-0.0943	-0.1886	-0.1886	0.0825	0.2056	-0.3643	-0.1455
AT1G75270	0.2941	0.0586	0.0999	0.6923	0.4019	0.5245	0.4394	0.5187
AT1G75280	0.552	-0.011	-0.5232	-0.3321	0.3966	0.7241	0.7496	0.75
AT1G75290	0.0928	0.0847	-0.1436	0.2081	0.2418	0.4828	0.2392	0.2986
AT1G75295	-0.6613	-0.1799	0.2886	0.2311	-0.3141	-0.5487	-0.5345	-0.5818
AT1G75310	-0.2158	0.1959	0.07	0.0063	-0.2951	-0.5843	-0.3403	-0.4141
AT1G75330	-0.1741	-0.1329	-0.0214	-0.0095	0.1558	-0.1702	-0.2244	-0.0992
AT1G75335	0.0573	-0.0652	0.0199	0.2633	0.2665	0.4133	-0.0893	0.4544
AT1G75340	-0.0086	-0.1531	0.3027	0.1485	0.1323	-0.2595	-0.2752	-0.1631
AT1G75350	-0.397	-0.1542	-0.2103	-0.1558	-0.0058	0.1751	0.0216	-0.1288
AT1G75360	0.0291	-0.0741	0.0127	-0.2325	-0.1714	-0.0761	-0.1013	-0.1965
AT1G75370	0.8574	0.4479	0.5465	0.1981	0.1793	-0.0085	0.0552	0.352
AT1G75380	-0.0939	0.428	0.0586	-0.6768	-0.2907	-0.2935	-0.1618	-0.404
AT1G75390	0.1522	0.161	-0.3894	0.2599	0.1622	-0.2256	-0.0255	0.0699
AT1G75400	-0.1541	-0.0499	0.0742	0.3333	-0.066	-0.3807	-0.3342	-0.0707
AT1G75410	0.3814	0.0218	0.285	0.2178	0.2076	-0.1473	-0.1001	0.1977
AT1G75420	-0.0578	0.016	0.1488	0.1227	0.0736	-0.0271	0.0247	0.1877
AT1G75430	0.0467	-0.0541	-0.1114	0.2707	0.0925	0.0811	0.0918	0.3673
AT1G75440	-0.4323	0.3701	0.4562	0.5093	-0.0091	-0.383	-0.4347	-0.2679
AT1G75450	0.6281	0.1549	-0.3873	0.6385	0.786	0.1511	0.2915	0.0736
AT1G75460	0.6903	-0.0533	-0.7343	-0.6323	0.092	0.5381	0.1584	0.0133
AT1G75500	-0.3762	-0.2628	-0.3491	-0.1364	0.0517	-0.2764	-0.1291	-0.1033
AT1G75510	0.1227	0.0651	0.0193	0.2336	0.1492	0.0736	0.042	0.4293
AT1G75520	-0.3745	-0.2491	-0.0796	0.2617	-0.0939	-0.4789	-0.3191	-0.2865
AT1G75540	-0.0602	0.1248	0.5004	0.2381	0.2002	-0.3139	-0.4469	-0.3243
AT1G75550	0.0671	0.1054	-0.0276	0.0045	0.1259	0.2144	0.1459	0.0063
AT1G75560	0.1576	0.0593	-0.0779	0.02	0.0271	0.0855	0.1312	0.0412
AT1G75580	-0.2409	-0.2739	0.0935	0.3255	0.1681	0.1093	-0.1931	0.2719
AT1G75620	-0.3998	-0.1211	-0.0112	0.1957	0.0027	-0.2032	0.0203	-0.3173
AT1G75630	-0.198	-0.0033	0.198	0.204	-0.0042	0.3694	0.317	0.1102
AT1G75640	-0.1781	-0.4093	-0.3925	-0.7937	-0.7667	-0.8389	-0.351	-0.8315
AT1G75660	-0.1675	-0.0579	0.2881	0.0219	0.0741	-0.7375	-0.5369	-0.4042
AT1G75670	0.3287	-0.0582	0.0981	0.3383	0.4113	-0.0202	0.0143	0.3848
AT1G75680	0.4805	0.1551	-0.1522	-0.2067	0.1292	0.2921	0.3686	0.2557
AT1G75690	-0.1052	-0.0555	-0.081	-0.1241	-0.1073	0.074	0.3509	0.0306
AT1G75700	-0.1079	-0.0733	-0.2426	-0.061	-0.0655	0.0565	0.1528	0.6772
AT1G75710	-0.0094	-0.5765	-0.3105	-0.2452	0.0466	0.5572	0.3863	0.0214
AT1G75720	-0.3203	-0.0982	-0.159	0.0991	0.0381	-0.143	0.06	0.1556
AT1G75730	-0.1608	-0.035	-0.1051	0.0213	-0.2441	-0.6738	-0.4648	-0.2434
AT1G75750	-0.5468	-0.0963	0.0655	0.3574	-0.6269	-0.89	-1.1605	-2.2271
AT1G75760	-0.2059	-0.1011	0.0558	0.3404	0.0438	-0.3634	-0.1984	-0.1747
