"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Ler-0_sShoots_FLT_Rep1","Atha_Ler-0_sShoots_FLT_Rep2","Atha_Ler-0_sShoots_FLT_Rep3","Atha_Ler-0_sShoots_GC_Rep1","Atha_Ler-0_sShoots_GC_Rep2","Atha_Ler-0_sShoots_GC_Rep3"
"AT1G55150","AtRH20|RH20",NA,"NM_001333691|NM_104388|NP_001322402|NP_175911",841958,"3702.AT1G55150.1","GO:0016462|GO:0140098|GO:0003676|GO:0003723|GO:0004386|GO:0005488|GO:0003824|GO:0097159|GO:0016787|GO:0016818|GO:0016817|GO:1901363|GO:0017111|GO:0016887|GO:0005737|GO:1990904|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","256152_at",1,2.97852065935199,3.71862720067111,2.98695586721223,3.15092377765462,3.10381349720488,3.99929248364764
"AT1G55160",NA,NA,"NM_001124024|NM_001160954|NM_104389|NP_001117496|NP_001154426|NP_564677",841959,"3702.AT1G55160.3",NA,"259665_at",1,4.56799627909079,4.81894853117935,4.90446985206889,5.02152328941044,4.92788604455467,4.52538196479544
"AT1G55170","FLL3",NA,"NM_104390|NP_564678",841960,"3702.AT1G55170.1",NA,"259659_at",1,3.05042040095249,3.00736096596436,2.77650032925643,3.16298001163039,2.13452967277885,3.00035913987063
"AT1G55180","PLDALPHA4|PLDEPSILON","member of C2-PLD. subfamily Represents a phospholipase D (PLD) gene with four exons, hence it is a member of the alpha class.  Its amino acid sequence is quite different from other PLDs, therefore it might possess unique structural and/or catalytic properties.","NM_001333692|NM_104391|NP_001320457|NP_175914",841961,"3702.AT1G55180.1","GO:0006629|GO:0044237|GO:0016042|GO:0009987|GO:0006644|GO:0006793|GO:0046434|GO:0044238|GO:0006796|GO:0009395|GO:0009056|GO:0019637|GO:1901575|GO:0044255|GO:0044242|GO:0071704|GO:0008152|GO:0044248|GO:0016787|GO:0016788|GO:0016298|GO:0008081|GO:0004620|GO:0003824|GO:0042578|GO:0110165|GO:0071944|GO:0016020|GO:0005886","259657_at",1,1.61779636952712,1.56170033323797,1.27684908992334,2.28315013805889,1.74983569072634,1.65627391882616
"AT1G55190","PRA1.F2|PRA7",NA,"NM_104392|NP_564679",841962,"3702.AT1G55190.1","GO:0051179|GO:0016192|GO:0009987|GO:0051234|GO:0006810|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0005783|GO:0043229|GO:0005886","259663_at",1,4.90643473738216,4.973798401376,4.70973600325084,4.74902057499655,4.78400838753357,5.33593939735992
"AT1G55200",NA,NA,"NM_001333693|NM_001333694|NM_001333695|NM_104393|NP_001319237|NP_001322393|NP_001322394|NP_175916",841963,"3702.AT1G55200.1","GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0006807|GO:0016310|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0110165|GO:0071944|GO:0016020|GO:0005886","259656_at",1,1.48898385150438,1.05180970779551,1.42975401573514,1.11007099203372,1.44912368469607,1.34100053963489
"AT1G55210",NA,NA,"NM_001198303|NM_104394|NP_001185232|NP_175917",841964,"3702.AT1G55210.1",NA,"259655_at",1,6.53285096081748,6.29078531407504,6.5536635124284,5.41268543127214,3.95661684843463,4.03587682994012
"AT1G55220",NA,NA,"NM_104395|NP_175918",841965,"3702.AT1G55220.1",NA,"259654_at",1,1.29004501007169,1.26076645323386,1.33798809863715,1.80341117906321,1.67065966754712,1.57568859575092
"AT1G55240",NA,NA,"NM_104397|NP_175920",841967,"3702.AT1G55240.1",NA,"259653_at",1,1.11848687835156,1.2363038609445,1.41138979395799,1.40518070204838,1.15062506602401,1.38831850265518
"AT1G55250","HUB2","Encodes one of two orthologous E3 ubiquitin ligases in Arabidopsis that are involved in monoubiquitination of histone H2B.","NM_001160956|NM_001198304|NM_001198305|NM_001333696|NM_104398|NP_001154428|NP_001185233|NP_001185234|NP_001321104|NP_564680",841968,"3702.AT1G55250.1",NA,"259662_at",1,6.2324360129779,5.78446007735607,5.81624140274655,6.0958624839243,6.17430948379984,6.70671841106849
"AT1G55250","HUB2","Encodes one of two orthologous E3 ubiquitin ligases in Arabidopsis that are involved in monoubiquitination of histone H2B.","NM_001160956|NM_001198304|NM_001198305|NM_001333696|NM_104398|NP_001154428|NP_001185233|NP_001185234|NP_001321104|NP_564680",841968,"3702.AT1G55250.1",NA,"259652_at",1,3.16116367713509,2.05238610020422,2.74716056054774,2.50904729037633,3.96544429855233,3.54528559530564
"AT1G55260","LTPG6",NA,"NM_001198306|NM_104400|NP_001185235|NP_564682",841970,"3702.AT1G55260.1",NA,"259660_at",1,3.43146913390386,3.61261461196215,3.70365483870249,3.0196651314451,2.87519186665908,1.53897707431995
"AT1G55265",NA,NA,"NM_104401|NP_564683",841971,"3702.AT1G55265.1",NA,"259661_at",1,5.40460511311364,5.91779000867458,5.32619009165838,5.01624178012194,5.0490684553662,4.50929564256848
"AT1G55270","SAGL1",NA,"NM_001333697|NM_104402|NP_001320632|NP_564684",841972,"3702.AT1G55270.1",NA,"259667_at",1,3.30416932059041,2.83081982583887,2.94499590006895,2.96053035965095,3.33406362743612,3.37478226717021
"AT1G55280",NA,NA,"NM_001333698|NM_104403|NP_001322969|NP_175924",841973,"3702.AT1G55280.1",NA,"259651_at",1,1.64856913564291,1.68526398731071,1.79856385359455,1.34037875096692,1.41400561240646,1.76438437167648
"AT1G55290","F6'H2","encodes a protein whose sequence is similar to oxidoreductase, 2OG-Fe(II) oxygenase","NM_104404|NP_175925",841974,"3702.AT1G55290.1",NA,"259650_at",1,0.987622382554941,1.23633967044878,1.09815039153377,1.06608470472909,1.33947259656954,1.16994492971791
"AT1G55300","TAF7",NA,"NM_001036117|NM_104405|NP_001031194|NP_175926",841975,"3702.AT1G55300.2","GO:0006725|GO:0044085|GO:0016070|GO:0044260|GO:0065003|GO:0010467|GO:0009058|GO:0006367|GO:0065004|GO:0006139|GO:0051123|GO:0006351|GO:1901360|GO:0006807|GO:0044271|GO:0043933|GO:0071704|GO:0008152|GO:0097659|GO:0022607|GO:0071824|GO:0046483|GO:0034645|GO:0034622|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:0016043|GO:1901576|GO:0034641|GO:1901362|GO:0009987|GO:0044238|GO:0018130|GO:0071840|GO:0070897|GO:0006352|GO:0090304|GO:0034654|GO:0019438|GO:0006366|GO:0098772|GO:0140110|GO:0016251|GO:0031974|GO:0043233|GO:0005634|GO:0000428|GO:0043231|GO:1902494|GO:0005654|GO:1990234|GO:0070013|GO:0090575|GO:0110165|GO:0043226|GO:0005669|GO:0043229|GO:0061695|GO:0016591|GO:0032991|GO:0030880|GO:0005667|GO:0005622|GO:0055029|GO:0043227|GO:0031981","259649_at",1,2.28921434092656,2.17644875455121,2.15568829863489,3.06501518193749,2.87714761372248,2.40436945903416
"AT1G55310","At-SCL33|ATSCL33|SCL33|SR33","Encodes a SR spliceosome protein that is localized to nuclear specks, interacts with SR45 and the U1-70K protein of the U1 snRNP, has sequence similar to human SC35 protein.","NM_001036118|NM_001198307|NM_001333699|NM_001333700|NM_001333701|NM_001333702|NM_104406|NP_001031195|NP_001185236|NP_001319238|NP_001319239|NP_001321066|NP_001321067|NP_564685",841976,"3702.AT1G55310.3","GO:0006725|GO:0016070|GO:0051171|GO:0006396|GO:0010467|GO:0006139|GO:0045292|GO:0050789|GO:0016071|GO:1901360|GO:0006807|GO:0000380|GO:0050684|GO:0010468|GO:0071704|GO:0000398|GO:0008152|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0051252|GO:0044238|GO:0080090|GO:0043484|GO:0090304|GO:0060255|GO:0019219|GO:0050794|GO:0000377|GO:0065007|GO:0006397|GO:0000375|GO:0048024|GO:0019222|GO:0000381|GO:1903311|GO:0031323|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0031974|GO:0005737|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0005654|GO:0070013|GO:0043227|GO:0031981|GO:0110165|GO:0016607|GO:0043226|GO:0016604|GO:0043229","259666_at",1,5.19625006331379,5.16180141358708,5.11139394644525,5.59331852778747,6.06188654945769,5.60604949831249
"AT1G55325","GCT|MAB2|MED13","Encodes the Arabidopsis homolog of the transcriptional regulator MED13, is dynamically expressed during embryogenesis and regulates both developmental timing and the radial pattern formation.","NM_001198308|NM_001333703|NM_001333704|NM_179478|NP_001185237|NP_001322788|NP_001322789|NP_849809",841978,"3702.AT1G55325.2","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0098772|GO:0003712|GO:0140110|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0005654|GO:0070013|GO:0090575|GO:0016592|GO:0110165|GO:0043226|GO:0043229|GO:0032991|GO:0005667|GO:0005622|GO:0070847|GO:0043227|GO:0031981","259647_at",1,2.08758555303513,1.68377633593782,1.70168205307283,1.37565187016835,1.40475975768813,1.24520089923713
"AT1G55330","AGP21|ATAGP21","Encodes a putative arabinogalactan-protein (AGP21).","NM_104409|NP_564686",841979,"3702.AT1G55330.1",NA,"259664_at",1,6.90094055171259,7.25831466947711,6.93354576872407,6.01171374483584,6.43338177022052,5.24822239748656
"AT1G55350","ATDEK1|DEK1|EMB1275|EMB80","Similar to maize DEK1, a gene encoding a membrane protein of the calpain gene superfamily required for aleurone cell development in the endosperm of maize grains. A key component of the embryonic L1 cell-layer specification pathway.","NM_001198309|NM_001333706|NM_001333707|NM_104411|NM_180635|NM_180636|NP_001185238|NP_001319240|NP_001321273|NP_175932|NP_850966|NP_850967",841981,"3702.AT1G55350.5","GO:0043170|GO:0006807|GO:0006508|GO:1901564|GO:0019538|GO:0044238|GO:0071704|GO:0008152|GO:0008234|GO:0016787|GO:0008233|GO:0004175|GO:0140096|GO:0003824|GO:0004197|GO:0005737|GO:0110165|GO:0005622","259646_at",1,2.76079628816468,2.92696805183383,2.9807750512937,2.69425626814836,2.67035266626229,2.68979344750527
"AT1G55360",NA,NA,"NM_104412|NP_175933",841982,"3702.AT1G55360.1",NA,"257510_at",1,6.96080274965487,7.01542719995625,6.80488890527625,5.52145148459285,5.75578356155416,5.02420807002925
"AT1G55370","NDF5",NA,"NM_104413|NM_179479|NP_564687|NP_849810",841984,"3702.AT1G55370.2","GO:0016853|GO:0003824|GO:0005737|GO:0110165|GO:0005622","259658_at",1,1.43178802192044,1.64824245282872,1.71750048827117,1.64384400914889,1.39502398030233,1.61270072967632
"AT1G55390",NA,NA,"NM_104415|NP_175936",841986,"3702.AT1G55390.1",NA,"256162_at",1,0.955885923206277,1.02363549316839,1.05917023731602,1.01767081358802,1.12820939532331,1.03815795499513
"AT1G55420|AT1G55380",NA,NA,NA,NA,NA,NA,"265126_s_at",2,1.33121392855513,1.40298403277307,1.06946457302619,1.2392666945432,1.07425685393322,1.25513256850066
"AT1G55430",NA,NA,"NM_104419|NP_175940",841990,"3702.AT1G55430.1",NA,"265124_at",1,1.10911534481896,1.02063298786018,1.2058487972025,1.54243594878058,1.34401083925391,1.04533520061656
"AT1G55440",NA,NA,"NM_104420|NP_175941",841991,"3702.AT1G55440.1",NA,"265123_at",1,1.2219965846675,1.51213019644015,1.02671383992621,1.58500260608203,1.59429903829342,1.80978421415695
"AT1G55450",NA,NA,"NM_001198310|NM_104421|NP_001185239|NP_564689",841992,"3702.AT1G55450.2",NA,"265075_at",1,2.66049954595414,2.7278572292861,2.63680588482398,3.3347136839064,3.29370228472606,3.47735783370104
"AT1G55460","AtKIN17|KIN17",NA,"NM_104422|NP_564690",841993,"3702.AT1G55460.1","GO:0006725|GO:0044260|GO:0009058|GO:0006139|GO:1901360|GO:0006807|GO:0044271|GO:0071704|GO:0008152|GO:0046483|GO:0051716|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0044249|GO:0034641|GO:1901576|GO:0006974|GO:0009987|GO:1901362|GO:0018130|GO:0044238|GO:0050896|GO:0090304|GO:0006950|GO:0034654|GO:0071897|GO:0019438|GO:0033554|GO:0006260|GO:0006259|GO:0003676|GO:1901363|GO:0003690|GO:0005488|GO:0097159|GO:0003677|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","265079_at",1,6.99874869536777,7.17813934215712,6.96829158309689,7.0852254859193,7.12026728921221,7.2845865943896
"AT1G55480","ZKT","Encodes a member of a novel plant protein family containing a PDZ, a K-box, and a TPR motif. mRNA but not protein levels decrease after wounding. ZKT is phosphorylated at Thr and Ser residues after wounding.","NM_104423|NP_564691",841995,"3702.AT1G55480.1",NA,"265073_at",1,1.597287871391,2.34665303944257,1.93027878026747,2.21241887280194,2.31140567878646,1.96826530438114
"AT1G55490","CPN60B|Cpn60beta1|CPNB1|LEN1","encodes the beta subunit of the chloroplast chaperonin 60, a homologue of bacterial GroEL. Mutants in this gene develops lesions on its leaves, expresses systemic acquired resistance (SAR) and develops accelerated cell death to heat shock stress. The protein has molecular chaperone activity for suppressing protein aggregation in vitro.","NM_001333710|NM_001333711|NM_001333712|NM_104424|NM_179480|NP_001320637|NP_001320638|NP_001320639|NP_175945|NP_849811",841996,"3702.AT1G55490.2","GO:0006458|GO:0009987|GO:0061077|GO:0006457|GO:0005737|GO:0043232|GO:0043228|GO:0022626|GO:0009570|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0009507|GO:0005840|GO:0043229|GO:0009536","265076_at",1,5.87805334076031,6.68922094034491,6.37533460246455,5.93113631550374,5.22715243732697,5.83630510823678
"AT1G55500","ECT4",NA,"NM_001198311|NM_001198312|NM_001333713|NM_001333714|NM_001333715|NM_104425|NP_001185240|NP_001185241|NP_001321787|NP_001321788|NP_001321789|NP_564692",841997,"3702.AT1G55500.2","GO:0010629|GO:0010608|GO:2000113|GO:0051246|GO:0009894|GO:0046700|GO:0051171|GO:0031325|GO:0010467|GO:0006139|GO:0050789|GO:0016071|GO:0065008|GO:0006807|GO:0034248|GO:0044267|GO:0048518|GO:0071704|GO:0009057|GO:0043170|GO:1901566|GO:0044237|GO:0009892|GO:0051248|GO:0034641|GO:0043487|GO:0010604|GO:0051172|GO:0044238|GO:0048522|GO:0017148|GO:0043043|GO:0050794|GO:0009896|GO:0006417|GO:0034655|GO:0006414|GO:0019222|GO:0031327|GO:1903311|GO:0031323|GO:0051173|GO:0006725|GO:0031324|GO:0048519|GO:0043488|GO:0061013|GO:0006518|GO:0016070|GO:0044260|GO:0031331|GO:0009058|GO:0006412|GO:0044270|GO:0009893|GO:1901360|GO:0006402|GO:0009889|GO:0045935|GO:0044271|GO:0009056|GO:0006401|GO:0010556|GO:0010468|GO:1901575|GO:0019538|GO:0048523|GO:0008152|GO:0044248|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:1901564|GO:0044249|GO:1901576|GO:0031329|GO:0009987|GO:0051252|GO:0043604|GO:0080090|GO:0010558|GO:0090304|GO:0032268|GO:0032269|GO:0019439|GO:0031326|GO:0060255|GO:0019219|GO:0010605|GO:0065007|GO:1901361|GO:0051254|GO:0044265|GO:2000112|GO:0043603|GO:0003723|GO:1901363|GO:0003676|GO:0003729|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","265078_at",1,2.29855170213871,2.42772864329147,2.86615296028882,2.61818180026565,2.57885762710087,2.53230254544639
"AT1G55510","BCDH","branched-chain alpha-keto acid decarboxylase E1 beta","NM_104426|NP_175947",841998,"3702.AT1G55510.1","GO:0043436|GO:1901564|GO:1901565|GO:0044237|GO:0009063|GO:0031667|GO:0009991|GO:0009987|GO:0006082|GO:0044238|GO:0050896|GO:0007584|GO:0009605|GO:0016054|GO:0044282|GO:0042221|GO:0006807|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0044248|GO:0071704|GO:0044281|GO:0008152","265070_at",1,5.78849125060312,5.24313176653221,5.6753457705937,7.10157073958602,5.96046083162205,6.40801798185338
"AT1G55520","ATTBP2|TBP2","TATA-box binding protein. Required for basal transcription. Acts facilitating the recruitment of TFIID to the promoter, which together with the RNA polymerase form the preinitiation complex.","NM_001333716|NM_001333717|NM_104427|NM_179481|NP_001321102|NP_001321103|NP_175948|NP_849812",841999,"3702.AT1G55520.2","GO:0097659|GO:0006725|GO:0046483|GO:0034645|GO:0009059|GO:0016070|GO:0043170|GO:0044260|GO:0010467|GO:0032774|GO:0044237|GO:0044249|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006139|GO:0044238|GO:0018130|GO:0006352|GO:0006351|GO:0090304|GO:1901360|GO:0034654|GO:0006807|GO:0044271|GO:0019438|GO:0008152|GO:0071704|GO:0140110|GO:0098772","265071_at",1,2.74695656598012,2.28248517974822,2.53737296739561,2.71965411847596,2.75296530150377,2.64475905455575
"AT1G55530","BTL06",NA,"NM_001333718|NM_001333719|NM_104428|NP_001321432|NP_001321433|NP_564693",842000,"3702.AT1G55530.1","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0044267|GO:0019538|GO:0032446|GO:0008152|GO:0071704|GO:0061659|GO:0016740|GO:0004842|GO:0140096|GO:0003824|GO:0019787|GO:0061630|GO:0005737|GO:0110165|GO:0005622","265077_at",1,8.05937029435999,7.74376312982404,7.89529249582844,8.89068521183361,8.8597083965739,9.00225943101406
"AT1G55540","emb1011|LNO1",NA,"NM_001124027|NM_104429|NP_001117499|NP_564694",842002,"3702.AT1G55540.2","GO:0051641|GO:0033036|GO:0034613|GO:0006810|GO:0034504|GO:0050657|GO:0071705|GO:0045184|GO:0006403|GO:0042886|GO:0071702|GO:0006606|GO:0051234|GO:0050658|GO:0033365|GO:0017038|GO:0051169|GO:0051236|GO:0072594|GO:0009987|GO:0015833|GO:0008104|GO:0051179|GO:0070727|GO:0051168|GO:0006913|GO:0015931|GO:0015031|GO:0006886|GO:0051649|GO:0046907|GO:0006405|GO:0051170|GO:0005048|GO:0005198|GO:0017056|GO:0005488|GO:0033218|GO:0042277|GO:0031975|GO:0005643|GO:0005634|GO:0043231|GO:0005635|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005737|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0005886","265069_at",1,2.65519723832021,2.63031863042567,3.05684898059046,1.99569860867984,2.22739222684639,2.37562141239907
"AT1G55540","emb1011|LNO1",NA,"NM_001124027|NM_104429|NP_001117499|NP_564694",842002,"3702.AT1G55540.2","GO:0051641|GO:0033036|GO:0034613|GO:0006810|GO:0034504|GO:0050657|GO:0071705|GO:0045184|GO:0006403|GO:0042886|GO:0071702|GO:0006606|GO:0051234|GO:0050658|GO:0033365|GO:0017038|GO:0051169|GO:0051236|GO:0072594|GO:0009987|GO:0015833|GO:0008104|GO:0051179|GO:0070727|GO:0051168|GO:0006913|GO:0015931|GO:0015031|GO:0006886|GO:0051649|GO:0046907|GO:0006405|GO:0051170|GO:0005048|GO:0005198|GO:0017056|GO:0005488|GO:0033218|GO:0042277|GO:0031975|GO:0005643|GO:0005634|GO:0043231|GO:0005635|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005737|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0005886","265074_at",1,1.94005024123822,1.71064004730491,1.84937605727867,1.54930546183689,1.34993192461104,2.12941030882984
"AT1G55550",NA,NA,"NM_104431|NP_564696",842004,"3702.AT1G55550.1","GO:0006928|GO:0007018|GO:0007017|GO:0009987|GO:0016462|GO:0008092|GO:0003777|GO:0003774|GO:0015631|GO:0005488|GO:0003824|GO:0016787|GO:0016818|GO:0008017|GO:0016817|GO:0005515|GO:0017111|GO:0016887|GO:0043232|GO:0099080|GO:0005875|GO:0043228|GO:0032991|GO:0005622|GO:0015630|GO:0099081|GO:0099512|GO:0110165|GO:0005856|GO:0043226|GO:0099513|GO:0043229|GO:0005874","265068_at",1,1.05134246238731,1.21092871293079,1.50837658250605,1.21092871293079,1.66287163091711,1.38306477806314
"AT1G55560","sks14",NA,"NM_104432|NP_564697",842005,"3702.AT1G55560.1","GO:0016491|GO:0003824","265127_at",1,1.12748563443907,1.10181048986524,1.15055627589399,1.23337717693038,1.23106681357058,0.995425718495893
"AT1G55570","sks12",NA,"NM_104433|NP_175953",842006,"3702.AT1G55570.1","GO:0016491|GO:0003824","265080_at",1,1.7391768106386,1.41817283206265,1.53837323711976,1.49069712923822,1.92827689097796,2.00654730134355
"AT1G55580","LAS|SCL18","Encodes a member of the GRAS family of putative transcriptional regulators. It is involved in the initiation of axillary meristems during both the vegetative and reproductive growth phases and functions upstream of REV and AXR1 in the regulation of shoot branching.","NM_104434|NP_175954",842007,"3702.AT1G55580.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0019222|GO:2000112|GO:0031323|GO:1990837|GO:0043565|GO:0003700|GO:0003676|GO:0140110|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:1901363|GO:0098772|GO:0003690|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","265072_at",1,1.19131547895439,1.30834150166538,1.2202675405001,1.41645891420959,1.53837323711976,1.49734193986188
"AT1G55590",NA,NA,"NM_104435|NP_175955",842008,"3702.AT1G55590.1","GO:0009057|GO:0019941|GO:0043170|GO:0043161|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0006511|GO:0043632|GO:0006807|GO:0044257|GO:0006508|GO:0031146|GO:0009056|GO:1901575|GO:0010498|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0019005|GO:0032991|GO:0000151|GO:0031461|GO:0005622|GO:1902494|GO:1990234","264539_at",1,3.05714180809969,2.42328916266206,2.95092206695639,3.49008729067862,4.42589385567813,3.70867506272421
"AT1G55600","ATWRKY10|MINI3|WRKY10","member of WRKY Transcription Factor; Group I. It has WRKY domain at its N terminal end and zinc-finger like motif.","NM_104436|NP_175956",842009,"3702.AT1G55600.1",NA,"264538_at",1,1.58174647105109,1.40305244079719,1.75626501305413,1.68530881878234,2.19634886573056,1.77370779804869
"AT1G55610","BRL1","mutant has Altered vascular cell differentiation; LRR Receptor Kinase","NM_001124029|NM_104437|NP_001117501|NP_175957",842010,"3702.AT1G55610.2","GO:0010033|GO:0007165|GO:0051716|GO:0070887|GO:0071495|GO:0071310|GO:0007154|GO:0009987|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:0032870|GO:0009725|GO:0042221|GO:0050794|GO:0065007|GO:0023052|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0110165|GO:0071944|GO:0016020|GO:0005886","264537_at",1,2.02914200479351,1.74175083662093,1.9568541718513,2.04107825850344,1.53837323711976,2.0991589928282
"AT1G55620","ATCLC-F|CLC-F|CLCF","Encodes a chloride channel protein that has been localized to the chloroplast and golgi apparatus. Complements yeast gef1 mutant and therefor may function to acidify the golgi lumen.","NM_104438|NM_179482|NP_564698|NP_849813",842011,"3702.AT1G55620.2","GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0009507|GO:0043229|GO:0009536|GO:0005886","264547_at",1,1.96928643193983,1.94897310107802,2.22730757539858,2.17109711391717,1.85030543801679,2.46083597008381
"AT1G55630",NA,NA,"NM_104439|NP_175959",842012,"3702.AT1G55630.1",NA,"264540_at",1,3.51502743258405,3.19930321609511,3.02399669424076,3.65937786524282,3.57554160598313,3.92315816093817
"AT1G55640","PRA1.G1",NA,"NM_104440|NP_175960",842013,"3702.AT1G55640.1","GO:0051179|GO:0016192|GO:0009987|GO:0051234|GO:0006810|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0005783|GO:0043229|GO:0005886","264536_at",1,1.50608793730251,1.67466659059757,1.47470773243959,2.05685094912421,1.79729742052802,1.45574266381401
"AT1G55660|AT4G00315",NA,NA,NA,NA,NA,NA,"264541_at",2,1.26943099191919,1.90843785772364,1.59104059010817,1.71964163178282,1.95653964590686,1.52918847480864
"AT1G55670","PSAG","Encodes subunit G of photosystem I, an 11-kDa membrane protein that plays an  important role in electron transport between plastocyanin and PSI and is involved in  the stability of the PSI complex. PSI-G subunit is bound to  PSI-B and is in contact with Lhca1. The protein inserts into thylakoids by  a direct or spontaneous pathway that does not involve the activities of  any known chloroplast protein-targeting machinery. PSI-G appears to be directly or indirectly involved in the interaction between Photosystem I and plastocyanin.","NM_104443|NP_175963",842016,"3702.AT1G55670.1",NA,"264545_at",1,3.4581213771917,5.14114498981494,4.82006078692262,4.00869550331818,3.93037204323816,1.80729787590387
"AT1G55680",NA,NA,"NM_104444|NP_564699",842017,"3702.AT1G55680.1",NA,"264548_at",1,5.94702104795342,5.64632949096781,5.70420469211872,5.86886241635968,6.37294664012585,5.9018314418234
"AT1G55690",NA,NA,"NM_001333722|NM_001333723|NM_104445|NM_179484|NM_179485|NP_001323358|NP_001323359|NP_175965|NP_849815|NP_849816",842018,"3702.AT1G55690.1",NA,"264535_at",1,3.33544701648596,2.58803867681569,3.14962145169491,2.44416059839301,1.95584505879203,1.93195382831677
"AT1G55700",NA,NA,"NM_104446|NP_175966",842019,"3702.AT1G55700.1",NA,"264534_at",1,1.20467449851032,1.36163921736693,1.24459756299725,1.77308123530446,1.53837323711976,1.31836441201674
"AT1G55710|AT4G18692|AT3G53630|AT3G53342",NA,NA,NA,NA,NA,NA,"251951_s_at",4,8.17541780378777,8.14507556104462,8.1951213159548,8.75314145546171,8.37816108306883,7.9807249974166
"AT1G55730|AT1G55720",NA,NA,NA,NA,NA,NA,"264533_s_at",2,1.54974365470698,1.45263504700588,1.66356300567335,1.43255585294642,1.44073394432839,1.26857935073503
