"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_sl_FLT_BA1","Atha_Col-0_sl_FLT_BA2","Atha_Col-0_sl_FLT_BA3","Atha_Col-0_sl_FLT_BA4","Atha_Col-0_sl_FLT_BA5","Atha_Col-0_sl_FLT_BG1","Atha_Col-0_sl_GC_BA1","Atha_Col-0_sl_GC_BA2","Atha_Col-0_sl_GC_BA3","Atha_Col-0_sl_GC_BA4","Atha_Col-0_sl_GC_BA5","Atha_Col-0_sl_GC_BG1","Atha_Col-0_UdCC_FLT_BB2","Atha_Col-0_UdCC_FLT_BB3","Atha_Col-0_UdCC_FLT_BB4","Atha_Col-0_UdCC_FLT_BB5","Atha_Col-0_UdCC_FLT_BG2","Atha_Col-0_UdCC_FLT_BG3","Atha_Col-0_UdCC_GC_BB2","Atha_Col-0_UdCC_GC_BB3","Atha_Col-0_UdCC_GC_BB4","Atha_Col-0_UdCC_GC_BB5","Atha_Col-0_UdCC_GC_BG2","Atha_Col-0_UdCC_GC_BG3"
NA,NA,NA,NA,NA,NA,NA,"265503_at",0,1.45382214182839,1.84072898609387,1.34874473038146,0.678277691480861,1.02523201637657,1.04761084201358,1.50759531506154,1.64654059560757,1.04453944521727,0.88602162833301,1.29544972851914,1.46852194501752,0.788635223325318,0.728158805836979,0.788635223325318,0.822645219756761,0.682730925375581,0.739729145766328,0.872744910424252,0.794807612476868,0.931041731861514,0.820987711863739,0.872053820403326,1.00597199024852
NA,NA,NA,NA,NA,NA,NA,"252748_at",0,0.859175502735436,2.57848613496447,1.14781792891084,0.719296323269368,1.01415876748842,1.12908930335631,0.952111572777409,1.24639822853085,1.00131565038542,1.4835547894918,0.988175892657774,1.68035240696357,0.778528729857646,0.789331837832834,0.739716754772556,0.68918469940833,0.690185144959474,0.644359441748325,0.819041261594747,0.760603174014518,0.782788781124024,1.08021317438248,0.799966814039997,0.765226669952291
NA,NA,NA,NA,NA,NA,NA,"256758_at",0,0.794020172941146,1.02969859891617,1.01364081466961,0.887923581087619,2.28471444285635,1.45849875616312,0.96071122928843,0.728684257989549,1.05844712576605,1.32129353982704,0.85026552873036,0.831280165115665,0.724264238623951,0.621164618788397,0.750117934863263,0.675442438868243,0.550809339422581,0.713644831376897,0.602734422384412,0.606330311775184,0.631336630924547,0.902062518175032,0.712425463126332,0.702331594361951
NA,NA,NA,NA,NA,NA,NA,"265509_at",0,1.02090297034583,1.67829319683301,1.06691014152757,1.13789128384904,0.745671226560171,1.17766512930248,1.04241309274884,1.88467935473868,0.867858981313412,1.24543763232436,0.919832751006009,0.777173565842526,0.490718786047659,0.675524234137039,0.87896511959814,0.614709828473622,0.597570505465559,0.602488296353441,0.811003014449382,0.845673538821266,0.67548951488671,0.809246125037781,0.754078603201251,0.795142924332886
NA,NA,NA,NA,NA,NA,NA,"260043_at",0,2.80437952766792,2.46119513379888,2.14294543872514,4.38537432400916,4.68855501868932,4.2878452203554,4.53784443237199,3.77789432930569,3.50581658446462,3.66070660582488,4.72723930922085,2.9306690202855,1.01081012614608,0.954870621237567,1.0760341314324,0.964192792905519,1.10494029068141,0.919832751006009,1.347849780434,1.14274095471755,1.14314891531195,1.8192626610099,1.26275025779076,1.04199951979024
NA,NA,NA,NA,NA,NA,NA,"252755_at",0,2.76135947305299,1.21716251326636,1.15402842920789,2.69631249016237,5.35302431119558,2.92074114849698,3.13636717591608,1.33020084435494,1.45956327163717,1.14161773174298,3.28235272403414,1.04042991361496,0.979829030866682,0.984296730056053,0.714274230646265,1.08889532259845,0.911917000475601,0.928520208662676,1.04462088001034,0.86939994345102,0.923753962195663,0.898542164999554,0.910356751516491,0.847858829240891
NA,NA,NA,NA,NA,NA,NA,"245833_at",0,1.01838132695995,1.01072472262833,0.912912445833157,0.71144768529542,1.03083522041861,1.4116433800259,1.19816263244005,1.93910167485881,1.52191899508265,2.84491807184043,1.79779243775382,1.26456672545195,0.990523675765795,0.919215891067271,0.953766766718286,0.837415368252027,0.588562226412702,0.70837202848233,1.62623563657695,0.875166066734593,1.03611117155624,0.901206260761407,0.990972818181339,0.828074320506307
NA,NA,NA,NA,NA,NA,NA,"245834_at",0,0.881209912182141,0.9332798288952,0.84275084765526,0.766918511057414,0.833039208904146,0.592817371306823,1.00381807504562,1.30979368239247,1.06652330092111,0.841091791235911,0.905736354492354,1.32275887368872,0.794020172941146,0.741349338186459,0.818229259002652,0.734752262945884,0.523110227345149,0.75994807225243,0.577130441835113,0.801359969686101,0.838899440071193,0.693160419476326,1.04673815830332,0.828988292528342
NA,NA,NA,NA,NA,NA,NA,"245836_at",0,1.28240803550098,1.36884050155997,2.12870104477081,1.23306877621536,3.75034299757631,2.42958712299764,2.39386391217963,1.80571212148228,2.68556727827208,2.73250116471507,3.9887041196175,3.1422990359825,1.03063537583732,1.08041549493444,0.89512183711062,1.09222017366984,0.825607048922533,0.912375771075408,1.25219672539952,1.2846463667847,1.21729119645044,1.29905891068989,1.36884050155997,1.20427563364731
NA,NA,NA,NA,NA,NA,NA,"252760_x_at",0,1.65542869643541,1.21749216255701,1.98760561857574,2.0788631168562,2.08715768042556,1.45295605677063,1.21053572433573,1.12922346347539,0.945055675419414,1.66002008386021,1.53222671687366,0.751771872434561,0.863140863782804,0.69033550727781,0.982566918278259,1.01318300944804,0.673556367853363,0.76699268721302,1.24610085909791,1.12753285942989,1.14289706074198,1.34319156798361,1.19551005387754,0.798552535739896
NA,NA,NA,NA,NA,NA,NA,"AFFX-r2-Ec-bioC-3_at",0,10.8918706101847,10.8759921063172,11.0434740361769,10.0140942689685,9.85014045364715,10.7068217434611,11.0434740361769,10.2759470196123,10.6578095774303,11.1207817506943,10.7550988572158,10.7954532963284,9.01792474138389,8.97293104505876,9.51440040980294,8.45753870845849,8.61292792506953,8.27041759558985,9.09981719857128,9.45927225315188,9.73725051119762,9.74648056013136,9.10491720405054,8.94304621708499
NA,NA,NA,NA,NA,NA,NA,"255680_at",0,1.25529271471238,1.25529271471238,1.37642857373409,1.73449113362465,1.95387350553934,1.35343811135652,1.03096675750117,1.05335192921818,1.05976210609043,1.14473016447402,1.47259588718505,1.68009994441773,1.04604179689872,1.13077130585733,0.848906465092401,0.890124124402926,1.35417294985704,0.895863210961752,1.06400213457036,1.20976076488087,0.672589933798594,0.967980999915082,0.785658371780581,0.93286070651154
NA,NA,NA,NA,NA,NA,NA,"263335_x_at",0,0.998413041212076,1.71103897478711,1.26414230666683,1.3581297506748,5.23960109069247,1.22375887050552,0.948780259757044,1.08315133009619,1.07715263965706,1.44454941122986,1.80602682038172,1.64134702870164,0.722640044060412,0.528991937707733,0.591434967937945,0.555718838775714,0.615733152485156,0.813676713217624,0.853764431752259,0.69927319574169,0.550261824613254,0.801468625345758,0.984624784033224,0.845728428438522
NA,NA,NA,NA,NA,NA,NA,"265524_at",0,1.6241678557996,1.91392318251797,3.63832000389988,1.90940499803089,1.78257898696292,1.61348410777052,1.92889122104625,1.93290354966204,1.21527325532425,2.85854868219177,3.4076141998641,1.79364080398093,1.17679596836344,0.993730303098172,1.23855570400352,0.929784033797861,1.02793776641453,0.919832751006009,1.35890267365284,1.19862628405065,1.98920353704866,1.32846447246148,1.24472810097919,1.25484559349191
NA,NA,NA,NA,NA,NA,NA,"252768_at",0,1.20976076488088,1.41989942100288,1.51211790022527,1.74644909259218,2.62883293862275,2.04605533609493,1.32904061689421,1.17018596962059,2.52415732618371,1.44530268930644,3.27063501046739,0.999282948243171,0.814598022606604,0.798680653787678,0.970304472572148,0.8064151945013,0.968288507397838,0.777102254611156,0.830555923494962,0.581168183037428,1.03234811877817,0.962642036871236,0.734818441500593,1.00103799243035
NA,NA,NA,NA,NA,NA,NA,"263338_at",0,1.08251140406547,1.27168592805771,1.26304031078647,0.680590962501909,0.67511136994485,2.20813696170795,1.42389217868151,1.18777743550155,1.20605340533118,2.16848637211699,1.15635692902616,1.58946745837454,0.714181295077989,0.703174789405078,0.846026318026989,0.733576303150947,0.710478916672976,0.810058006278895,0.893644359193208,0.814822562488365,0.928039079907268,0.973848290386883,0.9129628937511,0.745623760014146
NA,NA,NA,NA,NA,NA,NA,"265527_at",0,0.935496878318766,1.20145620043476,0.766298323289338,0.790172738838744,1.16181333346684,0.917880559312281,1.49885098847617,1.34549337312854,1.01926119131597,0.620951198302421,0.981734588832615,1.12117763813075,0.965037594508111,0.798922418664344,0.792007273620067,0.833305613610642,0.836806914951374,0.932153578959074,0.712947394158418,0.947611871514905,0.928876890587602,0.797252142708849,0.888972869358495,0.951650179778831
NA,NA,NA,NA,NA,NA,NA,"265528_at",0,1.09408477477611,1.53414965802317,1.56766630281192,1.23144893352549,1.92468617629544,1.22089479653565,1.81050078203183,1.13333472839386,1.42983319599725,2.24270160919332,1.15489152075581,1.43918675377449,0.910452399247284,0.816870053010694,0.767642555463417,0.61642695189848,0.706957277844411,0.704838494659941,0.789539611069383,0.753662143032466,0.973315236810778,0.873341214333566,0.578793630409917,0.68074016262381
NA,NA,NA,NA,NA,NA,NA,"263343_at",0,1.16775627811854,1.16340109256664,0.910998792543973,1.03537659997475,0.614709030196795,1.01369810156242,1.52054753863291,0.901188352450074,1.02210305800907,1.1715946091053,0.755099203726888,1.05347290655157,0.768808074498627,0.559716358687097,0.850032621706332,0.829861913475013,0.583471650505135,0.549312266732549,0.967301452781706,0.905197872451392,0.972979096094934,0.606739967237601,0.776680053374622,0.548650144268201
