"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_WS-0_Whole-Plant_FLT_Rep1","Atha_WS-0_Whole-Plant_FLT_Rep2","Atha_WS-0_Whole-Plant_FLT_Rep3","Atha_WS-0_Whole-Plant_GC_Rep1","Atha_WS-0_Whole-Plant_GC_Rep2","Atha_WS-0_Whole-Plant_GC_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep1","Atha_WS-0_Col-0_Shoot_FLT_Rep2","Atha_WS-0_Col-0_Shoot_FLT_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep4","Atha_WS-0_Col-0_Shoot_FLT_Rep5","Atha_WS-0_Col-0_Shoot_GC_Rep1","Atha_WS-0_Col-0_Shoot_GC_Rep2","Atha_WS-0_Col-0_Shoot_GC_Rep3","Atha_WS-0_Col-0_Shoot_GC_Rep4","Atha_WS-0_Col-0_Shoot_GC_Rep5","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep1","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep2","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep3","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep4","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep5","Atha_WS-0_Col-0_Hypocotyl_GC_Rep1","Atha_WS-0_Col-0_Hypocotyl_GC_Rep2","Atha_WS-0_Col-0_Hypocotyl_GC_Rep3","Atha_WS-0_Col-0_Hypocotyl_GC_Rep4","Atha_WS-0_Col-0_Hypocotyl_GC_Rep5","Atha_WS-0_Col-0_Root_FLT_Rep1","Atha_WS-0_Col-0_Root_FLT_Rep2","Atha_WS-0_Col-0_Root_FLT_Rep3","Atha_WS-0_Col-0_Root_FLT_Rep4","Atha_WS-0_Col-0_Root_FLT_Rep5","Atha_WS-0_Col-0_Root_GC_Rep1","Atha_WS-0_Col-0_Root_GC_Rep2","Atha_WS-0_Col-0_Root_GC_Rep3","Atha_WS-0_Col-0_Root_GC_Rep4","Atha_WS-0_Col-0_Root_GC_Rep5"
"AT4G17460","HAT1|JAB","Encodes homeobox protein HAT1.","NM_117849|NP_193476",827457,"3702.AT4G17460.1",NA,"245362_at",1,8.1673825855767,7.88724200185413,7.65477230351889,7.51616468554224,6.82209353447561,6.97669176800418,7.93246001262478,7.97586987122056,7.06482584506053,8.16930161591348,7.34970076512125,7.63868264308121,7.39845394516417,7.64704833835132,7.32855959535348,7.58133147012413,3.90273815658422,4.52628709085183,3.89218822663233,4.43738166701945,3.92443285519959,3.99227517213908,4.15994192814627,3.95615161260253,3.95204828379705,4.31579992394296,6.4355531531272,7.48835082926343,7.32871666255654,7.02921193000005,7.33973744849554,6.60311649089069,6.46248728463259,6.79564442959313,6.66366767252735,6.59589681878341
"AT4G17470",NA,NA,"NM_001203823|NM_001203824|NM_001341225|NM_117850|NP_001190752|NP_001190753|NP_001319975|NP_193477",827458,"3702.AT4G17470.3","GO:0016787|GO:0016788|GO:0003824|GO:0016790|GO:0005737|GO:0005764|GO:0043231|GO:0005622|GO:0043227|GO:0005773|GO:0110165|GO:0000323|GO:0043226|GO:0043229","245422_at",1,3.52918559510261,3.31629362652437,3.74185052570464,3.54241538153975,3.96582170448775,3.37584185216465,6.01640835707,5.80955757578287,6.25197680113499,6.37242352151043,6.88626078494375,5.61248851765505,6.25968100550548,6.42386223174329,6.11343103844576,5.99212400938094,3.53316460779741,3.02746955365124,2.41883380796236,3.29168924425022,2.67551173835348,3.18663623194334,2.54731939906355,2.83571223259587,3.12330157253495,2.46559348980336,3.41235133193628,3.40668737232837,3.56014001558526,2.82194462692562,2.51677423937679,2.89508973448478,4.0128150932536,3.33447442566353,3.84525541221449,4.1291786791927
"AT4G17480",NA,NA,"NM_001341226|NM_001341227|NM_001341228|NM_117851|NP_001328702|NP_001328703|NP_001328704|NP_193478",827459,"3702.AT4G17480.1","GO:0016787|GO:0016788|GO:0003824|GO:0016790|GO:0005737|GO:0005764|GO:0043231|GO:0005622|GO:0043227|GO:0005773|GO:0110165|GO:0000323|GO:0043226|GO:0043229","245389_at",1,2.03053010917231,2.74480634462915,2.10640351784515,1.98725609858431,2.7765518572389,2.14020333259515,2.37604249347606,3.10427923931481,2.75191885478185,2.79394320994178,2.65958160891698,2.62659128878151,2.90357046228506,2.80767772052547,2.69177319531003,2.81846889502901,2.74262606747274,2.82735412937932,2.42673221658509,3.05263472545041,2.42099513872654,2.61788185752519,2.75859487013877,2.48923304756987,2.9290094522247,2.81175066058061,3.85841904631547,2.85797681598167,3.20390098465436,3.36354172538109,3.15969736867591,3.34392642616755,3.50236609804295,3.54775497737206,3.81816745966249,3.22137418704068
"AT4G17483",NA,NA,"NM_001341229|NM_001341230|NM_001341231|NM_001341232|NM_117852|NP_001328380|NP_001328381|NP_001328382|NP_001328383|NP_193479",827461,"3702.AT4G17483.1","GO:0016787|GO:0016788|GO:0003824|GO:0016790|GO:0005737|GO:0005764|GO:0043231|GO:0005622|GO:0043227|GO:0005773|GO:0110165|GO:0000323|GO:0043226|GO:0043229","245423_at",1,2.88635188653483,3.78438370082814,3.10478633503632,2.90968617787136,2.85850876756066,3.15851475329233,2.66606261079768,3.0829720087533,2.90645338465309,2.68438748274502,2.95549312512154,2.73758674748059,2.63560865838836,2.56326726398326,2.50889747925695,2.56382069564738,3.25217631136776,3.49827200949149,3.34576722434479,3.59179414260704,3.31675076574507,3.69551110346411,3.20363589875542,3.1107331358062,3.29201501356457,3.35414178719548,3.88722398086792,4.154662331839,3.67707647972975,4.06007215945017,3.97801114380822,3.90871856517498,4.12457753181263,3.88166635044025,4.69135856132282,4.38299991766283
"AT4G17486",NA,NA,"NM_001160776|NM_117853|NP_001154248|NP_567528",827462,"3702.AT4G17486.1","GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0070646|GO:0006508|GO:0016579|GO:0044267|GO:0019538|GO:0071704|GO:0008152|GO:0016787|GO:0101005|GO:0140096|GO:0003824","245308_at",1,6.66078629855781,6.10952835137495,5.90458614467585,6.10136005513677,6.23691877553585,6.22614191209772,6.82595530502068,6.74961751476968,6.70436431286703,6.77635998603904,6.5828371862377,6.78418494146555,6.54390266250936,6.79595861475123,6.75327088615239,6.68707464881462,6.77377207714355,6.98233891509489,7.2258193762719,6.75027852801092,7.17990085043742,6.88769199732145,6.81553219319727,7.29811223316008,7.01923765835692,7.20586684223219,6.68195040075113,6.50194021434311,6.81968062354335,6.69545151588647,6.72444283910847,6.73029424975525,6.74845434442061,6.97807976414412,6.52866835114475,6.63902720233185
"AT4G17490","ATERF6|ERF-6-6|ERF103|ERF6","Encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family (ATERF-6). The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5.","NM_117854|NP_567529",827463,"3702.AT4G17490.1",NA,"245250_at",1,7.68411092812911,7.89342853505455,7.84061891349245,6.29446703019745,5.67988910971605,7.31253784389416,8.14308483293937,8.65292645579192,8.3461036234377,8.77772163765366,8.59356949459189,8.03733264684168,6.45737664521716,8.49213080534893,6.47714329574999,7.97962305228417,7.1408097314096,7.79881653275709,7.30520200038276,7.68543591721365,6.27880824525036,6.74417639035739,5.56646982239936,7.13138453417054,5.11977651002209,7.21698697091726,6.92783093995411,7.61976807083188,7.16101732820046,7.49337273981855,8.41937682110426,5.84287587968532,5.63994433960814,7.38439167481668,5.42890389420815,7.13990209925386
"AT4G17500","AtERF#100|ATERF-1|ERF-1|ERF100|ERF1A","Encodes a member of the ERF (ethylene response factor) subfamily B-3 of ERF/AP2 transcription factor family (ATERF-1). The protein contains one AP2 domain. There are 18 members in this subfamily including ATERF-1, ATERF-2, AND ATERF-5.","NM_117855|NP_567530",827464,"3702.AT4G17500.1",NA,"245252_at",1,7.86527810142016,8.00982560850395,7.99977965250631,6.91215585038556,6.69147021360831,8.03551622964459,7.61808079732497,7.57903871407228,7.70169055294651,7.78719450953874,7.582900759779,6.85174332422917,6.02592874664136,7.32993994824411,5.85303564312944,7.00206333411365,7.9170338213063,7.33987634549369,7.87724538981691,7.48336682716992,7.19915364212785,7.11757219519171,5.86280655144904,6.97185200692089,5.98226865674951,7.21864508754333,6.50942096344211,6.81051083688502,7.10712843760973,6.76016342889986,7.45713742402204,5.72668029631826,5.76902777368169,6.68672710482315,5.50654141319072,6.30484313494244
"AT4G17505","DUF239",NA,"NM_117856|NP_193483",827465,"3702.AT4G17505.1",NA,"245424_at",1,1.77462385435347,2.08474308385576,2.08743205659302,1.83709890161132,2.0423436788997,1.92308920280001,1.87908230428527,1.79015897108038,1.97968521269751,2.07906793822503,1.87911825648346,2.05125935334319,1.91591135327629,2.23766650195121,1.77610308520946,1.96304873920168,1.96390418703426,1.82083478385435,1.89529037565852,1.94710773260507,1.82802245566208,1.993188103747,1.81996540476789,1.85409829310466,2.15227655436365,1.65900284404906,1.74507979871848,1.80013960999957,1.86665842461299,1.89321347710599,1.87341446627388,1.68380610497578,1.87695006577133,2.24485421218631,1.85635266478122,1.92957155222041
"AT4G17510","UCH3",NA,"NM_117857|NP_193484",827466,"3702.AT4G17510.1","GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0070646|GO:0006508|GO:0016579|GO:0044267|GO:0019538|GO:0071704|GO:0008152|GO:0016787|GO:0004843|GO:0101005|GO:0008242|GO:0008233|GO:0140096|GO:0003824|GO:0005737|GO:0110165|GO:0005622","245425_at",1,5.34035766051256,5.6650164232638,5.15556964539867,5.62399813317017,5.14329996774684,5.51984645137792,6.84405830015524,6.79354733432027,6.88673894265677,6.77694292790274,6.78159868744199,6.83256293418489,6.57468438426113,7.08477268045754,6.76532611786238,6.72355619655882,6.83348576077722,6.85737554820362,6.96920508367603,6.80377680986129,7.11729034662337,7.09810993546025,6.92553372403035,6.92477746704507,7.12234421786536,7.0975924200367,6.56598418746803,7.33449516600507,7.11406457220568,6.60132479793453,7.12017922973245,7.26428121481884,7.22094751461342,6.97867568411381,7.16175496475182,7.21174316439191
"AT4G17520","HLN",NA,"NM_117858|NP_193485",827467,"3702.AT4G17520.1","GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","245387_at",1,10.7164640475969,10.984370616842,10.7452164183568,11.1266153996619,11.0418236220971,10.7541263180863,7.64430628363928,7.74777595088225,7.38059841551005,7.50477996611886,7.49987950547677,7.64976413270823,7.92904187835382,7.64933502287211,7.94080639967606,7.68762955944221,7.73372104631072,7.91848222478398,7.3462332720871,7.92145277097106,7.36434367840216,7.64578703818206,7.77759620896213,7.65151348137479,7.98948912704786,7.51519182400353,7.78850363462234,8.04235672627295,7.906940161628,7.77781755750373,7.77381034562866,7.80006422771778,7.43434058021292,8.1250052946471,7.44489326358181,7.54616962058713
"AT4G17530","ATRAB1C|ATRABD2C|RAB1C",NA,"NM_117859|NP_193486",827468,"3702.AT4G17530.1",NA,"245299_at",1,8.01093924848484,8.29115800200901,8.35263306459312,8.12266099017718,8.32823250127519,8.25581438581979,7.84330221100319,7.92209878382248,8.07090403769608,8.03026365734634,8.04495859883727,7.99874190638547,8.14507439555192,8.00152059345604,7.9445506272507,8.00157042375961,8.16745213019086,8.30046479567937,8.23736865306448,8.3212219308163,8.31229159761546,8.32830717265146,8.45501116096367,8.48918123839191,8.35447914919227,8.48739695413559,8.57195645330083,8.76526699842754,8.35256224499897,8.688750052136,8.5477245969123,8.62446030191705,8.91114324885645,8.46243353609166,8.89021973538316,8.78716728643473
"AT4G17540",NA,NA,"NM_117860|NP_193487",827469,"3702.AT4G17540.1",NA,"245426_at",1,5.85290047763558,6.02879327620235,5.28957115757784,5.94487163113352,5.75980652151701,5.76309470486439,4.64048832955743,4.64940831782186,4.19834438895812,4.62353132694523,4.28692291577318,3.56258991373181,4.89548826636695,4.26637963214479,4.37401152992976,4.6751331525393,3.8345644033549,4.3344832917946,3.59539624668608,3.61935675452589,3.9350831336544,3.60162809899629,3.75843418407193,3.81874372056487,3.71673709320032,4.21310308571849,3.83929141846726,3.5006863123893,4.06738537660404,3.23130398929106,4.15493958045669,4.03222749128957,4.22867006659814,3.70193494186077,4.17291217023373,3.75590784911496
"AT4G17550","AtG3Pp4|G3Pp4",NA,"NM_117861|NP_193488",827470,"3702.AT4G17550.1",NA,"245427_at",1,4.33894634444153,4.51999773941155,3.75997029066454,4.41861657168008,5.02038576405084,4.61054502426885,3.99135895047661,4.09068438325747,4.50932159088563,4.33975987634564,4.44154551854513,4.20715580969901,4.41941073288029,3.84597810600607,4.35803592682852,4.28461314237347,4.4194024957445,3.97301952117441,4.29218092829821,4.08260694897349,4.30575212608609,4.14552236851265,4.50548352008986,4.33372283244121,4.15580542496428,4.25817759626588,3.94527921871283,4.51857016499539,4.70678733469925,4.51062393121479,4.15812235705785,4.26559240329789,4.54312649697595,3.99456340181091,4.57724100761305,4.30224557275005
"AT4G17560",NA,NA,"NM_117862|NP_567531",827471,"3702.AT4G17560.1","GO:0003735|GO:0005198|GO:0031974|GO:0098798|GO:0043233|GO:0043231|GO:0070013|GO:0005762|GO:0110165|GO:0005739|GO:0043226|GO:0005761|GO:0043229|GO:0044391|GO:0043232|GO:0005737|GO:1990904|GO:0043228|GO:0000313|GO:0032991|GO:0005622|GO:0015934|GO:0005759|GO:0043227|GO:0005840","245357_at",1,6.23170953051551,6.35136948702993,5.75131879450366,7.05176302290525,6.20253249626718,6.53773373262205,8.06268644253166,8.13578151398996,7.90094274829887,8.22198093421476,7.5565707454075,7.92127833820085,8.23984888583479,7.99568643881775,8.04726452307568,8.08491420139724,5.67106168898733,5.13161415345859,5.2056461925374,5.14409871892657,5.19168086563749,5.37085867184529,5.38980239048597,5.44273084158714,5.12762958185128,5.58010056673214,3.79955575079957,4.19954848668107,4.08290255825628,3.54508028715687,4.17346416763695,4.04313567159243,4.03309004305037,3.9568761233463,3.85160441001802,4.33489587517355
"AT4G17570","GATA26","Encodes a member of the GATA factor family of zinc finger transcription factors.","NM_001203825|NM_001203826|NM_117864|NP_001190754|NP_001190755|NP_193491",827474,"3702.AT4G17570.2",NA,"245428_at",1,4.53840580122981,4.257730630066,3.8516327969161,5.64075499986794,5.49015316502818,5.10563294061736,4.61557523302032,4.74819764288151,5.01197868401855,4.55333422103493,4.79031662345573,4.80833738049399,4.87851366309382,4.94324523644986,4.73683197996134,4.6289054271421,4.47320479806316,4.62957741867864,4.81896486170366,4.68697232767031,4.6263244387298,5.03125395018075,5.05754133005233,4.75495201820887,5.01272959978751,4.74818526538258,4.32812658970617,4.93800726015998,4.42919708730455,4.53790366074842,4.74492815561103,4.48535493545444,4.80926930397373,4.65150875708426,4.95594035535423,4.79229118074453
"AT4G17580",NA,NA,"NM_117865|NP_193492",827475,"3702.AT4G17580.1",NA,"245429_at",1,2.73845109508113,2.73916072680489,3.36002688985369,2.68799879662134,2.54962930593961,2.73008721940868,3.10160659885698,2.99250488739524,3.38862869117075,2.83293193450934,3.95582332245557,3.3156675614805,2.84722303423729,3.07260600505733,3.46772170006089,2.94144449203247,3.03182176606741,3.08913036239471,3.17099905440852,3.09004906582531,3.44009865151917,2.9352578008101,3.08534418411994,3.14956734354734,2.95409061749553,3.06658905665772,2.95139216401911,2.86233984556509,3.18241039305888,2.99280906421787,2.81265920777987,2.97748568699822,2.77160304057858,3.10550094410558,2.75490659169791,2.65924232458305
"AT4G17585",NA,NA,"NM_117866|NP_193493",827476,"3702.AT4G17585.1","GO:0005737|GO:0098588|GO:0043231|GO:0005622|GO:0005774|GO:0043227|GO:0005773|GO:0031090|GO:0009705|GO:0000325|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0098805","245402_at",1,3.87149111444471,3.16815269563313,3.46789620487101,4.02574105837716,3.32379943663069,3.58600204757034,1.95154860794494,2.12358652108083,2.23786482856038,2.01975746643383,1.98401900610641,1.99892537046716,2.03414803362984,2.17439596063659,1.82089739344552,2.08064911373468,2.14273527504781,1.98732811483217,2.14273527504781,2.23229818722183,2.13577344549367,2.01737857242006,1.99281412201852,2.13641568862949,2.22548695936463,2.24544796702135,2.21387271085863,1.8851639669142,2.1754805371924,2.11937761397994,2.27954803515853,1.68932914544808,2.0326529310997,2.04706869500839,2.09050263591187,2.22073014618061
"AT4G17590",NA,NA,"NM_001160777|NM_117867|NP_001154249|NP_193494",827478,"3702.AT4G17590.1","GO:0006725|GO:0044085|GO:0043412|GO:0016070|GO:0006364|GO:0044260|GO:0009451|GO:0000154|GO:0006396|GO:0010467|GO:0042273|GO:0006139|GO:0034660|GO:1901360|GO:0034470|GO:0006807|GO:0042254|GO:0071704|GO:0008152|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0044238|GO:0071840|GO:0031167|GO:0090304|GO:0032259|GO:0043414|GO:0016072|GO:0022613|GO:0070475|GO:0001510|GO:0000470|GO:0140098|GO:0008168|GO:0016741|GO:0016740|GO:0003824|GO:0008757|GO:0008173|GO:0043232|GO:0031974|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","245403_at",1,1.7934135266871,1.87448377533766,1.68764093166351,1.68781403793992,1.92283967249135,1.93854139248595,1.7659036612745,1.99466221824182,2.19238074267676,1.50716128438046,1.90313436660487,1.78753400500663,1.97545998438417,1.77222887957298,2.29891869280625,2.18163434652148,1.8903578933029,1.98797383208306,1.88137435202552,2.06794404105465,1.86696044005565,2.00224065177253,2.17008623759509,1.79733884882244,2.39994449383517,1.64192064056849,1.78724519424177,1.94880834695803,2.00389334444903,1.7181865314829,1.78981603289207,1.87290225027712,1.74348481938123,2.14759402717233,2.01373681968729,1.79884227241661
"AT4G17600","LIL3:1","Encodes Lil3:1 (light-harvesting-like) protein.  Belongs to the Lhc super-gene family encodes the light-harvesting chlorophyll a/b-binding (LHC) proteins that constitute the antenna system of the photosynthetic apparatus.  A generic LHC motif is present in Lil3:1.","NM_117868|NP_567532",827479,"3702.AT4G17600.1","GO:0009534|GO:0031976|GO:0009579|GO:0043231|GO:0034357|GO:0042651|GO:0031984|GO:0110165|GO:0043226|GO:0016020|GO:0009535|GO:0009507|GO:0043229|GO:0009536|GO:0005737|GO:0005622|GO:0043227","245354_at",1,6.53872584078107,6.01931046599232,5.82747475632782,7.04284190446209,6.18011653047056,6.36823004572719,8.06481444206358,8.63111310693429,8.00669884083676,8.33356233037378,7.52388224902229,7.88044554328053,8.73025139850249,8.18972770291247,7.89830279029283,8.55568000079279,5.38636872012501,5.04672286601019,4.47606979464793,5.03285077902185,5.05659069301835,5.1120809356495,5.36959967802285,5.59251734962932,5.00108105117385,5.00703606596925,4.05110871880739,3.60853497411907,3.25841489039587,3.30245391880498,3.54598847714932,3.83238902656937,3.13485252768576,3.66240973206688,3.41152383557895,3.66996558619201
"AT4G17610","AtTRM3|TRM3",NA,"NM_001341233|NM_001341234|NM_001341235|NP_001319976|NP_001329531|NP_001329532",827480,"3702.AT4G17610.1","GO:0006725|GO:0006399|GO:0046483|GO:0043412|GO:0016070|GO:0043170|GO:0044260|GO:0009451|GO:0008033|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0006400|GO:0044238|GO:0034660|GO:0090304|GO:0043414|GO:0030488|GO:0032259|GO:1901360|GO:0034470|GO:0006807|GO:0001510|GO:0008152|GO:0071704|GO:0008175|GO:0140098|GO:0016740|GO:0003824|GO:0140101|GO:0008168|GO:0016741|GO:0008757|GO:0008173","245404_at",1,4.83196171383241,4.40741166713667,4.42737720741234,5.46755813084474,5.09547248436128,5.28158239439942,5.82588400143892,5.63036304151037,5.36035771925106,5.65157599027047,5.28851301365651,5.33999579732097,5.12178952445825,5.25374047146261,5.4027540298803,5.4436859200452,5.46767107021483,5.71683782752491,5.28566010945249,5.72468710598477,5.44018001686353,5.97527470385577,5.49721054755935,5.37795882408939,5.75243431078338,5.13997448600718,5.78940053745541,5.44149327398539,5.70668342040372,5.69282892294461,5.46085133581604,5.77441879692003,5.17268160509512,5.66092514282191,5.17530294328238,5.86135756073712
"AT4G17615","ATCBL1|CBL1|SCABP5","Member of AtCBL (Calcineurin B-like Calcium Sensor Proteins) family. Protein level is increased upon high salt, mannitol, and cold stresses. CBL1 interacts with CIPK23 and recruits the kinase to the plasma membrane where the substrate(s) of CIPK23 may reside. CBL1 localization is regulated by protein modification including myristolation and acylation.","NM_001341236|NM_001341237|NM_001341238|NM_117870|NM_202837|NP_001329533|NP_001329534|NP_001329535|NP_567533|NP_974566",827481,"3702.AT4G17615.1",NA,"245251_at",1,6.25759731918086,6.75134430996671,7.66353179492607,5.98301754795647,5.99288584518265,7.21881507630129,5.52051857254269,5.98685027034306,6.78761296676243,6.08178810034433,6.80204268447416,5.80726794514648,5.7574561765424,6.55736256628296,5.33993295968668,6.43966134123987,5.70574105514802,6.2461437763654,6.66758354145912,5.91679302953515,6.47979572279348,6.17203153365003,5.76972734954992,6.16790397865619,6.13268848807173,6.26694009883829,5.89175856888884,6.56760468553412,6.81797263974664,6.22168407874696,6.85762382045567,5.9495967017443,6.25683038333073,6.05121429182593,6.29491733436624,6.12143231140582
"AT4G17620","DXO1",NA,"NM_001036577|NM_001203827|NM_117871|NP_001031654|NP_001190756|NP_193498",827482,"3702.AT4G17620.1","GO:0010629|GO:0006725|GO:0048519|GO:0046700|GO:0016070|GO:0044260|GO:0010467|GO:0006139|GO:0044270|GO:0050789|GO:0016071|GO:1901360|GO:0006402|GO:0006807|GO:0009056|GO:0006401|GO:1901575|GO:0010468|GO:0008152|GO:0071704|GO:0044248|GO:0046483|GO:0009057|GO:0043170|GO:0044237|GO:0000956|GO:0009892|GO:0034641|GO:0009987|GO:0044238|GO:0090304|GO:0019439|GO:0090305|GO:0060255|GO:0010605|GO:0065007|GO:1901361|GO:0034655|GO:0044265|GO:0019222|GO:0016462|GO:0016787|GO:0016818|GO:0016817|GO:0003824|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0043229","245374_at",1,7.52870563018434,7.29342738940286,6.95616771684289,7.37230766181628,6.93545812811542,7.41820874185819,6.92434385098246,6.48411527476775,6.85714453422325,7.01463891970509,6.78219560132523,6.40235538902411,6.43847452456091,6.14306857419644,6.34376147827271,6.63896799378023,7.01213455141093,7.20110970129647,7.12581333516612,6.83658919243763,7.10052163100019,7.14380871531042,6.97176548330209,6.82892424970504,6.84910029475563,7.11411064122441,7.16660917054427,7.27386290636376,6.98735517955877,7.14352636230838,7.03345055682339,7.23340532184988,7.58394871670367,6.90430608082319,7.31630736538426,7.01495134224735
"AT4G17640","CKB2","Encodes casein kinase II beta (regulatory) subunit.","NM_001203828|NM_117872|NP_001190757|NP_193499",827484,"3702.AT4G17640.1","GO:0019887|GO:0016773|GO:0005488|GO:0003824|GO:0016772|GO:0019899|GO:0030234|GO:0016301|GO:0019207|GO:0004672|GO:0019900|GO:0016740|GO:0005515|GO:0098772|GO:0019901|GO:0140096|GO:0005737|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","245351_at",1,7.83227752139092,7.96604106554372,7.89682348382311,7.83351130358585,7.80891864486469,8.0624499543087,7.60072887973205,7.62237634260507,7.48075521870053,7.73811994701181,7.62623512731601,7.23518168590591,7.48837793503762,7.45403346145227,7.76285685020148,7.48243894106462,7.74313345092997,7.82175323998861,7.88793898564868,7.6754852948028,7.82184416408449,7.60741154589152,7.62296092621879,7.69184079746286,7.79786361759405,7.65614813478456,7.6895787948444,7.6383810811611,7.67033382245194,7.68257136830965,7.50845396278964,7.74940547839709,7.59141741847285,7.65801012688704,7.51022142116723,7.54829692857813
"AT4G17650",NA,NA,"NM_117873|NP_193500",827485,"3702.AT4G17650.1",NA,"245390_at",1,5.85577006869421,5.2283412916276,5.20018813792191,5.99584367753967,4.83948916430632,5.95287331313265,5.70076164426655,5.63489663167921,5.33806303536736,5.30332974053859,5.52417423444796,5.53126375580204,5.76466838772847,5.53211312163835,5.86963404396864,5.35965432937483,5.3114941913778,5.520591091522,5.60099358984828,5.20663766022899,5.47059157995918,5.33287433501348,5.67941505992724,5.43894146945909,5.62188771274434,5.43358871282729,4.99612109540315,5.39170755051128,5.18833447254611,5.49202650093567,5.39506657492991,5.39509044672222,5.06860304572828,5.24048059185678,5.25805915143662,5.25793477508817
"AT4G17660","PBL20",NA,"NM_117874|NP_193501",827486,"3702.AT4G17660.1",NA,"245375_at",1,2.38464748414327,1.83513946725758,2.16184073176641,2.16862589714055,2.06150255630498,2.34303566397663,2.06862958108503,2.48651253316707,2.49185462061207,2.28011148405853,2.35126731362731,2.88642834715446,2.468604579865,2.44032139166011,2.15067899198793,2.11026316464573,2.3106492403921,2.6449077611412,2.49758775380348,2.68008276430098,3.11475663542585,2.87309256720049,2.48562353568844,3.01599412563315,3.09006682649613,3.43098966151841,2.09217912086714,2.43493502259741,2.86086696392148,2.2557455320753,2.37055083141439,2.52028085105088,2.33762360015243,2.41397775101948,2.27577157798932,2.54995426778569
"AT4G17670",NA,NA,"NM_117875|NP_567534",827487,"3702.AT4G17670.1",NA,"245401_at",1,3.92916854821473,3.95075463803567,4.37013276023211,4.14466510990062,4.13645445245902,4.01519642859433,6.81920953107357,6.37125913153207,7.06785228428498,5.73543231498548,7.03629423460767,6.71445026138943,6.27109069976737,6.57159932114368,6.2949319620323,6.39235228292466,6.34178121881238,6.71679852836057,7.13451502676251,6.6063733342811,7.33645882973734,6.31067165815229,6.94904779550031,7.17562464269025,6.77299082590433,6.97093460310484,7.75416857924371,7.30554836564344,7.11277237532772,7.47689131145461,7.66655067521284,8.07105169338122,7.98644846264092,7.86978263715339,7.90651634972497,7.85211207082282
"AT4G17690",NA,NA,"NM_117877|NP_193504",827489,"3702.AT4G17690.1",NA,"245376_at",1,1.93977980258181,1.95621513722741,2.16932642361903,2.1629483449828,1.88608391784798,1.98181079938431,1.83615498240735,2.12404467203405,2.18151526776319,1.76557499108945,2.20641473632891,2.6651910065948,2.00420402968137,1.96234501617846,2.06793114024821,2.29323854083948,1.91683573791091,1.95265379690944,1.9709413551121,2.10544749783351,1.94985748686998,2.08064911373468,2.11665938083159,2.00538874856802,1.86060738766577,2.02685860441727,1.9507798211089,1.87508275872932,2.06505786343412,2.27697842262664,2.00433268909421,2.14691042486754,2.16411243582064,2.00275404786604,2.02298311667452,2.14419725432488
