"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","GSM4848948","GSM4848949","GSM4848950","GSM4848951","GSM4848952","GSM4848953","GSM4848954","GSM4848955","GSM4848956"
"AT2G26660","ATSPX2|SPX2",NA,"NM_128223|NP_180234",817207,"3702.AT2G26660.1",NA,"13397508",1,6.89690503108548,7.24871898050776,7.01770669809973,7.07960879469783,6.60273880271971,6.8099978297389,7.15222010699174,7.21535967759336,7.36822786189
"AT2G26670","ATHO1|GUN2|HO1|HY1|HY6|TED4","Encodes a plastid heme oxygenase necessary for phytochrome chromophore biosynthesis and for coupling the expression of some nuclear genes to the functional state of the chloroplast.","NM_001124920|NM_128224|NP_001118392|NP_180235",817208,"3702.AT2G26670.1",NA,"13397513",1,7.50060952880405,7.39963729302002,7.16171542179612,6.69383852902135,6.80243448777055,6.78266605422266,7.2802513266558,7.16171542179612,7.15082919553689
"AT2G26680",NA,NA,"NM_128225|NP_565628",817209,"3702.AT2G26680.1",NA,"13413357",1,5.48667792452649,5.18687327890991,5.18078466686487,5.79229127872732,5.56442261452088,5.64393896288204,5.97879014326141,5.93134490537636,5.91523711560978
"AT2G26690","AtNPF6.2|NPF6.2",NA,"NM_001336079|NM_001336080|NM_179753|NP_001324098|NP_001324099|NP_850084",817210,"3702.AT2G26690.1",NA,"13413362",1,8.62348388961096,8.73982290525012,8.58177496122923,8.91922740026642,9.27663909593503,9.10566319420133,8.7440832459213,8.51081417543432,8.63368455766994
"AT2G26692",NA,NA,NA,NA,NA,NA,"13397520",1,4.59493133060282,4.53272810279423,4.63506768425722,5.23209439051394,5.02944825757899,5.12869084424806,4.72599030028395,4.39680425769653,4.72599030028395
"AT2G26695",NA,NA,"NM_001336081|NM_201808|NP_001324100|NP_973537",2745562,"3702.AT2G26695.1",NA,"13397523",1,2.16387687571306,2.06958588757133,2.0120857304201,2.33131700971279,2.16387687571306,2.34379689200388,2.11988647531135,2.16387687571306,2.10049648736995
"AT2G26700","AGC1-10|PID2","Encodes PID2, a homolog of PID. Simultaneous disruption of PID(AT2G34650) and its 3 closest homologs (PID2/AT2G26700, WAG1/AT1G53700, and WAG2/AT3G14370) abolishes the formation of cotyledons.","NM_128227|NP_180238",817211,"3702.AT2G26700.1","GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0006807|GO:0016310|GO:0019538|GO:0044267|GO:0008152|GO:0071704|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","13397527",1,5.15311060975033,5.10817498294096,5.39922052705218,4.97267757520973,5.10484733598955,4.93379624558834,5.17342993902482,5.18308234875537,5.15311060975033
"AT2G26710","BAS1|CYP72B1|CYP734A1","Encodes a member of the cytochrome p450 family that serves as a control point between multiple photoreceptor systems and brassinosteroid signal transduction. Involved in brassinolide metabolism. Mediates response to a variety of light signals including hypocotyl elongation and cotyledon expansion.","NM_128228|NP_180239",817212,"3702.AT2G26710.1","GO:1901615|GO:0006629|GO:0008202|GO:1901360|GO:0016128|GO:0065008|GO:0065007|GO:0055088|GO:0042592|GO:0048878|GO:0010817|GO:0044238|GO:0071704|GO:0008152|GO:0003824|GO:0016491|GO:0004497","13397532",1,5.66266367218342,5.43269180319284,5.4409668282811,5.42460778470262,5.47688518814958,5.36244130714888,5.43269180319284,5.43269180319284,5.2878411172483
"AT2G26720",NA,NA,"NM_128229|NP_180240",817213,"3702.AT2G26720.1","GO:0046658|GO:0031224|GO:0031226|GO:0110165|GO:0071944|GO:0031225|GO:0016020|GO:0005886","13397539",1,3.06493850031091,3.85306162311806,3.23726551655919,2.75800379611843,2.82731510579652,3.14639523002858,3.50410864009758,2.97566262890611,2.98751990142272
"AT2G26730",NA,NA,"NM_128230|NP_180241",817214,"3702.AT2G26730.1",NA,"13397541",1,4.35507856161508,4.35507856161508,4.2584312854951,4.57177035163014,4.97446131912024,4.4658363696053,4.4055634386135,4.28849633821038,4.040475241294
"AT2G26740","ATSEH|SEH","Encodes a soluble epoxide hydrolase whose expression is induced by auxin and water stress.","NM_128231|NP_180242",817215,"3702.AT2G26740.1","GO:0016787|GO:0003824","13413371",1,1.88940655001163,1.89262137760921,2.07454348967791,2.29312587595976,1.91311857267972,1.93072573662033,1.95329618498345,1.89776478738743,1.8782827671642
"AT2G26750",NA,NA,"NM_128232|NP_180243",817216,"3702.AT2G26750.1","GO:0016787|GO:0003824","13413375",1,2.04940734169337,2.13525109662397,2.1654062223925,2.12511057598029,2.08741886195137,2.02709851052891,2.08252587251699,2.29137102439793,2.10378515360016
"AT2G26760","CYCB1;4",NA,"NM_128233|NP_180244",817217,"3702.AT2G26760.1","GO:0031399|GO:1904029|GO:0019220|GO:0051246|GO:0044772|GO:0043412|GO:0051171|GO:0000280|GO:0044260|GO:0022402|GO:0036211|GO:0050790|GO:1903047|GO:0006793|GO:0006796|GO:0051174|GO:0050789|GO:0000278|GO:0006807|GO:0065009|GO:0071900|GO:0140014|GO:0016310|GO:0044267|GO:0019538|GO:0071704|GO:0000079|GO:0043549|GO:0008152|GO:0045859|GO:0043170|GO:1901564|GO:0044237|GO:0006468|GO:0016043|GO:0009987|GO:0044770|GO:0044238|GO:0006464|GO:0080090|GO:0071840|GO:0032268|GO:0060255|GO:0006996|GO:0001932|GO:0050794|GO:0065007|GO:0007049|GO:0051726|GO:0048285|GO:0051338|GO:0042325|GO:0019222|GO:0031323|GO:0016538|GO:0019887|GO:0016773|GO:0005488|GO:0003824|GO:0004693|GO:0016772|GO:0019899|GO:0030332|GO:0016301|GO:0019207|GO:0030234|GO:0019900|GO:0004672|GO:0016740|GO:0097472|GO:0004674|GO:0005515|GO:0098772|GO:0019901|GO:0140096|GO:0005815|GO:0005634|GO:0043231|GO:1902494|GO:1990234|GO:1902554|GO:1902911|GO:0110165|GO:0005814|GO:0043226|GO:0043229|GO:0005813|GO:0061695|GO:0005737|GO:0043232|GO:0043228|GO:0000307|GO:0032991|GO:0005622|GO:0015630|GO:0043227|GO:0005856","13397546",1,3.94122662293299,3.83838936934145,3.99504861593765,3.89584095736553,4.92372184511136,4.60641032878825,3.59394247300185,3.69937062249078,3.89158739911683
"AT2G26770","SCAB1",NA,"NM_001336082|NM_128234|NM_179754|NP_001323795|NP_180245|NP_850085",817218,"3702.AT2G26770.1",NA,"13413380",1,5.42275677425642,5.33196385906656,5.19468303347057,5.21150655154284,5.35459420594097,5.27586132998958,5.1697974154563,4.97724513432854,4.76532435555362
"AT2G26780",NA,NA,"NM_001336083|NM_179755|NP_001323492|NP_850086",817219,"3702.AT2G26780.1",NA,"13397554",1,7.25712544026567,7.26245239523331,7.23471691530666,7.25712544026567,7.2962434740224,7.25328131750424,7.24960741073684,7.29542765399182,7.17201599516642
"AT2G26790",NA,NA,"NM_001336084|NM_128236|NP_001318293|NP_180247",817220,"3702.AT2G26790.1",NA,"13413395",1,2.57796481595034,2.22488271644129,2.37128602303591,2.20622876859132,2.51003551804639,2.04333172239166,2.4178914774075,2.15975599114001,2.41579069815004
"AT2G26800","HGML",NA,"NM_001336085|NM_001336086|NM_128237|NM_179756|NM_179757|NP_001324445|NP_001324446|NP_565629|NP_850087|NP_850088",817221,"3702.AT2G26800.2","GO:0043436|GO:0006629|GO:0006091|GO:1901564|GO:1901565|GO:0044237|GO:0009063|GO:0044249|GO:1901576|GO:0009058|GO:0009987|GO:0006082|GO:1901568|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:1901605|GO:0009056|GO:0006520|GO:0044283|GO:1901575|GO:0046395|GO:0019752|GO:0044248|GO:0008152|GO:0071704|GO:0044281|GO:0016829|GO:0016830|GO:0003824","13413397",1,6.45646491920551,6.55437495249603,6.32792831975063,6.11514472787466,5.99942250579589,5.99804458341793,6.33508034088137,6.0814414961274,6.0814414961274
"AT2G26810",NA,NA,"NM_001124921|NM_001124922|NM_001336087|NM_001336088|NM_001336089|NM_001336090|NM_128238|NP_001118393|NP_001118394|NP_001323438|NP_001323439|NP_001323440|NP_001323441|NP_180249",817222,"3702.AT2G26810.2","GO:0008168|GO:0016740|GO:0016741|GO:0140096|GO:0003824|GO:0008276|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","13413411",1,2.917250694179,3.09007527092785,2.70509818391485,2.95259437536215,2.917250694179,2.89801088034255,2.917250694179,2.917250694179,2.92085316151351
"AT2G26820","ATPP2-A3|IAN10|PP2-A3",NA,"NM_001336091|NM_001336092|NM_001336093|NM_128239|NP_001324381|NP_001324382|NP_001324383|NP_180250",817223,"3702.AT2G26820.1",NA,"13397590",1,2.1038009595034,2.1871413603752,2.19618022708304,2.28806612400531,2.43592081727126,2.34126897429674,2.3927983368,2.16483536701482,2.06921677917333
"AT2G26830","CEK4|emb1187",NA,"NM_128240|NP_180251",817224,"3702.AT2G26830.1",NA,"13397598",1,5.80063920089319,5.77250256146171,5.64758889979126,5.41706771074539,5.37072475925724,5.19200854607539,5.8605691206922,5.72427308069636,5.912250665263
"AT2G26840","MOC1",NA,"NM_001202683|NM_128241|NP_001189612|NP_180252",817225,"3702.AT2G26840.2",NA,"13413424",1,1.90169075984232,1.86998826980987,1.99855399708664,2.00280946029815,2.24580556594215,1.98083481382761,2.00701068696497,1.87669172506827,2.13550509647389
"AT2G26850",NA,NA,"NM_001336094|NM_128242|NP_001323577|NP_180253",817226,"3702.AT2G26850.1",NA,"13413434",1,2.08400977118734,2.09215065361851,1.85504871517742,2.1497747390164,2.00210161213699,2.06754418155171,2.08400977118734,2.16851695564482,2.08400977118734
"AT2G26860",NA,NA,"NM_001336095|NM_128243|NP_001318294|NP_180254",817227,"3702.AT2G26860.1",NA,"13413442",1,4.84479449916471,4.92348790271605,4.30047082132165,4.54495728907422,4.65888787040158,4.65888787040158,5.05212151048814,4.65888787040158,4.71629218659387
"AT2G26865",NA,"Encodes a Plant thionin family protein","NM_001084496|NP_001077965",5007912,"3702.AT2G26865.1",NA,"13413450",1,3.39415599886703,3.63363838027695,3.63363838027695,3.63363838027695,3.62785131740659,3.73627741088798,3.63363838027695,3.72717514751684,3.77124852344139
"AT2G26870","NPC2",NA,"NM_128244|NP_180255",817228,"3702.AT2G26870.1","GO:0006629|GO:0044237|GO:0016042|GO:0009987|GO:0006644|GO:0006793|GO:0046434|GO:0044238|GO:0006796|GO:0009395|GO:0009056|GO:0019637|GO:1901575|GO:0044255|GO:0044242|GO:0071704|GO:0008152|GO:0044248","13413452",1,4.19425216560742,4.27740646585785,4.06772714345573,4.31874028020239,4.31989043439653,4.10897088616638,4.19425216560742,4.27358447230169,4.19425216560742
"AT2G26880","AGL41",NA,"NM_128245|NP_180256",817229,"3702.AT2G26880.1",NA,"13413457",1,2.32687485603,2.00544694220906,2.10232604062833,2.62816426126994,2.27859436277973,2.25648390124419,2.25648390124419,2.1419496498605,2.25648390124419
"AT2G26882",NA,NA,NA,NA,NA,NA,"13397611",1,2.41007708022204,2.31306167965935,2.3152363374953,2.41007708022204,2.41007708022204,2.28987904757842,2.63895614642663,2.57706505393538,2.35122361882532
"AT2G26890","GRV2|KAM2|MTV12|SGR8","GRV2 has sequence similarity to the C. elegans protein RME-8 which is involved in endocytosis.  grv2 mutants result in a reduction in gravitropic response in hypocotyls and shoots but do not affect root gravitropism. The mutants are defective in amyloplast sedimentation.","NM_128246|NP_180257",817230,"3702.AT2G26890.1","GO:0051179|GO:0071840|GO:0006900|GO:0051234|GO:0010324|GO:0061024|GO:0006996|GO:0006810|GO:0006897|GO:0016192|GO:0016050|GO:0016043|GO:0006898|GO:0009987|GO:0098588|GO:0005768|GO:0043231|GO:0097708|GO:0005773|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0010008|GO:0016020|GO:0031982|GO:0043229|GO:0098805|GO:0005737|GO:0012505|GO:0005622|GO:0031410|GO:0043227|GO:0005886","13413461",1,8.4249617123465,8.64399819365663,8.46373645912309,8.52765502332807,8.50303164097576,8.56463238849386,8.49167223558205,8.48634323298693,8.4903200456301
"AT2G26900","BASS2",NA,"NM_179758|NP_850089",817231,"3702.AT2G26900.1",NA,"13413485",1,6.87605462310974,6.97251717598969,7.07256031145814,6.92995572252839,7.38469291081428,7.05962559502417,6.97044133573804,7.29894135868779,7.06610735201588
"AT2G26910","ABCG32|AtABCG32|ATPDR4|PDR4|PEC1",NA,"NM_128248|NP_180259",817232,"3702.AT2G26910.1",NA,"13397614",1,4.19735133235157,3.43542561874264,4.19262238596924,4.31043752322281,4.36103500486657,4.1840365425525,4.50003139727625,4.05804603897443,4.00877444947008
"AT2G26920",NA,NA,"NM_128249|NP_180260",817233,"3702.AT2G26920.1",NA,"13397638",1,8.72689695827712,8.84680530621767,8.72689695827712,8.72689695827712,8.72689695827712,8.80087936203734,8.72689695827712,8.65963674881247,8.58671579199446
"AT2G26930","ATCDPMEK|CDPMEK|CMEK|CMK|ISPE|PDE277","Encodes a 4-(cytidine 5'-phospho)-2-C-methyl-D-erithritol kinase.","NM_128250|NP_180261",817234,"3702.AT2G26930.1","GO:0016772|GO:0016740|GO:0016773|GO:0003824|GO:0016301","13413501",1,3.47015565735089,3.72672582250314,3.67640595796287,3.47015565735089,3.31525334340285,3.47015565735089,3.47015565735089,3.47015565735089,3.23957970026659
"AT2G26940",NA,NA,"NM_128251|NP_180262",817235,"3702.AT2G26940.1",NA,"13413514",1,2.32413880714427,2.37479377713408,2.2324678938351,2.24915175820244,2.28349857200213,2.27354860636332,2.25985967527723,2.24923749554759,2.40756295897806
"AT2G26950","AtMYB104|MYB104","Member of the R2R3 factor gene family.","NM_128252|NP_180263",817236,"3702.AT2G26950.1",NA,"13413516",1,2.19151207496936,2.19151207496936,2.18142652502331,2.32191269844109,2.20112191615818,2.18142652502331,2.3152363374953,1.93390258751294,1.95806079135878
"AT2G26960","AtMYB81|MYB81","Member of the R2R3 factor gene family.","NM_128253|NP_180264",817237,"3702.AT2G26960.1",NA,"13413521",1,2.52429231389268,2.44284459440339,2.4279026105159,2.54215926721803,2.4344842809751,2.17831143599902,2.31445024601969,2.62819621983774,2.3368325151509
"AT2G26970",NA,NA,"NM_001036349|NM_179759|NP_001031426|NP_850090",817238,"3702.AT2G26970.1",NA,"13413524",1,6.65273648797519,6.80593072799242,7.2008158490454,6.87254677038804,6.53588664222349,6.41771951031152,6.78658743062646,6.92469730858961,6.99461553652935
"AT2G26975","COPT6",NA,"NM_179760|NP_850091",817239,"3702.AT2G26975.1","GO:0006875|GO:0046916|GO:0098771|GO:0030003|GO:0055076|GO:0042592|GO:0055080|GO:0048878|GO:0009987|GO:0019725|GO:0006873|GO:0006878|GO:0055082|GO:0065008|GO:0050801|GO:0065007|GO:0055070|GO:0055065|GO:0015318|GO:0015075|GO:0022857|GO:0005215|GO:0022890|GO:0046873|GO:0008324|GO:0110165|GO:0071944|GO:0016020|GO:0005886","13397642",1,2.18142652502331,2.29312587595976,2.3216379584374,2.07411402092704,2.18142652502331,2.1437014459897,2.18142652502331,2.1414662676642,2.07245526248364
"AT2G26980","CIPK3|SnRK3.17","encodes a serine-threonine protein kinase whose expression increases in response to abscisic acid, cold, drought, high salt, and wounding conditions. The gene is expressed in developing seeds and seedlings. Lines carrying a T-DNA insertions have reduced germination efficiency and expression of cold, high-salt, and abscisic acid marker genes are altered, but not drought-response markers.","NM_001036350|NM_001336096|NM_179761|NM_179763|NM_179764|NP_001031427|NP_001318295|NP_850092|NP_850094|NP_850095",817240,"3702.AT2G26980.4",NA,"13413534",1,4.93178567971678,4.92314168356294,4.60290869432093,4.60290869432093,4.46582289985071,4.645248728681,4.60290869432093,4.29444116354653,4.56074154422352
"AT2G26990","ATCSN2|COP12|CSN2|FUS12","Represses photomorphogenesis and induces skotomorphogenesis in the dark.","NM_128257|NP_565632",817241,"3702.AT2G26990.1","GO:0010629|GO:0006725|GO:0031324|GO:2000113|GO:0048519|GO:0051253|GO:0051171|GO:0016070|GO:0044260|GO:1902679|GO:0010467|GO:1903507|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0048523|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:0009892|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0051172|GO:0044238|GO:0018130|GO:0080090|GO:0010558|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0045892|GO:0050794|GO:0019219|GO:0010605|GO:0065007|GO:0019438|GO:0045934|GO:1903506|GO:0019222|GO:2000112|GO:0031327|GO:0031323|GO:0098772|GO:0003712|GO:0140110|GO:0003714|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0008180|GO:0043226|GO:0043229","13413555",1,7.01196500211694,7.01196500211694,7.01196500211694,7.01196500211694,6.88267716109534,6.67302222396168,7.01196500211694,7.12327229231038,7.22241207343527
"AT2G27000","CYP705A8","member of CYP705A","NM_128258|NP_180268",817242,"3702.AT2G27000.1","GO:0016705|GO:0016491|GO:0003824|GO:0004497|GO:0016709|GO:0110165|GO:0016020","13413567",1,5.66276618773985,5.00731156777772,5.52057496611658,5.07011600198627,5.02059497709635,5.68245264554773,6.08462312161236,6.26773430142695,6.04144219867366
"AT2G27010","CYP705A9","member of CYP705A","NM_128259|NP_180269",817243,"3702.AT2G27010.1","GO:0016705|GO:0016491|GO:0003824|GO:0004497|GO:0016709|GO:0110165|GO:0016020","13413571",1,5.18641462193885,5.22609431301597,5.22408168220599,4.85467868465402,4.78383211373365,4.82078485148996,5.38305113837181,5.73830034221962,6.02422236830548
"AT2G27020","PAG1","Encodes 20S proteasome alpha 7 subunit PAG1.","NM_001336097|NM_128260|NP_001323455|NP_180270",817244,"3702.AT2G27020.1","GO:0009057|GO:0019941|GO:0043170|GO:0043161|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0006511|GO:0043632|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0010498|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0016787|GO:0008233|GO:0004175|GO:0140096|GO:0003824|GO:0005737|GO:1905368|GO:0032991|GO:0019773|GO:0005634|GO:0043231|GO:0005622|GO:1902494|GO:0000502|GO:1905369|GO:0043227|GO:0110165|GO:0043226|GO:0043229","13413576",1,7.83023010609258,7.87643573594045,7.94852918568843,7.65999864232171,7.59793847750601,7.89470723693818,7.92324251220924,8.06673927609487,7.83740869263367
"AT2G27035","AtENODL20|ENODL20","Has been classified as a stellacyanin.  Has also been classified as an early nodulin-like protein (ENODL), because it does not have a His residue involved in Cu binding.  ENODLs are proteins having one plastocyanin-like (PCNL) domain lacking the amino acid residues necessary for Cu binding.","NM_201810|NP_973539",2745563,"3702.AT2G27035.1","GO:0046658|GO:0031224|GO:0031226|GO:0110165|GO:0071944|GO:0031225|GO:0016020|GO:0005886","13397654",1,3.96131798719171,3.88661476281037,3.88661476281037,3.98953719417632,3.85425246300969,3.88661476281037,4.13011929351534,3.80969703026967,3.88661476281037
"AT2G27040","AGO4|OCP11","AGO4 is a member of a class of PAZ/PIWI domain containing proteins involved in siRNA mediated gene silencing.Loss of function mutations have reduced site specific CpNpG and CpHpH methylation and increased susceptibility to bacterial pathogens.","NM_001202684|NM_128262|NP_001189613|NP_565633",817246,"3702.AT2G27040.2",NA,"13413589",1,6.05926548094933,6.05872521737032,6.25967809426122,6.25967809426122,6.43172219379471,6.44603069994146,6.25967809426122,6.37352523348281,6.24382161548778
"AT2G27050","AtEIL1|EIL1","ethylene-insensitive3-like1 (EIL1)","NM_128263|NP_180273",817247,"3702.AT2G27050.1","GO:1990837|GO:0043565|GO:0003700|GO:0140110|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0098772|GO:1901363|GO:0003690","13397658",1,6.26205469413533,6.04806595401794,6.28321845879989,6.00018770498078,5.63725513579058,5.49398845411254,5.88608086825544,5.68249772470969,5.72982055704124
"AT2G27060",NA,NA,"NM_001336098|NM_001336099|NM_128264|NP_001323606|NP_001323607|NP_180274",817248,"3702.AT2G27060.1",NA,"13397663",1,4.47247205066486,4.53588148409659,4.67604766948475,4.62003856897219,4.55120604416101,4.61163611563855,4.62003856897219,5.00654822802539,4.85200285503964
"AT2G27070","ARR13|RR13","member of Response Regulator: B- Type","NM_001336100|NP_001318296",817249,"3702.AT2G27070.1",NA,"13413613",1,2.11963430158007,1.83549665349831,2.11963430158007,2.53760409924275,2.13649969349571,2.34870559018961,2.46977234598684,2.00541794655814,1.61477550542495
"AT2G27080","NHL13",NA,"NM_128266|NM_201811|NP_565634|NP_973540",817250,"3702.AT2G27080.1",NA,"13397669",1,5.32958933711891,5.37925841478355,4.71147019714967,5.49933039415043,5.22142600674333,5.67974515635386,5.37154211233311,5.03937629440828,5.18370317508644
"AT2G27090",NA,NA,"NM_001336101|NM_128267|NP_001324823|NP_180277",817251,"3702.AT2G27090.1",NA,"13413621",1,7.22586977712705,7.42070612227317,7.30673531024816,7.03037683184021,6.87139975553232,7.03495686911317,7.27303149128467,7.25995214735163,7.26175761173245
"AT2G27100","SE|SERRATE","Identified as a leaf form mutant by Redei having serrated leaves. Further analysis of the single loss of function allele indicated pleiotropic effects extending to many aspects of shoot development  such as taller meristems, alterations in phase transition, phyllotaxy and branching. Encodes a single zinc finger containing protein that is expressed in meristems and organ primordia.","NM_128268|NP_565635",817252,"3702.AT2G27100.1","GO:0010629|GO:0010608|GO:0006725|GO:0048519|GO:0016070|GO:0006396|GO:0010467|GO:0035194|GO:0006139|GO:0050789|GO:0034660|GO:1901360|GO:0034470|GO:0006807|GO:0016458|GO:0010468|GO:0040029|GO:0008152|GO:0071704|GO:0046483|GO:0035195|GO:0043170|GO:0044237|GO:0009892|GO:0034641|GO:0031047|GO:0009987|GO:0044238|GO:0035196|GO:0090304|GO:0060255|GO:0016441|GO:0010605|GO:0065007|GO:0019222|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0005654|GO:0070013|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0016604|GO:0043229","13397674",1,8.41649793822272,8.30813363448397,8.55303941485123,8.41693161001186,8.33265975686378,8.29989184031882,8.41680571424342,8.36903690372458,8.36903690372458
"AT2G27110","FRS3",NA,"NM_001036351|NM_128269|NM_179767|NP_001031428|NP_565636|NP_850098",817253,"3702.AT2G27110.2",NA,"13413629",1,4.37612608464799,4.38492135517713,4.38492135517713,4.78955149319012,4.2673725466499,4.48653515616753,4.38492135517713,4.18013954760585,4.42242649909111
"AT2G27120","POL2B|TIL2","Encodes a protein with similarity to DNA polymerase epsilon catalytic subunit. Based on yeast two hybrid analysis, not predicted to be a subunit of the DNA polymerase epsilon complex. No phenotype observed in homozygous mutant embryos or plants but in combination with TIL1-1/til1-1 heterozygotes arrest earlier than til1 homozygotes suggesting TIL2 functions redundantly with TIL1.","NM_001336102|NM_001336103|NM_128270|NP_001325160|NP_001325161|NP_180280",817254,"3702.AT2G27120.1","GO:0006281|GO:0006725|GO:0046700|GO:0016070|GO:0000280|GO:0044260|GO:0022402|GO:0009058|GO:0006139|GO:1903047|GO:0044270|GO:0000278|GO:1901360|GO:0006807|GO:0044271|GO:0009056|GO:0140014|GO:0006401|GO:1901575|GO:0044248|GO:0071704|GO:0008152|GO:0006289|GO:0046483|GO:0009057|GO:0034645|GO:0051716|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:0006284|GO:0006261|GO:0016043|GO:0006974|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0044238|GO:0018130|GO:0071840|GO:0050896|GO:0090304|GO:0034654|GO:0006950|GO:0019439|GO:0006996|GO:0071897|GO:1901361|GO:0007049|GO:0019438|GO:0048285|GO:0034655|GO:0044265|GO:0033554|GO:0006260|GO:0006271|GO:0006259|GO:0008296|GO:0016788|GO:0003676|GO:0003887|GO:0004518|GO:0005488|GO:0003824|GO:0016796|GO:0016779|GO:0016772|GO:0004527|GO:0004536|GO:0016740|GO:0097159|GO:0003677|GO:0016787|GO:0004529|GO:0140097|GO:1901363|GO:0008408|GO:0034061|GO:0016895|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:1902494|GO:1990234|GO:0008622|GO:0070013|GO:0110165|GO:0043226|GO:0043229|GO:0000228|GO:0061695|GO:0042575|GO:0043232|GO:0043228|GO:0032991|GO:0005622|GO:0005694|GO:0043227|GO:0031981","13397688",1,2.27735204998116,2.29312587595976,2.29312587595976,2.31171292589189,2.04477084695781,2.41007708022204,2.94660098232576,2.04560193844939,2.3678291003411
"AT2G27130","LTPG12",NA,"NM_128271|NP_565637",817255,"3702.AT2G27130.1",NA,"13397716",1,3.23383620901673,3.02891759975728,3.14176962282121,2.71411409338167,2.89493514954032,3.0332201377932,2.83119669925,3.16273083013144,3.03541011977672
"AT2G27140",NA,NA,"NM_128272|NP_565638",817256,"3702.AT2G27140.1",NA,"13413641",1,7.55128175134683,7.49160325264121,7.52458741165349,7.14420688690679,7.33059303461089,7.41933538112058,7.44164748150236,7.52961982467689,7.4925965724487
"AT2G27145","LCR9","Encodes a member of a family of small,secreted, cysteine rich protein with sequence similarity to the PCP (pollen coat protein) gene family.","NM_001036352|NP_001031429",3768128,"3702.AT2G27145.1",NA,"13413646",1,1.98186716286438,1.95267055973966,2.20391176407426,1.91873002250446,2.12177328813469,1.98959144086778,2.12949420678055,1.95772311442972,1.9662115814451
"AT2G27150","AAO3|AOdelta|At-AO3|AtAAO3","Encodes the aldehyde oxidase delta isoform  catalyzing the final step in abscisic acid  biosynthesis.","NM_001084497|NM_001336104|NM_001336105|NM_001336106|NM_001336107|NM_128273|NP_001077966|NP_001324268|NP_001324269|NP_001324270|NP_001324271|NP_180283",817257,"3702.AT2G27150.2",NA,"13397722",1,3.89610401664123,4.11754250815391,3.86488654819859,4.01723109090854,4.14815730604025,3.96381972627995,3.89610401664123,3.79963275759566,3.71402376734514
"AT2G27160",NA,NA,"NM_001084498|NM_128274|NP_001077967|NP_180284",817258,"3702.AT2G27160.2",NA,"13413649",1,2.35216226600993,2.3368325151509,2.3368325151509,2.43432656720628,2.34520219712719,2.26531742795954,2.3368325151509,2.29112865127287,2.28941214378753
"AT2G27170","SMC3|TTN7","Encodes a member of the Arabidopsis cohesin complex that is essential for viability and sister chromatid alignment.","NM_001084499|NM_001336108|NM_001336109|NM_128275|NP_001077968|NP_001324367|NP_001324368|NP_180285",817259,"3702.AT2G27170.2",NA,"13413656",1,6.32023384522146,6.23206056547188,6.31002755050501,6.41043001630768,6.31002755050501,6.3152672448962,6.30262997368611,6.12888083531842,6.17703927757355
"AT2G27180",NA,NA,"NM_128276|NP_565639",817260,"3702.AT2G27180.1",NA,"13397736",1,2.22961232457919,2.10677349573858,2.03846559873861,1.99069051856278,2.00658608980629,2.00789531964402,2.15893714638246,2.15711595284467,2.07416882711075
"AT2G27190","ATPAP12|PAP12","secreted purple acid phosphatase precursor","NM_128277|NP_180287",817261,"3702.AT2G27190.1",NA,"13413683",1,6.61186078119249,6.71688499442199,6.96415953601876,6.38046211993835,6.56207543747758,6.71655622087447,6.43652414844858,6.7516979152313,6.68433703531953
