"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_HypocotylCC_WT_FLT_Rep1","Atha_Col-0_HypocotylCC_WT_FLT_Rep2","Atha_Col-0_HypocotylCC_WT_FLT_Rep3","Atha_Col-0_HypocotylCC_WT_FLT_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep5","Atha_Col-0_HypocotylCC_WT_GC_Rep1","Atha_Col-0_HypocotylCC_WT_GC_Rep2","Atha_Col-0_HypocotylCC_WT_GC_Rep3","Atha_Col-0_HypocotylCC_WT_GC_Rep4","Atha_Col-0_HypocotylCC_WT_GC_Rep5","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3"
"AT3G14900","EMB3120",NA,"NM_112352|NP_188108",820719,"3702.AT3G14900.1",NA,"257207_at",1,1.62787892211841,1.58729479091792,2.1365839541428,1.9530534627402,1.85199328532636,1.89412474822675,1.67941503137859,1.68925777679162,1.83119145463388,1.81104802847762,1.81525226430689,1.97721057125473,1.90890558641414,1.72011582295267,1.80377801578345,1.87602290601397
"AT3G14910",NA,NA,"NM_112353|NP_188109",820720,"3702.AT3G14910.1","GO:0065007|GO:0051336|GO:0050790|GO:0065009|GO:0043087","257208_at",1,3.32835662087003,2.76298501753154,2.93824559160036,2.79548871257937,2.75804788381373,2.72270171462567,3.17789924535222,3.08063777641562,2.62056883156555,2.75879289971129,3.08593875900989,2.89345674253966,2.69472218724123,2.25221267328019,2.70050461512468,2.90103652623028
"AT3G14920",NA,NA,"NM_112354|NP_188110",820721,"3702.AT3G14920.1",NA,"257209_at",1,1.80519961660194,1.71314814852439,1.480780091252,1.59580674786865,1.89328608639276,1.60002423200882,1.70593675608632,1.56005498201043,1.65202503950243,1.98876382982443,1.64838544229278,1.63131792787147,1.69060396336915,1.53748132529062,1.92939512650641,1.7431953223956
"AT3G14930","HEME1",NA,"NM_112355|NM_180256|NM_202587|NP_566495|NP_850587|NP_974316",820722,"3702.AT3G14930.2",NA,"257219_at",1,2.09921235670855,2.16029995931481,1.99247738464211,1.88526172287121,2.14900277268331,2.35146458926691,2.39104680054827,2.14171081229246,2.20834484943828,2.26857298510474,2.15597433941991,2.38522132501489,1.94365242198465,2.33491810749627,2.24698308937098,2.23664126581007
"AT3G14940","ATPPC3|PPC3","Encodes a cytosolic phosphoenolpyruvate carboxylase (PEPC) that has activity when expressed in E.coli. Its mRNA is most abundantly expressed in roots and siliques. PPC3 belongs to the plant-type PEPC family. It can form an enzymatically active complex with a castor bean ortholog of PPC4, which encodes a bacterial-type PEPC.","NM_001338141|NM_112356|NP_001326778|NP_188112",820723,"3702.AT3G14940.1","GO:0016829|GO:0016831|GO:0016830|GO:0003824|GO:0005737|GO:0005829|GO:0110165|GO:0005622","257217_at",1,2.38754412116448,2.77775169888226,2.61830249955266,2.26460213408748,2.20921176799032,2.32870805894873,1.87892145198476,2.33520343264663,2.34871092184469,1.92530449729619,2.43789214836407,2.42678960913739,2.58801415869258,1.72084402610865,2.39081753665389,2.78546465648529
"AT3G14950","TTL2",NA,"NM_001338142|NP_001319556",820724,"3702.AT3G14950.1","GO:0005737|GO:0110165|GO:0005622","257210_at",1,1.75722650192128,1.80887134072365,1.53994276456101,1.82921221045837,1.84302974750689,1.9923936038897,1.80640515321602,1.85323117544493,1.71117018886762,1.739693468569,1.96840855093816,1.86394909416255,1.86386719537319,1.80998474482524,1.84604679328573,2.12978849771157
"AT3G14960",NA,NA,"NM_112358|NP_188114",820725,"3702.AT3G14960.1",NA,"257560_at",1,1.88219859618775,1.90906289132063,1.86806345658291,1.94655677870469,2.06076785373122,2.16578596527609,2.08074162660954,1.84998751332832,1.94380288132811,1.93635831997009,1.84971934775881,2.16122343379416,1.99595831918976,2.25208532296329,2.35484601881735,2.00100496451074
"AT3G14980","IDM1|ROS4",NA,"NM_001338143|NM_001338144|NM_001338145|NM_001338146|NM_001338147|NM_112360|NP_001326242|NP_001326243|NP_001326244|NP_001326245|NP_001326246|NP_188116",820727,"3702.AT3G14980.1",NA,"257265_at",1,2.45011362720798,2.0812148519356,2.1788417377326,2.05806475916406,2.11749754922332,2.16998960624625,1.93334947933978,2.10839746973907,2.09518048430743,2.05033889216746,1.8723003246548,2.05390295977429,2.18983558582962,2.36030700046898,2.58753273001611,2.1825335494698
"AT3G14990","AtDJ1A|DJ-1a|DJ1A",NA,"NM_001035621|NM_112361|NM_180257|NP_001030698|NP_188117|NP_850588",820728,"3702.AT3G14990.1","GO:0006725|GO:0043412|GO:0044260|GO:0046165|GO:0036211|GO:1901617|GO:0009058|GO:0006139|GO:0006793|GO:0046394|GO:0006796|GO:1901360|GO:0006807|GO:0006753|GO:0019538|GO:0044267|GO:0071704|GO:0008152|GO:0016053|GO:1901615|GO:0043436|GO:0046483|GO:0072330|GO:0043170|GO:1901564|GO:0044237|GO:0006066|GO:0044249|GO:0034641|GO:1901576|GO:0009987|GO:0006082|GO:0032787|GO:0006464|GO:0044238|GO:0019637|GO:0044283|GO:0009117|GO:0019752|GO:0055086|GO:0044281|GO:0016829|GO:0016835|GO:0140096|GO:0016836|GO:0003824|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0043229","257216_at",1,11.8728298696293,11.3421294537719,11.7446128480798,11.3180975063437,11.3151971266279,11.6642405109684,11.5877460237382,11.8764794579684,11.5043016278299,11.3252923040967,11.7084741962315,11.6958964566396,11.9693798553369,11.6390947089362,11.7453373301029,11.8544906878667
"AT3G15000","MORF8|RIP1",NA,"NM_112362|NP_566496",820729,"3702.AT3G15000.1","GO:0006725|GO:0046483|GO:0000959|GO:0043412|GO:0043170|GO:0016070|GO:0009451|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:0016071|GO:1901360|GO:0006807|GO:0071704|GO:0008152|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229","257218_at",1,5.39545017260633,4.88457373313001,5.77103650097544,4.69345170518533,4.11888806365858,5.46494645069195,4.73349960687517,5.43824522316367,4.81122238453864,4.86053994533871,5.41190819207512,4.53377445013592,4.87600345851031,5.23210047453226,5.3669618175214,5.16042601609011
"AT3G15010",NA,NA,"NM_112363|NM_202588|NP_188119|NP_974317",820730,"3702.AT3G15010.2","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257266_at",1,6.42721769036528,6.42319390344978,6.5538625050515,6.16642149728917,6.08912069204388,5.941687632653,5.82623212819904,6.27184964253246,5.8137606429591,5.6930944620396,6.29448186635396,6.12358725491091,6.37985139555972,6.54252824496402,6.13148743503937,6.12927126404857
"AT3G15020","mMDH2",NA,"NM_001084687|NM_112364|NP_001078156|NP_188120",820731,"3702.AT3G15020.1","GO:0016491|GO:0003824|GO:0016616|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229","257213_at",1,2.25711783386588,1.82203692937169,1.98114011643711,1.97445006227425,2.23722016480297,2.16033472661831,1.9547117048656,2.05924121561728,1.77827614538362,2.06504740737803,1.72836561264277,2.05513892251183,2.10319382023931,2.32277368928201,2.06297930254836,2.04264167634176
"AT3G15030","MEE35|TCP4","Arabidopsis thaliana TCP family transcription factor. Regulated by miR319. Involved in heterchronic regulation of leaf differentiation.","NM_001202967|NM_001338148|NM_112365|NM_180258|NP_001189896|NP_001319557|NP_188121|NP_850589",820732,"3702.AT3G15030.1","GO:1990837|GO:0043565|GO:0140110|GO:0003676|GO:0003700|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:0098772|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257267_at",1,2.35902942934984,2.60945973028159,2.48632436896599,2.81712838275626,2.18039863040089,2.39870461619894,2.25876307695406,2.48335893395918,2.43656831825571,2.0913320005707,2.58307889589084,2.34830359718113,2.46560918780544,2.35725659784944,2.02597503755493,2.20663429588238
"AT3G15040",NA,NA,"NM_112366|NP_566497",820733,"3702.AT3G15040.1",NA,"257214_at",1,5.29252892691504,5.50700430645569,5.18532275077929,5.7711229697195,6.12647494843615,5.68686482605345,6.16423643737142,5.56800633567158,5.90256862893813,5.68562327235744,5.69511946158426,5.19498451815899,5.72726571719458,5.2792687354135,5.54954089846809,5.76916031987345
"AT3G15050","IQD10",NA,"NM_112367|NP_188123",820734,"3702.AT3G15050.1",NA,"257233_at",1,1.85658844064647,1.80894435194589,1.75320881771027,1.76604567504559,1.77649613484417,1.78617522966871,1.8160555950435,1.70586464353579,1.92224791430409,1.77631252130331,1.75147096455314,1.72696543599283,1.99281658695813,1.90899557416114,1.55713301836587,1.73596940469849
"AT3G15060","AtRABA1g|RABA1g",NA,"NM_112368|NP_188124",820735,"3702.AT3G15060.1","GO:0005768|GO:0043231|GO:0097708|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0031982|GO:0043229|GO:0005737|GO:0012505|GO:0005622|GO:0031410|GO:0043227|GO:0005886","257235_at",1,5.0590988069461,5.4833950360274,5.47689306956799,5.21563354313846,4.96666691365809,5.73786165180016,5.44966258604563,5.46041332802023,5.46481051457557,5.7511701952081,5.26402452271847,4.7484486815425,5.46074670468511,5.99505194772328,5.28648247275584,6.08842775558072
"AT3G15070","CTL02|TEAR2",NA,"NM_001202968|NM_112369|NP_001189897|NP_566498",820736,"3702.AT3G15070.1","GO:0061659|GO:0016740|GO:0004842|GO:0140096|GO:0003824|GO:0019787|GO:0061630","257215_at",1,7.65294301504278,7.2157446369946,7.27000494030541,7.65294301504278,7.57223013411683,7.48912353395364,7.38414885660693,7.88833525669092,7.3385951044604,7.2259693162854,6.94630212666999,6.93094939661683,6.77180225222078,6.58252058528716,6.9580936975636,6.46811092575547
"AT3G15080",NA,NA,"NM_112370|NP_566499",820738,"3702.AT3G15080.1","GO:0016787|GO:0016788|GO:0004518|GO:0004527|GO:0003824|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257211_at",1,4.46840388870926,4.45071490809183,4.62521499143738,4.48770836583707,4.13142001350002,4.72459371169056,4.44762158566177,4.8861151002236,4.95364255015634,4.79376204193597,4.3276750108268,4.17749141784292,4.418319346521,4.7293894917548,4.50379095854261,4.24824767525126
"AT3G15090",NA,NA,"NM_112371|NP_188127",820739,"3702.AT3G15090.1",NA,"257212_at",1,2.58861669046801,2.50343474520775,2.26799602502307,2.40196517413071,2.20738908986827,2.18525983414159,1.79881584098297,2.47232713446961,2.34794930520918,2.10896993272885,2.27056406003871,2.09905094959537,2.32335587355837,2.15296709214089,2.42835025616354,2.06748911241145
"AT3G15095","HCF243",NA,"NM_001084688|NM_001125158|NM_112372|NP_001078157|NP_001118630|NP_188128",820740,"3702.AT3G15095.1",NA,"257236_at",1,2.80468893431148,2.73092605166919,2.86042064852505,2.58041370327356,2.41718015082805,2.69602571730445,2.59527044579035,2.71147395772423,2.29152793583622,2.55214351977123,2.63845147215984,2.3887208118141,2.66648041153137,2.75650699169202,2.69474903254855,3.0803788273776
"AT3G15110",NA,NA,"NM_112373|NP_566500",820741,"3702.AT3G15110.1","GO:0009534|GO:0031976|GO:0009579|GO:0043231|GO:0034357|GO:0042651|GO:0031984|GO:0110165|GO:0043226|GO:0016020|GO:0009535|GO:0009507|GO:0043229|GO:0009536|GO:0005737|GO:0005622|GO:0043227","256856_at",1,1.82761588048247,1.88226971638335,2.07908862700595,1.95895511903561,1.91617476561602,2.06367510728283,1.88606729014842,1.93935786821625,1.83185484874366,1.54226090835818,1.84593176116734,1.63098413877313,1.82412891881469,2.03068345163259,1.71639488250455,1.91897914445304
"AT3G15120","BRP1",NA,"NM_001338149|NM_112375|NP_001327597|NP_188130",820743,"3702.AT3G15120.1","GO:0010629|GO:0010628|GO:2000113|GO:0051171|GO:2001251|GO:0031325|GO:0045944|GO:0010467|GO:0031935|GO:1903507|GO:0051128|GO:2001141|GO:0097549|GO:0006139|GO:0031936|GO:0050789|GO:0006351|GO:0006807|GO:0016458|GO:1902275|GO:0051129|GO:0048518|GO:0040029|GO:0071704|GO:0045893|GO:0043170|GO:0033043|GO:0044237|GO:0032774|GO:0009892|GO:0016043|GO:0034641|GO:0010604|GO:0051172|GO:0044238|GO:0018130|GO:0048522|GO:0071840|GO:0034654|GO:0051276|GO:0045892|GO:0050794|GO:0019438|GO:0006325|GO:0045934|GO:0019222|GO:0031327|GO:0031323|GO:0051173|GO:0006725|GO:0031324|GO:0048519|GO:0051253|GO:1902680|GO:0016070|GO:1902679|GO:0044260|GO:0034401|GO:0006357|GO:0009058|GO:0006355|GO:0009891|GO:0009893|GO:1901360|GO:0009889|GO:0045935|GO:0044271|GO:0010639|GO:0010557|GO:0006342|GO:0010556|GO:0010468|GO:0048523|GO:0060968|GO:0008152|GO:0033044|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:0044249|GO:0031328|GO:1901576|GO:0009987|GO:0045814|GO:1901362|GO:0051252|GO:0080090|GO:0010558|GO:0090304|GO:0031326|GO:0060255|GO:0006996|GO:0019219|GO:0010605|GO:0065007|GO:1903506|GO:1903508|GO:0051254|GO:0006366|GO:2000112|GO:0016462|GO:0003682|GO:0005488|GO:0003824|GO:0016787|GO:0016818|GO:0016817|GO:0005515|GO:0017111|GO:0042393|GO:0016887|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","256885_at",1,2.47257278216301,2.61407753810294,2.21462780189378,2.13495672353075,2.28947731612757,2.14951619669971,2.50961942252074,2.31605522757845,2.3851818050039,2.24632952135201,2.74525147771537,3.01778366942087,3.13881765664637,2.5631236206544,3.0442737151326,3.19779515564067
"AT3G15130",NA,NA,"NM_112376|NP_188131",820744,"3702.AT3G15130.1",NA,"256886_at",1,1.93149146337403,1.81662773511093,1.83877749515579,1.88439467579102,1.83127451763218,1.77602650841314,1.91627807706924,2.12826932506364,1.94438031046589,1.94894671045952,1.84735206901291,1.80694050691197,1.81874834831548,1.74837832161567,1.83471252659124,1.91567083843475
"AT3G15140","ERI-1",NA,"NM_001338150|NM_112377|NP_001327308|NP_566502",820745,"3702.AT3G15140.1",NA,"256858_at",1,2.10659027021596,2.04098962481653,2.08885394004159,2.26952315819012,2.49517861372696,2.14049455489302,2.03604473774778,2.04780073071177,2.03336762569736,1.95295548513511,1.92978376905698,2.12367619505097,1.88634824377937,1.90310994632484,2.25202247506957,1.91807055574881
"AT3G15150","ATMMS21|HPY2|MMS21|NSE2","Encodes a SUMO E3 ligase that regulates endocycle onset and meristem maintenance.","NM_112378|NP_188133",820746,"3702.AT3G15150.1","GO:0006281|GO:0006725|GO:0006302|GO:0043412|GO:0044260|GO:0036211|GO:0018193|GO:0006139|GO:1901360|GO:0006807|GO:0000725|GO:0044267|GO:0019538|GO:0032446|GO:0071704|GO:0008152|GO:0046483|GO:0018205|GO:0051716|GO:0070647|GO:0043170|GO:0016925|GO:1901564|GO:0044237|GO:0034641|GO:0006974|GO:0000724|GO:0009987|GO:0006310|GO:0006464|GO:0044238|GO:0050896|GO:0090304|GO:0006950|GO:0033554|GO:0006259|GO:0061659|GO:0016740|GO:0140096|GO:0019787|GO:0003824|GO:0043232|GO:0043228|GO:0032991|GO:0005634|GO:0043231|GO:0005694|GO:0005622|GO:1902494|GO:1990234|GO:0000793|GO:0043227|GO:0110165|GO:0043226|GO:0043229","256887_at",1,3.62023465397122,3.89231745951006,3.29416756851008,3.2766393037114,3.04725213200789,3.77941427972697,3.46322958922143,3.37964698502864,2.89994410243205,2.95074610508666,3.44366563318169,2.75851408800661,3.3153259379573,3.67211083921487,3.0732684396392,3.10357891611902
"AT3G15160",NA,NA,"NM_001338151|NM_112379|NP_001327408|NP_188134",820747,"3702.AT3G15160.1",NA,"256888_at",1,2.07243263934436,2.28722103135332,1.84666586049676,2.15673193399519,2.0789590880087,2.10709186423021,2.12476843357721,2.16330877274042,1.97701313584275,2.06525138651678,1.81093673257114,1.91286419000244,2.13416288021517,1.88698680898425,1.9152820943829,1.87860532913079
"AT3G15170","ANAC054|ATNAC1|CUC1","Encodes a transcription factor involved in shoot apical meristem formation and auxin-mediated lateral root formation. The gene is thought not to be involved in stress responses (NaCl, auxins, ethylene). <i>Cuc</i> mutant was first recognized at the heart stage, where embryos lacking two distinct bulges of cotyledonary primordia were observed.","NM_112380|NP_188135",820748,"3702.AT3G15170.1",NA,"256857_at",1,1.93418544061192,1.85755364461252,1.94260940093235,2.16591231276254,2.00339425492888,1.88355388141555,1.98042423462346,1.92752514232167,2.24034094969435,1.99281658695813,1.87141070663116,2.00636867941906,1.96084989038389,2.06424761127977,1.96272140108784,1.99083854946574
"AT3G15180",NA,NA,"NM_001202969|NM_112381|NP_001189898|NP_566503",820749,"3702.AT3G15180.2","GO:0005737|GO:0005829|GO:0110165|GO:0005622","256854_at",1,4.0154549836414,3.92105101788837,4.22472692037458,4.24371076960999,3.96418769798722,4.28844069833295,3.97797028127461,4.32623288373382,4.43072137623051,4.29739087643642,3.80965855863132,4.06482245649516,4.21147864677948,4.03743948166163,3.66028402714854,3.95059460695032
"AT3G15190","PRPS20",NA,"NM_112382|NP_188137",820750,"3702.AT3G15190.1","GO:0003676|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0019843|GO:0043232|GO:1990904|GO:0043228|GO:0032991|GO:0005622|GO:0015935|GO:0110165|GO:0043226|GO:0005840|GO:0043229|GO:0044391","256855_at",1,6.15825822923672,5.78159087096614,5.63931563503313,5.51690996463144,6.23656482556075,5.84652624085747,5.73093449294645,5.80502235300114,5.7615381383871,6.00488988945046,5.72698700032192,5.46723932357809,5.33834911202941,5.60939828533199,5.86963477625232,5.27338660975469
"AT3G15200",NA,NA,"NM_112383|NP_188138",820751,"3702.AT3G15200.1",NA,"256884_at",1,1.53304668841547,1.76984008167379,1.8025738039774,1.82769924853134,1.69194580093655,1.76389932480241,1.59702444543816,1.77346866696059,1.89112668520224,1.42502285726958,2.07818262469874,1.95836250679605,1.90402514881979,1.77387257467119,1.76848707784227,1.89350441371692
"AT3G15210","ATERF-4|ATERF4|ERF4|RAP2.5","Encodes a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family (ATERF-4). The protein contains one AP2 domain. Acts as a negative regulator of JA-responsive defense gene expression and resistance to the  necrotrophic fungal pathogen Fusarium oxysporum and antagonizes JA inhibition of root elongation.","NM_112384|NP_188139",820752,"3702.AT3G15210.1",NA,"257053_at",1,5.77387391517805,5.83347119304297,5.87075908843483,5.65688225743256,4.58142780345176,5.7837012697357,5.79925981050065,5.46621536454786,5.49150808652716,5.17406660086411,6.11751104431818,5.70026594330435,5.83941488549741,5.79386916205696,6.0829501459554,5.89970027602221
"AT3G15220",NA,NA,"NM_112385|NP_188140",820753,"3702.AT3G15220.1",NA,"257078_at",1,3.1373316877241,3.04579910103205,2.93128806123422,2.889233069718,2.91372001538875,3.10423972214695,2.74109794635035,3.16061458624101,3.08719603484207,2.8138186412044,3.01739392642502,2.92043817770254,2.84819846187879,2.61069175172122,3.18208492448869,3.04135221362799
"AT3G15240",NA,NA,"NM_001084689|NP_001078158",820755,"3702.AT3G15240.2",NA,"257080_at",1,6.22360101639319,6.89303229422889,6.30087419014491,6.50197180660103,6.47150744499218,6.68630794692081,7.90323175827742,6.23487206759131,6.77350551501942,6.68004861011367,7.2720475953013,6.73558140695905,6.98808883292662,7.27742503935348,7.30040990221189,6.81485791659647
"AT3G15240",NA,NA,"NM_001084689|NP_001078158",820755,"3702.AT3G15240.2",NA,"257079_at",1,4.51649269311752,5.04144841721927,4.77293404382082,4.98101428102053,4.85262183878852,5.07951553367392,6.10708143421838,4.93710064837113,5.36604469865725,5.08206840694594,5.20196839133653,5.01109837038201,5.43972967287616,5.52610093466109,5.14834340954339,5.18251410744571
"AT3G15250",NA,NA,"NM_112388|NP_188143",820756,"3702.AT3G15250.1",NA,"257049_at",1,1.57871235852919,1.62505993215152,1.5486120292073,1.69536582843265,1.82703744277805,1.54249871506042,1.7159694761033,1.56308834890452,1.8069482818188,1.51493619276861,1.67114919309054,1.84952361510686,1.74038843301704,1.85254275534733,1.8818280569958,1.87473781226583
"AT3G15260",NA,NA,"NM_112389|NM_202589|NP_188144|NP_974318",820757,"3702.AT3G15260.2","GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0006470|GO:0044237|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0006807|GO:0016311|GO:0044267|GO:0019538|GO:0071704|GO:0008152|GO:0016788|GO:0016791|GO:0003824|GO:0016787|GO:0004722|GO:0140096|GO:0004721|GO:0042578","257050_at",1,5.51433278219941,5.78493050065086,5.65308314429979,5.74477281188366,5.45671745001015,5.87845838194286,6.07553757313517,5.63693567499238,5.57718059675679,6.01757911886168,5.74331440770732,6.05339853365787,5.79000068943815,5.5762345618491,5.56094969821415,5.27347663844679
"AT3G15270","SPL5","Encodes a member of the SPL (squamosa-promoter binding protein-like)gene family, a novel gene family encoding DNA binding proteins and putative transcription factors.  Contains the SBP-box, which encodes the SBP-domain, required and sufficient for interaction with DNA. It is involved in regulation of flowering and vegetative phase change.  Its temporal expression is regulated by the microRNA miR156. The target site for the microRNA is in the 3'UTR.","NM_112390|NP_188145",820758,"3702.AT3G15270.1",NA,"257051_at",1,1.84812327730285,1.77135309922949,1.72295548463646,1.68891221235897,1.96313468750273,1.95087772557744,1.87630268482018,1.91671664863149,1.69824918798383,1.73423323414058,1.83780525640026,1.9752611233379,1.83133406713227,2.06642346489685,1.63476168710188,1.987151642208
"AT3G15280",NA,NA,"NM_112391|NP_566504",820759,"3702.AT3G15280.1",NA,"257059_at",1,1.7654480560162,1.83547545548119,1.64257229398467,1.76736061762055,1.82779244159697,1.70065787452944,2.00195988401036,1.66474104559683,1.78723561391192,1.77171086036395,1.5656354828186,1.95163207350536,1.77916174644056,1.79950011541132,1.76353549441184,1.87848442249851
"AT3G15290",NA,NA,"NM_001338152|NM_112392|NP_001327595|NP_188147",820760,"3702.AT3G15290.1",NA,"257052_at",1,7.56320937340134,7.28734230246988,7.52204880722438,7.077471318212,7.19014762756954,7.85125586412358,7.44094539088063,7.65181148731299,7.26791179387114,7.40842641199051,7.3921402847851,7.24860172001882,7.41887343063009,7.13253349463003,7.56197371481565,7.67664258986238
"AT3G15300","MVQ4",NA,"NM_112393|NP_188148",820761,"3702.AT3G15300.1",NA,"257105_at",1,2.04530630445973,1.93863388296168,1.98879713211335,2.04363934273343,1.71772054785557,1.95291618186956,1.70501633604271,2.04572009464637,2.03169583449991,1.89654157721918,2.19610426471885,1.66040694166775,1.99281658695813,2.27885026095432,1.7038522210525,2.22065490763565
"AT3G15350",NA,NA,"NM_112398|NM_202590|NP_566506|NP_974319",820766,"3702.AT3G15350.2",NA,"257056_at",1,1.61489014408138,1.98933626518711,1.82055043597401,1.80552749819295,1.77315751009484,1.60402759016819,1.55927500777053,1.85472770219713,1.90551447096147,1.78451675512487,1.79239738053369,1.95163207350536,1.854508029884,1.87403860227891,1.68890920825306,1.75682842982936
"AT3G15351",NA,NA,"NM_001035622|NM_001161146|NM_001338154|NM_001338155|NM_001338156|NM_001338157|NM_112399|NP_001030699|NP_001154618|NP_001327625|NP_001327626|NP_001327627|NP_001327628|NP_566507",820769,"3702.AT3G15351.1",NA,"257055_at",1,6.16364852557458,6.34601518515884,6.16808273442093,6.09814332215255,6.14970115968132,6.0658650264127,6.13730792670757,6.18313500782764,5.54888270253778,5.91789210480623,6.41515533111804,6.12444338005563,6.13532006798213,6.1379046367533,6.26571241271127,5.98205369852595
"AT3G15352","ATCOX17|COX17","Encodes protein similar to yeast COX17, a copper-binding protein that mediates the delivery of Cu to the mitochondria for the assembly of a functional cytochrome oxidase complex.","NM_001338158|NM_001338159|NM_001338160|NM_112400|NP_001327629|NP_001327630|NP_001327631|NP_566508",820770,"3702.AT3G15352.1","GO:0005507|GO:0043169|GO:0046872|GO:0043167|GO:0036094|GO:0005488|GO:0046914","257058_at",1,4.01781707405569,3.91957066825115,4.07110926119761,3.5168187805881,3.14416161459947,3.78427555875261,3.97683683402812,3.6174090490746,3.46622245722766,3.27313960784585,4.80741699587832,4.41049246837119,4.71091808858265,4.27172494417943,4.82912509341415,4.67889826305161
"AT3G15353","ATMT3|MT3","metallothionein, binds to and detoxifies excess copper and other metals, limiting oxidative damage","NM_001202970|NM_112401|NP_001189899|NP_566509",820771,"3702.AT3G15353.1",NA,"257054_at",1,2.22874782806314,2.06664926554831,2.01040121777906,1.79444684245584,2.01978610918283,1.76946185524231,1.89149619529121,1.86309428695623,1.83811834562417,1.65462904479844,2.04503692952648,1.92534982553488,1.88227357531038,1.83402984813242,1.82790081148676,1.85827310613907
"AT3G15355","PFU1|UBC25",NA,"NM_112402|NP_188154",820772,"3702.AT3G15355.1","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0000209|GO:0019538|GO:0044267|GO:0032446|GO:0008152|GO:0071704|GO:0061650|GO:0016740|GO:0004842|GO:0140096|GO:0019787|GO:0003824|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","258382_at",1,2.06489201294626,2.04519631558605,1.82599489153064,2.00878149032974,1.57484076795393,1.96257765406899,1.93548735153284,1.97047760472162,1.94110134234789,1.95116235583205,2.00853572471666,1.80502053089133,2.03670469236951,1.94583991172269,2.26076890185758,2.28088091635061
"AT3G15357",NA,NA,"NM_112403|NP_566510",820774,"3702.AT3G15357.1",NA,"258397_at",1,4.9234627713441,5.04929526844542,5.03054332044418,5.23141630245882,5.34350826024536,5.05964328671861,4.70982627710147,5.02829186270862,4.76303336822779,4.89442008282032,4.69753448775342,4.11544424988809,4.17801205598233,4.84089012586708,5.25214037340065,4.69852096619638
"AT3G15360","ATHM4|ATM4|TRX-M4","encodes a prokaryotic thioredoxin","NM_112404|NP_188155",820775,"3702.AT3G15360.1","GO:0065007|GO:0050789|GO:0042592|GO:0009987|GO:0019725|GO:0065008|GO:0050794|GO:0015036|GO:0016667|GO:0016491|GO:0003824|GO:0005737|GO:0110165|GO:0005622","258398_at",1,1.98917257420195,2.08244315032228,2.07515853341916,2.53348429160864,2.07890234837758,2.15070520621428,2.07749826325353,2.16688017768316,2.16233557501984,2.08761692486173,2.02958153917637,2.3227769976502,2.17752773965185,2.26254313152246,2.13096031380964,1.91039873556093
"AT3G15370","ATEXP12|ATEXPA12|ATHEXP|EXP12|EXPA12","member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio)","NM_001338165|NM_112405|NP_001327548|NP_188156",820776,"3702.AT3G15370.1",NA,"258388_at",1,1.93572555918005,1.69064868922852,2.0568309015714,2.03423817304139,2.18513136443372,1.96928024482828,1.97396525038428,2.25232158794354,2.01025828931777,2.21316177375023,2.11604845415333,1.99976315747993,1.99281658695813,2.00530631517653,2.02050932473647,2.0526834840214
