"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep1","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep2","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep3","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep4","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep1","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep2","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep3","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep1","Atha_Col-0_HypocotylCC_WT_FLT_Rep2","Atha_Col-0_HypocotylCC_WT_FLT_Rep3","Atha_Col-0_HypocotylCC_WT_FLT_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep5","Atha_Col-0_HypocotylCC_WT_GC_Rep1","Atha_Col-0_HypocotylCC_WT_GC_Rep2","Atha_Col-0_HypocotylCC_WT_GC_Rep3","Atha_Col-0_HypocotylCC_WT_GC_Rep4","Atha_Col-0_HypocotylCC_WT_GC_Rep5"
"AT3G50360","ATCEN2|CEN1|CEN2|CML20",NA,"NM_114896|NP_190605",824198,"3702.AT3G50360.1","GO:0022607|GO:0044085|GO:0000280|GO:0022402|GO:0000226|GO:0007098|GO:0051298|GO:0016043|GO:0009987|GO:0031023|GO:1903047|GO:0007099|GO:0070925|GO:0071840|GO:0000278|GO:0007017|GO:0006996|GO:0007049|GO:0140014|GO:0048285|GO:0007010|GO:0043169|GO:0046872|GO:0005509|GO:0043167|GO:0005488|GO:0043232|GO:0043228|GO:0005815|GO:0005622|GO:0015630|GO:0110165|GO:0005856|GO:0005814|GO:0043226|GO:0043229|GO:0005813","252206_at",1,6.08828786085474,6.33791205885148,5.9266417947288,6.28561080709316,5.79760604136291,5.8567787425212,5.91529245292145,5.93883837801239,5.22475046750244,4.91676837154324,5.14392498081489,5.85626393143828,5.29527813944876,5.27344734461244,5.658096089424,5.59765741040454,5.50927147002998,5.69281362221918
"AT3G50370",NA,NA,"NM_001339465|NM_114897|NP_001326662|NP_190606",824199,"3702.AT3G50370.1",NA,"252207_at",1,5.02522028305784,4.65559166090012,3.01606025871802,4.03450573981165,3.60974990358991,4.01566271057998,3.87034144855065,3.91264796131536,3.77325339285232,3.45644669739759,3.44997252254143,3.68941402427562,3.35116847071111,2.73269712496426,3.14045015258582,3.19379556947022,2.7684948627499,3.41415323271117
"AT3G50380",NA,NA,"NM_001339466|NM_001339467|NM_001339468|NM_114898|NP_001326732|NP_001326733|NP_001326734|NP_190607",824202,"3702.AT3G50380.1","GO:0051641|GO:0072666|GO:0033036|GO:0006623|GO:0007034|GO:0034613|GO:0072665|GO:0006810|GO:0006605|GO:0071705|GO:0034067|GO:0072594|GO:0015833|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0042886|GO:0071702|GO:0070727|GO:0065008|GO:0051234|GO:0051235|GO:0051651|GO:0015031|GO:0065007|GO:0051649|GO:0006886|GO:0046907|GO:0033365|GO:0110165|GO:0016020|GO:0019898","252208_at",1,2.22300373762108,2.26304104295502,2.13598906598722,2.27355756850985,2.34863289486605,2.01572545290026,2.20089439263427,2.00483403864751,1.99277487547517,2.34404253413775,2.5115056131377,1.93317713018299,1.74707842021988,2.21907267434142,2.42213076195763,2.26266804963965,2.20730058790674,1.76263617867762
"AT3G50400",NA,NA,"NM_114900|NP_190609",824204,"3702.AT3G50400.1",NA,"252209_at",1,1.94053230388459,2.08014293837993,1.93253423464072,1.97275818864014,1.99020741529469,1.6286116143011,2.02591793671177,1.86239128396621,1.80511076751678,1.87814485558624,1.93893781052049,2.17690627577447,1.93046339677097,1.93594521794467,1.75645568896366,1.82332585703242,1.9238401444889,2.09063405455245
"AT3G50410","DOF3.4|OBP1","Arabidopsis Dof protein containing a single 51-amino acid zinc finger DNA-binding domain, which may play an important roles in plant growth and development.","NM_114901|NP_190610",824205,"3702.AT3G50410.1",NA,"252210_at",1,2.99662665583372,2.72868035805962,2.86753470263338,3.20266279790985,3.12075118982572,2.76037221672603,2.74474459560696,3.49639814280762,4.0705628759553,3.4690374247614,3.9757260126057,2.99460076895439,2.57043992142357,4.23013987848709,2.7932190673027,3.18032360521538,3.3549988702212,2.67705948232032
"AT3G50420",NA,NA,"NM_001339469|NM_114902|NP_001327161|NP_190611",824206,"3702.AT3G50420.1",NA,"252216_at",1,2.06040501782627,2.11264314484797,1.9890964239323,2.04870267541574,1.92219944875107,2.03038038768266,1.95114250197423,2.26075831198578,1.94052586647167,1.89652713367812,2.0617930402711,1.91087764822026,1.98180353727979,2.10285044291464,1.88606503530176,2.15506744723667,2.27982799417515,1.97591193320538
"AT3G50430",NA,NA,"NM_001339470|NM_114903|NP_001327464|NP_190612",824207,"3702.AT3G50430.1",NA,"252157_at",1,2.49947964797662,2.41900678742764,2.81550721073615,2.37601164967604,2.49195496454535,2.33494408661206,2.8455164198621,2.80316514505203,2.87854977961643,2.5727290727637,2.51912244731068,2.6524240788457,2.72036866188703,2.47906097054918,2.50018771449903,3.25912882891443,2.62772563373453,2.56657575447073
"AT3G50440","ATMES10|MES10","Encodes a protein shown to have methyl jasmonate esterase activity in vitro. This protein does not act on methyl IAA, MeSA, MeGA4, or MEGA9 in vitro.","NM_114904|NP_566932",824208,"3702.AT3G50440.1","GO:1901615|GO:0006725|GO:0043436|GO:1901360|GO:0044237|GO:0009987|GO:0006082|GO:0019752|GO:0032787|GO:0044281|GO:0071704|GO:0008152|GO:0016787|GO:0052689|GO:0016788|GO:0003824","252168_at",1,2.10082937212311,2.2446160883949,2.18011007338574,2.52283574714745,2.22868085681569,2.27182579810334,2.1996854426536,2.12843964273162,2.38153211374974,2.22678042697288,2.28736070263678,2.36961289781594,2.21503249615881,2.16191832722516,1.99853609416202,2.465831546438,2.55149315562985,1.98791115006265
"AT3G50480","HR4","Homolog of RPW8","NM_001339471|NM_114908|NP_001325500|NP_566933",824212,"3702.AT3G50480.1",NA,"252170_at",1,3.0707247130891,3.05329540593162,3.01247581591868,2.84956802648993,2.92896315536965,2.9420243823984,2.93903810943241,2.83912503512828,3.08753946596701,2.39870734939212,2.89152645423009,2.93718011445068,2.98220214372608,3.09582349435372,2.79056915656033,2.77370501285385,3.04188371218532,2.85113375381886
"AT3G50500","SNRK2-2|SNRK2.2|SPK-2-2|SRK2D","encodes a member of SNF1-related protein kinases (SnRK2) whose activity is activated by ionic (salt) and non-ionic (mannitol) osmotic stress.  Enzyme involved in the ABA signaling during seed germination, dormancy and seedling growth.","NM_001203118|NM_114910|NP_001190047|NP_190619",824214,"3702.AT3G50500.2","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0007154|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0065007|GO:0016310|GO:0035556|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","252166_at",1,9.53112468940603,9.78810463662765,9.81601387754982,9.58963708110973,9.84701084866919,9.89071363525323,9.9338687572102,9.97847619800354,9.61632955145187,9.85229863786739,9.4837752819179,9.66063211961912,9.84877544056692,9.54971768934344,9.80396770984646,9.80730282550869,9.75393385929227,9.64961860344407
"AT3G50520",NA,NA,"NM_114912|NP_190621",824216,"3702.AT3G50520.1","GO:0016853|GO:0016866|GO:0003824|GO:0005737|GO:0110165|GO:0005622","252169_at",1,2.18820221294281,2.14004827049839,2.77278104083707,2.41211010907826,2.53531404178941,2.39838980582304,2.21285927691177,2.07673240958336,2.35355261286063,2.29096222171028,2.21034522758269,2.10402270490933,2.25584158296505,2.74890285602555,2.65016225280067,2.46893975923822,2.4408461735349,2.32757323741859
"AT3G50530","CRK","CDPK-related kinase","NM_001203119|NM_114913|NP_001190048|NP_190622",824217,"3702.AT3G50530.2","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0006468|GO:0007154|GO:0009987|GO:0018105|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0046777|GO:0065007|GO:0018209|GO:0016310|GO:0035556|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0005488|GO:0003824|GO:0016772|GO:0004674|GO:0005515|GO:0005516|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","252158_at",1,2.43337524317154,2.00195437109175,2.07439224319291,2.00718038695275,2.37595002122847,2.14281915755303,2.12383402515176,2.15744764172373,2.25818327574647,2.05725402660884,1.98282643388834,1.99570276303305,2.29763643829395,2.14378001733359,1.94702924463505,2.18899339084691,2.15760808322166,1.9099948055105
"AT3G50540",NA,NA,"NM_114914|NP_190623",824218,"3702.AT3G50540.1",NA,"252159_at",1,2.53620354252964,2.65987150745565,2.72846203632809,2.70329341520002,2.42534755032865,2.61266279735304,2.49568115302565,2.49012003866905,2.52035140901326,2.31240880427792,2.55157731423572,2.71511850196223,2.55296694190551,2.23931244484465,2.40285460588954,2.45541860755698,2.61935024337677,1.96411537792562
"AT3G50550",NA,NA,"NM_114915|NM_180344|NP_566934|NP_850675",824219,"3702.AT3G50550.1",NA,"252165_at",1,1.86699549661875,1.90805156894786,1.74377982125973,1.94001833651355,2.0355835694106,1.88733418946498,1.96592427487914,1.74845473097036,1.90302156161599,1.81872010707974,1.84726298783446,2.10876358926947,1.92800648896137,1.96951975063247,1.80728842551263,2.19584929012989,2.03363645573687,1.93753909677842
"AT3G50560",NA,NA,"NM_114916|NP_566935",824220,"3702.AT3G50560.1",NA,"252167_at",1,2.18216266547942,2.09021916746686,2.28098953611694,2.02046133582072,1.96409047472688,2.28815760856441,2.18163228885121,2.34754575293291,2.16226479617206,2.14679261628397,2.32256087799899,2.06802506576076,2.87993839613415,2.63735014882731,2.03719166303892,2.18187882634056,2.37725060358899,2.6541131560102
"AT3G50570",NA,NA,"NM_001339473|NM_114917|NP_001327871|NP_190626",824221,"3702.AT3G50570.1",NA,"252160_at",1,1.9986630352767,1.96656146849692,2.07215760433439,1.91462546323041,1.98874817272718,1.94815962115836,2.13763970245594,2.18620901478755,2.03322975985483,1.80812950320061,2.15858992416215,2.10603911560751,2.08972797440628,2.085338630083,1.94929427268354,1.91626020523229,2.43593000980411,1.86401225976592
"AT3G50580",NA,NA,"NM_114918|NP_190627",824222,"3702.AT3G50580.1",NA,"252161_at",1,2.28142063400016,2.28355034310247,2.35520372919569,2.08897545154312,2.07138944859874,2.00492657366806,1.96415624352768,2.05440001145103,2.10651320645643,2.12384341148692,1.95379812011595,2.118533977137,2.04270316103045,2.11642018910092,2.54199626772427,2.10349292327935,2.0682867295782,2.02346388580752
"AT3G50590","TWD40-1",NA,"NM_001339474|NM_114919|NP_001326234|NP_190628",824223,"3702.AT3G50590.1","GO:0022607|GO:0044085|GO:0016236|GO:0043170|GO:1901564|GO:0044237|GO:0016043|GO:0009987|GO:0044238|GO:0070925|GO:0061919|GO:0071840|GO:0007033|GO:0006996|GO:0006807|GO:0006508|GO:0000045|GO:0009056|GO:1905037|GO:0019538|GO:0006914|GO:0008152|GO:0071704|GO:0044248|GO:0098588|GO:0005737|GO:0043231|GO:0005622|GO:0005774|GO:0005773|GO:0043227|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005776|GO:0098805","252171_at",1,3.8876012493798,3.7487077215545,3.2510763128218,3.51862703380227,3.6953928326271,3.33050039373624,3.68452008381182,3.76215812717473,4.08038777927125,2.76778138754157,3.64297934768074,3.10527681251159,2.87838212630138,3.67710152062896,3.68671922789308,3.72577224029155,3.42019216502891,3.38965062476635
"AT3G50590","TWD40-1",NA,"NM_001339474|NM_114919|NP_001326234|NP_190628",824223,"3702.AT3G50590.1","GO:0022607|GO:0044085|GO:0016236|GO:0043170|GO:1901564|GO:0044237|GO:0016043|GO:0009987|GO:0044238|GO:0070925|GO:0061919|GO:0071840|GO:0007033|GO:0006996|GO:0006807|GO:0006508|GO:0000045|GO:0009056|GO:1905037|GO:0019538|GO:0006914|GO:0008152|GO:0071704|GO:0044248|GO:0098588|GO:0005737|GO:0043231|GO:0005622|GO:0005774|GO:0005773|GO:0043227|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005776|GO:0098805","252162_at",1,2.00553245838487,2.17439970266536,2.07435882574609,2.20233747492331,2.37726127955496,2.11122859479144,2.02591793671177,2.02254036303411,2.04443739183443,2.35760012904491,2.09351286705532,2.24560638957952,2.19265284945291,2.22372055355155,2.55329467734363,2.47078744473973,2.2075911674214,2.06824887588449
"AT3G50610","CEP9",NA,"NM_001339475|NM_114921|NP_001325993|NP_190630",824224,"3702.AT3G50610.1","GO:0051239|GO:0022603|GO:0007275|GO:0006811|GO:0006810|GO:0032502|GO:0071705|GO:2000026|GO:0048366|GO:0048367|GO:0050789|GO:0051179|GO:0048731|GO:0051234|GO:0009653|GO:0050793|GO:0006820|GO:0048856|GO:0065007|GO:0032501|GO:0015698|GO:0005488|GO:0030545|GO:0030546|GO:0048018|GO:0005515|GO:0098772|GO:0005179|GO:0005102|GO:0110165|GO:0005576","252163_at",1,1.97408413513227,1.80327231255507,1.8794956272349,2.00034662487258,1.87360040508987,2.01575583658334,1.88332830494515,1.78498599921337,2.09893361394975,2.07803555070912,1.69082358845686,1.92103482418604,1.96720670793345,1.92851273460675,1.75667488546872,1.92895883375589,1.9667259199067,1.94443290894537
"AT3G50620",NA,NA,"NM_001339476|NM_001339477|NM_114922|NP_001327231|NP_001327232|NP_190631",824225,"3702.AT3G50620.1",NA,"252164_at",1,2.10738378206149,2.1132642315891,2.02726772165461,1.94985431975125,1.86969931452992,2.24458166710207,2.04719835197519,2.00021958773996,2.13817623371108,2.6762555643274,2.05603939372335,2.10242037623035,2.10854343779988,1.92705995884152,2.10380683936168,2.08910235485321,1.99039653376276,2.29879967758623
"AT3G50630","ICK2|KRP2","Kip-related protein (KRP) gene, encodes CDK (cyclin-dependent kinase) inhibitor (CKI), negative regulator of cell division. A member of seven KRP genes found in Arabidopsis thaliana. Differential expression patterns for distinct KRPs were revealed by in situ hybridization.  Gene was isolated from a yeast two hybrid screen as an interacting protein of CDC2A. Recombinant protein has a strong kinase inhibitor activity in vitro. Transcript is expressed in all tissues examined but is differentially distributed from ICK1. Controls the onset of the endoreduplication cycle through inhibition of CDKA;1. The KRP2 protein abundance is regulated by proteolysis through CDKB1;1 phosphorylation.","NM_001339478|NM_114923|NP_001326590|NP_190632",824226,"3702.AT3G50630.1",NA,"252180_at",1,2.6706009246923,3.32174778269524,3.21056514459243,3.14939806148599,3.13387027596822,3.21547183588343,3.14449137019499,3.16465213823526,2.91343501973114,3.52804506408758,3.10870586082647,3.03383288557726,3.25328247731152,3.20074818639102,3.13710516244878,3.39930964125255,3.23530114092182,3.23057061130113
"AT3G50640",NA,NA,"NM_114924|NP_190633",824227,"3702.AT3G50640.1",NA,"252172_at",1,2.21315316805227,2.20435023806412,2.49837612686588,2.21211116706255,2.24840570471005,2.76653508354896,2.27790612941412,2.21578992747106,2.27715683461053,2.11443064585106,2.20757252671713,2.36063012289243,2.53796165617669,2.32660329671434,2.20538093865573,2.28029595229408,2.24110984864444,2.25182091335101
"AT3G50650",NA,NA,"NM_114925|NP_190634",824228,"3702.AT3G50650.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0019222|GO:2000112|GO:0031323|GO:1990837|GO:0043565|GO:0003700|GO:0003676|GO:0140110|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:1901363|GO:0098772|GO:0003690|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","252173_at",1,1.98615103091968,2.05933924694162,1.86159378345217,1.94048817544174,1.88331993529158,1.98316964993077,1.70970168942291,1.94798326610124,1.97028495478846,1.89652713367812,1.89578497849288,2.13190899286153,2.0666042820392,2.00465783570981,1.7283706582883,1.95692627690285,1.75787053198173,1.82432797623905
"AT3G50660","AtDWF4|CLM|CYP90B1|DWF4|PSC1|SAV1|SNP2","Encodes a 22&#945; hydroxylase whose reaction is a rate-limiting step in brassinosteroid biosynthetic pathway. The protein is a member of CYP90B gene family. CLM is an epi-allele  with small, compressed rosette, reduced internode length, and reduced fertility, appears in selfed ddm mutant plants possibly due to loss of cytosine methylation. Transcripts accumulate in actively growing tissues, and GUS expression is negatively  regulated by brassinosteroids. Localized in the endoplasmic reticulum. The in vitro expressed protein can perform the C-22 hydroxylation of a variety of C27-, C28- and C29-sterols. Cholesterol was the best substrate, followed by campesterol. Sitosterol was a poor substrate.","NM_001339479|NM_114926|NP_001327730|NP_190635",824229,"3702.AT3G50660.1","GO:0016125|GO:1901615|GO:0006629|GO:0008202|GO:1901360|GO:0055114|GO:0071704|GO:0008152|GO:0044238|GO:0016491|GO:0003824|GO:0004497","252184_at",1,3.97856849515734,3.73192206827242,4.13146192234013,3.81574688288412,3.95552580799869,3.80564209530479,3.70614852907093,3.91083771042519,3.92361125922778,3.36192302380187,3.93526389485456,3.94771886022538,3.91898303992228,4.03078323874045,4.12237657245666,3.93026102213047,3.94134918822062,3.94866099891906
"AT3G50670","U1-70K|U1SNRNP","Encodes U1 snRNP 70K","NM_114927|NM_180345|NP_190636|NP_850676",824230,"3702.AT3G50670.1","GO:0006725|GO:0046483|GO:0016070|GO:0043170|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:0016071|GO:1901360|GO:0006807|GO:0000377|GO:0006397|GO:0000375|GO:0000398|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:0003729|GO:1901363|GO:0017069|GO:0005488|GO:0097159|GO:0005634|GO:0043231|GO:0005685|GO:0005684|GO:0110165|GO:0043226|GO:0005681|GO:0043229|GO:1990904|GO:0097525|GO:0030532|GO:0032991|GO:0005686|GO:0071004|GO:0005622|GO:0071011|GO:0043227|GO:0120114","252182_at",1,9.15039161187779,9.11404930587392,8.56338171810932,9.0504936150936,8.76644731574062,8.37198578790516,8.82144976876167,9.01186317061042,8.85631624413969,8.51098899162327,8.88358631176358,8.794043583119,8.68316371586109,8.76890041189021,8.4332701013592,8.86968172333784,8.84202650453566,8.15993407964856
"AT3G50685",NA,NA,"NM_114928|NP_566937",824232,"3702.AT3G50685.1",NA,"252181_at",1,6.09912192350483,6.05247064968033,5.8016350727028,6.27838495553525,5.73971117174115,5.94160661240829,5.61989609437298,5.89261822185525,5.8644601132527,5.61766477807347,5.75289219903108,5.70208241312336,5.6637989278969,5.57684995833558,5.78168975485625,5.27825367024427,5.08968960447141,5.21279344492448
"AT3G50690",NA,NA,"NM_114929|NP_190638",824233,"3702.AT3G50690.1","GO:0005515|GO:0005488|GO:0042393|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","252174_at",1,3.77633186285218,3.7968591449128,2.83753189005309,3.41737217687531,3.28459261925847,3.20748957773536,3.28207984640437,4.2260981731539,3.61690347272677,2.94695073194237,3.61389496689443,3.25701445432718,3.15878220312099,3.4071547431725,2.94375284092275,3.41990442653734,3.29788839712787,2.97225117427817
"AT3G50700","AtIDD2|IDD2","zinc finger protein, similar to maize Indeterminate1 (ID1)","NM_114930|NP_190639",824234,"3702.AT3G50700.1","GO:1990837|GO:0043565|GO:0140110|GO:0003676|GO:0003700|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:0098772|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","252175_at",1,2.15021602420957,2.50270575199293,2.06314995601168,2.08370900738357,1.89304861781731,1.79190606837937,2.06853459626701,2.17418133909346,2.05533870718385,2.04965227007163,1.97641176908297,2.03399565922754,2.0423664330779,2.13946218506179,2.15761564837338,2.17497381106346,2.32767294728253,1.97304430873865
"AT3G50720","PEG7",NA,"NM_114932|NP_190641",824236,"3702.AT3G50720.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","252176_at",1,2.00454087364225,2.11506509262708,2.01311587879372,1.92938739411095,1.93905594848336,1.96678280318634,2.04535936268073,1.89977014511936,1.94083439190057,2.09660438383001,2.01524207938659,2.02796132004452,2.1195854317189,2.04469337511528,2.07742660862488,2.02097135998601,2.09654675774147,2.12817684400137
"AT3G50730",NA,NA,"NM_114933|NP_190642",824237,"3702.AT3G50730.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","252177_at",1,2.56645939479976,2.60934513428604,2.46474207652716,2.46454721098361,2.40431283123312,2.3330567446641,2.82161033670939,2.42102438283918,2.37952609977772,2.39992018385556,2.24311480644558,2.48763795233363,2.15641134183622,2.42352999611163,2.41219564961547,2.25654483938858,2.52951463571396,2.1576309865463
"AT3G50740","UGT72E1","UGT72E1 is an UDPG:coniferyl alcohol glucosyltransferase which specifically glucosylates sinapyl- and coniferyl aldehydes. The enzyme is thought to be involved in lignin metabolism.","NM_114934|NP_566938",824238,"3702.AT3G50740.1",NA,"252183_at",1,6.02159430207301,6.00298896876016,5.62022734090916,6.17072416295907,6.23009505003459,6.04547030729557,6.46359553956146,6.16527412362183,6.012095874357,6.19136403138807,6.24154070119177,6.37853069105149,6.02982494616332,6.05569487997539,6.25711103034023,6.01565948390331,6.22090243483637,6.19707790446847
"AT3G50750","BEH1",NA,"NM_114935|NP_190644",824239,"3702.AT3G50750.1",NA,"252178_at",1,2.07765695204624,1.93132841682109,1.90780293361141,2.44649375059211,2.29326115342512,1.95776699692464,1.96415848767687,1.85898704504188,1.94712424269473,2.36851535433141,1.92533670850225,1.76229290826367,2.22223356853129,1.99186347635162,2.12836435825787,1.94206287562262,1.99452059181205,1.84265955041961
"AT3G50760","GATL2","Encodes a protein with  putative galacturonosyltransferase activity.","NM_114936|NP_190645",824240,"3702.AT3G50760.1","GO:0005737|GO:0012505|GO:0043231|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0016020|GO:0043226|GO:0043229|GO:0005886","252179_at",1,2.32541602313232,2.33527000415814,2.34201989086455,2.59428415442216,2.43339413800962,2.28345064738529,2.30563725187056,2.29880065862433,2.57186811734568,2.18146354456208,2.23806240713548,2.3411550554464,2.66930168191533,2.55951555942385,2.06500560358134,2.21030863359313,2.1853992383193,2.4798341127049
"AT3G50770","CML41",NA,"NM_114937|NP_190646",824241,"3702.AT3G50770.1","GO:0007165|GO:0051716|GO:0019932|GO:0019722|GO:0000226|GO:0007154|GO:0016043|GO:0009987|GO:0050789|GO:0071840|GO:0050896|GO:0007017|GO:0050794|GO:0006996|GO:0065007|GO:0007010|GO:0035556|GO:0023052|GO:0043169|GO:0005488|GO:0003824|GO:0046872|GO:0098772|GO:0005509|GO:0043167|GO:0030234","252136_at",1,2.11394634580733,1.95446486022919,2.34084832579952,1.94781555952017,2.14890355596845,2.10057558409226,2.02591793671177,2.11517614018325,2.36146225279688,2.16371111963446,2.15117890933076,2.27820532576732,2.24583077121963,2.04653341699156,2.16070520932277,2.15663952012813,2.2544194145081,2.24702370065085
"AT3G50780",NA,NA,"NM_001339480|NM_114938|NP_001326763|NP_190647",824242,"3702.AT3G50780.1",NA,"252185_at",1,2.20900757689252,2.06773852611271,2.09401888074387,2.24088760614535,2.1996687831145,2.01207121314818,2.17668782200034,2.36020995497086,1.9563692239145,2.13129463759965,1.99632501937032,2.01417934593393,2.60146346767,2.37497302059763,2.01361025372952,2.22936785494552,1.97903858273116,2.17769845103796
"AT3G50790",NA,NA,"NM_001339481|NM_114939|NP_001326079|NP_190648",824243,"3702.AT3G50790.1","GO:0006629|GO:0044237|GO:0009987|GO:0044255|GO:0071704|GO:0044238|GO:0008152|GO:0016787|GO:0052689|GO:0016298|GO:0016788|GO:0047372|GO:0003824","252132_at",1,2.74139301819371,2.7761422918609,2.71007760945161,2.84698925354553,3.01992323920376,2.85295760362476,2.73344399862101,2.72917788231,2.80325685728293,3.30254171133209,3.01292275271611,2.50080339176541,2.80008286872216,3.43595883023095,2.99815808835572,2.88746177525046,2.54387329436713,2.83989333068735
"AT3G50810","CASPL5C2",NA,"NM_001339482|NM_001339483|NM_114941|NP_001326370|NP_001326371|NP_190650",824245,"3702.AT3G50810.1","GO:0110165|GO:0016020","252186_at",1,2.85720186216716,2.78445005903908,2.66736513249055,2.78652204647819,2.76538459821117,3.22566870775461,2.72973060800008,2.72464750362579,2.57430652024777,2.82851196207106,2.63641100655181,2.89406066612252,2.41404254257135,2.84447317173974,3.12009621688598,2.75404087388871,2.77932124573881,2.66731753404984
"AT3G50820","OEC33|PSBO-2|PSBO2","Encodes a protein which is an extrinsic subunit of photosystem II and which has been proposed to play a central role in stabilization of the catalytic manganese cluster. In <i>Arabidopsis thaliana</i> the PsbO proteins are encoded by two genes: <i>psbO1</i> and <i>psbO2</i>. PsbO2 is the minor isoform in the wild-type. Mutants defective in this gene have been shown to be affected in the dephosphorylation of the D1 protein of PSII.","NM_114942|NP_190651",824246,"3702.AT3G50820.1",NA,"252130_at",1,2.99961433235078,3.14884781066789,2.81085254673674,3.10922959657959,3.30318335708507,2.91985309823179,3.01968362044247,3.20558602113295,3.05481774673408,3.05799094804322,3.01667956372054,3.61689188210725,3.30674926470396,3.21782409629922,3.02148193426924,3.24110731503459,3.21782409629922,3.15174421223843
"AT3G50830","ATCOR413-PM2|COR413-PM2","cold acclimation protein WCOR413-like protein beta form. Transcript is not detectable.","NM_114943|NP_190652",824247,"3702.AT3G50830.1",NA,"252135_at",1,5.05102455805498,5.31345788594474,5.56375601692968,5.20815832922364,5.08613628289519,5.36998859389031,5.41784441122573,5.62901109680367,5.34719081312575,5.46140466884663,5.65080058726033,5.40766513627652,6.05792586450672,5.76797617827649,5.68017903420375,6.36191713973074,5.47675953331839,6.36933306334233
"AT3G50850",NA,NA,"NM_114945|NP_190654",824249,"3702.AT3G50850.1",NA,"252187_at",1,2.4968535056961,2.63232110577806,2.89285658269886,2.3493962375518,2.51666544508845,2.46061909990747,2.69143211501131,2.68946632257708,2.76227021211221,2.62342911051843,2.69025979973182,2.79845689962444,2.93082832262261,2.75526174961518,2.93639158781242,3.02524128635533,3.02761501599316,2.67723453546885
