"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col0_sl_noHeat_noAnox_Rep2","Atha_Col0_sl_Heat_noAnox_Rep1","Atha_Col0_sl_Heat_noAnox_Rep2","Atha_Col0_sl_noHeat_Anox_Rep1","Atha_Col0_sl_noHeat_Anox_Rep2","Atha_Col0_sl_Heat_Anox_Rep1","Atha_Col0_sl_Heat_Anox_Rep2","Atha_Col0_sl_noHeat_noAnox_Rep1"
"AT1G01560","ATMPK11|MPK11","member of MAP Kinase","NM_001123738|NM_001331281|NM_001331282|NM_100038|NP_001117210|NP_001322112|NP_001322113|NP_563631",839523,"3702.AT1G01560.2","GO:0051716|GO:0007165|GO:0043170|GO:0010467|GO:0007154|GO:0009987|GO:0050789|GO:0050896|GO:0060255|GO:0050794|GO:0065007|GO:0010468|GO:0035556|GO:0023052|GO:0019222|GO:0008152|GO:0071704|GO:0004707|GO:0016740|GO:0016773|GO:0003824|GO:0016772|GO:0004674|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","259428_at",1,4.60203454272748,4.80521051018067,4.95989805623801,4.81125362908759,4.67531755026504,4.31401654303759,4.61799565735819,4.47555547019182
"AT1G01570",NA,NA,"NM_001331283|NM_100039|NP_001322080|NP_171663",837183,"3702.AT1G01570.1","GO:0016758|GO:0008375|GO:0016740|GO:0016757|GO:0003824|GO:0008194","259433_at",1,4.77286892455105,4.537902559224,4.89490901829214,4.67577859716849,4.91252539263787,4.53057721302059,4.58266549455108,5.26490661960757
"AT1G01600","CYP86A4","Encodes a member of the CYP86A subfamily of cytochrome p450 genes. Expressed significantly at highest level in mature stems and flowers.","NM_100042|NP_171666",839347,"3702.AT1G01600.1",NA,"259429_at",1,6.69690142853576,6.24794402344536,6.24002605965309,6.42267450481212,6.20449795209818,6.03493846402386,6.59544566641805,6.89959670990001
"AT1G01610","ATGPAT4|GPAT4","Encodes a protein with glycerol-3-phosphate acyltransferase activity. Involved in cutin assembly. Is functional redundant of GPAT8.","NM_100043|NP_171667",839297,"3702.AT1G01610.1","GO:0009059|GO:1901576|GO:0009058|GO:0043170|GO:0008152|GO:0071704|GO:0016746|GO:0016747|GO:0016788|GO:0016791|GO:0016740|GO:0003824|GO:0016787|GO:0008374|GO:0042578|GO:0110165|GO:0016020","259430_at",1,9.00878636044735,7.61101709334758,7.36372421677349,8.62728379626363,8.83491051602492,8.15079370619101,8.48351503567797,8.71881799210015
"AT1G01620","PIP1;3|PIP1C|TMP-B","a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.","NM_001083972|NM_100044|NP_001077441|NP_171668",839235,"3702.AT1G01620.1","GO:0050896|GO:0010035|GO:0009628|GO:0006950|GO:0042221|GO:1901700|GO:0015318|GO:0022803|GO:0022857|GO:0005215|GO:0015267|GO:0005737|GO:0043231|GO:0005622|GO:0009506|GO:0005911|GO:0070161|GO:0030054|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0043229|GO:0005886","259431_at",1,11.5858069707356,11.2255354372897,11.4760244149456,11.5940143787745,11.8115179565121,11.4602537102605,11.5544820020758,11.8322823275229
"AT1G01630",NA,NA,"NM_100045|NP_171669",839231,"3702.AT1G01630.1",NA,"261563_at",1,9.92707674234417,9.35933496698701,8.85991170016959,10.0580935152214,10.1310668522945,9.12470159452683,8.89265021585752,10.1043789728556
"AT1G01640",NA,"Putative role in flower development.  Comparison of SALK_011721C to Columbia wild type resulted in a trend toward earlier flowering in the mutant (P=0.1) (Stapleton and Woodruff 2009, personal communication).","NM_001331285|NM_100046|NP_001318902|NP_171670",839534,"3702.AT1G01640.1|3702.AT3G01790.2",NA,"261586_at",1,6.88790056548549,7.62740223544653,7.46487680068175,7.58283543617029,6.97224027511052,7.12381134379984,6.27113406827931,7.63250632706151
"AT1G01650","ATSPPL4|SPPL4",NA,"NM_001035853|NM_001331286|NM_001331287|NM_100047|NP_001030930|NP_001318903|NP_001323100|NP_171671",839499,"3702.AT1G01650.1",NA,"257484_at",1,8.45042306016351,7.47386150680915,7.73009000569068,7.84273971612012,8.35836012265532,7.19984998682617,8.00903575449481,7.96248944665541
"AT1G01660","PUB55",NA,"NM_001331288|NM_100048|NP_001321445|NP_171672",839461,"3702.AT1G01660.1",NA,"261587_at",1,4.51063207583272,4.56812748542287,4.98103274420449,4.53263734835426,4.69052668233372,4.80582446235977,4.49375689288274,4.33715867850989
"AT1G01670","PUB56",NA,"NM_001331289|NM_001331290|NM_100049|NP_001321953|NP_001321954|NP_171673",839365,"3702.AT1G01670.1",NA,"261588_at",1,4.90219750207168,5.6187791096075,5.80990304996264,5.24780572726474,5.19771133175203,4.76876057004337,5.13955972638253,4.94957291665113
"AT1G01700","ATROPGEF2|ROPGEF2","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.","NM_001331294|NM_001331295|NM_001331296|NM_001331297|NM_100052|NP_001321884|NP_001321885|NP_001321886|NP_001321887|NP_171676",839250,"3702.AT1G01700.1","GO:0005089|GO:0017016|GO:0005488|GO:0005088|GO:0051020|GO:0019899|GO:0098772|GO:0005515|GO:0031267|GO:0017048|GO:0005085","261590_at",1,3.92980402536897,3.93655812227709,3.9274890962778,3.83074940932561,3.92460931950425,3.90672931074517,3.9635333357193,3.95847497229851
"AT1G01710",NA,NA,"NM_100053|NP_563632",839254,"3702.AT1G01710.1","GO:0006725|GO:0006629|GO:1901135|GO:0006790|GO:0016042|GO:0006139|GO:0006793|GO:0006796|GO:1901360|GO:0019693|GO:0006807|GO:0006753|GO:0072521|GO:0009056|GO:1901575|GO:0046395|GO:0044242|GO:0006163|GO:0008152|GO:0071704|GO:0044248|GO:0043436|GO:0046483|GO:0006637|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006082|GO:0009259|GO:0032787|GO:0009062|GO:0009150|GO:0044238|GO:0016054|GO:0006631|GO:0044282|GO:0019637|GO:0009117|GO:0044255|GO:0019752|GO:0055086|GO:0044281|GO:0072329|GO:0043603|GO:0016787|GO:0016788|GO:0003824|GO:0016790","261560_at",1,7.39231749857835,7.78272874014344,7.7937548263125,7.96332299568862,7.96071335842162,7.68228863125225,7.93106845082198,7.47035534529974
"AT1G01720","ANAC002|ANAC2|ATAF1","Belongs to a large family of putative transcriptional activators with NAC domain. Transcript level increases in response to wounding and abscisic acid. ATAF1 attentuates ABA signaling and sythesis. Mutants are hyposensitive to ABA.","NM_100054|NP_171677",839265,"3702.AT1G01720.1",NA,"261564_at",1,8.15917641030773,11.3363026781215,11.6827215275807,10.8836566082219,11.2166081193529,11.7624998572955,11.6389837392052,8.23899723228346
"AT1G01725",NA,NA,"NM_100055|NP_563633",839271,"3702.AT1G01725.1",NA,"261535_at",1,6.42910457363432,6.63084840027137,7.02019457899035,6.99959931742745,7.09280896946213,7.00144461184769,6.72924007318197,6.69857259644338
"AT1G01730",NA,NA,"NM_100056|NP_563634",839260,"3702.AT1G01730.1",NA,"261561_at",1,7.88652675967008,7.44836098041177,7.46128135659553,7.98013791450611,8.42841181262737,7.86719878848682,7.60070351717874,8.21894631484138
"AT1G01740","BSK4",NA,"NM_001197957|NM_001331300|NM_001331301|NM_001331302|NM_100057|NP_001184886|NP_001322176|NP_001322177|NP_001322178|NP_171679",839253,"3702.AT1G01740.2","GO:0010033|GO:0007165|GO:0051716|GO:0014070|GO:0070887|GO:0071495|GO:1901700|GO:0071310|GO:0071383|GO:0033993|GO:0007154|GO:0043401|GO:0009987|GO:0071396|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:1901701|GO:0009725|GO:0032870|GO:0042221|GO:0050794|GO:0065007|GO:0071407|GO:0023052|GO:0048545","261591_at",1,4.96454994739092,4.75174181356313,4.93374216298535,4.53892918667394,4.88671393797377,4.57982248890862,4.79972265216848,4.78836686780738
"AT1G01750","ADF11",NA,"NM_001331303|NM_100058|NP_001320442|NP_171680",839281,"3702.AT1G01750.1","GO:0032984|GO:0043624|GO:0008154|GO:0016043|GO:0051261|GO:0009987|GO:0030042|GO:0071840|GO:0030029|GO:0022411|GO:0006996|GO:0097435|GO:0007015|GO:0007010|GO:0030036|GO:0043933|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0005737|GO:0043228|GO:0015629|GO:0005622|GO:0005856|GO:0110165|GO:0043226|GO:0043229","261562_at",1,5.6491731855639,5.52914452653349,5.46753433790827,4.27604181141408,4.44211603929631,4.72144450778558,4.46148126199966,6.85274844388236
"AT1G01760","AtTAD1|TAD1",NA,"NM_001331304|NM_001331305|NM_001331306|NM_100059|NP_001322029|NP_001322030|NP_001322031|NP_171681",839252,"3702.AT1G01760.1","GO:0006725|GO:0046483|GO:0043412|GO:0016070|GO:0043170|GO:0009451|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:0005488|GO:0003824|GO:0097159|GO:0016787|GO:0016810|GO:1901363|GO:0003725|GO:0043232|GO:0031974|GO:0005737|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","261592_at",1,5.22774543779839,6.11569408826451,5.52388132145375,6.11397166861743,5.55411839891187,5.5583692114306,5.34790224349964,5.72323953159811
"AT1G01770",NA,NA,"NM_100060|NP_171682",837323,"3702.AT1G01770.1",NA,"261558_at",1,6.36909936259057,5.98610019454206,6.08579812162497,7.02528395342443,6.59694189565835,5.68976140953675,5.8846462837758,6.1932867527888
"AT1G01780","PLIM2b",NA,"NM_100061|NP_171683",839267,"3702.AT1G01780.1","GO:0071840|GO:0022607|GO:0044085|GO:0030029|GO:0006996|GO:0097435|GO:0051017|GO:0007015|GO:0007010|GO:0016043|GO:0030036|GO:0009987|GO:0061572|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0043228|GO:0015629|GO:0005622|GO:0110165|GO:0071944|GO:0005856|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261559_at",1,6.55997517618191,6.2720879324689,6.74546804897472,6.87249580239125,6.93296127214145,7.22722666293824,7.00901807701908,7.26114926578584
"AT1G01790","ATKEA1|KEA1","K efflux antiporter KEA1","NM_001331307|NM_100062|NP_001320631|NP_171684",837332,"3702.AT1G01790.1","GO:0015318|GO:0015297|GO:0015079|GO:0008324|GO:0015077|GO:0015075|GO:0005215|GO:0022804|GO:0015491|GO:0015291|GO:0008509|GO:0022857|GO:0015298|GO:0015078|GO:0046873|GO:0022890|GO:0022853|GO:0015299|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0016020|GO:0009507|GO:0043226|GO:0043229|GO:0009536","261536_at",1,7.88511347367303,8.44522952805242,8.13339790887111,8.25449806524503,9.00414002604227,7.78460804267167,7.76575032099838,7.92165950300943
"AT1G01800",NA,NA,"NM_001083973|NM_100063|NP_001077442|NP_563635",839259,"3702.AT1G01800.1","GO:0055114|GO:0008152|GO:0110165|GO:0016020","261537_at",1,10.2003419897407,9.90273959976366,9.76136037311499,10.2071508171835,10.0257905764853,9.67329728108693,9.73185205075253,10.2615181376742
"AT1G01820","PEX11C","member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.","NM_100065|NP_563636",839257,"3702.AT1G01820.1","GO:0090066|GO:0071840|GO:0065008|GO:0006996|GO:0065007|GO:0048285|GO:0016043|GO:0009987|GO:0007031|GO:0032535|GO:0005778|GO:0005737|GO:0098588|GO:0031903|GO:0043231|GO:0005622|GO:0043227|GO:0042579|GO:0005777|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0098805","261534_at",1,8.76997196249156,8.9584994604634,8.94369505952078,9.19367970480056,9.53056954318562,9.03968123661146,9.42868233473996,8.74705415860331
"AT1G01830",NA,NA,"NM_001083974|NM_001083975|NM_100066|NP_001077443|NP_001077444|NP_563637",839264,"3702.AT1G01830.3",NA,"261538_at",1,5.63174707413935,7.91654393007438,8.11879013528817,5.87934832948592,5.75483718990905,7.76106171646252,7.80385271443325,5.60979519095953
"AT1G01840",NA,NA,"NM_100067|NP_563638",839291,"3702.AT1G01840.1",NA,"261539_at",1,5.0408765462599,5.13846820794851,5.20916482260812,5.0408765462599,5.21137941543425,4.93499892885644,4.9465804014453,5.18731962804836
"AT1G01860","PFC1","dimethyladenosine transferase","NM_001331308|NM_001331309|NM_001331310|NM_001331311|NM_100068|NP_001322239|NP_001322240|NP_001322241|NP_001322242|NP_171690",839283,"3702.AT1G01860.1","GO:0006725|GO:0044085|GO:0043412|GO:0016070|GO:0006364|GO:0044260|GO:0009451|GO:0000154|GO:0006396|GO:0010467|GO:0006139|GO:0034660|GO:1901360|GO:0034470|GO:0006807|GO:0042254|GO:0071704|GO:0008152|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0044238|GO:0031167|GO:0071840|GO:0090304|GO:0032259|GO:0043414|GO:0016072|GO:0022613|GO:0001510|GO:0140098|GO:0008170|GO:0016740|GO:0003824|GO:0008168|GO:0016741|GO:0008757|GO:0008173|GO:0031974|GO:0005737|GO:0043233|GO:0043231|GO:0005622|GO:0005759|GO:0070013|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229","261652_at",1,6.87589302310494,6.57501335130049,6.57476535627044,6.98295163945655,7.0887254926964,6.35592636870589,6.7971610158768,7.03660412021044
"AT1G01900","ATSBT1.1|SBTI1.1","Encodes AtSBT1.1, a subtilisin-like serine protease.  Cleaves the phytosulfokine AtPSK4, a growth promoting peptide.","NM_100070|NP_563639",839318,"3702.AT1G01900.1",NA,"261653_at",1,7.4457384566292,5.67918192293489,5.77436623284833,7.00654819180637,6.59481301867828,5.16892089526145,5.01873385853843,7.61450411921746
"AT1G01910","AtGET3a|GET3a",NA,"NM_001035855|NM_001083976|NM_001123740|NM_100071|NM_179244|NP_001030932|NP_001077445|NP_001117212|NP_563640|NP_849575",839305,"3702.AT1G01910.4","GO:0016787|GO:0016462|GO:0016818|GO:0016817|GO:0017111|GO:0003824|GO:0016887","261627_at",1,8.48428574462988,9.1540066380988,8.53062667489747,8.91619487479569,8.45018627693034,9.13228345167735,9.23618897460951,8.56283655925923
"AT1G01920",NA,NA,"NM_001035856|NM_001331314|NM_001331315|NM_001331316|NM_100072|NP_001030933|NP_001322376|NP_001322377|NP_001322378|NP_171694",839313,"3702.AT1G01920.1","GO:0018205|GO:0018022|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0009987|GO:0006464|GO:0044238|GO:0008213|GO:0006479|GO:0032259|GO:0043414|GO:0006807|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0008170|GO:0016740|GO:0003824|GO:0008168|GO:0016741|GO:0016279|GO:0140096|GO:0008757|GO:0008276|GO:0016278","261654_at",1,5.24382152980595,5.54868965554701,5.26795761179138,5.20082766406602,5.04417749775265,5.26274485117767,5.78137123108036,5.21302148380893
"AT1G01930",NA,NA,"NM_100073|NP_563641",839310,"3702.AT1G01930.1","GO:0044260|GO:0030163|GO:1901565|GO:0043632|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0010498|GO:0044267|GO:0019538|GO:0071704|GO:0008152|GO:0044248|GO:0010033|GO:0051716|GO:0019941|GO:0009057|GO:0034976|GO:0043170|GO:0043161|GO:1901564|GO:0044237|GO:0036503|GO:0010243|GO:0009987|GO:0006511|GO:0044238|GO:1901698|GO:0050896|GO:0006950|GO:0042221|GO:0044257|GO:0030433|GO:0033554|GO:0051603|GO:0044265","261625_at",1,7.19628350834676,8.50876293346107,8.28173938819431,7.21013991400818,7.46833220269787,8.57925558138975,8.93189406943092,7.12749034043431
"AT1G01940",NA,NA,"NM_100074|NP_171696",839309,"3702.AT1G01940.1","GO:0043412|GO:0043170|GO:0006807|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0009987|GO:0019538|GO:0044267|GO:0006464|GO:0044238|GO:0071704|GO:0008152|GO:0016853|GO:0140096|GO:0003824","261655_at",1,7.76771849913944,12.3711262403521,12.3092417038981,8.33112762229388,7.9965761084773,12.5309752672727,12.6739308971317,7.9645413770935
"AT1G01950","ARK2|AtKINUb","Encodes a member of the armadillo/beta-catenin repeat kinesin motor family. Mutants have twisted roots due to abnormal cell file rotation; the phenotype is dependent on microtubules.","NM_001160828|NM_001160829|NM_001331317|NM_100075|NP_001154300|NP_001154301|NP_001320318|NP_171697",839306,"3702.AT1G01950.3","GO:0006928|GO:0007018|GO:0007017|GO:0009987|GO:0016462|GO:0008092|GO:0003777|GO:0003774|GO:0015631|GO:0005488|GO:0003824|GO:0016787|GO:0016818|GO:0008017|GO:0016817|GO:0005515|GO:0017111|GO:0016887|GO:0043232|GO:0099080|GO:0005875|GO:0043228|GO:0032991|GO:0005622|GO:0015630|GO:0099081|GO:0099512|GO:0110165|GO:0005856|GO:0043226|GO:0099513|GO:0043229|GO:0005874","261656_at",1,6.61417951843022,6.54486166444922,6.28774267363718,6.70989112366441,7.01397758627967,6.15916951189065,6.25123091939543,6.44945788996591
"AT1G01960","BIG3|EDA10",NA,"NM_100076|NP_171698",839301,"3702.AT1G01960.1",NA,"261621_at",1,9.50940442806223,8.89091331456972,8.71453352529188,8.9326100570974,9.50496577274749,8.35245191196483,8.65986876491502,9.31615109684597
"AT1G01970",NA,NA,"NM_100077|NP_171699",839299,"3702.AT1G01970.1",NA,"261622_at",1,8.15495189294625,8.13619390929698,7.78234074587367,7.83029319511665,7.7018545057038,7.0688963415254,7.41555731756802,8.05347038842311
"AT1G01980","AtBBE1|OGOX4","member of Reticuline oxidase-like family","NM_100078|NP_171700",839296,"3702.AT1G01980.1",NA,"261623_at",1,4.00669862096518,4.30601856208648,4.35849991237084,4.00136498472848,4.02997776449924,4.04896771346188,4.15445277724228,3.93565643388869
"AT1G01990",NA,NA,"NM_100079|NP_563642",837456,"3702.AT1G01990.1",NA,"261626_at",1,7.42544225896385,7.12236838297972,6.95026183153882,6.70831243172908,6.71174788170084,6.90799246180287,7.12263624212127,7.62740556569034
"AT1G02000","GAE2","UDP-D-glucuronate 4-epimerase","NM_100080|NP_171702",839289,"3702.AT1G02000.1",NA,"261624_at",1,6.65226285917901,7.69785960520015,7.53514529999156,6.33924989189907,6.84418139595499,7.92282949372127,8.28531043849075,6.48263190524797
"AT1G02020",NA,NA,"NM_001331322|NM_100082|NM_202008|NP_001322234|NP_171704|NP_973737",837477,"3702.AT1G02020.1",NA,"264169_at",1,6.49423634429791,6.58907631930661,6.64252663388217,6.55284547734393,6.79309742479948,6.540472445004,6.65227399178995,6.10741212401098
"AT1G02050","LAP6|PKSA",NA,"NM_100085|NP_171707",839280,"3702.AT1G02050.1",NA,"264175_at",1,4.80716898854201,4.63105212832268,5.09321214627199,4.4268276221183,4.52519738620808,4.78561746119725,4.59656787289059,4.80919333181911
"AT1G02060",NA,NA,"NM_100086|NP_171708",839279,"3702.AT1G02060.1",NA,"264167_at",1,4.70402316917368,4.69304748215647,4.57738481215027,4.60776546927513,4.94359856792757,4.61852108714972,4.72422358534719,4.88493222313104
"AT1G02070",NA,NA,"NM_100087|NP_563644",839270,"3702.AT1G02070.1",NA,"264151_at",1,4.4394067931831,4.38417285314082,5.0159655802853,4.29526582429902,4.32198247583322,4.15549085578139,4.33311500825361,4.40450299747626
"AT1G02080","NOT1",NA,"NM_001197960|NM_001331324|NM_100088|NP_001184889|NP_001321578|NP_171710",839244,"3702.AT1G02080.1","GO:0010629|GO:0010608|GO:2000113|GO:0051246|GO:0046700|GO:0051171|GO:0010467|GO:0006139|GO:0050789|GO:0016071|GO:0006807|GO:0034248|GO:0044267|GO:0071704|GO:0009057|GO:0043170|GO:1901566|GO:0044237|GO:0009892|GO:0051248|GO:0034641|GO:0051172|GO:0044238|GO:0017148|GO:0043043|GO:0050794|GO:0006417|GO:0034655|GO:0006414|GO:0019222|GO:0031327|GO:0031323|GO:0006725|GO:0000288|GO:0031324|GO:0048519|GO:0006518|GO:0016070|GO:0044260|GO:0009058|GO:0006412|GO:0044270|GO:1901360|GO:0006402|GO:0009889|GO:0044271|GO:0009056|GO:0006401|GO:0010468|GO:1901575|GO:0010556|GO:0019538|GO:0048523|GO:0008152|GO:0044248|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:1901564|GO:0000956|GO:0044249|GO:1901576|GO:0009987|GO:0043604|GO:0080090|GO:0010558|GO:0032269|GO:0090304|GO:0032268|GO:0019439|GO:0031326|GO:0060255|GO:0010605|GO:0065007|GO:1901361|GO:0044265|GO:2000112|GO:0043603|GO:0060090|GO:0005488|GO:0043232|GO:0099080|GO:0005737|GO:0043228|GO:0035770|GO:0032991|GO:0000932|GO:0005622|GO:0030014|GO:0110165|GO:0043226|GO:0043229|GO:0036464","264168_at",1,9.60448975959886,9.15848619241326,9.10013624434133,9.48173595644501,9.85506356204398,9.00075553354237,9.30347802952917,9.40782918614711
"AT1G02090","ATCSN7|COP15|CSN7|FUS5","encodes a phosphoprotein that is a subunit of the COP9 signalosome. Mutants exhibit constitutive photomorphogenic phenotype.","NM_100089|NM_179245|NM_202010|NP_563645|NP_849576|NP_973739",839241,"3702.AT1G02090.1","GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0008180|GO:0043226|GO:0043229","264150_at",1,7.73249131838299,11.675461517993,11.3744910289,7.99717829759997,7.74847472907315,11.7754160130545,11.5865341759072,7.84132968995501
"AT1G02100","LCMT1|SBI1",NA,"NM_100090|NM_202011|NM_202012|NP_171712|NP_973740|NP_973741",837541,"3702.AT1G02100.1",NA,"264171_at",1,7.98951513594064,8.60070337597284,8.91202094167775,8.15856069100077,8.63916807943581,8.81366361750477,9.23669811744362,8.08245036545452
"AT1G02110",NA,NA,"NM_100091|NP_171713",839234,"3702.AT1G02110.1",NA,"264176_at",1,7.38100071662894,7.58202140799432,7.87971837173821,7.43405547097515,7.6069045335275,7.4575317445293,7.15423085185829,7.41076015932328
"AT1G02120","VAD1","Encodes VAD1 (Vascular Associated Death1), a regulator of cell death and defense responses in vascular tissues.  VAD1 is a putative membrane associated protein and contains a GRAM domain.  vad1 is a lesion mimic mutant that exhibits light conditional appearance of propagative HR (hypersensitive response)-like lesions along the vascular system.","NM_001331325|NM_001331326|NM_100092|NP_001321165|NP_001321166|NP_171714",839232,"3702.AT1G02120.1",NA,"264172_at",1,8.52928848112305,7.96798604493137,8.16075991949856,8.17728152241526,8.60111797437815,8.21912733987141,8.51018560943431,8.16582567943668
