"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","GSM4848939","GSM4848940","GSM4848941","GSM4848942","GSM4848943","GSM4848944","GSM4848945","GSM4848946","GSM4848947"
"AT3G13175","PRCE1",NA,"NM_112157|NP_566446",820507,"3702.AT3G13175.1",NA,"13448768",1,1.52602479340924,1.63411037751836,1.72792920429949,1.50067148608927,1.19670230319128,1.18565808479106,1.35819579776125,1.46995952075828,1.50067148608927
"AT3G13180","AtTRM4e|TRM4e",NA,"NM_112158|NP_187924",820508,"3702.AT3G13180.1","GO:0006725|GO:0044085|GO:0043412|GO:0016070|GO:0006364|GO:0044260|GO:0009451|GO:0000154|GO:0006396|GO:0010467|GO:0042273|GO:0006139|GO:0034660|GO:1901360|GO:0034470|GO:0006807|GO:0042254|GO:0071704|GO:0008152|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0044238|GO:0071840|GO:0031167|GO:0090304|GO:0032259|GO:0043414|GO:0016072|GO:0022613|GO:0070475|GO:0001510|GO:0000470|GO:0140098|GO:0008168|GO:0016741|GO:0016740|GO:0003824|GO:0008757|GO:0008173|GO:0043232|GO:0031974|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","13448772",1,3.0455482011,2.43686628019382,2.43686628019382,2.20258315199619,2.42705472544634,2.17637420055797,2.11422971746956,2.46595405043637,2.43686628019382
"AT3G13190",NA,NA,"NM_001084674|NM_001338036|NM_112159|NM_202572|NP_001078143|NP_001319537|NP_187925|NP_974301",820509,"3702.AT3G13190.1","GO:0051179|GO:0071840|GO:0051641|GO:0051640|GO:0051234|GO:0006996|GO:0051649|GO:0009657|GO:0016043|GO:0009987|GO:0051656|GO:0009658|GO:0005737|GO:0005829|GO:0110165|GO:0005622","13427495",1,1.19453498185388,1.32153145268025,1.18269583560314,1.32153145268025,1.32153145268025,1.32153145268025,1.32153145268025,1.32153145268025,1.32153145268025
"AT3G13200","CWC15|EMB2769",NA,"NM_112160|NP_566447",820510,"3702.AT3G13200.1","GO:0006725|GO:0046483|GO:0016070|GO:0043170|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0045292|GO:0090304|GO:0016071|GO:1901360|GO:0006807|GO:0000377|GO:0006397|GO:0000375|GO:0000398|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0071013|GO:0005634|GO:0043231|GO:1902494|GO:0110165|GO:0043226|GO:0005681|GO:0043229|GO:0005682|GO:1990904|GO:0097525|GO:0030532|GO:0032991|GO:0005622|GO:0043227|GO:0071011|GO:0000974|GO:0120114","13427503",1,6.74240345008071,7.06705045279205,6.46666805140446,7.16289727232747,7.16159913360681,7.11613568760076,6.72295324436239,6.9870694521247,7.13062229832633
"AT3G13210",NA,NA,"NM_112161|NP_187927",820511,"3702.AT3G13210.1","GO:0006725|GO:0044085|GO:0016070|GO:0071826|GO:0006396|GO:0065003|GO:0010467|GO:0006139|GO:0016071|GO:1901360|GO:0006807|GO:0022618|GO:0043933|GO:0008152|GO:0071704|GO:0000398|GO:0046483|GO:0022607|GO:0034622|GO:0043170|GO:0044237|GO:0016043|GO:0034641|GO:0009987|GO:0008380|GO:0044238|GO:0071840|GO:0090304|GO:0000377|GO:0022613|GO:0006397|GO:0000375|GO:0000245|GO:0071013|GO:0005688|GO:0005634|GO:0043231|GO:1902494|GO:0005684|GO:0110165|GO:0043226|GO:0071014|GO:0005681|GO:0043229|GO:0005682|GO:1990904|GO:0097525|GO:0030532|GO:0032991|GO:0005686|GO:0120115|GO:0005622|GO:0071011|GO:0043227|GO:0120114|GO:0000974","13427513",1,2.29163557768598,2.03430567540207,1.92610897827919,2.08685143777419,2.14265457797144,2.32060122700145,2.14321530876602,2.14433677035519,2.14265457797144
"AT3G13220","ABCG26|AtABCG26|MSR02|WBC27","Encodes a ATP-binding cassette transporter G26 (ABCG26) involved in tapetal cell and pollen development. Required for male fertility and pollen exine formation.","NM_112162|NP_187928",820512,"3702.AT3G13220.1",NA,"13448791",1,1.53020788494386,1.54161819795291,1.32475201689139,1.53020788494386,1.5215233381285,1.53020788494386,1.41739662532067,1.53020788494386,1.71305967155822
"AT3G13222","GIP1","Encodes a protein that binds to G-box binding transcription factors and enhances their binding affinities to G-box in vitro. This protein localizes to the nucleus and is expressed predominantly in the root.","NM_112163|NP_187929",820513,"3702.AT3G13222.1","GO:0005515|GO:0051082|GO:0005488|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","13448801",1,6.40319389374489,7.09045444077512,6.83857675345666,6.88836806062317,7.08356881963364,6.93702641899512,6.8712039065942,6.86534655584394,6.88836806062317
"AT3G13224","RBGD3",NA,"NM_001338037|NM_148717|NM_180670|NP_001327772|NP_683559|NP_851001",820515,"3702.AT3G13224.2","GO:0050789|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0005654|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","13427524",1,3.02896470698793,2.77007862023284,2.77041134093662,2.64013728836803,2.98361349982776,2.99293983209111,3.20439376921989,3.10598406074717,3.328769483379
"AT3G13225","FNBP4",NA,"NM_001161141|NM_001338038|NM_112164|NP_001154613|NP_001327773|NP_187930",820517,"3702.AT3G13225.2","GO:0006725|GO:0046483|GO:0016070|GO:0043170|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:1990904|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0071011|GO:0043227|GO:0110165|GO:0043226|GO:0005681|GO:0043229","13448812",1,4.67697159493186,4.72049885105555,4.42189209476363,5.03520698571666,4.89016866658,4.85089396127781,4.85089396127781,4.87524514620831,4.85089396127781
"AT3G13226",NA,NA,"NM_112165|NP_566448",820518,"3702.AT3G13226.1",NA,"13448826",1,2.1527471040318,1.99213138841103,2.28696934960884,2.1527471040318,2.10058079056062,2.08408815171388,2.2143629273662,2.1527471040318,2.1527471040318
"AT3G13227",NA,NA,"NM_148718|NP_683560",820516,"3702.AT3G13227.1",NA,"13427535",1,0.852630801230211,1.16307272610818,1.16307272610818,1.27554632754334,1.16307272610818,1.20287369333384,1.3900099430721,0.877098403643477,1.16307272610818
"AT3G13228",NA,NA,"NM_112166|NP_566449",820519,"3702.AT3G13228.1","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0044267|GO:0019538|GO:0032446|GO:0008152|GO:0071704|GO:0061659|GO:0016740|GO:0004842|GO:0140096|GO:0003824|GO:0019787|GO:0061630|GO:0005737|GO:0110165|GO:0005622","13427538",1,1.35942746001079,1.16757865786862,1.5372717732663,1.34751274851335,1.36803684956989,1.46768246459855,1.38992800895407,1.36803684956989,1.36803684956989
"AT3G13229",NA,NA,"NM_148719|NP_683561",820520,"3702.AT3G13229.1",NA,"13448834",1,1.02898557049665,1.02898557049665,1.23586148487519,1.02898557049665,1.02898557049665,1.02898557049665,1.06295633451753,1.19450115666304,1.02898557049665
"AT3G13230",NA,NA,"NM_001338039|NM_112167|NP_001326485|NP_566450",820521,"3702.AT3G13230.1","GO:0043232|GO:0031974|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0043227|GO:0005730|GO:0031981|GO:0110165|GO:0043226|GO:0043229","13427542",1,3.16633176674661,2.9589133100167,3.16633176674661,3.16633176674661,3.16633176674661,3.16633176674661,3.75860623515637,3.07682216843964,3.16633176674661
"AT3G13235","DDI1",NA,"NM_001202947|NM_001202948|NM_112168|NP_001189876|NP_001189877|NP_566451",820522,"3702.AT3G13235.1",NA,"13448838",1,5.28977004007844,5.31605293994902,5.01547150191654,5.53791458338303,5.56837647467809,5.27937346201466,5.06488249300393,5.70282330359547,5.54441689690459
"AT3G13240",NA,NA,"NM_001338040|NM_112169|NP_001325479|NP_187932",820523,"3702.AT3G13240.1",NA,"13427546",1,1.39677656545407,1.30049103986957,1.4670169511725,1.7214832682788,1.29901938552866,1.47799237725581,1.95226273219941,1.77251364396423,1.45870086454617
"AT3G13275",NA,NA,"NM_148720|NP_683562",820527,"3702.AT3G13275.1",NA,"13448857",1,1.80573181344079,1.99298461832438,1.83456826448806,1.70088559319486,2.33869614978004,1.99298461832438,1.4551717512377,1.99298461832438,2.21754190678217
"AT3G13277",NA,NA,NA,NA,NA,NA,"13427549",1,5.66425251067192,6.37294663687358,5.67417862254945,6.99007406082441,7.23626364364787,7.16726112685147,5.93441523072067,6.69384397984761,6.42811425210475
"AT3G13280",NA,NA,"NM_112173|NP_187936",820528,"3702.AT3G13280.1",NA,"13448861",1,1.35686852629868,1.47510984866182,1.55279163639802,1.50719530074614,1.00017735054943,1.43630329674918,1.44607903480897,1.26909328292412,1.43630329674918
"AT3G13290","VCR",NA,"NM_112174|NP_187937",820529,"3702.AT3G13290.1","GO:0010629|GO:0006725|GO:0048519|GO:0046700|GO:0016070|GO:0044260|GO:0010467|GO:0006139|GO:0044270|GO:0050789|GO:0016071|GO:1901360|GO:0006402|GO:0006807|GO:0009056|GO:0006401|GO:1901575|GO:0010468|GO:0008152|GO:0071704|GO:0044248|GO:0046483|GO:0009057|GO:0043170|GO:0044237|GO:0000956|GO:0009892|GO:0034641|GO:0009987|GO:0044238|GO:0090304|GO:0019439|GO:0090305|GO:0060255|GO:0010605|GO:0065007|GO:1901361|GO:0034655|GO:0044265|GO:0019222|GO:0043232|GO:0099080|GO:0005737|GO:0043228|GO:0035770|GO:0000932|GO:0005622|GO:0110165|GO:0043226|GO:0043229|GO:0036464","13427551",1,4.15332428856488,4.42182229058994,3.97717620858461,3.8275735605326,4.42182229058994,3.78631188004391,3.75950336540385,3.97717620858461,3.84981145741076
"AT3G13300","VCS","Encodes VCS (VARICOSE).   Involved in mRNA decapping.  VCS forms a mRNA decapping complex with DCP1 (At1g08370) and DCP2 (At5g13570).  Unlike DCP2, VCS itself does not have mRNA decapping activity in vitro.  DCP1, DCP2 and VCS colocalize in cytoplasmic loci, which are putative Arabidopsis mRNA processing bodies.  Null mutants of DCP1, DCP2, and VCS accumulate capped mRNAs with a reduced degradation rate. These mutants also share a similar lethal phenotype at the seedling cotyledon stage, with disorganized veins, swollen root hairs, and altered epidermal cell morphology.  VCS is also required for leaf development.","NM_001338042|NM_112175|NM_180245|NP_001327264|NP_187938|NP_850576",820530,"3702.AT3G13300.1","GO:0010629|GO:0006725|GO:0048519|GO:0046700|GO:0016070|GO:0044260|GO:0010467|GO:0006139|GO:0044270|GO:0050789|GO:0016071|GO:1901360|GO:0006402|GO:0006807|GO:0009056|GO:0006401|GO:1901575|GO:0010468|GO:0008152|GO:0071704|GO:0044248|GO:0046483|GO:0009057|GO:0043170|GO:0044237|GO:0000956|GO:0009892|GO:0034641|GO:0009987|GO:0044238|GO:0090304|GO:0019439|GO:0090305|GO:0060255|GO:0010605|GO:0065007|GO:1901361|GO:0034655|GO:0044265|GO:0019222|GO:0043232|GO:0099080|GO:0005737|GO:0043228|GO:0035770|GO:0000932|GO:0005622|GO:0110165|GO:0043226|GO:0043229|GO:0036464","13427566",1,8.18773585151342,8.38309032948894,7.7897975260276,8.08732831129674,8.156347746231,8.24691159397314,8.06231419291821,8.01539709788712,8.15478630923567
"AT3G13310","DJC66",NA,"NM_112176|NP_187939",820531,"3702.AT3G13310.1",NA,"13448869",1,8.71569707411377,8.96537251639394,9.07998081524738,9.23984135311335,9.37205862632134,9.37546653923951,8.80604368174425,8.98297599590604,8.88106158097708
"AT3G13320","atcax2|CAX2","low affinity calcium antiporter CAX2","NM_112177|NP_566452",820532,"3702.AT3G13320.1","GO:0006875|GO:0098771|GO:0055074|GO:0072507|GO:0098662|GO:0006810|GO:0098660|GO:0006812|GO:0019725|GO:0006816|GO:0098655|GO:0070838|GO:0065008|GO:0051234|GO:0050801|GO:0006874|GO:0072511|GO:0072503|GO:0030003|GO:0030001|GO:0055085|GO:0070588|GO:0006811|GO:0042592|GO:0055080|GO:0009987|GO:0048878|GO:0034220|GO:0006873|GO:0055082|GO:0051179|GO:0065007|GO:0055065|GO:0015085|GO:0015318|GO:0015297|GO:0008324|GO:0015077|GO:0015075|GO:0022804|GO:0005215|GO:0015491|GO:0015291|GO:0022857|GO:0015298|GO:0015078|GO:0046873|GO:0022890|GO:0022853|GO:0015299|GO:0098588|GO:0005737|GO:0043231|GO:0005622|GO:0005774|GO:0043227|GO:0005773|GO:0009705|GO:0031090|GO:0000325|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0098805","13427582",1,6.89672273450332,7.36278139394829,6.93148230605722,7.32674102781316,6.94722985710662,7.32105397824305,6.67769255165153,7.08458031928975,7.21243027005614
"AT3G13330","PA200","Encodes a protein that interacts with the 26S proteasome.  Mutants are phenotypically indistinguishable from wild type plants under a variety of growth conditions.  Protein levels increase upon exposure of seedlings to MG132, a specific, potent, reversible, and cell-permeable proteasome inhibitor.","NM_001338043|NP_001319538",820533,"3702.AT3G13330.1","GO:0009057|GO:0043170|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:0010498|GO:1901575|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0002020|GO:0005488|GO:0003824|GO:0019899|GO:0008047|GO:0008233|GO:0030234|GO:0042393|GO:0140030|GO:0070628|GO:0016787|GO:0098772|GO:0005515|GO:0061134|GO:0044877|GO:0140096|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0043229","13448873",1,6.20038769450759,6.61097727020375,6.47780835307398,6.81051059273593,6.83390350799397,6.80121761528684,6.61097727020375,6.37124729469862,6.55554271513322
"AT3G13340",NA,NA,"NM_001202949|NM_001338044|NM_112179|NP_001189878|NP_001319539|NP_566453",820534,"3702.AT3G13340.1",NA,"13427599",1,5.80572297300157,5.98425016243514,5.6812112127316,5.60897954360684,5.69751355436635,5.72399975716042,5.54990820724576,5.84995652256,5.85308181821084
"AT3G13350",NA,NA,"NM_112180|NP_566454",820535,"3702.AT3G13350.1",NA,"13448905",1,5.05102886434852,5.41301148427299,5.28184382176687,4.95199349370893,5.27323598480772,5.23828166923211,5.01356656794494,5.23828166923211,5.51666684441194
"AT3G13360","WIP3",NA,"NM_001338045|NM_112181|NP_001327578|NP_566455",820536,"3702.AT3G13360.1",NA,"13448914",1,3.17162068543821,3.08181597625491,3.08089530864446,3.02090935183849,3.19040736659856,3.20085070259256,2.62342608964386,3.37811845107109,3.50599484112565
"AT3G13370",NA,NA,"NM_112182|NP_187945",820537,"3702.AT3G13370.1",NA,"13427613",1,1.35934909526502,1.52417653385292,1.50963762517057,1.52383246006368,1.52417653385292,1.60203501619712,1.64600510405256,1.68072018047856,1.43052597679701
"AT3G13380","BRL3","Similar to BRI, brassinosteroid receptor protein.","NM_112183|NP_187946",820538,"3702.AT3G13380.1","GO:0010033|GO:0007165|GO:0051716|GO:0070887|GO:0071495|GO:0071310|GO:0007154|GO:0009987|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:0032870|GO:0009725|GO:0042221|GO:0050794|GO:0065007|GO:0023052|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0110165|GO:0071944|GO:0016020|GO:0005886","13427615",1,4.3138678874031,4.35415765015654,4.36500164517619,4.32663543381735,4.48123489575849,4.35415765015654,4.65436839584933,4.13364993076978,4.52329467664594
"AT3G13390","sks11",NA,"NM_112184|NP_187947",820539,"3702.AT3G13390.1","GO:0016491|GO:0003824","13448919",1,1.35082560700388,1.11824664151845,1.11041364732247,1.12869063377976,1.23444790883037,1.1072528544162,1.73817648372485,1.08645632309062,1.11824664151845
"AT3G13400","sks13",NA,"NM_001338046|NM_112185|NP_001319540|NP_187948",820540,"3702.AT3G13400.1","GO:0016491|GO:0003824","13427620",1,2.35817379379997,1.07569475837183,1.5661408269793,1.20901332623428,1.07003597536072,1.05433725848693,0.96436912585828,1.19955010297221,1.1014334091083
"AT3G13403",NA,"Encodes a defensin-like (DEFL) family protein.","NM_001035609|NP_001030686",3768875,"3702.AT3G13403.1",NA,"13448929",1,1.49338468880963,1.36089512393159,1.36668197662381,1.12061067464715,1.47443668514436,1.47443668514436,1.90098376557194,1.59439246190663,1.5656902996087
"AT3G13403|at3g13405",NA,NA,NA,NA,NA,NA,"13448932",2,1.31713796910402,0.986682892518856,1.20094176258278,0.986682892518856,0.8583385629313,1.10606392222441,1.05414883962041,0.965783631867572,1.0409524445091
"AT3G13404|AT3G13403",NA,NA,NA,NA,NA,NA,"13448925",2,2.4120482931373,2.03000194366803,2.20473418566834,2.22851174503346,2.0500632462534,2.0500632462534,2.52810548378653,1.81429703440449,1.89160451968133
"AT3G13410",NA,NA,"NM_112186|NP_566456",820541,"3702.AT3G13410.1",NA,"13448934",1,6.93876645344687,7.1781977037033,7.1781977037033,7.27273572032094,7.18678967197135,7.47336325216162,7.17712600836218,7.1781977037033,7.07767148303899
"AT3G13420",NA,NA,"NM_001338047|NM_001338048|NM_001338049|NM_112187|NP_001327506|NP_001327507|NP_001327508|NP_187950",820542,"3702.AT3G13420.1",NA,"13427626",1,2.32476486449485,2.07743107073942,2.10277199528183,2.09317978778272,1.96148538330613,2.09317978778272,2.09317978778272,1.89061007352943,2.09317978778272
"AT3G13430","BTL07",NA,"NM_001035610|NM_001202950|NM_001338050|NM_112188|NP_001030687|NP_001189879|NP_001326174|NP_187951",820543,"3702.AT3G13430.3","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0044267|GO:0019538|GO:0032446|GO:0008152|GO:0071704|GO:0061659|GO:0016740|GO:0004842|GO:0140096|GO:0003824|GO:0019787|GO:0061630|GO:0005737|GO:0110165|GO:0005622","13427633",1,2.98631430437025,2.65820345753309,2.88754392095348,2.87696892117662,2.835082148959,2.78475819553001,2.91161259739307,2.87836480717263,2.74120477450806
"AT3G13432",NA,NA,"NM_001084675|NP_001078144",5007996,"3702.AT3G13432.1",NA,"13427639",1,1.73529992342256,1.73529992342256,1.63205689867811,1.73529992342256,1.97609719791637,1.69729899416228,1.90698846317001,1.75127528666097,1.84647348560714
"AT3G13433",NA,NA,"NM_001161143|NP_001154615",7922438,"3702.AT3G13433.1",NA,"13427643",1,3.47357135820966,3.14966387901078,4.09015979856962,4.16367927937752,4.14693336650272,4.0423344388221,4.09145436330217,3.84240827017957,3.36742291451975
"AT3G13435",NA,NA,"NM_180246|NP_850577",820544,"3702.AT3G13435.1",NA,"13427647",1,2.76617924359935,3.05239988991435,2.96179947012228,2.96179947012228,3.08254881291034,3.20142650988204,2.61141031144263,2.96179947012228,3.27908358597946
"AT3G13437","AtEWR1|EWR1",NA,"NM_001084676|NM_001338051|NP_001078145|NP_001326175",5007997,"3702.AT3G13437.1",NA,"13427651",1,1.76630280864123,2.23544533729194,1.88992261468083,2.27908516462658,2.15610882920801,2.03493035964181,2.02925666428542,2.07098460345596,1.62824453182524
"AT3G13440","NRF1",NA,"NM_001338052|NM_001338053|NM_112189|NP_001327233|NP_001327234|NP_187952",820545,"3702.AT3G13440.1",NA,"13427655",1,6.89234750098079,7.23627076685575,7.16042326405432,6.97361734293245,7.13010834431809,7.08692122650309,6.97361734293245,6.82840449844718,6.89531307853013
"AT3G13445","TBP1|TFIID-1","TBP (TATA binding protein) associates with TAF(II)s (TBP-associated factors) to form the TFIID general transcription factor complex","NM_001035611|NM_112190|NP_001030688|NP_187953",820546,"3702.AT3G13445.1","GO:0097659|GO:0006725|GO:0046483|GO:0034645|GO:0009059|GO:0016070|GO:0043170|GO:0044260|GO:0010467|GO:0032774|GO:0044237|GO:0044249|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006139|GO:0044238|GO:0018130|GO:0006352|GO:0006351|GO:0090304|GO:1901360|GO:0034654|GO:0006807|GO:0044271|GO:0019438|GO:0008152|GO:0071704|GO:0140110|GO:0098772|GO:0016251|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","13427660",1,5.39200182880444,5.62371220139912,5.55241840017157,5.44083664873961,5.23346651803613,5.30281838384975,5.60497869840491,5.57362120960041,5.69015686240113
"AT3G13450","DIN4","branched chain alpha-keto acid dehydrogenase E1 beta","NM_112191|NP_187954",820547,"3702.AT3G13450.1","GO:0043436|GO:1901564|GO:1901565|GO:0044237|GO:0009063|GO:0031667|GO:0009991|GO:0009987|GO:0006082|GO:0044238|GO:0050896|GO:0007584|GO:0009605|GO:0016054|GO:0044282|GO:0042221|GO:0006807|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0044248|GO:0071704|GO:0044281|GO:0008152","13448945",1,4.03244263708953,4.30398501460499,3.90184710547401,3.89597718877623,3.88553437850999,3.807281899085,3.8602548883329,3.58441229848988,5.0967824934951
"AT3G13460","ECT2","Physically interacts with CIPK1.","NM_001035612|NM_001035613|NM_112192|NM_180247|NP_001030689|NP_001030690|NP_187955|NP_850578",820548,"3702.AT3G13460.1","GO:0010629|GO:0010608|GO:2000113|GO:0051246|GO:0009894|GO:0046700|GO:0051171|GO:0031325|GO:0010467|GO:0006139|GO:0050789|GO:0016071|GO:0065008|GO:0006807|GO:0034248|GO:0044267|GO:0048518|GO:0071704|GO:0009057|GO:0043170|GO:1901566|GO:0044237|GO:0009892|GO:0051248|GO:0034641|GO:0043487|GO:0010604|GO:0051172|GO:0044238|GO:0048522|GO:0017148|GO:0043043|GO:0050794|GO:0009896|GO:0006417|GO:0034655|GO:0006414|GO:0019222|GO:0031327|GO:1903311|GO:0031323|GO:0051173|GO:0006725|GO:0031324|GO:0048519|GO:0043488|GO:0061013|GO:0006518|GO:0016070|GO:0044260|GO:0031331|GO:0009058|GO:0006412|GO:0044270|GO:0009893|GO:1901360|GO:0006402|GO:0009889|GO:0045935|GO:0044271|GO:0009056|GO:0006401|GO:0010556|GO:0010468|GO:1901575|GO:0019538|GO:0048523|GO:0008152|GO:0044248|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:1901564|GO:0044249|GO:1901576|GO:0031329|GO:0009987|GO:0051252|GO:0043604|GO:0080090|GO:0010558|GO:0090304|GO:0032268|GO:0032269|GO:0019439|GO:0031326|GO:0060255|GO:0019219|GO:0010605|GO:0065007|GO:1901361|GO:0051254|GO:0044265|GO:2000112|GO:0043603|GO:0003723|GO:1901363|GO:0003676|GO:0003729|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","13448959",1,9.20831392067525,9.26430923364372,9.22991615866134,9.07645598971085,9.18379808368117,9.16774821365019,9.27975656602354,9.41417062263329,9.33353343255161
"AT3G13470","Cpn60beta2|CPNB2",NA,"NM_112193|NP_187956",820549,"3702.AT3G13470.1","GO:0009987|GO:0006457","13427672",1,6.79811822180305,6.33419034546858,6.56860076948557,7.040060208762,7.31321564921743,7.13184803258198,6.51985946026567,6.98013977438527,6.96304114190134
"AT3G13480",NA,NA,"NM_001338054|NM_112194|NP_001327070|NP_187957",820550,"3702.AT3G13480.1",NA,"13448969",1,3.92541106703502,4.17005558905199,3.68601463246073,3.66514917028088,4.12765538190464,3.71325949101332,3.78195212047521,4.03530853246482,3.76018198664232
"AT3G13490","ATKRS-2|OVA5","Encodes a dual targeted lysyl-tRNA ligase that is found both in the mitochondrion and the chloroplast.  Plants mutated in this gene exhibit an ovule abortion phenotype.","NM_112195|NP_187958",820551,"3702.AT3G13490.1","GO:0006725|GO:0006399|GO:0016070|GO:0006518|GO:0044260|GO:0010467|GO:0009058|GO:0006139|GO:0006412|GO:0034660|GO:1901360|GO:0006807|GO:0044271|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0043436|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:0034641|GO:1901576|GO:0009987|GO:0006082|GO:0044238|GO:0043604|GO:0043043|GO:0090304|GO:0006520|GO:0006414|GO:0019752|GO:0044281|GO:0043603|GO:0140098|GO:0000049|GO:0016874|GO:0003676|GO:0003723|GO:0005488|GO:0003824|GO:0097159|GO:0140101|GO:1901363|GO:0005737|GO:0005829|GO:0110165|GO:0005622","13448974",1,4.39408267414682,3.68824512319672,3.96228601233842,3.96228601233842,3.49687253681133,4.12374210923838,3.7560494421686,3.9919593186919,3.95592789936032
"AT3G13500",NA,NA,"NM_112196|NP_187959",820552,"3702.AT3G13500.1",NA,"13427687",1,2.17864030645552,2.48011870374053,2.5710345176578,2.48011870374053,2.343876541441,2.23762439945347,2.63478964315547,2.48011870374053,2.63478964315547
"AT3G13510",NA,NA,"NM_112197|NP_566457",820553,"3702.AT3G13510.1",NA,"13427689",1,2.20370683519655,1.6841345573616,2.45215913006627,1.38058621698836,1.67717982664384,1.88272957375949,2.07582808510134,1.77559222827035,1.76439256128023
"AT3G13520","AGP12|ATAGP12","Encodes a GPI-anchored arabinogalactan (AG) peptide with a short 'classical' backbone of 10 amino acids, seven of which are conserved among the 4 other Arabidopsis AG peptides.  These peptides may be involved in cell signaling.","NM_112198|NP_566458",820554,"3702.AT3G13520.1",NA,"13427699",1,7.5183729663981,7.58020381139158,7.47070145525696,7.57936414971479,7.449723403721,7.43389247502576,7.85695440076638,7.81609247846186,7.55570598481636
"AT3G13530","MAP3KE1|MAPKKK7","MAP3K epsilon protein kinase 1 is functionally redundant with MAP3Ke2. Required  for pollen development but not essential. map3ke1;map3ke2 double-mutant pollen grains develop plasma membrane irregularities following  pollen mitosis I. Localized primarily in the plasma membrane. Expressed in leaf trichomes, root columella cells and developing ovules.","NM_112199|NP_187962",820555,"3702.AT3G13530.1",NA,"13448990",1,4.58251596681552,4.94236341784496,4.69251246444811,5.02412271008577,5.02000550924654,5.15802469668467,4.22000606596294,4.48549719299453,5.05327158289021
"AT3G13540","ATMYB5|MYB5","Encodes a member of the MYB family of transcriptional regulators. MYB5 act as a negative regulator of trichome branching and play a role in the correct formation of the seed coat and possibly the formation the underlying endosperm layers. Loss of function mutations have defects in seed coat mucilage and columella cells as well as trichome defects (smaller and reduced number of branches).","NM_112200|NP_187963",820556,"3702.AT3G13540.1","GO:0030154|GO:0048869|GO:0009987|GO:0032502|GO:1990837|GO:0043565|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","13427705",1,1.35896184889632,1.68461207776661,1.33890054631095,1.30563235579885,1.33890054631095,1.31801256178834,1.61963712199378,1.4931420130543,1.33890054631095
